"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name"
"11385","ENSMUSG00000039321",8.52631050965772,-1.78672438211575,0.581960046951644,-3.07018392667119,0.00213926984372965,0.0109686317412858,"Uts2r"
"11386","ENSMUSG00000039323",0.849324161125339,2.30108347909815,1.34135864300729,1.71548712277216,0.0862559543280863,0.201929854799413,"Igfbp2"
"11387","ENSMUSG00000039328",76.5214334411319,-0.401315981665613,0.219490499746176,-1.82839795858911,0.0674898475363278,0.168989932734858,"Rnf122"
"11388","ENSMUSG00000039329",0.0575005348937987,0.948440757795599,3.69646970813433,0.256580151518215,0.7975028989518,NA,"Tex19.1"
"11389","ENSMUSG00000039330",2.42024620964467,-3.58193915179874,1.16006202703562,-3.08771347421127,0.00201702843699552,0.0104465857588363,"Tsga10ip"
"11390","ENSMUSG00000039335",0,NA,NA,NA,NA,NA,"Spata16"
"11391","ENSMUSG00000039337",0,NA,NA,NA,NA,NA,"Tex19.2"
"11392","ENSMUSG00000039339",0.824028431870734,-1.41527515642615,1.16766870679201,-1.21205197004414,0.225492487540424,0.39833007281788,"Mfsd4b2"
"11393","ENSMUSG00000039342",0.0411447112420768,-0.324027251485434,3.69742042616923,-0.0876360311075437,0.930165963655275,NA,"Ankar"
"11394","ENSMUSG00000039345",853.11736132298,-0.163093757805162,0.154434609940291,-1.05606999537357,0.290936237352768,0.474832314657358,"Mettl22"
"11395","ENSMUSG00000039347",229.323171928036,0.124234531998122,0.153666145778711,0.808470410763264,0.418819832964657,0.602356847359445,"Atp6v0e2"
"11396","ENSMUSG00000039349",50.0119706502696,-0.376536476075576,0.192604887745409,-1.95496843555338,0.0505867959839783,0.136267878936095,"C130074G19Rik"
"11397","ENSMUSG00000039354",116.255556150118,0.269804383233621,0.141491862918646,1.90685441316686,0.056539442823011,0.148233807923206,"Smarcal1"
"11398","ENSMUSG00000039356",33.4038558432893,-0.0730536759007333,0.188590402287298,-0.387366880894838,0.698484618817334,0.82269947845076,"Exosc2"
"11399","ENSMUSG00000039357",21.4956229192983,-0.714089220492129,0.210310805647111,-3.39539957680694,0.000685285081369252,0.00420680663150357,"Fut11"
"11400","ENSMUSG00000039358",0,NA,NA,NA,NA,NA,"Drd5"
"11401","ENSMUSG00000039361",2326.69604600225,-0.458906258880224,0.162692057200685,-2.82070475213275,0.0047918282822665,0.021239829195477,"Picalm"
"11402","ENSMUSG00000039364",0.109009364920585,0.850271706154982,2.80476307305787,0.303152774051599,0.761773437325128,NA,"Sectm1b"
"11403","ENSMUSG00000039367",295.376164352558,0.14869966590872,0.087438548785527,1.70061909734409,0.0890145357153544,0.207066751424954,"Sec24c"
"11404","ENSMUSG00000039372",4.17112143671845,-0.760484389942131,0.489436844895935,-1.55379472933597,0.120233388180849,0.256986116133285,"March4"
"11405","ENSMUSG00000039375",1.64944754585047,0.177585353864179,0.663122128822492,0.267801881652656,0.788851822265144,0.881731667307686,"Wdr17"
"11406","ENSMUSG00000039376",899.160286597102,0.254662170663309,0.190734327313425,1.3351669531664,0.1818217101757,0.343208303070413,"Synpo2l"
"11407","ENSMUSG00000039377",54.5752579598374,-0.590888795387835,0.215912711069913,-2.7367022185021,0.00620584402348476,0.0262725484872918,"Hlx"
"11408","ENSMUSG00000039382",194.081015909346,-0.166553273815655,0.0967116004413637,-1.7221643841644,0.0850397446212973,0.19999382210928,"Wdr45"
"11409","ENSMUSG00000039384",358.26657756471,0.342285113901676,0.2813288502765,1.2166726361881,0.223728794287227,0.39633903429619,"Dusp10"
"11410","ENSMUSG00000039385",0.686011232822352,-1.0707500644347,1.14933208128439,-0.931628101112538,0.351528755311057,0.537547912746452,"Cdh6"
"11411","ENSMUSG00000039391",0.572667492435105,0.563481896678343,1.12310531592263,0.501717771868475,0.615866061496043,NA,"Ccdc81"
"11412","ENSMUSG00000039395",699.13505448939,0.398688473398598,0.164218894510979,2.42778685476989,0.0151912682113832,0.0538327275018957,"Mreg"
"11413","ENSMUSG00000039396",1.21607534358727,0.139916174291958,0.881900985216061,0.158652928885979,0.873942325643768,0.933858470597434,"Neil3"
"11414","ENSMUSG00000039405",150.041175722362,1.13331129670129,0.109949140166774,10.3075958118658,6.51097315523241e-25,1.27789204519963e-22,"Prss23"
"11415","ENSMUSG00000039410",22.2024843967945,-0.699264933919275,0.272967246131335,-2.56171736290599,0.010415604237685,0.0399920345604834,"Prdm16"
"11416","ENSMUSG00000039414",68.2619673620324,0.207385703494354,0.1656940867678,1.25161801208379,0.21070908804466,0.379997271497531,"Heatr5b"
"11417","ENSMUSG00000039419",38.7174667709458,-0.389653594717155,0.385375121993195,-1.01110209891555,0.311967565903932,0.49652999008887,"Cntnap2"
"11418","ENSMUSG00000039427",46.4551117041789,-0.519271389827889,0.19782983828245,-2.62483857003666,0.00866900572488478,0.0345919970757282,"Alg1"
"11419","ENSMUSG00000039428",96.0011802716779,0.225822184043906,0.118200457918473,1.91050176979571,0.056068638735745,0.147373198439244,"Tmem135"
"11420","ENSMUSG00000039431",10.7811093504836,0.0117010778901708,0.319749878139689,0.0365944717735246,0.970808351465324,0.984842830505254,"Mtmr7"
"11421","ENSMUSG00000039438",0.183471414625714,0.496307851814419,2.18311810597017,0.227338983840209,0.820160161861745,NA,"Ttc36"
"11422","ENSMUSG00000039449",455.244558092658,0.268478136398956,0.15748494200461,1.7047860765704,0.0882343292235696,0.205677011871928,"Prpf18"
"11423","ENSMUSG00000039450",62.15548980653,-0.576707511391609,0.210053327426163,-2.74552904473428,0.00604134195589961,0.0256791263846964,"Dcxr"
"11424","ENSMUSG00000039452",5.48126920751515,-0.433390639603985,0.416501623583567,-1.04054970032315,0.298084586184783,0.482070492499086,"Snx22"
"11425","ENSMUSG00000039456",71.4433263255964,-0.0559897927634392,0.133522691474614,-0.419327922056488,0.674976492931485,0.807057035959201,"Morc3"
"11426","ENSMUSG00000039457",40.1674179880006,-1.0373259287031,0.298548400976633,-3.47456534789576,0.000511681715038337,0.00325053657061802,"Ppl"
"11427","ENSMUSG00000039458",40.0264425364839,0.748167419822585,0.172029426188348,4.3490665312308,1.36718233781042e-05,0.000141922943910837,"Mtmr12"
"11428","ENSMUSG00000039461",238.783182931194,0.0995249714742927,0.179848314199482,0.553382843299287,0.580001284501044,0.735795126228325,"Tcta"
"11429","ENSMUSG00000039462",0.679010565396932,2.03810075362518,0.856571718154662,2.37936965513631,0.0173422751185118,0.0597510230098716,"Col10a1"
"11430","ENSMUSG00000039463",193.510321183573,-0.162683963429435,0.111354125996519,-1.46096035484594,0.144026321642655,0.29221611690344,"Slc9a8"
"11431","ENSMUSG00000039470",5.06902051538404,-0.734530331286474,0.48607393555543,-1.51114939015838,0.130750393429434,0.272494862414547,"Zdhhc2"
"11432","ENSMUSG00000039473",239.921016422726,-0.0299954406051887,0.12091662210661,-0.248067139840726,0.804082459699966,0.891311425647892,"Ubn1"
"11433","ENSMUSG00000039474",579.883263171855,1.15294697533605,0.21651806776465,5.3249457989311,1.00983146385103e-07,1.77551513316058e-06,"Wfs1"
"11434","ENSMUSG00000039476",1.76175763714531,0.11335894339678,0.723661036537441,0.156646465227944,0.875523480605968,0.934545047059263,"Prrx2"
"11435","ENSMUSG00000039477",85.4268763814966,-0.372914602305751,0.216545316148738,-1.72210883586883,0.0850498047929622,0.19999382210928,"Tnrc18"
"11436","ENSMUSG00000039478",40.5352267563059,-0.474657507543958,0.212710245874016,-2.23147458456274,0.0256497092047955,0.081563949070788,"Micu3"
"11437","ENSMUSG00000039480",40.4940860214861,0.140533542422833,0.142081179803615,0.989107372398499,0.32261061094507,0.507601226478426,"Nt5dc1"
"11438","ENSMUSG00000039481",1.79707889638324,-0.187431385238707,0.699329865129857,-0.268015702724069,0.78868723175451,0.8817228629477,"Nrtn"
"11439","ENSMUSG00000039483",49.1389410338986,0.0204465695887863,0.147916169990587,0.138230793767088,0.890058018794214,0.943787859510152,"Asb6"
"11440","ENSMUSG00000039485",19.7466209143994,0.630358263799149,0.22327101649054,2.82328747236145,0.00475339291613609,0.0211027141061181,"Tspyl4"
"11441","ENSMUSG00000039488",0.0453528980689145,0.404903002796941,3.69742042616923,0.109509592128382,0.912798314108575,NA,"Cntn5"
"11442","ENSMUSG00000039492",0.0737584189366488,0.253043010450478,3.67220946562922,0.0689075644564626,0.945063197268533,NA,"Ccdc27"
"11443","ENSMUSG00000039496",197.500236391491,-0.0733943754254523,0.130042061171676,-0.564389511856167,0.572489075092273,0.729837092030398,"Cdnf"
"11444","ENSMUSG00000039497",17.8113831950662,0.608919983031767,0.210530401921774,2.89231378211124,0.00382415805046146,0.0177037750229674,"Dse"
"11445","ENSMUSG00000039501",191.1771237647,-0.148406826336337,0.105734034559114,-1.4035861485392,0.160442122180493,0.315482593229793,"Znfx1"
"11446","ENSMUSG00000039508",0.0324921732730745,-0.324027251485434,3.69742042616923,-0.0876360311075437,0.930165963655275,NA,"Calhm4"
"11447","ENSMUSG00000039509",130.563677561773,-0.710759834761245,0.210743573403573,-3.37262875105635,0.000744542674450397,0.00451567941144385,"Nup133"
"11448","ENSMUSG00000039512",227.756156598655,0.544947284736905,0.107119136610849,5.08730094340319,3.63195267177717e-07,5.61389461052443e-06,"Uhrf1bp1"
"11449","ENSMUSG00000039515",324.67724639399,0.303829199210256,0.133804701845481,2.27069150052083,0.02316565991304,0.0750217140583658,"Ptpa"
"11450","ENSMUSG00000039518",4.25299776907461,0.433629541590846,1.08960736564234,0.397968621784432,0.690653315661625,0.817900604437843,"Cdsn"
"11451","ENSMUSG00000039519",1.42665737979377,1.55683229799205,0.666658849193438,2.33527583092252,0.0195290159269716,0.0656764813371893,"Cyp7b1"
"11452","ENSMUSG00000039521",1.6326576922741,-0.050300405495524,0.801884833292621,-0.0627277177559095,0.949983325273642,0.975172933606629,"Foxp3"
