Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
194,1,9/11/2015 12:48:42 PM,Light,9/11/2015 12:46:59 PM,9/11/2015 12:48:32 PM,93,-240.06,-240.06,
195,2,9/11/2015 12:57:58 PM,Light,9/11/2015 12:48:44 PM,9/11/2015 12:57:48 PM,544,0.13,-239.93,
195,3,9/11/2015 1:03:59 PM,Light,9/11/2015 12:58:01 PM,9/11/2015 1:03:48 PM,347,3.18,-236.74,
195,4,9/11/2015 1:05:45 PM,Light,9/11/2015 1:04:08 PM,9/11/2015 1:05:35 PM,87,-4.13,-240.87,
195,5,9/11/2015 1:06:41 PM,Light,9/11/2015 1:06:10 PM,9/11/2015 1:06:30 PM,20,1.46,-239.41,
195,6,9/11/2015 1:08:09 PM,Light,9/11/2015 1:06:48 PM,9/11/2015 1:07:58 PM,70,-0.13,-239.55,
195,7,9/11/2015 1:13:12 PM,Light,9/11/2015 1:08:42 PM,9/11/2015 1:13:02 PM,260,261.14,21.59,
195,8,9/11/2015 1:14:00 PM,Light,9/11/2015 1:13:15 PM,9/11/2015 1:13:50 PM,35,9.47,31.07,
195,9,9/11/2015 1:14:39 PM,Light,9/11/2015 1:14:03 PM,9/11/2015 1:14:28 PM,25,-1.72,29.35,
208,10,9/11/2015 6:04:03 PM,Light,9/11/2015 6:03:42 PM,9/11/2015 6:03:52 PM,10,-20.35,9.00,
214,11,9/11/2015 8:00:48 PM,Dark,9/11/2015 7:59:52 PM,9/11/2015 8:00:37 PM,45,-2.49,6.51,
218,12,9/11/2015 9:45:36 PM,Dark,9/11/2015 9:44:58 PM,9/11/2015 9:45:25 PM,27,2.16,8.67,
219,13,9/11/2015 9:58:29 PM,Dark,9/11/2015 9:54:10 PM,9/11/2015 9:58:18 PM,248,-5.02,3.64,
219,14,9/11/2015 10:00:41 PM,Dark,9/11/2015 9:58:47 PM,9/11/2015 10:00:30 PM,103,0.10,3.74,
219,15,9/11/2015 10:03:32 PM,Dark,9/11/2015 10:02:37 PM,9/11/2015 10:03:22 PM,45,0.16,3.90,
219,16,9/11/2015 10:04:29 PM,Dark,9/11/2015 10:04:00 PM,9/11/2015 10:04:19 PM,19,1.64,5.54,
220,17,9/11/2015 10:14:13 PM,Dark,9/11/2015 10:13:57 PM,9/11/2015 10:14:02 PM,5,-1.88,3.66,
225,18,9/12/2015 12:03:00 AM,Dark,9/12/2015 12:02:29 AM,9/12/2015 12:02:49 AM,20,1.71,5.37,
225,19,9/12/2015 12:04:08 AM,Dark,9/12/2015 12:03:09 AM,9/12/2015 12:03:58 AM,49,13.16,18.53,
225,20,9/12/2015 12:17:58 AM,Dark,9/12/2015 12:17:43 AM,9/12/2015 12:17:48 AM,5,-10.69,7.84,
225,21,9/12/2015 12:23:52 AM,Dark,9/12/2015 12:23:09 AM,9/12/2015 12:23:42 AM,33,-3.84,4.00,
226,22,9/12/2015 12:43:43 AM,Dark,9/12/2015 12:42:45 AM,9/12/2015 12:43:33 AM,48,3.85,7.85,
227,23,9/12/2015 12:53:41 AM,Dark,9/12/2015 12:51:37 AM,9/12/2015 12:53:31 AM,114,-1.79,6.06,
227,24,9/12/2015 12:56:22 AM,Dark,9/12/2015 12:55:57 AM,9/12/2015 12:56:12 AM,15,-2.45,3.61,
227,25,9/12/2015 12:57:09 AM,Dark,9/12/2015 12:56:35 AM,9/12/2015 12:56:58 AM,23,-0.50,3.10,
228,26,9/12/2015 1:29:10 AM,Dark,9/12/2015 1:28:30 AM,9/12/2015 1:29:00 AM,30,0.04,3.14,
228,27,9/12/2015 1:30:48 AM,Dark,9/12/2015 1:29:30 AM,9/12/2015 1:30:37 AM,67,4.78,7.93,
234,28,9/12/2015 3:24:43 AM,Dark,9/12/2015 3:24:12 AM,9/12/2015 3:24:32 AM,20,-2.84,5.08,
234,29,9/12/2015 3:25:51 AM,Dark,9/12/2015 3:25:04 AM,9/12/2015 3:25:41 AM,37,-1.57,3.52,
234,30,9/12/2015 3:26:54 AM,Dark,9/12/2015 3:26:37 AM,9/12/2015 3:26:43 AM,6,2.85,6.37,
236,31,9/12/2015 4:11:01 AM,Dark,9/12/2015 4:09:49 AM,9/12/2015 4:10:50 AM,61,-0.36,6.01,
236,32,9/12/2015 4:11:42 AM,Dark,9/12/2015 4:11:25 AM,9/12/2015 4:11:32 AM,7,-0.05,5.96,
239,33,9/12/2015 5:20:50 AM,Dark,9/12/2015 5:20:21 AM,9/12/2015 5:20:39 AM,18,-0.91,5.04,
242,34,9/12/2015 6:39:02 AM,Dark,9/12/2015 6:38:46 AM,9/12/2015 6:38:51 AM,5,-0.08,4.97,
243,35,9/12/2015 6:46:36 AM,Dark,9/12/2015 6:46:19 AM,9/12/2015 6:46:26 AM,7,-1.26,3.71,
243,36,9/12/2015 7:00:58 AM,Dark,9/12/2015 7:00:33 AM,9/12/2015 7:00:48 AM,15,0.07,3.78,
247,37,9/12/2015 8:16:44 AM,Light,9/12/2015 8:16:32 AM,9/12/2015 8:16:34 AM,2,-1.15,2.63,
248,38,9/12/2015 8:42:25 AM,Light,9/12/2015 8:42:07 AM,9/12/2015 8:42:15 AM,8,0.54,3.18,
248,39,9/12/2015 8:52:10 AM,Light,9/12/2015 8:51:43 AM,9/12/2015 8:52:00 AM,17,0.79,3.97,
