Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/25/2015 2:33:02 PM,Light,11/25/2015 2:32:46 PM,11/25/2015 2:32:52 PM,6,0.03,0.03,
3,2,11/25/2015 2:57:13 PM,Light,11/25/2015 2:56:05 PM,11/25/2015 2:57:03 PM,58,0.14,0.17,
4,3,11/25/2015 2:59:37 PM,Light,11/25/2015 2:59:18 PM,11/25/2015 2:59:26 PM,8,0.03,0.20,
6,4,11/25/2015 3:22:10 PM,Light,11/25/2015 3:21:47 PM,11/25/2015 3:21:59 PM,12,0.11,0.31,
7,5,11/25/2015 3:28:29 PM,Light,11/25/2015 3:28:14 PM,11/25/2015 3:28:19 PM,5,-0.09,0.23,
8,6,11/25/2015 3:47:21 PM,Light,11/25/2015 3:47:07 PM,11/25/2015 3:47:10 PM,3,0.03,0.26,
9,7,11/25/2015 3:50:36 PM,Light,11/25/2015 3:49:38 PM,11/25/2015 3:50:25 PM,47,0.05,0.31,
13,8,11/25/2015 4:31:57 PM,Light,11/25/2015 4:31:28 PM,11/25/2015 4:31:46 PM,18,0.04,0.35,
13,9,11/25/2015 4:34:09 PM,Light,11/25/2015 4:32:56 PM,11/25/2015 4:33:58 PM,62,0.12,0.47,
18,10,11/25/2015 5:22:16 PM,Light,11/25/2015 5:22:01 PM,11/25/2015 5:22:05 PM,4,-0.10,0.37,
18,11,11/25/2015 5:22:47 PM,Light,11/25/2015 5:22:22 PM,11/25/2015 5:22:37 PM,15,0.08,0.45,
19,12,11/25/2015 5:27:13 PM,Light,11/25/2015 5:26:11 PM,11/25/2015 5:27:03 PM,52,0.14,0.59,
20,13,11/25/2015 5:39:18 PM,Light,11/25/2015 5:38:50 PM,11/25/2015 5:39:08 PM,18,-0.03,0.56,
22,14,11/25/2015 5:58:25 PM,Light,11/25/2015 5:58:02 PM,11/25/2015 5:58:14 PM,12,0.03,0.59,
29,15,11/25/2015 6:59:45 PM,Dark,11/25/2015 6:59:25 PM,11/25/2015 6:59:34 PM,9,0.05,0.64,
29,16,11/25/2015 7:01:01 PM,Dark,11/25/2015 6:59:53 PM,11/25/2015 7:00:50 PM,57,0.03,0.67,
34,17,11/25/2015 7:47:00 PM,Dark,11/25/2015 7:45:30 PM,11/25/2015 7:46:49 PM,79,0.10,0.77,
43,18,11/25/2015 9:18:34 PM,Dark,11/25/2015 9:17:08 PM,11/25/2015 9:18:24 PM,76,0.16,0.92,
45,19,11/25/2015 9:35:13 PM,Dark,11/25/2015 9:34:56 PM,11/25/2015 9:35:03 PM,7,-0.04,0.89,
49,20,11/25/2015 10:13:00 PM,Dark,11/25/2015 10:12:44 PM,11/25/2015 10:12:49 PM,5,0.03,0.92,
49,21,11/25/2015 10:16:32 PM,Dark,11/25/2015 10:16:03 PM,11/25/2015 10:16:21 PM,18,0.03,0.95,
49,22,11/25/2015 10:17:14 PM,Dark,11/25/2015 10:16:35 PM,11/25/2015 10:17:04 PM,29,-0.04,0.90,
52,23,11/25/2015 10:40:32 PM,Dark,11/25/2015 10:40:09 PM,11/25/2015 10:40:21 PM,12,0.04,0.94,
52,24,11/25/2015 10:46:43 PM,Dark,11/25/2015 10:46:20 PM,11/25/2015 10:46:33 PM,13,0.05,0.99,
52,25,11/25/2015 10:48:03 PM,Dark,11/25/2015 10:47:44 PM,11/25/2015 10:47:52 PM,8,-0.07,0.92,
56,26,11/25/2015 11:18:27 PM,Dark,11/25/2015 11:18:04 PM,11/25/2015 11:18:17 PM,13,0.05,0.97,
56,27,11/25/2015 11:22:40 PM,Dark,11/25/2015 11:21:33 PM,11/25/2015 11:22:29 PM,56,0.06,1.03,
57,28,11/25/2015 11:35:19 PM,Dark,11/25/2015 11:35:02 PM,11/25/2015 11:35:08 PM,6,-0.03,1.00,
64,29,11/26/2015 12:35:08 AM,Dark,11/26/2015 12:34:50 AM,11/26/2015 12:34:57 AM,7,0.03,1.03,
66,30,11/26/2015 12:52:39 AM,Dark,11/26/2015 12:52:24 AM,11/26/2015 12:52:28 AM,4,0.25,1.28,
66,31,11/26/2015 12:55:50 AM,Dark,11/26/2015 12:55:36 AM,11/26/2015 12:55:39 AM,3,-0.25,1.03,
67,32,11/26/2015 1:06:06 AM,Dark,11/26/2015 1:05:00 AM,11/26/2015 1:05:55 AM,55,0.09,1.12,
72,33,11/26/2015 1:58:28 AM,Dark,11/26/2015 1:58:11 AM,11/26/2015 1:58:17 AM,6,0.04,1.16,
72,34,11/26/2015 1:59:12 AM,Dark,11/26/2015 1:58:35 AM,11/26/2015 1:59:02 AM,27,-0.07,1.09,
73,35,11/26/2015 2:01:20 AM,Dark,11/26/2015 2:01:05 AM,11/26/2015 2:01:09 AM,4,0.03,1.12,
75,36,11/26/2015 2:22:15 AM,Dark,11/26/2015 2:22:00 AM,11/26/2015 2:22:05 AM,5,-0.04,1.08,
81,37,11/26/2015 3:25:02 AM,Dark,11/26/2015 3:24:44 AM,11/26/2015 3:24:52 AM,8,0.03,1.12,
104,38,11/26/2015 6:57:37 AM,Dark,11/26/2015 6:57:11 AM,11/26/2015 6:57:27 AM,16,0.09,1.21,
104,39,11/26/2015 7:00:18 AM,Dark,11/26/2015 6:59:59 AM,11/26/2015 7:00:07 AM,8,-0.04,1.17,
123,40,11/26/2015 9:57:55 AM,Light,11/26/2015 9:56:30 AM,11/26/2015 9:57:44 AM,74,0.05,1.21,
138,41,11/26/2015 12:23:19 PM,Light,11/26/2015 12:21:41 PM,11/26/2015 12:23:08 PM,87,0.10,1.31,
149,42,11/26/2015 2:14:39 PM,Light,11/26/2015 2:14:06 PM,11/26/2015 2:14:28 PM,22,0.06,1.37,
156,43,11/26/2015 3:14:55 PM,Light,11/26/2015 3:13:24 PM,11/26/2015 3:14:44 PM,80,0.05,1.42,
156,44,11/26/2015 3:19:11 PM,Light,11/26/2015 3:18:51 PM,11/26/2015 3:19:00 PM,9,-0.04,1.38,
158,45,11/26/2015 3:35:53 PM,Light,11/26/2015 3:35:39 PM,11/26/2015 3:35:42 PM,3,0.06,1.43,
162,46,11/26/2015 4:11:00 PM,Light,11/26/2015 4:09:31 PM,11/26/2015 4:10:49 PM,78,0.05,1.48,
165,47,11/26/2015 4:43:13 PM,Light,11/26/2015 4:41:09 PM,11/26/2015 4:43:02 PM,113,0.16,1.64,
180,48,11/26/2015 7:07:19 PM,Dark,11/26/2015 7:07:01 PM,11/26/2015 7:07:09 PM,8,0.03,1.68,
181,49,11/26/2015 7:12:40 PM,Dark,11/26/2015 7:12:20 PM,11/26/2015 7:12:30 PM,10,-0.03,1.64,
184,50,11/26/2015 7:46:05 PM,Dark,11/26/2015 7:44:28 PM,11/26/2015 7:45:54 PM,86,0.08,1.73,
187,51,11/26/2015 8:11:04 PM,Dark,11/26/2015 8:10:49 PM,11/26/2015 8:10:54 PM,5,0.07,1.80,
187,52,11/26/2015 8:17:48 PM,Dark,11/26/2015 8:17:31 PM,11/26/2015 8:17:38 PM,7,-0.03,1.77,
189,53,11/26/2015 8:31:41 PM,Dark,11/26/2015 8:30:16 PM,11/26/2015 8:31:31 PM,75,0.07,1.84,
190,54,11/26/2015 8:47:14 PM,Dark,11/26/2015 8:46:56 PM,11/26/2015 8:47:03 PM,7,0.05,1.88,
191,55,11/26/2015 8:49:51 PM,Dark,11/26/2015 8:49:32 PM,11/26/2015 8:49:41 PM,9,-0.04,1.84,
192,56,11/26/2015 9:02:31 PM,Dark,11/26/2015 9:02:13 PM,11/26/2015 9:02:20 PM,7,0.04,1.88,
194,57,11/26/2015 9:18:53 PM,Dark,11/26/2015 9:18:37 PM,11/26/2015 9:18:43 PM,6,0.04,1.92,
198,58,11/26/2015 10:04:07 PM,Dark,11/26/2015 10:03:49 PM,11/26/2015 10:03:56 PM,7,0.04,1.96,
199,59,11/26/2015 10:06:49 PM,Dark,11/26/2015 10:06:33 PM,11/26/2015 10:06:39 PM,6,-0.06,1.90,
200,60,11/26/2015 10:21:50 PM,Dark,11/26/2015 10:21:05 PM,11/26/2015 10:21:40 PM,35,0.08,1.97,
201,61,11/26/2015 10:23:25 PM,Dark,11/26/2015 10:22:44 PM,11/26/2015 10:23:14 PM,30,0.08,2.06,
201,62,11/26/2015 10:27:40 PM,Dark,11/26/2015 10:27:24 PM,11/26/2015 10:27:29 PM,5,-0.04,2.02,
201,63,11/26/2015 10:28:32 PM,Dark,11/26/2015 10:28:17 PM,11/26/2015 10:28:21 PM,4,-0.04,1.98,
204,64,11/26/2015 10:57:16 PM,Dark,11/26/2015 10:56:58 PM,11/26/2015 10:57:06 PM,8,0.04,2.01,
215,65,11/27/2015 12:41:55 AM,Dark,11/27/2015 12:40:15 AM,11/27/2015 12:41:45 AM,90,0.06,2.07,
222,66,11/27/2015 1:46:07 AM,Dark,11/27/2015 1:44:30 AM,11/27/2015 1:45:56 AM,86,0.07,2.14,
223,67,11/27/2015 2:00:56 AM,Dark,11/27/2015 2:00:39 AM,11/27/2015 2:00:46 AM,7,0.04,2.18,
224,68,11/27/2015 2:12:10 AM,Dark,11/27/2015 2:09:34 AM,11/27/2015 2:12:00 AM,146,0.08,2.25,
227,69,11/27/2015 2:40:41 AM,Dark,11/27/2015 2:40:25 AM,11/27/2015 2:40:30 AM,5,-0.03,2.22,
228,70,11/27/2015 2:49:19 AM,Dark,11/27/2015 2:48:59 AM,11/27/2015 2:49:08 AM,9,0.05,2.27,
228,71,11/27/2015 2:51:18 AM,Dark,11/27/2015 2:50:58 AM,11/27/2015 2:51:07 AM,9,-0.05,2.23,
230,72,11/27/2015 3:04:07 AM,Dark,11/27/2015 3:03:13 AM,11/27/2015 3:03:57 AM,44,0.08,2.31,
230,73,11/27/2015 3:05:40 AM,Dark,11/27/2015 3:05:04 AM,11/27/2015 3:05:30 AM,26,-0.05,2.26,
233,74,11/27/2015 3:30:03 AM,Dark,11/27/2015 3:29:42 AM,11/27/2015 3:29:52 AM,10,0.05,2.30,
244,75,11/27/2015 5:17:52 AM,Dark,11/27/2015 5:17:36 AM,11/27/2015 5:17:41 AM,5,0.04,2.35,
248,76,11/27/2015 6:01:30 AM,Dark,11/27/2015 6:01:16 AM,11/27/2015 6:01:20 AM,4,0.03,2.38,
249,77,11/27/2015 6:04:06 AM,Dark,11/27/2015 6:03:43 AM,11/27/2015 6:03:55 AM,12,0.03,2.41,
252,78,11/27/2015 6:31:50 AM,Dark,11/27/2015 6:30:31 AM,11/27/2015 6:31:40 AM,69,0.13,2.55,
253,79,11/27/2015 6:44:35 AM,Dark,11/27/2015 6:44:20 AM,11/27/2015 6:44:24 AM,4,-0.07,2.47,
267,80,11/27/2015 9:01:00 AM,Light,11/27/2015 8:59:35 AM,11/27/2015 9:00:50 AM,75,0.07,2.54,
279,81,11/27/2015 10:54:32 AM,Light,11/27/2015 10:53:29 AM,11/27/2015 10:54:22 AM,53,0.07,2.61,
286,82,11/27/2015 11:56:45 AM,Light,11/27/2015 11:55:32 AM,11/27/2015 11:56:34 AM,62,0.08,2.68,
288,83,11/27/2015 12:21:11 PM,Light,11/27/2015 12:20:55 PM,11/27/2015 12:21:00 PM,5,0.06,2.74,
300,84,11/27/2015 2:17:41 PM,Light,11/27/2015 2:16:05 PM,11/27/2015 2:17:30 PM,85,0.05,2.80,
306,85,11/27/2015 3:14:27 PM,Light,11/27/2015 3:14:09 PM,11/27/2015 3:14:16 PM,7,0.04,2.84,
309,86,11/27/2015 3:45:04 PM,Light,11/27/2015 3:42:35 PM,11/27/2015 3:44:53 PM,138,0.08,2.92,
314,87,11/27/2015 4:29:27 PM,Light,11/27/2015 4:27:07 PM,11/27/2015 4:29:16 PM,129,0.10,3.02,
316,88,11/27/2015 4:46:40 PM,Light,11/27/2015 4:44:57 PM,11/27/2015 4:46:29 PM,92,0.08,3.10,
320,89,11/27/2015 5:24:13 PM,Light,11/27/2015 5:23:57 PM,11/27/2015 5:24:02 PM,5,0.03,3.13,
323,90,11/27/2015 5:51:14 PM,Light,11/27/2015 5:50:03 PM,11/27/2015 5:51:04 PM,61,0.10,3.23,
324,91,11/27/2015 6:08:41 PM,Light,11/27/2015 6:07:32 PM,11/27/2015 6:08:31 PM,59,0.03,3.26,
330,92,11/27/2015 6:57:52 PM,Light,11/27/2015 6:57:02 PM,11/27/2015 6:57:41 PM,39,0.06,3.32,
330,93,11/27/2015 7:03:23 PM,Light,11/27/2015 7:02:20 PM,11/27/2015 7:03:12 PM,52,0.03,3.35,
330,94,11/27/2015 7:04:37 PM,Light,11/27/2015 7:03:31 PM,11/27/2015 7:04:25 PM,54,0.04,3.39,
331,95,11/27/2015 7:06:53 PM,Dark,11/27/2015 7:06:04 PM,11/27/2015 7:06:43 PM,39,0.03,3.42,
331,96,11/27/2015 7:12:25 PM,Dark,11/27/2015 7:11:12 PM,11/27/2015 7:12:14 PM,62,0.03,3.45,
332,97,11/27/2015 7:17:00 PM,Dark,11/27/2015 7:14:07 PM,11/27/2015 7:16:49 PM,162,0.15,3.61,
332,98,11/27/2015 7:19:40 PM,Dark,11/27/2015 7:17:48 PM,11/27/2015 7:19:29 PM,101,0.04,3.65,
334,99,11/27/2015 7:40:30 PM,Dark,11/27/2015 7:40:11 PM,11/27/2015 7:40:19 PM,8,0.03,3.68,
