Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,11/25/2015 2:37:18 PM,Light,11/25/2015 2:36:46 PM,11/25/2015 2:37:07 PM,21,0.06,0.06,
4,2,11/25/2015 2:59:39 PM,Light,11/25/2015 2:58:24 PM,11/25/2015 2:59:28 PM,64,0.04,0.09,
4,3,11/25/2015 3:02:45 PM,Light,11/25/2015 3:01:36 PM,11/25/2015 3:02:35 PM,59,-0.10,0.00,
4,4,11/25/2015 3:06:30 PM,Light,11/25/2015 3:06:07 PM,11/25/2015 3:06:20 PM,13,0.11,0.11,
5,5,11/25/2015 3:12:11 PM,Light,11/25/2015 3:10:54 PM,11/25/2015 3:12:01 PM,67,-0.10,0.01,
5,6,11/25/2015 3:14:35 PM,Light,11/25/2015 3:14:04 PM,11/25/2015 3:14:24 PM,20,0.07,0.08,
6,7,11/25/2015 3:23:56 PM,Light,11/25/2015 3:21:47 PM,11/25/2015 3:23:46 PM,119,0.10,0.18,
8,8,11/25/2015 3:37:38 PM,Light,11/25/2015 3:34:57 PM,11/25/2015 3:37:28 PM,151,-0.05,0.13,
8,9,11/25/2015 3:41:15 PM,Light,11/25/2015 3:40:52 PM,11/25/2015 3:41:04 PM,12,0.06,0.18,
9,10,11/25/2015 3:56:44 PM,Light,11/25/2015 3:56:04 PM,11/25/2015 3:56:33 PM,29,0.06,0.24,
11,11,11/25/2015 4:09:14 PM,Light,11/25/2015 4:07:11 PM,11/25/2015 4:09:03 PM,112,0.10,0.34,
13,12,11/25/2015 4:32:24 PM,Light,11/25/2015 4:31:12 PM,11/25/2015 4:32:13 PM,61,0.07,0.41,
16,13,11/25/2015 5:03:15 PM,Light,11/25/2015 5:02:44 PM,11/25/2015 5:03:04 PM,20,0.07,0.48,
17,14,11/25/2015 5:04:37 PM,Light,11/25/2015 5:03:15 PM,11/25/2015 5:04:26 PM,71,-0.03,0.44,
18,15,11/25/2015 5:17:55 PM,Light,11/25/2015 5:17:32 PM,11/25/2015 5:17:44 PM,12,0.04,0.49,
21,16,11/25/2015 5:44:18 PM,Light,11/25/2015 5:43:31 PM,11/25/2015 5:44:07 PM,36,0.05,0.54,
23,17,11/25/2015 6:02:34 PM,Light,11/25/2015 6:00:08 PM,11/25/2015 6:02:23 PM,135,0.07,0.61,
23,18,11/25/2015 6:05:09 PM,Light,11/25/2015 6:04:40 PM,11/25/2015 6:04:58 PM,18,-0.04,0.56,
24,19,11/25/2015 6:13:17 PM,Light,11/25/2015 6:11:08 PM,11/25/2015 6:13:06 PM,118,0.08,0.64,
25,20,11/25/2015 6:22:18 PM,Light,11/25/2015 6:20:50 PM,11/25/2015 6:22:07 PM,77,-0.07,0.58,
25,21,11/25/2015 6:29:31 PM,Light,11/25/2015 6:27:47 PM,11/25/2015 6:29:20 PM,93,0.13,0.71,
27,22,11/25/2015 6:41:09 PM,Light,11/25/2015 6:39:13 PM,11/25/2015 6:40:59 PM,106,-0.04,0.67,
28,23,11/25/2015 6:53:30 PM,Light,11/25/2015 6:51:31 PM,11/25/2015 6:53:20 PM,109,0.12,0.80,
28,24,11/25/2015 6:56:20 PM,Light,11/25/2015 6:55:31 PM,11/25/2015 6:56:09 PM,38,-0.08,0.72,
