Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/26/2015 11:03:44 AM,Light,10/26/2015 11:03:27 AM,10/26/2015 11:03:34 AM,7,0.06,0.06,
1,2,10/26/2015 11:05:53 AM,Light,10/26/2015 11:03:46 AM,10/26/2015 11:05:42 AM,116,-0.07,-0.01,
1,3,10/26/2015 11:07:02 AM,Light,10/26/2015 11:06:24 AM,10/26/2015 11:06:52 AM,28,-0.03,-0.04,
1,4,10/26/2015 11:08:04 AM,Light,10/26/2015 11:07:03 AM,10/26/2015 11:07:54 AM,51,0.06,0.02,
1,5,10/26/2015 11:08:51 AM,Light,10/26/2015 11:08:10 AM,10/26/2015 11:08:41 AM,31,-0.09,-0.07,
1,6,10/26/2015 11:09:26 AM,Light,10/26/2015 11:08:54 AM,10/26/2015 11:09:15 AM,21,0.06,-0.01,
1,7,10/26/2015 11:11:37 AM,Light,10/26/2015 11:11:08 AM,10/26/2015 11:11:26 AM,18,0.16,0.16,
1,8,10/26/2015 11:12:09 AM,Light,10/26/2015 11:11:55 AM,10/26/2015 11:11:59 AM,4,-0.16,0.00,
2,9,10/26/2015 11:20:22 AM,Light,10/26/2015 11:19:56 AM,10/26/2015 11:20:11 AM,15,-0.03,-0.03,
2,10,10/26/2015 11:22:22 AM,Light,10/26/2015 11:21:14 AM,10/26/2015 11:22:12 AM,58,0.04,0.00,
3,11,10/26/2015 11:23:47 AM,Light,10/26/2015 11:23:29 AM,10/26/2015 11:23:37 AM,8,-0.08,-0.07,
3,12,10/26/2015 11:25:28 AM,Light,10/26/2015 11:24:42 AM,10/26/2015 11:25:17 AM,35,0.06,-0.01,
3,13,10/26/2015 11:26:14 AM,Light,10/26/2015 11:25:57 AM,10/26/2015 11:26:03 AM,6,-0.03,-0.04,
3,14,10/26/2015 11:26:46 AM,Light,10/26/2015 11:26:23 AM,10/26/2015 11:26:35 AM,12,0.04,0.00,
3,15,10/26/2015 11:29:57 AM,Light,10/26/2015 11:29:21 AM,10/26/2015 11:29:47 AM,26,0.10,0.09,
4,16,10/26/2015 11:33:07 AM,Light,10/26/2015 11:32:52 AM,10/26/2015 11:32:56 AM,4,-0.11,-0.02,
4,17,10/26/2015 11:38:21 AM,Light,10/26/2015 11:36:55 AM,10/26/2015 11:38:10 AM,75,0.15,0.13,
4,18,10/26/2015 11:39:11 AM,Light,10/26/2015 11:38:28 AM,10/26/2015 11:39:00 AM,32,-0.14,0.00,
5,19,10/26/2015 11:42:11 AM,Light,10/26/2015 11:41:11 AM,10/26/2015 11:42:00 AM,49,-0.12,-0.13,
5,20,10/26/2015 11:43:03 AM,Light,10/26/2015 11:42:21 AM,10/26/2015 11:42:52 AM,31,0.08,-0.05,
5,21,10/26/2015 11:45:10 AM,Light,10/26/2015 11:44:51 AM,10/26/2015 11:44:59 AM,8,0.04,-0.01,
6,22,10/26/2015 11:59:47 AM,Light,10/26/2015 11:56:58 AM,10/26/2015 11:59:36 AM,158,-0.03,-0.05,
7,23,10/26/2015 12:03:39 PM,Light,10/26/2015 12:02:35 PM,10/26/2015 12:03:28 PM,53,0.04,-0.01,
7,24,10/26/2015 12:06:17 PM,Light,10/26/2015 12:05:04 PM,10/26/2015 12:06:07 PM,63,-0.12,-0.12,
7,25,10/26/2015 12:06:55 PM,Light,10/26/2015 12:06:18 PM,10/26/2015 12:06:45 PM,27,0.11,-0.02,
7,26,10/26/2015 12:07:29 PM,Light,10/26/2015 12:07:04 PM,10/26/2015 12:07:19 PM,15,-0.07,-0.09,
7,27,10/26/2015 12:08:56 PM,Light,10/26/2015 12:08:37 PM,10/26/2015 12:08:45 PM,8,0.12,0.03,
8,28,10/26/2015 12:10:28 PM,Light,10/26/2015 12:09:15 PM,10/26/2015 12:10:17 PM,62,-0.07,-0.05,
8,29,10/26/2015 12:15:55 PM,Light,10/26/2015 12:15:11 PM,10/26/2015 12:15:44 PM,33,0.06,0.01,
8,30,10/26/2015 12:16:24 PM,Light,10/26/2015 12:16:08 PM,10/26/2015 12:16:14 PM,6,-0.04,-0.03,
8,31,10/26/2015 12:19:47 PM,Light,10/26/2015 12:18:28 PM,10/26/2015 12:19:36 PM,68,-0.09,-0.12,
9,32,10/26/2015 12:20:05 PM,Light,10/26/2015 12:19:48 PM,10/26/2015 12:19:55 PM,7,0.23,0.11,
9,33,10/26/2015 12:21:27 PM,Light,10/26/2015 12:21:13 PM,10/26/2015 12:21:17 PM,4,-0.14,-0.04,
9,34,10/26/2015 12:22:55 PM,Light,10/26/2015 12:21:40 PM,10/26/2015 12:22:45 PM,65,-0.09,-0.13,
9,35,10/26/2015 12:24:09 PM,Light,10/26/2015 12:23:11 PM,10/26/2015 12:23:58 PM,47,0.07,-0.06,
9,36,10/26/2015 12:26:18 PM,Light,10/26/2015 12:25:25 PM,10/26/2015 12:26:08 PM,43,0.04,-0.02,
9,37,10/26/2015 12:28:02 PM,Light,10/26/2015 12:26:19 PM,10/26/2015 12:27:52 PM,93,0.03,0.01,
10,38,10/26/2015 12:30:26 PM,Light,10/26/2015 12:29:17 PM,10/26/2015 12:30:15 PM,58,-0.04,-0.03,
10,39,10/26/2015 12:34:53 PM,Light,10/26/2015 12:33:20 PM,10/26/2015 12:34:42 PM,82,0.05,0.02,
10,40,10/26/2015 12:35:12 PM,Light,10/26/2015 12:34:54 PM,10/26/2015 12:35:00 PM,6,-0.05,-0.03,
10,41,10/26/2015 12:36:28 PM,Light,10/26/2015 12:35:23 PM,10/26/2015 12:36:17 PM,54,-0.07,-0.10,
10,42,10/26/2015 12:38:13 PM,Light,10/26/2015 12:37:55 PM,10/26/2015 12:38:03 PM,8,0.06,-0.05,
13,43,10/26/2015 1:01:07 PM,Light,10/26/2015 12:58:33 PM,10/26/2015 1:00:56 PM,143,0.05,0.01,
13,44,10/26/2015 1:01:43 PM,Light,10/26/2015 1:01:07 PM,10/26/2015 1:01:32 PM,25,-0.08,-0.07,
13,45,10/26/2015 1:05:30 PM,Light,10/26/2015 1:03:54 PM,10/26/2015 1:05:20 PM,86,0.04,-0.03,
14,46,10/26/2015 1:08:42 PM,Light,10/26/2015 1:07:32 PM,10/26/2015 1:08:31 PM,59,-0.12,-0.15,
14,47,10/26/2015 1:09:43 PM,Light,10/26/2015 1:08:43 PM,10/26/2015 1:09:32 PM,49,0.18,0.03,
14,48,10/26/2015 1:11:48 PM,Light,10/26/2015 1:11:21 PM,10/26/2015 1:11:37 PM,16,-0.09,-0.06,
14,49,10/26/2015 1:15:54 PM,Light,10/26/2015 1:15:17 PM,10/26/2015 1:15:44 PM,27,0.06,0.00,
14,50,10/26/2015 1:16:12 PM,Light,10/26/2015 1:15:56 PM,10/26/2015 1:16:02 PM,6,-0.06,-0.06,
16,51,10/26/2015 1:27:11 PM,Light,10/26/2015 1:26:53 PM,10/26/2015 1:27:01 PM,8,-0.07,-0.13,
16,52,10/26/2015 1:30:33 PM,Light,10/26/2015 1:27:12 PM,10/26/2015 1:30:23 PM,191,0.06,-0.07,
17,53,10/26/2015 1:36:21 PM,Light,10/26/2015 1:35:35 PM,10/26/2015 1:36:11 PM,36,-0.06,-0.13,
17,54,10/26/2015 1:37:23 PM,Light,10/26/2015 1:36:23 PM,10/26/2015 1:37:13 PM,50,0.06,-0.06,
17,55,10/26/2015 1:37:42 PM,Light,10/26/2015 1:37:27 PM,10/26/2015 1:37:31 PM,4,-0.07,-0.13,
17,56,10/26/2015 1:38:20 PM,Light,10/26/2015 1:37:45 PM,10/26/2015 1:38:09 PM,24,0.07,-0.06,
