Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
9,1,11/9/2015 3:45:22 PM,Light,5/10/1981 12:50:21 PM,5/10/1981 3:45:11 PM,10490,-0.07,-0.07,
13,2,11/9/2015 5:16:40 PM,Light,5/10/1981 3:45:35 PM,5/10/1981 5:16:29 PM,5454,0.25,0.18,
17,3,11/9/2015 6:39:16 PM,Light,5/10/1981 6:26:19 PM,5/10/1981 6:39:05 PM,766,0.17,0.35,
18,4,11/9/2015 7:07:30 PM,Light,5/10/1981 7:07:09 PM,5/10/1981 7:07:19 PM,10,-0.04,0.31,
19,5,11/9/2015 7:19:22 PM,Dark,5/10/1981 7:07:54 PM,5/10/1981 7:19:12 PM,678,0.06,0.36,
19,6,11/9/2015 7:32:20 PM,Dark,5/10/1981 7:20:12 PM,5/10/1981 7:32:10 PM,718,0.06,0.42,
22,7,11/9/2015 8:24:32 PM,Dark,5/10/1981 7:44:57 PM,5/10/1981 8:24:21 PM,2364,0.27,0.69,
23,8,11/9/2015 8:38:23 PM,Dark,5/10/1981 8:37:47 PM,5/10/1981 8:38:12 PM,25,-0.04,0.65,
23,9,11/9/2015 8:49:18 PM,Dark,5/10/1981 8:38:37 PM,5/10/1981 8:49:07 PM,630,-0.12,0.53,
26,10,11/9/2015 9:41:24 PM,Dark,5/10/1981 9:04:11 PM,5/10/1981 9:41:13 PM,2222,0.07,0.60,
26,11,11/9/2015 9:54:25 PM,Dark,5/10/1981 9:43:55 PM,5/10/1981 9:54:14 PM,619,-0.11,0.49,
26,12,11/9/2015 9:58:09 PM,Dark,5/10/1981 9:55:21 PM,5/10/1981 9:57:59 PM,158,-0.08,0.42,
27,13,11/9/2015 10:06:49 PM,Dark,5/10/1981 9:58:14 PM,5/10/1981 10:06:39 PM,505,0.12,0.54,
29,14,11/9/2015 10:58:31 PM,Dark,5/10/1981 10:08:00 PM,5/10/1981 10:58:21 PM,3021,0.10,0.64,
31,15,11/9/2015 11:37:04 PM,Dark,5/10/1981 11:13:33 PM,5/10/1981 11:36:53 PM,1400,0.17,0.81,
32,16,11/9/2015 11:55:04 PM,Dark,5/10/1981 11:37:35 PM,5/10/1981 11:54:54 PM,1039,0.05,0.86,
32,17,11/10/2015 12:02:10 AM,Dark,5/10/1981 11:57:09 PM,5/10/1981 12:01:59 AM,290,-0.09,0.77,
33,18,11/10/2015 12:15:52 AM,Dark,5/10/1981 12:03:14 AM,5/10/1981 12:15:41 AM,747,0.08,0.85,
33,19,11/10/2015 12:27:45 AM,Dark,5/11/1981 12:17:30 AM,5/11/1981 12:27:34 AM,604,0.03,0.88,
34,20,11/10/2015 12:45:11 AM,Dark,5/11/1981 12:43:08 AM,5/11/1981 12:45:01 AM,113,0.05,0.94,
35,21,11/10/2015 12:54:18 AM,Dark,5/11/1981 12:48:09 AM,5/11/1981 12:54:07 AM,358,-0.09,0.85,
35,22,11/10/2015 1:07:49 AM,Dark,5/11/1981 1:01:10 AM,5/11/1981 1:07:38 AM,388,-0.04,0.81,
36,23,11/10/2015 1:19:49 AM,Dark,5/11/1981 1:11:37 AM,5/11/1981 1:19:38 AM,481,0.06,0.87,
40,24,11/10/2015 2:50:27 AM,Dark,5/11/1981 2:40:53 AM,5/11/1981 2:50:17 AM,564,-0.13,0.75,
40,25,11/10/2015 2:51:15 AM,Dark,5/11/1981 2:50:38 AM,5/11/1981 2:51:05 AM,27,0.03,0.78,
41,26,11/10/2015 3:10:19 AM,Dark,5/11/1981 2:52:54 AM,5/11/1981 3:10:09 AM,1035,-0.06,0.72,
42,27,11/10/2015 3:30:31 AM,Dark,5/11/1981 3:11:03 AM,5/11/1981 3:30:21 AM,1158,0.05,0.77,
42,28,11/10/2015 3:37:57 AM,Dark,5/11/1981 3:37:26 AM,5/11/1981 3:37:46 AM,20,0.10,0.87,
43,29,11/10/2015 3:43:27 AM,Dark,5/11/1981 3:38:28 AM,5/11/1981 3:43:16 AM,288,-0.05,0.82,
43,30,11/10/2015 3:47:34 AM,Dark,5/11/1981 3:43:55 AM,5/11/1981 3:47:24 AM,209,0.08,0.90,
46,31,11/10/2015 4:49:01 AM,Dark,5/11/1981 4:11:27 AM,5/11/1981 4:48:50 AM,2243,-0.04,0.85,
46,32,11/10/2015 5:03:27 AM,Dark,5/11/1981 4:55:29 AM,5/11/1981 5:03:17 AM,468,0.04,0.90,
47,33,11/10/2015 5:16:07 AM,Dark,5/11/1981 5:05:36 AM,5/11/1981 5:15:56 AM,620,-0.15,0.74,
48,34,11/10/2015 5:38:19 AM,Dark,5/11/1981 5:16:11 AM,5/11/1981 5:38:08 AM,1317,0.23,0.97,
48,35,11/10/2015 5:42:14 AM,Dark,5/11/1981 5:38:50 AM,5/11/1981 5:42:04 AM,194,-0.17,0.80,
49,36,11/10/2015 5:56:50 AM,Dark,5/11/1981 5:54:20 AM,5/11/1981 5:56:39 AM,139,0.15,0.95,
49,37,11/10/2015 6:02:11 AM,Dark,5/11/1981 6:01:46 AM,5/11/1981 6:02:00 AM,14,-0.14,0.80,
49,38,11/10/2015 6:03:10 AM,Dark,5/11/1981 6:02:42 AM,5/11/1981 6:03:00 AM,18,0.09,0.89,
49,39,11/10/2015 6:03:59 AM,Dark,5/11/1981 6:03:23 AM,5/11/1981 6:03:49 AM,26,0.05,0.95,
50,40,11/10/2015 6:11:23 AM,Dark,5/11/1981 6:07:37 AM,5/11/1981 6:11:12 AM,215,-0.04,0.91,
51,41,11/10/2015 6:33:09 AM,Dark,5/11/1981 6:29:23 AM,5/11/1981 6:32:58 AM,215,-0.03,0.87,
52,42,11/10/2015 6:55:09 AM,Dark,5/11/1981 6:50:48 AM,5/11/1981 6:54:58 AM,250,-0.06,0.82,
52,43,11/10/2015 7:03:31 AM,Dark,5/11/1981 6:58:30 AM,5/11/1981 7:03:21 AM,291,0.24,1.06,
53,44,11/10/2015 7:18:01 AM,Light,5/11/1981 7:03:50 AM,5/11/1981 7:17:51 AM,841,-0.21,0.85,
53,45,11/10/2015 7:25:52 AM,Light,5/11/1981 7:19:26 AM,5/11/1981 7:25:41 AM,375,0.05,0.90,
54,46,11/10/2015 7:39:53 AM,Light,5/11/1981 7:35:16 AM,5/11/1981 7:39:42 AM,266,0.05,0.95,
54,47,11/10/2015 7:48:31 AM,Light,5/11/1981 7:45:13 AM,5/11/1981 7:48:21 AM,188,-0.05,0.90,
54,48,11/10/2015 7:51:56 AM,Light,5/11/1981 7:49:05 AM,5/11/1981 7:51:45 AM,160,-0.06,0.84,
55,49,11/10/2015 8:02:45 AM,Light,5/11/1981 7:54:56 AM,5/11/1981 8:02:35 AM,459,0.06,0.89,
56,50,11/10/2015 8:26:53 AM,Light,5/11/1981 8:22:36 AM,5/11/1981 8:26:43 AM,247,0.05,0.94,
56,51,11/10/2015 8:32:43 AM,Light,5/11/1981 8:31:18 AM,5/11/1981 8:32:33 AM,75,0.04,0.99,
