Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
25,1,11/13/2015 2:07:43 PM,Light,5/14/1981 2:07:21 PM,5/14/1981 2:07:33 PM,12,-235.43,-235.43,
30,2,11/13/2015 2:50:01 PM,Light,5/14/1981 2:08:43 PM,5/14/1981 2:49:50 PM,2467,0.83,-234.60,
32,3,11/13/2015 3:06:57 PM,Light,5/14/1981 2:50:43 PM,5/14/1981 3:06:47 PM,964,0.15,-234.45,
35,4,11/13/2015 3:42:49 PM,Light,5/14/1981 3:08:04 PM,5/14/1981 3:42:38 PM,2074,-0.15,-234.60,
38,5,11/13/2015 4:05:18 PM,Light,5/14/1981 3:43:25 PM,5/14/1981 4:05:07 PM,1302,-0.03,-234.63,
47,6,11/13/2015 5:30:27 PM,Light,5/14/1981 4:05:57 PM,5/14/1981 5:30:17 PM,5060,0.64,-233.99,
48,7,11/13/2015 5:46:19 PM,Light,5/14/1981 5:31:02 PM,5/14/1981 5:46:09 PM,907,0.05,-233.94,
49,8,11/13/2015 5:53:59 PM,Light,5/14/1981 5:46:25 PM,5/14/1981 5:53:49 PM,444,0.05,-233.89,
50,9,11/13/2015 6:01:37 PM,Light,5/14/1981 5:55:00 PM,5/14/1981 6:01:26 PM,386,-0.04,-233.93,
51,10,11/13/2015 6:07:53 PM,Light,5/14/1981 6:05:06 PM,5/14/1981 6:07:42 PM,156,-0.06,-233.99,
78,11,11/13/2015 10:25:59 PM,Dark,5/14/1981 6:10:38 PM,5/14/1981 10:25:49 PM,15311,0.92,-233.07,
78,12,11/13/2015 10:33:48 PM,Dark,5/14/1981 10:26:47 PM,5/14/1981 10:33:38 PM,411,0.04,-233.03,
94,13,11/14/2015 1:05:19 AM,Dark,5/14/1981 10:34:08 PM,5/15/1981 1:05:08 AM,9060,0.55,-232.48,
112,14,11/14/2015 3:58:35 AM,Dark,5/15/1981 1:41:36 AM,5/15/1981 3:58:25 AM,8209,0.47,-232.01,
118,15,11/14/2015 4:48:25 AM,Dark,5/15/1981 4:42:13 AM,5/15/1981 4:48:14 AM,361,0.20,-231.81,
236,16,11/14/2015 11:44:49 PM,Dark,5/15/1981 4:49:58 AM,5/15/1981 11:44:38 PM,68080,2.54,-229.28,
257,17,11/15/2015 3:04:15 AM,Dark,5/16/1981 1:18:11 AM,5/16/1981 3:04:05 AM,6354,0.18,-229.10,
349,18,11/15/2015 5:41:14 PM,Light,5/16/1981 3:04:28 AM,5/16/1981 5:41:03 PM,52595,1.44,-227.66,
