Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
6,1,11/9/2015 2:36:28 PM,Light,5/10/1981 2:35:27 PM,5/10/1981 2:36:18 PM,51,-0.06,-0.06,
6,2,11/9/2015 2:40:54 PM,Light,5/10/1981 2:36:46 PM,5/10/1981 2:40:43 PM,237,0.08,0.02,
6,3,11/9/2015 2:43:06 PM,Light,5/10/1981 2:42:18 PM,5/10/1981 2:42:56 PM,38,-0.04,-0.02,
6,4,11/9/2015 2:49:36 PM,Light,5/10/1981 2:44:00 PM,5/10/1981 2:49:25 PM,325,0.07,0.05,
6,5,11/9/2015 2:50:29 PM,Light,5/10/1981 2:49:38 PM,5/10/1981 2:50:18 PM,40,-0.06,-0.02,
6,6,11/9/2015 2:50:46 PM,Light,5/10/1981 2:50:31 PM,5/10/1981 2:50:35 PM,4,0.03,0.02,
10,7,11/9/2015 4:09:18 PM,Light,5/10/1981 3:57:05 PM,5/10/1981 4:09:08 PM,723,0.04,0.05,
10,8,11/9/2015 4:09:51 PM,Light,5/10/1981 4:09:31 PM,5/10/1981 4:09:41 PM,10,-0.05,0.00,
15,9,11/9/2015 5:52:22 PM,Light,5/10/1981 5:47:05 PM,5/10/1981 5:52:11 PM,306,-0.06,-0.06,
15,10,11/9/2015 5:55:14 PM,Light,5/10/1981 5:52:25 PM,5/10/1981 5:55:04 PM,159,-0.04,-0.10,
15,11,11/9/2015 5:57:49 PM,Light,5/10/1981 5:55:23 PM,5/10/1981 5:57:38 PM,135,0.09,-0.01,
19,12,11/9/2015 7:17:50 PM,Dark,5/10/1981 5:58:16 PM,5/10/1981 7:17:39 PM,4763,0.03,0.02,
21,13,11/9/2015 7:56:57 PM,Dark,5/10/1981 7:17:53 PM,5/10/1981 7:56:47 PM,2334,0.05,0.07,
21,14,11/9/2015 8:09:59 PM,Dark,5/10/1981 7:57:06 PM,5/10/1981 8:09:48 PM,762,-0.09,-0.02,
23,15,11/9/2015 8:40:18 PM,Dark,5/10/1981 8:10:02 PM,5/10/1981 8:40:07 PM,1805,-0.03,-0.05,
24,16,11/9/2015 9:14:47 PM,Dark,5/10/1981 8:40:22 PM,5/10/1981 9:14:36 PM,2054,-0.03,-0.08,
28,17,11/9/2015 10:23:07 PM,Dark,5/10/1981 9:14:55 PM,5/10/1981 10:22:57 PM,4082,-0.03,-0.12,
29,18,11/9/2015 10:44:43 PM,Dark,5/10/1981 10:23:19 PM,5/10/1981 10:44:33 PM,1274,0.20,0.09,
29,19,11/9/2015 10:48:58 PM,Dark,5/10/1981 10:45:18 PM,5/10/1981 10:48:47 PM,209,0.03,0.12,
29,20,11/9/2015 10:53:06 PM,Dark,5/10/1981 10:49:10 PM,5/10/1981 10:52:56 PM,226,-0.05,0.07,
31,21,11/9/2015 11:35:58 PM,Dark,5/10/1981 10:53:08 PM,5/10/1981 11:35:47 PM,2559,0.03,0.10,
35,22,11/10/2015 12:53:40 AM,Dark,5/10/1981 11:36:00 PM,5/11/1981 12:53:30 AM,4650,0.26,0.36,
36,23,11/10/2015 1:19:25 AM,Dark,5/11/1981 12:53:45 AM,5/11/1981 1:19:15 AM,1530,0.10,0.46,
41,24,11/10/2015 3:03:11 AM,Dark,5/11/1981 1:19:36 AM,5/11/1981 3:03:00 AM,6204,0.24,0.70,
45,25,11/10/2015 4:35:25 AM,Dark,5/11/1981 3:17:08 AM,5/11/1981 4:35:14 AM,4686,0.18,0.88,
47,26,11/10/2015 5:12:48 AM,Dark,5/11/1981 4:35:36 AM,5/11/1981 5:12:37 AM,2221,0.04,0.92,
92,27,11/10/2015 9:06:44 PM,Dark,5/11/1981 5:13:25 AM,5/11/1981 9:06:33 PM,57188,1.78,2.70,
113,28,11/11/2015 4:42:44 AM,Dark,5/11/1981 9:07:03 PM,5/12/1981 4:42:33 AM,27330,1.11,3.81,
114,29,11/11/2015 4:56:44 AM,Dark,5/12/1981 4:42:47 AM,5/12/1981 4:56:34 AM,827,0.15,3.96,
