Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,1/5/2016 5:12:23 PM,Light,1/5/2016 5:10:56 PM,1/5/2016 5:12:13 PM,77,-0.10,-0.10,
1,2,1/5/2016 5:13:09 PM,Light,1/5/2016 5:12:52 PM,1/5/2016 5:12:59 PM,7,0.11,0.01,
1,3,1/5/2016 5:16:56 PM,Light,1/5/2016 5:14:46 PM,1/5/2016 5:16:46 PM,120,-0.09,-0.09,
1,4,1/5/2016 5:24:25 PM,Light,1/5/2016 5:17:05 PM,1/5/2016 5:24:15 PM,430,0.06,-0.02,
1,5,1/5/2016 5:28:55 PM,Light,1/5/2016 5:28:15 PM,1/5/2016 5:28:45 PM,30,0.05,0.03,
2,6,1/5/2016 5:33:44 PM,Light,1/5/2016 5:31:36 PM,1/5/2016 5:33:34 PM,118,-0.06,-0.03,
2,7,1/5/2016 5:38:18 PM,Light,1/5/2016 5:34:59 PM,1/5/2016 5:38:07 PM,188,-0.04,-0.07,
2,8,1/5/2016 5:40:09 PM,Light,1/5/2016 5:39:27 PM,1/5/2016 5:39:58 PM,31,0.07,-0.01,
2,9,1/5/2016 5:48:37 PM,Light,1/5/2016 5:47:54 PM,1/5/2016 5:48:26 PM,32,-0.04,-0.05,
2,10,1/5/2016 5:57:40 PM,Light,1/5/2016 5:54:28 PM,1/5/2016 5:57:29 PM,181,-0.06,-0.11,
3,11,1/5/2016 6:04:53 PM,Light,1/5/2016 6:03:40 PM,1/5/2016 6:04:43 PM,63,0.12,0.01,
3,12,1/5/2016 6:20:58 PM,Light,1/5/2016 6:19:30 PM,1/5/2016 6:20:47 PM,77,0.07,0.08,
4,13,1/5/2016 6:31:16 PM,Light,1/5/2016 6:30:27 PM,1/5/2016 6:31:06 PM,39,-0.10,-0.02,
4,14,1/5/2016 6:45:13 PM,Light,1/5/2016 6:42:23 PM,1/5/2016 6:45:02 PM,159,0.11,0.09,
5,15,1/5/2016 7:00:58 PM,Dark,1/5/2016 7:00:43 PM,1/5/2016 7:00:48 PM,5,-0.12,-0.03,
5,16,1/5/2016 7:11:24 PM,Dark,1/5/2016 7:09:40 PM,1/5/2016 7:11:14 PM,94,0.06,0.03,
5,17,1/5/2016 7:12:57 PM,Dark,1/5/2016 7:11:59 PM,1/5/2016 7:12:46 PM,47,-0.11,-0.08,
5,18,1/5/2016 7:17:42 PM,Dark,1/5/2016 7:17:14 PM,1/5/2016 7:17:32 PM,18,0.05,-0.04,
5,19,1/5/2016 7:19:18 PM,Dark,1/5/2016 7:17:45 PM,1/5/2016 7:19:07 PM,82,-0.05,-0.09,
5,20,1/5/2016 7:19:54 PM,Dark,1/5/2016 7:19:30 PM,1/5/2016 7:19:44 PM,14,0.06,-0.03,
5,21,1/5/2016 7:25:05 PM,Dark,1/5/2016 7:19:57 PM,1/5/2016 7:24:55 PM,298,0.11,0.09,
6,22,1/5/2016 7:28:17 PM,Dark,1/5/2016 7:27:39 PM,1/5/2016 7:28:06 PM,27,-0.23,-0.15,
6,23,1/5/2016 7:32:12 PM,Dark,1/5/2016 7:31:07 PM,1/5/2016 7:32:02 PM,55,0.11,-0.04,
6,24,1/5/2016 7:39:27 PM,Dark,1/5/2016 7:32:56 PM,1/5/2016 7:39:16 PM,380,-0.10,-0.14,
6,25,1/5/2016 7:42:15 PM,Dark,1/5/2016 7:40:39 PM,1/5/2016 7:42:04 PM,85,0.10,-0.05,
6,26,1/5/2016 7:47:01 PM,Dark,1/5/2016 7:46:37 PM,1/5/2016 7:46:51 PM,14,0.05,0.00,
6,27,1/5/2016 7:48:42 PM,Dark,1/5/2016 7:47:06 PM,1/5/2016 7:48:31 PM,85,-0.12,-0.12,
6,28,1/5/2016 7:52:23 PM,Dark,1/5/2016 7:49:01 PM,1/5/2016 7:52:12 PM,191,0.20,0.08,
7,29,1/5/2016 7:58:56 PM,Dark,1/5/2016 7:54:18 PM,1/5/2016 7:58:46 PM,268,-0.17,-0.08,
7,30,1/5/2016 8:08:09 PM,Dark,1/5/2016 7:59:05 PM,1/5/2016 8:07:58 PM,533,0.06,-0.02,
7,31,1/5/2016 8:16:27 PM,Dark,1/5/2016 8:08:11 PM,1/5/2016 8:16:17 PM,486,0.12,0.10,
8,32,1/5/2016 8:26:37 PM,Dark,1/5/2016 8:18:42 PM,1/5/2016 8:26:27 PM,465,0.13,0.23,
8,33,1/5/2016 8:30:00 PM,Dark,1/5/2016 8:28:13 PM,1/5/2016 8:29:49 PM,96,-0.11,0.12,
8,34,1/5/2016 8:32:12 PM,Dark,1/5/2016 8:31:18 PM,1/5/2016 8:32:01 PM,43,-0.07,0.05,
8,35,1/5/2016 8:39:45 PM,Dark,1/5/2016 8:34:01 PM,1/5/2016 8:39:35 PM,334,0.11,0.16,
8,36,1/5/2016 8:41:12 PM,Dark,1/5/2016 8:39:54 PM,1/5/2016 8:41:02 PM,68,0.05,0.21,
8,37,1/5/2016 8:41:56 PM,Dark,1/5/2016 8:41:32 PM,1/5/2016 8:41:45 PM,13,-0.03,0.18,
8,38,1/5/2016 8:44:30 PM,Dark,1/5/2016 8:42:12 PM,1/5/2016 8:44:18 PM,126,-0.04,0.14,
8,39,1/5/2016 8:49:00 PM,Dark,1/5/2016 8:45:15 PM,1/5/2016 8:48:49 PM,214,0.17,0.31,
8,40,1/5/2016 8:50:06 PM,Dark,1/5/2016 8:49:32 PM,1/5/2016 8:49:56 PM,24,-0.04,0.27,
9,41,1/5/2016 8:53:06 PM,Dark,1/5/2016 8:51:45 PM,1/5/2016 8:52:55 PM,70,0.09,0.36,
9,42,1/5/2016 8:54:14 PM,Dark,1/5/2016 8:53:25 PM,1/5/2016 8:54:03 PM,38,-0.10,0.26,
9,43,1/5/2016 8:58:59 PM,Dark,1/5/2016 8:56:02 PM,1/5/2016 8:58:48 PM,166,-0.10,0.17,
9,44,1/5/2016 9:01:47 PM,Dark,1/5/2016 9:00:06 PM,1/5/2016 9:01:36 PM,90,0.06,0.23,
9,45,1/5/2016 9:09:04 PM,Dark,1/5/2016 9:06:13 PM,1/5/2016 9:08:54 PM,161,0.09,0.31,
9,46,1/5/2016 9:11:23 PM,Dark,1/5/2016 9:10:12 PM,1/5/2016 9:11:13 PM,61,0.09,0.41,
9,47,1/5/2016 9:11:55 PM,Dark,1/5/2016 9:11:27 PM,1/5/2016 9:11:45 PM,18,-0.08,0.32,
9,48,1/5/2016 9:14:30 PM,Dark,1/5/2016 9:12:16 PM,1/5/2016 9:14:20 PM,124,0.10,0.42,
9,49,1/5/2016 9:19:34 PM,Dark,1/5/2016 9:14:33 PM,1/5/2016 9:19:23 PM,290,0.09,0.51,
10,50,1/5/2016 9:35:06 PM,Dark,1/5/2016 9:34:36 PM,1/5/2016 9:34:56 PM,20,0.05,0.56,
10,51,1/5/2016 9:38:51 PM,Dark,1/5/2016 9:37:23 PM,1/5/2016 9:38:41 PM,78,0.06,0.63,
10,52,1/5/2016 9:43:44 PM,Dark,1/5/2016 9:41:09 PM,1/5/2016 9:43:34 PM,145,-0.07,0.56,
11,53,1/5/2016 9:48:52 PM,Dark,1/5/2016 9:48:04 PM,1/5/2016 9:48:41 PM,37,-0.10,0.46,
11,54,1/5/2016 9:57:30 PM,Dark,1/5/2016 9:56:30 PM,1/5/2016 9:57:20 PM,50,0.12,0.59,
11,55,1/5/2016 10:12:44 PM,Dark,1/5/2016 10:12:11 PM,1/5/2016 10:12:34 PM,23,0.11,0.70,
11,56,1/5/2016 10:15:27 PM,Dark,1/5/2016 10:14:40 PM,1/5/2016 10:15:17 PM,37,-0.11,0.59,
12,57,1/5/2016 10:22:07 PM,Dark,1/5/2016 10:17:37 PM,1/5/2016 10:21:57 PM,260,0.05,0.64,
12,58,1/5/2016 10:26:26 PM,Dark,1/5/2016 10:22:23 PM,1/5/2016 10:26:15 PM,232,-0.03,0.60,
12,59,1/5/2016 10:27:30 PM,Dark,1/5/2016 10:26:33 PM,1/5/2016 10:27:20 PM,47,0.11,0.72,
12,60,1/5/2016 10:30:52 PM,Dark,1/5/2016 10:28:49 PM,1/5/2016 10:30:42 PM,113,-0.09,0.63,
12,61,1/5/2016 10:33:50 PM,Dark,1/5/2016 10:32:40 PM,1/5/2016 10:33:38 PM,58,0.07,0.70,
12,62,1/5/2016 10:43:27 PM,Dark,1/5/2016 10:34:31 PM,1/5/2016 10:43:17 PM,526,0.06,0.76,
13,63,1/5/2016 10:50:18 PM,Dark,1/5/2016 10:43:42 PM,1/5/2016 10:50:07 PM,385,0.21,0.97,
13,64,1/5/2016 10:55:11 PM,Dark,1/5/2016 10:54:25 PM,1/5/2016 10:55:00 PM,35,-0.13,0.84,
13,65,1/5/2016 11:00:53 PM,Dark,1/5/2016 10:55:23 PM,1/5/2016 11:00:43 PM,320,0.22,1.06,
13,66,1/5/2016 11:10:22 PM,Dark,1/5/2016 11:05:35 PM,1/5/2016 11:10:12 PM,277,-0.10,0.97,
13,67,1/5/2016 11:13:57 PM,Dark,1/5/2016 11:10:35 PM,1/5/2016 11:13:47 PM,192,0.17,1.14,
14,68,1/5/2016 11:16:15 PM,Dark,1/5/2016 11:14:16 PM,1/5/2016 11:16:04 PM,108,-0.19,0.94,
