Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/19/2015 12:45:01 PM,Light,10/19/2015 12:41:34 PM,10/19/2015 12:44:50 PM,196,0.03,0.03,
2,2,10/19/2015 12:49:47 PM,Light,10/19/2015 12:45:43 PM,10/19/2015 12:49:36 PM,233,-0.19,-0.16,
2,3,10/19/2015 12:50:37 PM,Light,10/19/2015 12:50:11 PM,10/19/2015 12:50:26 PM,15,0.05,-0.11,
2,4,10/19/2015 12:59:36 PM,Light,10/19/2015 12:58:27 PM,10/19/2015 12:59:25 PM,58,0.04,-0.07,
4,5,10/19/2015 1:15:20 PM,Light,10/19/2015 12:59:36 PM,10/19/2015 1:15:09 PM,933,0.05,-0.02,
4,6,10/19/2015 1:16:44 PM,Light,10/19/2015 1:15:43 PM,10/19/2015 1:16:33 PM,50,0.04,0.02,
6,7,10/19/2015 1:32:04 PM,Light,10/19/2015 1:16:46 PM,10/19/2015 1:31:53 PM,907,-0.06,-0.04,
6,8,10/19/2015 1:35:10 PM,Light,10/19/2015 1:32:35 PM,10/19/2015 1:34:59 PM,144,0.07,0.03,
7,9,10/19/2015 1:47:07 PM,Light,10/19/2015 1:35:19 PM,10/19/2015 1:46:57 PM,698,-0.14,-0.10,
7,10,10/19/2015 1:49:02 PM,Light,10/19/2015 1:48:38 PM,10/19/2015 1:48:51 PM,13,0.05,-0.06,
7,11,10/19/2015 1:52:27 PM,Light,10/19/2015 1:49:15 PM,10/19/2015 1:52:16 PM,181,0.06,0.00,
8,12,10/19/2015 1:56:37 PM,Light,10/19/2015 1:53:05 PM,10/19/2015 1:56:27 PM,202,-0.11,-0.11,
8,13,10/19/2015 1:58:24 PM,Light,10/19/2015 1:57:18 PM,10/19/2015 1:58:13 PM,55,0.09,-0.02,
9,14,10/19/2015 2:06:21 PM,Light,10/19/2015 2:01:19 PM,10/19/2015 2:06:10 PM,291,0.04,0.02,
9,15,10/19/2015 2:09:38 PM,Light,10/19/2015 2:06:25 PM,10/19/2015 2:09:27 PM,182,-0.10,-0.08,
10,16,10/19/2015 2:15:49 PM,Light,10/19/2015 2:14:14 PM,10/19/2015 2:15:38 PM,84,0.04,-0.04,
10,17,10/19/2015 2:21:04 PM,Light,10/19/2015 2:18:54 PM,10/19/2015 2:20:53 PM,119,-0.09,-0.13,
12,18,10/19/2015 2:36:10 PM,Light,10/19/2015 2:31:10 PM,10/19/2015 2:35:59 PM,289,0.06,-0.08,
12,19,10/19/2015 2:37:25 PM,Light,10/19/2015 2:36:39 PM,10/19/2015 2:37:15 PM,36,0.13,0.05,
12,20,10/19/2015 2:41:58 PM,Light,10/19/2015 2:38:22 PM,10/19/2015 2:41:47 PM,205,-0.17,-0.12,
12,21,10/19/2015 2:43:02 PM,Light,10/19/2015 2:42:05 PM,10/19/2015 2:42:52 PM,47,0.12,-0.01,
13,22,10/19/2015 2:48:50 PM,Light,10/19/2015 2:44:32 PM,10/19/2015 2:48:39 PM,247,-0.07,-0.07,
13,23,10/19/2015 2:50:17 PM,Light,10/19/2015 2:49:47 PM,10/19/2015 2:50:06 PM,19,0.11,0.03,
13,24,10/19/2015 2:50:51 PM,Light,10/19/2015 2:50:26 PM,10/19/2015 2:50:40 PM,14,-0.06,-0.02,
13,25,10/19/2015 2:55:46 PM,Light,10/19/2015 2:52:47 PM,10/19/2015 2:55:35 PM,168,-0.05,-0.07,
14,26,10/19/2015 3:04:01 PM,Light,10/19/2015 3:01:31 PM,10/19/2015 3:03:51 PM,140,0.07,-0.01,
15,27,10/19/2015 3:07:59 PM,Light,10/19/2015 3:04:57 PM,10/19/2015 3:07:49 PM,172,-0.05,-0.05,
15,28,10/19/2015 3:14:17 PM,Light,10/19/2015 3:09:53 PM,10/19/2015 3:14:06 PM,253,-0.05,-0.10,
15,29,10/19/2015 3:16:54 PM,Light,10/19/2015 3:14:30 PM,10/19/2015 3:16:43 PM,133,0.04,-0.06,
16,30,10/19/2015 3:26:13 PM,Light,10/19/2015 3:22:15 PM,10/19/2015 3:26:03 PM,228,-0.08,-0.14,
17,31,10/19/2015 3:29:11 PM,Light,10/19/2015 3:26:33 PM,10/19/2015 3:29:00 PM,147,0.05,-0.09,
18,32,10/19/2015 3:43:32 PM,Light,10/19/2015 3:42:06 PM,10/19/2015 3:43:21 PM,75,0.04,-0.05,
18,33,10/19/2015 3:44:29 PM,Light,10/19/2015 3:44:16 PM,10/19/2015 3:44:19 PM,3,-0.11,-0.15,
18,34,10/19/2015 3:45:28 PM,Light,10/19/2015 3:44:31 PM,10/19/2015 3:45:17 PM,46,0.09,-0.07,
18,35,10/19/2015 3:46:26 PM,Light,10/19/2015 3:46:09 PM,10/19/2015 3:46:15 PM,6,-0.04,-0.11,
19,36,10/19/2015 3:54:36 PM,Light,10/19/2015 3:54:12 PM,10/19/2015 3:54:26 PM,14,0.06,-0.05,
19,37,10/19/2015 3:55:03 PM,Light,10/19/2015 3:54:48 PM,10/19/2015 3:54:53 PM,5,-0.08,-0.13,
20,38,10/19/2015 4:05:14 PM,Light,10/19/2015 4:04:14 PM,10/19/2015 4:05:03 PM,49,0.04,-0.09,
20,39,10/19/2015 4:09:15 PM,Light,10/19/2015 4:08:14 PM,10/19/2015 4:09:05 PM,51,-0.07,-0.16,
21,40,10/19/2015 4:11:32 PM,Light,10/19/2015 4:09:27 PM,10/19/2015 4:11:20 PM,113,0.08,-0.09,
21,41,10/19/2015 4:15:10 PM,Light,10/19/2015 4:12:16 PM,10/19/2015 4:14:59 PM,163,-0.07,-0.16,
21,42,10/19/2015 4:16:41 PM,Light,10/19/2015 4:16:26 PM,10/19/2015 4:16:31 PM,5,0.08,-0.08,
21,43,10/19/2015 4:19:17 PM,Light,10/19/2015 4:16:53 PM,10/19/2015 4:19:07 PM,134,-0.06,-0.14,
