Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,10/19/2015 12:49:25 PM,Light,10/19/2015 12:48:22 PM,10/19/2015 12:49:15 PM,53,-0.05,-0.05,
2,2,10/19/2015 12:51:49 PM,Light,10/19/2015 12:50:21 PM,10/19/2015 12:51:38 PM,77,0.09,0.04,
2,3,10/19/2015 12:59:07 PM,Light,10/19/2015 12:51:52 PM,10/19/2015 12:58:57 PM,425,-0.04,0.00,
3,4,10/19/2015 1:00:37 PM,Light,10/19/2015 12:59:09 PM,10/19/2015 1:00:27 PM,78,-0.05,-0.05,
3,5,10/19/2015 1:06:28 PM,Light,10/19/2015 1:00:49 PM,10/19/2015 1:06:17 PM,328,-0.03,-0.08,
4,6,10/19/2015 1:17:38 PM,Light,10/19/2015 1:12:16 PM,10/19/2015 1:17:28 PM,312,0.05,-0.03,
4,7,10/19/2015 1:19:38 PM,Light,10/19/2015 1:17:57 PM,10/19/2015 1:19:27 PM,90,0.06,0.02,
5,8,10/19/2015 1:31:04 PM,Light,10/19/2015 1:24:17 PM,10/19/2015 1:30:53 PM,396,0.05,0.08,
6,9,10/19/2015 1:36:07 PM,Light,10/19/2015 1:32:53 PM,10/19/2015 1:35:57 PM,184,-0.06,0.01,
9,10,10/19/2015 2:03:57 PM,Light,10/19/2015 1:40:11 PM,10/19/2015 2:03:46 PM,1415,0.12,0.13,
9,11,10/19/2015 2:05:53 PM,Light,10/19/2015 2:05:03 PM,10/19/2015 2:05:43 PM,40,0.10,0.23,
9,12,10/19/2015 2:12:37 PM,Light,10/19/2015 2:06:32 PM,10/19/2015 2:12:26 PM,354,-0.07,0.16,
11,13,10/19/2015 2:26:04 PM,Light,10/19/2015 2:12:46 PM,10/19/2015 2:25:54 PM,788,0.08,0.25,
11,14,10/19/2015 2:26:32 PM,Light,10/19/2015 2:26:18 PM,10/19/2015 2:26:21 PM,3,-0.04,0.21,
11,15,10/19/2015 2:30:08 PM,Light,10/19/2015 2:29:37 PM,10/19/2015 2:29:57 PM,20,0.07,0.27,
13,16,10/19/2015 2:48:59 PM,Light,10/19/2015 2:35:15 PM,10/19/2015 2:48:48 PM,813,0.23,0.50,
13,17,10/19/2015 2:49:15 PM,Light,10/19/2015 2:49:00 PM,10/19/2015 2:49:05 PM,5,-0.12,0.38,
13,18,10/19/2015 2:50:56 PM,Light,10/19/2015 2:49:37 PM,10/19/2015 2:50:46 PM,69,-0.05,0.33,
13,19,10/19/2015 2:53:54 PM,Light,10/19/2015 2:51:08 PM,10/19/2015 2:53:44 PM,156,0.03,0.36,
