Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
328,1,1/2/2016 2:22:34 PM,Light,1/1/2016 7:12:26 AM,1/2/2016 2:22:23 PM,112197,226.23,226.23,
328,2,1/2/2016 2:23:05 PM,Light,1/2/2016 2:22:40 PM,1/2/2016 2:22:54 PM,14,-218.62,7.61,
329,3,1/2/2016 2:43:49 PM,Light,1/2/2016 2:23:09 PM,1/2/2016 2:43:38 PM,1229,0.32,7.93,
330,4,1/2/2016 2:53:33 PM,Light,1/2/2016 2:43:49 PM,1/2/2016 2:53:22 PM,573,-0.13,7.80,
330,5,1/2/2016 3:00:05 PM,Light,1/2/2016 2:53:48 PM,1/2/2016 2:59:54 PM,366,0.19,7.99,
330,6,1/2/2016 3:01:07 PM,Light,1/2/2016 3:00:05 PM,1/2/2016 3:00:57 PM,52,-0.06,7.93,
331,7,1/2/2016 3:11:30 PM,Light,1/2/2016 3:06:56 PM,1/2/2016 3:11:18 PM,262,-0.13,7.80,
331,8,1/2/2016 3:18:52 PM,Light,1/2/2016 3:17:33 PM,1/2/2016 3:18:41 PM,68,0.09,7.89,
332,9,1/2/2016 3:27:33 PM,Light,1/2/2016 3:23:23 PM,1/2/2016 3:27:22 PM,239,0.06,7.95,
332,10,1/2/2016 3:28:54 PM,Light,1/2/2016 3:28:30 PM,1/2/2016 3:28:43 PM,13,0.13,8.08,
332,11,1/2/2016 3:32:13 PM,Light,1/2/2016 3:30:04 PM,1/2/2016 3:32:02 PM,118,-0.06,8.02,
333,12,1/2/2016 3:41:51 PM,Light,1/2/2016 3:36:31 PM,1/2/2016 3:41:41 PM,310,0.14,8.16,
333,13,1/2/2016 3:45:05 PM,Light,1/2/2016 3:42:17 PM,1/2/2016 3:44:55 PM,158,0.10,8.26,
333,14,1/2/2016 3:48:40 PM,Light,1/2/2016 3:47:36 PM,1/2/2016 3:48:30 PM,54,0.03,8.29,
333,15,1/2/2016 3:54:26 PM,Light,1/2/2016 3:50:35 PM,1/2/2016 3:54:15 PM,220,-0.05,8.25,
334,16,1/2/2016 3:57:46 PM,Light,1/2/2016 3:56:30 PM,1/2/2016 3:57:36 PM,66,0.14,8.39,
334,17,1/2/2016 4:00:17 PM,Light,1/2/2016 4:00:02 PM,1/2/2016 4:00:07 PM,5,0.10,8.49,
334,18,1/2/2016 4:03:03 PM,Light,1/2/2016 4:01:46 PM,1/2/2016 4:02:53 PM,67,-0.10,8.39,
334,19,1/2/2016 4:04:38 PM,Light,1/2/2016 4:03:37 PM,1/2/2016 4:04:27 PM,50,-0.04,8.35,
334,20,1/2/2016 4:12:01 PM,Light,1/2/2016 4:11:39 PM,1/2/2016 4:11:51 PM,12,0.06,8.41,
335,21,1/2/2016 4:21:09 PM,Light,1/2/2016 4:19:18 PM,1/2/2016 4:20:59 PM,101,1.24,9.65,
335,22,1/2/2016 4:24:25 PM,Light,1/2/2016 4:21:12 PM,1/2/2016 4:24:14 PM,182,-0.06,9.59,
335,23,1/2/2016 4:30:11 PM,Light,1/2/2016 4:29:31 PM,1/2/2016 4:30:00 PM,29,-0.05,9.54,
336,24,1/2/2016 4:32:51 PM,Light,1/2/2016 4:31:10 PM,1/2/2016 4:32:41 PM,91,0.05,9.59,
336,25,1/2/2016 4:34:16 PM,Light,1/2/2016 4:33:43 PM,1/2/2016 4:34:06 PM,23,-0.07,9.52,
336,26,1/2/2016 4:36:17 PM,Light,1/2/2016 4:35:11 PM,1/2/2016 4:36:06 PM,55,0.07,9.58,
336,27,1/2/2016 4:37:24 PM,Light,1/2/2016 4:36:57 PM,1/2/2016 4:37:13 PM,16,0.08,9.66,
336,28,1/2/2016 4:41:57 PM,Light,1/2/2016 4:41:08 PM,1/2/2016 4:41:46 PM,38,-0.03,9.62,
336,29,1/2/2016 4:44:23 PM,Light,1/2/2016 4:42:50 PM,1/2/2016 4:44:13 PM,83,-0.06,9.57,
337,30,1/2/2016 4:54:08 PM,Light,1/2/2016 4:53:35 PM,1/2/2016 4:53:57 PM,22,0.06,9.63,
337,31,1/2/2016 5:03:05 PM,Light,1/2/2016 5:02:51 PM,1/2/2016 5:02:55 PM,4,0.04,9.67,
337,32,1/2/2016 5:04:10 PM,Light,1/2/2016 5:03:20 PM,1/2/2016 5:03:59 PM,39,-0.08,9.59,
337,33,1/2/2016 5:05:48 PM,Light,1/2/2016 5:04:19 PM,1/2/2016 5:05:37 PM,78,0.08,9.67,
338,34,1/2/2016 5:10:47 PM,Light,1/2/2016 5:10:19 PM,1/2/2016 5:10:37 PM,18,-0.09,9.58,
338,35,1/2/2016 5:15:52 PM,Light,1/2/2016 5:15:30 PM,1/2/2016 5:15:41 PM,11,-0.03,9.55,
338,36,1/2/2016 5:21:48 PM,Light,1/2/2016 5:20:57 PM,1/2/2016 5:21:37 PM,40,0.05,9.60,
339,37,1/2/2016 5:29:56 PM,Light,1/2/2016 5:29:10 PM,1/2/2016 5:29:45 PM,35,0.09,9.68,
339,38,1/2/2016 5:33:45 PM,Light,1/2/2016 5:32:13 PM,1/2/2016 5:33:35 PM,82,-0.05,9.63,
339,39,1/2/2016 5:39:13 PM,Light,1/2/2016 5:37:22 PM,1/2/2016 5:39:02 PM,100,0.08,9.71,
339,40,1/2/2016 5:43:30 PM,Light,1/2/2016 5:43:08 PM,1/2/2016 5:43:19 PM,11,0.03,9.74,
340,41,1/2/2016 5:45:25 PM,Light,1/2/2016 5:44:35 PM,1/2/2016 5:45:14 PM,39,0.10,9.84,
340,42,1/2/2016 5:50:22 PM,Light,1/2/2016 5:48:54 PM,1/2/2016 5:50:11 PM,77,-0.12,9.73,
340,43,1/2/2016 5:52:05 PM,Light,1/2/2016 5:50:29 PM,1/2/2016 5:51:54 PM,85,0.07,9.79,
340,44,1/2/2016 5:56:35 PM,Light,1/2/2016 5:55:42 PM,1/2/2016 5:56:24 PM,42,-0.05,9.74,
341,45,1/2/2016 6:10:03 PM,Light,1/2/2016 6:09:24 PM,1/2/2016 6:09:53 PM,29,0.05,9.79,
341,46,1/2/2016 6:17:37 PM,Light,1/2/2016 6:16:58 PM,1/2/2016 6:17:27 PM,29,0.09,9.88,
342,47,1/2/2016 6:21:46 PM,Light,1/2/2016 6:20:45 PM,1/2/2016 6:21:35 PM,50,-0.08,9.80,
342,48,1/2/2016 6:25:00 PM,Light,1/2/2016 6:23:24 PM,1/2/2016 6:24:50 PM,86,0.14,9.95,
342,49,1/2/2016 6:26:12 PM,Light,1/2/2016 6:25:04 PM,1/2/2016 6:26:02 PM,58,-0.04,9.91,
