Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,12/29/2015 12:01:16 PM,Light,12/29/2015 12:00:03 PM,12/29/2015 12:01:06 PM,63,0.21,0.21,
2,2,12/29/2015 12:10:48 PM,Light,12/29/2015 12:09:27 PM,12/29/2015 12:10:37 PM,70,-0.09,0.11,
4,3,12/29/2015 12:36:57 PM,Light,12/29/2015 12:34:16 PM,12/29/2015 12:36:46 PM,150,0.05,0.16,
4,4,12/29/2015 12:45:49 PM,Light,12/29/2015 12:43:39 PM,12/29/2015 12:45:39 PM,120,-0.03,0.13,
5,5,12/29/2015 1:10:02 PM,Light,12/29/2015 1:09:30 PM,12/29/2015 1:09:52 PM,22,-0.26,-0.13,
5,6,12/29/2015 1:11:22 PM,Light,12/29/2015 1:10:13 PM,12/29/2015 1:11:12 PM,59,0.28,0.16,
7,7,12/29/2015 1:42:32 PM,Light,12/29/2015 1:40:40 PM,12/29/2015 1:42:22 PM,102,-0.04,0.11,
8,8,12/29/2015 1:52:52 PM,Light,12/29/2015 1:50:03 PM,12/29/2015 1:52:41 PM,158,0.08,0.19,
9,9,12/29/2015 2:19:53 PM,Light,12/29/2015 2:17:07 PM,12/29/2015 2:19:42 PM,155,0.04,0.24,
10,10,12/29/2015 2:27:58 PM,Light,12/29/2015 2:25:43 PM,12/29/2015 2:27:48 PM,125,-0.06,0.18,
12,11,12/29/2015 3:03:42 PM,Light,12/29/2015 3:01:04 PM,12/29/2015 3:03:32 PM,148,0.05,0.23,
12,12,12/29/2015 3:12:23 PM,Light,12/29/2015 3:09:26 PM,12/29/2015 3:12:13 PM,167,-0.08,0.15,
13,13,12/29/2015 3:21:17 PM,Light,12/29/2015 3:18:53 PM,12/29/2015 3:21:06 PM,133,0.04,0.19,
13,14,12/29/2015 3:30:00 PM,Light,12/29/2015 3:27:24 PM,12/29/2015 3:29:49 PM,145,0.05,0.24,
14,15,12/29/2015 3:48:30 PM,Light,12/29/2015 3:45:10 PM,12/29/2015 3:48:20 PM,190,0.03,0.27,
14,16,12/29/2015 3:51:33 PM,Light,12/29/2015 3:49:26 PM,12/29/2015 3:51:22 PM,116,-0.07,0.20,
15,17,12/29/2015 3:58:00 PM,Light,12/29/2015 3:55:21 PM,12/29/2015 3:57:49 PM,148,0.07,0.27,
16,18,12/29/2015 4:14:52 PM,Light,12/29/2015 4:11:30 PM,12/29/2015 4:14:42 PM,192,0.14,0.41,
16,19,12/29/2015 4:22:42 PM,Light,12/29/2015 4:19:41 PM,12/29/2015 4:22:31 PM,170,-0.06,0.35,
18,20,12/29/2015 4:57:37 PM,Light,12/29/2015 4:54:54 PM,12/29/2015 4:57:26 PM,152,0.06,0.40,
