Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,12/29/2015 12:01:20 PM,Light,12/29/2015 12:00:41 PM,12/29/2015 12:01:10 PM,29,-0.06,-0.06,
2,2,12/29/2015 12:01:38 PM,Light,12/29/2015 12:01:21 PM,12/29/2015 12:01:27 PM,6,0.04,-0.02,
2,3,12/29/2015 12:04:47 PM,Light,12/29/2015 12:03:31 PM,12/29/2015 12:04:36 PM,65,0.05,0.03,
2,4,12/29/2015 12:09:07 PM,Light,12/29/2015 12:08:36 PM,12/29/2015 12:08:57 PM,21,-0.11,-0.08,
2,5,12/29/2015 12:10:46 PM,Light,12/29/2015 12:10:30 PM,12/29/2015 12:10:35 PM,5,0.10,0.02,
2,6,12/29/2015 12:12:03 PM,Light,12/29/2015 12:11:27 PM,12/29/2015 12:11:53 PM,26,-0.11,-0.09,
2,7,12/29/2015 12:12:43 PM,Light,12/29/2015 12:12:04 PM,12/29/2015 12:12:33 PM,29,0.13,0.03,
3,8,12/29/2015 12:18:30 PM,Light,12/29/2015 12:16:08 PM,12/29/2015 12:18:20 PM,132,0.11,0.14,
3,9,12/29/2015 12:19:17 PM,Light,12/29/2015 12:18:54 PM,12/29/2015 12:19:06 PM,12,-0.07,0.08,
3,10,12/29/2015 12:28:20 PM,Light,12/29/2015 12:25:22 PM,12/29/2015 12:28:09 PM,167,0.04,0.11,
4,11,12/29/2015 12:43:50 PM,Light,12/29/2015 12:42:55 PM,12/29/2015 12:43:40 PM,45,-0.11,0.01,
4,12,12/29/2015 12:45:04 PM,Light,12/29/2015 12:44:00 PM,12/29/2015 12:44:54 PM,54,0.21,0.21,
4,13,12/29/2015 12:45:44 PM,Light,12/29/2015 12:45:06 PM,12/29/2015 12:45:33 PM,27,-0.09,0.12,
4,14,12/29/2015 12:49:24 PM,Light,12/29/2015 12:47:57 PM,12/29/2015 12:49:13 PM,76,0.04,0.16,
4,15,12/29/2015 12:53:13 PM,Light,12/29/2015 12:52:04 PM,12/29/2015 12:53:03 PM,59,0.17,0.33,
4,16,12/29/2015 12:53:46 PM,Light,12/29/2015 12:53:30 PM,12/29/2015 12:53:36 PM,6,-0.23,0.10,
5,17,12/29/2015 12:54:59 PM,Light,12/29/2015 12:54:09 PM,12/29/2015 12:54:48 PM,39,0.06,0.17,
5,18,12/29/2015 1:09:26 PM,Light,12/29/2015 1:08:31 PM,12/29/2015 1:09:15 PM,44,0.05,0.22,
5,19,12/29/2015 1:11:20 PM,Light,12/29/2015 1:11:07 PM,12/29/2015 1:11:10 PM,3,-0.05,0.17,
6,20,12/29/2015 1:20:12 PM,Light,12/29/2015 1:17:24 PM,12/29/2015 1:20:01 PM,157,0.05,0.22,
6,21,12/29/2015 1:25:53 PM,Light,12/29/2015 1:25:14 PM,12/29/2015 1:25:43 PM,29,-0.09,0.13,
6,22,12/29/2015 1:27:56 PM,Light,12/29/2015 1:26:52 PM,12/29/2015 1:27:45 PM,53,0.09,0.22,
7,23,12/29/2015 1:42:35 PM,Light,12/29/2015 1:41:25 PM,12/29/2015 1:42:25 PM,60,-0.07,0.16,
7,24,12/29/2015 1:43:33 PM,Light,12/29/2015 1:43:17 PM,12/29/2015 1:43:21 PM,4,0.18,0.34,
7,25,12/29/2015 1:44:10 PM,Light,12/29/2015 1:43:56 PM,12/29/2015 1:43:59 PM,3,-0.11,0.23,
