"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name"
"87","ENSMUSG00000000489",92.0942829335381,0.260350131172987,0.19612483627769,1.32747150291746,0.184352760557502,0.347197360551998,"Pdgfb"
"88","ENSMUSG00000000530",92.3733748364179,-0.21960480211799,0.146953097544495,-1.49438702407411,0.13507449113644,0.279518027596834,"Acvrl1"
"89","ENSMUSG00000000531",16.2205796007374,-0.317880942012269,0.276973007324165,-1.1476964671876,0.251093890113389,0.430234544601422,"Grasp"
"90","ENSMUSG00000000532",491.987434978657,-0.593025059282712,0.16792776659068,-3.53142944328079,0.000413320112972084,0.00272386558645249,"Acvr1b"
"91","ENSMUSG00000000538",1138.876327873,-0.198575442562159,0.143748928448808,-1.38140468040342,0.167154567606359,0.324999567972263,"Tom1l2"
"92","ENSMUSG00000000544",0,NA,NA,NA,NA,NA,"Gpa33"
"93","ENSMUSG00000000552",57.5439445485763,-0.381911499225895,0.391674528567168,-0.975073616921203,0.329523744521332,0.516760702008271,"Zfp385a"
"94","ENSMUSG00000000555",111.972561936004,1.33607291652185,0.258028985864731,5.17799545676728,2.24282691862989e-07,3.66900728937588e-06,"Itga5"
"95","ENSMUSG00000000560",0.309066859880108,-0.329079430982868,0.7493634808869,-0.439145273790751,0.660556276017407,NA,"Gabra2"
"96","ENSMUSG00000000561",173.109788556831,0.543714020056587,0.114872038115699,4.73321470547045,2.20991505947641e-06,2.80255919449179e-05,"Wdr77"
"97","ENSMUSG00000000562",1.10739551572403,0.767643516175417,0.602142464043653,1.27485364679373,0.202361048322412,0.370161855378661,"Adora3"
"98","ENSMUSG00000000563",573.353475544195,0.130853932846372,0.199928311825923,0.654504265310387,0.512786980069326,0.683996053705145,"Atp5f1"
"99","ENSMUSG00000000567",19.5795275841617,1.33771530547396,0.367612537734852,3.6389273165618,0.000273776049668922,0.00192962377119726,"Sox9"
"100","ENSMUSG00000000568",135.849559372777,-0.280955958457803,0.133246367610502,-2.10854497196558,0.0349838770150631,0.103701990215451,"Hnrnpd"
"101","ENSMUSG00000000579",4.74612480972234,0.0778794926801162,0.436672736604204,0.178347504095969,0.858450073905328,0.925880379395052,"Dynlt1c"
"102","ENSMUSG00000000581",152.104872601124,-0.246071956055729,0.14614469001803,-1.68375570830094,0.0922288902393373,0.213291785530502,"C1d"
"103","ENSMUSG00000000594",207.026862784641,-0.314979255582197,0.104757956616451,-3.00673348121353,0.00264071174975204,0.0131267715504539,"Gm2a"
"104","ENSMUSG00000000600",120.481879146859,0.145684357945173,0.146232879857585,0.996248983724135,0.319129184664714,0.50588979661964,"Krit1"
"105","ENSMUSG00000000605",181.398959979775,-0.05118240969363,0.165889903544565,-0.308532397692788,0.757677252020125,0.863533204919369,"Clcn4-2"
"106","ENSMUSG00000000606",0,NA,NA,NA,NA,NA,"Vmn2r88"
"107","ENSMUSG00000000617",0.0751694419896643,-0.325639860453459,0.542998152641779,-0.599707123991427,0.548701439631343,NA,"Grm6"
"108","ENSMUSG00000000627",0.801461222838777,0.292254333093528,0.666009916323445,0.438813786297435,0.660796470084895,0.797706069917469,"Sema4f"
"109","ENSMUSG00000000628",1075.62023854692,0.218838007881046,0.150302570548622,1.45598313510049,0.145397281809997,0.294917718621487,"Hk2"
"110","ENSMUSG00000000631",998.537207596482,-0.0784015780248815,0.153006327923459,-0.512407421895005,0.608365897714416,0.759359628523682,"Myo18a"
"111","ENSMUSG00000000632",2.64405393011364,-1.64690283330161,0.614132924528223,-2.68167161786149,0.00732553291439871,0.0302780428364714,"Sez6"
"112","ENSMUSG00000000673",0.410595355845734,-0.0621833405024256,0.737762948507987,-0.0842863424195833,0.932828770930814,NA,"Haao"
"113","ENSMUSG00000000682",3.04800227201379,0.954765253135739,0.538236838897841,1.77387570700444,0.0760837118548693,0.184489511228226,"Cd52"
"114","ENSMUSG00000000686",0.876102778552423,0.596913369594911,0.646920451565465,0.922699797402381,0.356163671466916,0.54423819994088,"Abhd15"
"115","ENSMUSG00000000690",3.87462941221092,-0.0207732523399195,0.411337116351172,-0.0505017697507867,0.959722539148905,0.979775859873299,"Hoxb6"
"116","ENSMUSG00000000693",6.48787968258975,-0.0305220128757908,0.435907426376462,-0.0700194835621616,0.944178152056279,0.972189972327565,"Loxl3"
"117","ENSMUSG00000000701",0,NA,NA,NA,NA,NA,"Tcl1b5"
"118","ENSMUSG00000000706",0.0612638456953114,0.3633128515648,0.533698757410935,0.680745170416535,0.496032749134997,NA,"Btn1a1"
"119","ENSMUSG00000000708",515.580253486215,0.133642646868604,0.0944732283454973,1.41460865907811,0.157183268557421,0.31175866991404,"Kat2b"
"120","ENSMUSG00000000711",895.852317613475,0.0640552740895306,0.0833403668470861,0.768598417703871,0.442131745122944,0.625216492917257,"Rab5b"
"121","ENSMUSG00000000724",0.257069870075482,0.135507876749771,0.747349301113272,0.18131799487591,0.856117982257936,NA,"Cryba1"
"122","ENSMUSG00000000730",0.844355438364925,-0.458399606206361,0.738273001087096,-0.620907991395289,0.53466016284582,0.701275981818181,"Dnmt3l"
"123","ENSMUSG00000000731",0.0287502674468994,0.442658315015255,0.384143821503162,1.15232444266089,0.249187776481114,NA,"Aire"
"124","ENSMUSG00000000732",12.8506820147964,-0.031248527097229,0.294063925498935,-0.106264401674602,0.915372574976945,0.958302936536064,"Icosl"
"125","ENSMUSG00000000738",719.673329534654,-0.327010981463097,0.0887214399055642,-3.68581688722783,0.000227970225134212,0.00165133516892769,"Spg7"
"126","ENSMUSG00000000739",10.3069531838228,-0.616748902115,0.336069679594441,-1.83518162917665,0.0664787821839174,0.167371838208257,"Sult5a1"
"127","ENSMUSG00000000740",429.252148173187,-0.462583036016614,0.200367811764934,-2.30866940124747,0.0209619335487797,0.0696625688212265,"Rpl13"
"128","ENSMUSG00000000743",133.444032726962,0.433583687263394,0.12878936383187,3.36661098683134,0.000760979533539853,0.00461801388919552,"Chmp1a"
"129","ENSMUSG00000000751",224.485745154451,0.0293228471901832,0.107844534994613,0.271899240806665,0.785699495002819,0.880958696070881,"Rpa1"
"130","ENSMUSG00000000753",320.550722396517,-0.0781753000024853,0.203188080283495,-0.384743533643373,0.700427438128058,0.824642359145947,"Serpinf1"
"131","ENSMUSG00000000759",97.6830475834332,-0.123804770021137,0.129686590003187,-0.954645889124655,0.339756802509483,0.528053142853207,"Tubgcp3"
"132","ENSMUSG00000000766",0,NA,NA,NA,NA,NA,"Oprm1"
"133","ENSMUSG00000000776",57.2211655468933,0.0762986116002217,0.16671189023575,0.457667485458456,0.647191351138058,0.787062399352999,"Polr3d"
"134","ENSMUSG00000000782",11.8199235457991,1.31820278253262,0.249499728433117,5.28338363657175,1.26819428462997e-07,2.20547113893685e-06,"Tcf7"
"135","ENSMUSG00000000787",691.91466618417,-0.600993196348508,0.100946755421505,-5.95356625221928,2.62361575470401e-09,6.74446786867144e-08,"Ddx3x"
"136","ENSMUSG00000000791",0.665549625955778,-0.21202846206287,0.727816979164307,-0.291321126234681,0.770805731415589,0.871524598774659,"Il12rb1"
"137","ENSMUSG00000000792",1.16618435377242,1.5452853133802,0.569325069650936,2.71424076640019,0.00664278679175921,0.0279698956532404,"Slc5a5"
"138","ENSMUSG00000000794",5.98985291561296,1.14263755836312,0.404147012575895,2.82728196128518,0.00469449725960512,0.0210139907444225,"Kcnn3"
"139","ENSMUSG00000000804",144.664473644267,0.296164712696173,0.132216029563432,2.24000609966952,0.0250905268808124,0.080277476516468,"Usp32"
"140","ENSMUSG00000000805",115.353243976104,-0.689215867224485,0.264326158748284,-2.60744479656598,0.00912207780856644,0.0360854202659393,"Car4"
"141","ENSMUSG00000000811",55.2220229769954,0.254506043197381,0.166833922588179,1.52550536035538,0.127133097578038,0.268280496617277,"Txnrd3"
"142","ENSMUSG00000000817",0,NA,NA,NA,NA,NA,"Fasl"
"143","ENSMUSG00000000823",149.435304453867,-0.429787509719012,0.120683363242444,-3.56128216990109,0.000369048212816803,0.0024711630231505,"Znf512b"
"144","ENSMUSG00000000826",601.093923268308,0.366969199890568,0.0906914849878514,4.04634679804533,5.20231447536346e-05,0.00046008052745131,"Dnajc5"
"145","ENSMUSG00000000827",225.385573113678,-0.150651635152807,0.108177053992938,-1.39263947012868,0.163728841069798,0.320722417564821,"Tpd52l2"
"146","ENSMUSG00000000838",32.4052071303147,-0.286174607743029,0.235887560160722,-1.21318227865871,0.225060137944015,0.399634794991154,"Fmr1"
"147","ENSMUSG00000000861",0.517157718962879,0.0418670427116159,0.749922682235754,0.0558284789930572,0.955478447362784,NA,"Bcl11a"
"148","ENSMUSG00000000869",0.750845104000503,0.824853169312752,0.731984438815719,1.1268725475193,0.259796371773089,0.440509717859646,"Il4"
"149","ENSMUSG00000000876",264.128040137538,-0.0625899276335113,0.135610946379504,-0.461540379331585,0.644410958191216,0.784797701095593,"Pxmp4"
"150","ENSMUSG00000000881",6.07173561553637,-0.570376002382596,0.357375044436532,-1.59601519821257,0.110485400163722,0.242738454671486,"Dlg3"
"151","ENSMUSG00000000884",11.6465067632887,0.324909294403764,0.246350967318609,1.31888783689473,0.187206613042131,0.350948245416737,"Gnb1l"
"152","ENSMUSG00000000889",0.245633764520595,-0.212764051381267,0.739697979786105,-0.287636382950229,0.77362509170804,NA,"Dbh"
"153","ENSMUSG00000000901",27.6871540272886,0.624010604750593,0.174344277173141,3.5791860499722,0.000344666034669118,0.00233904956834799,"Mmp11"
"154","ENSMUSG00000000902",140.721019624523,0.519413326665436,0.138005719745853,3.76370868991496,0.000167411893150455,0.00126689079832095,"Smarcb1"
"155","ENSMUSG00000000903",1.97871380860734,0.696504149756989,0.49472089570766,1.40787291541566,0.159168704410659,0.314674338140421,"Vpreb3"
"156","ENSMUSG00000000915",53.0732008604486,-0.00706675811647849,0.180928446094646,-0.0390583032630578,0.968843904758907,0.983667591957193,"Hip1r"
"157","ENSMUSG00000000916",48.1853959784635,0.278238975084217,0.148010225319925,1.87986319514615,0.0601267250613985,0.155619434507889,"Nsun5"
"158","ENSMUSG00000000934",49.9044650000483,-0.186974887786931,0.146713323079088,-1.27442337112178,0.202513413951782,0.370266661035596,"Top1mt"
"159","ENSMUSG00000000938",56.0718314372775,-0.0565907590578199,0.142409507252497,-0.397380484980419,0.691086904058912,0.819604143134761,"Hoxa10"
"160","ENSMUSG00000000942",25.9638758934434,-1.30397948161664,0.28009886978164,-4.65542571675922,3.23311960513869e-06,3.95634786326742e-05,"Hoxa4"
"161","ENSMUSG00000000948",279.397503060771,0.089589409119608,0.127463596854682,0.702862710062595,0.482141312002643,0.658902048819664,"Snrpn"
"162","ENSMUSG00000000957",56.2017333719196,0.307959972534525,0.200153922191756,1.53861572714766,0.123898136759443,0.263339381810604,"Mmp14"
"163","ENSMUSG00000000958",3.09693094758352,0.342877177122102,0.421549393124869,0.813373670355484,0.416003850437943,0.601351752345395,"Slc7a7"
"164","ENSMUSG00000000959",458.05033395308,-0.128524918353635,0.105516810244953,-1.21805158870203,0.223204369052861,0.397139801881665,"Oxa1l"
"165","ENSMUSG00000000976",70.0279519081797,-0.349917481720253,0.140000855575781,-2.49939530927257,0.0124405450829844,0.0462328517812214,"Heatr6"
"166","ENSMUSG00000000982",0.294108011580278,0.924818661670564,0.753615101405763,1.22717639275732,0.219756300258527,NA,"Ccl3"
"167","ENSMUSG00000000983",0.141395539234364,0.2221397817578,0.657221777897096,0.337998205824186,0.735364539841836,NA,"Wfdc18"
"168","ENSMUSG00000001014",0,NA,NA,NA,NA,NA,"Icam4"
"169","ENSMUSG00000001016",102.255964907444,-0.266580151398456,0.120913889818766,-2.2047107391717,0.0274743990595988,0.0862580076995117,"Ilf2"
"170","ENSMUSG00000001017",354.861540809756,-0.323978800517067,0.160831073451685,-2.01440426631482,0.0439671068098278,0.123317094489583,"Chtop"
"171","ENSMUSG00000001018",818.800235695738,0.0671897969161679,0.0831790985437514,0.807772602642798,0.419221499657106,0.604418616567278,"Snapin"
"172","ENSMUSG00000001020",27.1065491262944,2.07482974862514,0.324099452693364,6.40183046093622,1.5352509266332e-10,5.0764244856469e-09,"S100a4"
"173","ENSMUSG00000001021",0.158710113045059,1.93204495533905,0.716322669314208,2.69717131413522,0.0069931283366438,NA,"S100a3"
"174","ENSMUSG00000001023",1.00514452931705,-1.85091113561983,0.752452958831401,-2.45983634444656,0.0139000383770716,0.0502689139107339,"S100a5"
"175","ENSMUSG00000001025",68.3057539981357,0.4897794184933,0.295276058043964,1.65871700447984,0.0971728312290238,0.221310276607742,"S100a6"
"176","ENSMUSG00000001027",3425.96577769328,-0.603485793489712,0.118268249202697,-5.10268645691552,3.34865549567594e-07,5.2566818823306e-06,"Scn4a"
"177","ENSMUSG00000001029",18.1413491418067,-0.411840040220995,0.240780188603433,-1.71043989378752,0.087184559240629,0.204294680278305,"Icam2"
"178","ENSMUSG00000001034",30.5210185414057,0.359845627965708,0.190245643835371,1.89147893592297,0.0585604402178307,0.15246584305876,"Mapk7"
"179","ENSMUSG00000001036",160.476552402404,0.372994787341704,0.104185038969977,3.58011851825663,0.00034343840037733,0.00233164394537349,"Epn2"
"180","ENSMUSG00000001039",18.7320655037612,0.131167129049632,0.201353090056963,0.651428438533147,0.514769957818384,0.685517833520703,"B9d1"
"181","ENSMUSG00000001052",222.287328636846,-0.496301891974243,0.108468348585039,-4.57554575549882,4.74980138056114e-06,5.55388882357679e-05,"Sec24b"
"182","ENSMUSG00000001053",5.89906010098492,-0.234860359093613,0.410605326958278,-0.571985660374732,0.567331689423513,0.727412557502854,"N4bp3"
"183","ENSMUSG00000001054",72.2928627830991,0.13436124771406,0.160788106083681,0.835641708747615,0.403356497223798,0.590408367158217,"Rmnd5b"
"184","ENSMUSG00000001056",76.5727534323509,0.49581147002873,0.168939465225806,2.9348469249978,0.00333712271618105,0.0159130021849693,"Nhp2"
"185","ENSMUSG00000001062",194.251715522556,0.401070653284872,0.13119522192107,3.0570522875152,0.0022352528103497,0.0114371885043185,"Vps9d1"
"186","ENSMUSG00000001065",26.3994386638152,0.071284243267848,0.216453325110938,0.329328474077786,0.741907424201621,0.853320824646889,"Zfp276"
"187","ENSMUSG00000001076",0,NA,NA,NA,NA,NA,"C1ql4"
"188","ENSMUSG00000001082",8.57500427906329,0.29838992200611,0.270812822671907,1.10183084782368,0.270535216695817,0.452923271904319,"Mfsd10"
"189","ENSMUSG00000001089",112.529803071759,0.410043738869065,0.146282153615699,2.8031016001193,0.00506137220096015,0.0223057895786063,"Luzp1"
"190","ENSMUSG00000001095",0,NA,NA,NA,NA,NA,"Slc13a2"
"191","ENSMUSG00000001098",38.2657954461199,0.319526101689667,0.174657377996796,1.82944519924906,0.0673329417207228,0.168900460559906,"Kctd10"
"192","ENSMUSG00000001100",518.982381756188,0.296720037265795,0.100443715623877,2.95409260223803,0.00313589892568731,0.0151051541658564,"Poldip2"
"193","ENSMUSG00000001103",0.0492710044682466,-0.182826562876944,0.434146792703327,-0.421116926232547,0.673669702297615,NA,"Sebox"
"194","ENSMUSG00000001105",29.7062603879309,-0.0232645078672352,0.181321210147662,-0.128305496352519,0.897907215599007,0.948645621620448,"Ift20"
"195","ENSMUSG00000001119",239.228511596498,0.0161255706230895,0.148683470286985,0.108455705210299,0.913634215311491,0.957548703988103,"Col6a1"
"196","ENSMUSG00000001120",12.9239881918442,0.92853805195025,0.239489707628298,3.87715222146997,0.000105686240233707,0.000844255269530478,"Pcbp3"
"197","ENSMUSG00000001123",35.1482089923362,-0.103568090633179,0.262785467486515,-0.394116507369241,0.693495024190234,0.820867477865769,"Lgals9"
"198","ENSMUSG00000001127",698.203457381436,-0.216429711763746,0.105812748062446,-2.04540299469416,0.0408151439576653,0.116347321320041,"Araf"
