Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,1/26/2016 5:16:33 PM,Light,1/26/2016 5:01:59 PM,1/26/2016 5:16:23 PM,864,0.17,0.17,
2,2,1/26/2016 5:35:37 PM,Light,1/26/2016 5:35:13 PM,1/26/2016 5:35:27 PM,14,-0.06,0.11,
3,3,1/26/2016 5:48:27 PM,Light,1/26/2016 5:35:53 PM,1/26/2016 5:48:17 PM,744,-0.07,0.04,
4,4,1/26/2016 6:23:15 PM,Light,1/26/2016 6:13:27 PM,1/26/2016 6:23:05 PM,578,-0.06,-0.01,
5,5,1/26/2016 6:35:15 PM,Light,1/26/2016 6:24:21 PM,1/26/2016 6:35:05 PM,644,0.04,0.03,
6,6,1/26/2016 6:58:19 PM,Dark,1/26/2016 6:35:34 PM,1/26/2016 6:58:08 PM,1354,0.08,0.11,
7,7,1/26/2016 7:11:43 PM,Dark,1/26/2016 6:58:26 PM,1/26/2016 7:11:33 PM,787,-0.18,-0.07,
7,8,1/26/2016 7:23:13 PM,Dark,1/26/2016 7:12:22 PM,1/26/2016 7:23:03 PM,641,0.05,-0.02,
9,9,1/26/2016 8:09:03 PM,Dark,1/26/2016 7:46:15 PM,1/26/2016 8:08:52 PM,1357,0.16,0.14,
10,10,1/26/2016 8:19:55 PM,Dark,1/26/2016 8:10:55 PM,1/26/2016 8:19:45 PM,530,0.04,0.19,
12,11,1/26/2016 9:07:58 PM,Dark,1/26/2016 8:22:23 PM,1/26/2016 9:07:47 PM,2724,-0.05,0.13,
15,12,1/26/2016 10:16:23 PM,Dark,1/26/2016 9:19:37 PM,1/26/2016 10:16:13 PM,3396,0.09,0.22,
17,13,1/26/2016 10:52:56 PM,Dark,1/26/2016 10:18:06 PM,1/26/2016 10:52:45 PM,2079,0.08,0.30,
20,14,1/27/2016 12:01:49 AM,Dark,1/26/2016 10:53:23 PM,1/27/2016 12:01:39 AM,4096,0.24,0.55,
20,15,1/27/2016 12:02:17 AM,Dark,1/27/2016 12:01:50 AM,1/27/2016 12:02:06 AM,16,-0.04,0.50,
22,16,1/27/2016 1:00:14 AM,Dark,1/27/2016 12:35:45 AM,1/27/2016 1:00:04 AM,1459,-0.10,0.40,
23,17,1/27/2016 1:23:42 AM,Dark,1/27/2016 1:01:46 AM,1/27/2016 1:23:31 AM,1305,0.25,0.65,
24,18,1/27/2016 1:36:01 AM,Dark,1/27/2016 1:26:10 AM,1/27/2016 1:35:50 AM,580,-0.09,0.56,
25,19,1/27/2016 2:10:35 AM,Dark,1/27/2016 1:48:33 AM,1/27/2016 2:10:24 AM,1311,0.09,0.66,
26,20,1/27/2016 2:23:46 AM,Dark,1/27/2016 2:12:02 AM,1/27/2016 2:23:36 AM,694,-0.08,0.58,
26,21,1/27/2016 2:33:39 AM,Dark,1/27/2016 2:24:14 AM,1/27/2016 2:33:28 AM,554,0.09,0.67,
27,22,1/27/2016 2:45:36 AM,Dark,1/27/2016 2:34:14 AM,1/27/2016 2:45:25 AM,671,0.04,0.71,
29,23,1/27/2016 3:33:23 AM,Dark,1/27/2016 2:59:34 AM,1/27/2016 3:33:12 AM,2018,0.22,0.93,
32,24,1/27/2016 4:33:50 AM,Dark,1/27/2016 4:23:47 AM,1/27/2016 4:33:39 AM,592,-0.11,0.82,
34,25,1/27/2016 5:20:03 AM,Dark,1/27/2016 4:58:59 AM,1/27/2016 5:19:52 AM,1253,0.11,0.93,
36,26,1/27/2016 5:58:21 AM,Dark,1/27/2016 5:28:13 AM,1/27/2016 5:58:10 AM,1797,-0.05,0.88,
36,27,1/27/2016 6:11:39 AM,Dark,1/27/2016 5:58:22 AM,1/27/2016 6:11:29 AM,787,0.21,1.10,
37,28,1/27/2016 6:29:54 AM,Dark,1/27/2016 6:24:42 AM,1/27/2016 6:29:43 AM,301,-0.17,0.92,
37,29,1/27/2016 6:38:26 AM,Dark,1/27/2016 6:32:34 AM,1/27/2016 6:38:15 AM,341,0.09,1.01,
38,30,1/27/2016 6:45:56 AM,Light,1/27/2016 6:38:57 AM,1/27/2016 6:45:45 AM,408,0.04,1.05,
