Oxymax Activity CSV File

CSV FILE CREATION:10/12/2015 10:23:21 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.ADTA

GROUP/CAGE:0112
SUBJECT ID:4383
SUBJECT MASS:26.6 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,WHEEL,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0112,10/7/2015 3:41:21 PM , 8 , 5 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:42:21 PM , 4 , 2 , 6 , 3 , 0 ,
 1 ,0112,10/7/2015 3:43:21 PM , 5 , 1 , 13 , 3 , 0 ,
 1 ,0112,10/7/2015 3:44:21 PM , 14 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:45:21 PM , 9 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:46:21 PM , 6 , 2 , 3 , 0 , 0 ,
 1 ,0112,10/7/2015 3:47:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:48:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:49:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:50:21 PM , 1 , 1 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:51:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:52:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:53:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:54:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:55:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:56:21 PM , 6 , 2 , 5 , 0 , 0 ,
 1 ,0112,10/7/2015 3:57:21 PM , 14 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:58:21 PM , 7 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 3:59:21 PM , 3 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:00:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:01:21 PM , 2 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:02:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:03:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:04:21 PM , 2 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:05:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:06:21 PM , 2 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:07:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:08:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:09:21 PM , 6 , 1 , 1 , 0 , 0 ,
 1 ,0112,10/7/2015 4:10:21 PM , 0 , 0 , 1 , 1 , 0 ,
 1 ,0112,10/7/2015 4:11:21 PM , 0 , 0 , 0 , 0 , 0 ,
 1 ,0112,10/7/2015 4:12:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0112,10/7/2015 4:13:21 PM , 2 , 0 , 0 , 0 , 0 ,
 2 ,0112,10/7/2015 4:14:21 PM , 3 , 0 , 0 , 0 , 0 ,
 2 ,0112,10/7/2015 4:15:21 PM , 1 , 0 , 0 , 0 , 0 ,
 2 ,0112,10/7/2015 4:16:21 PM , 11 , 2 , 16 , 7 , 0 ,
 2 ,0112,10/7/2015 4:17:21 PM , 7 , 0 , 31 , 6 , 0 ,
 2 ,0112,10/7/2015 4:18:21 PM , 17 , 1 , 116 , 58 , 0 ,
 2 ,0112,10/7/2015 4:19:21 PM , 20 , 1 , 108 , 30 , 0 ,
 2 ,0112,10/7/2015 4:20:21 PM , 28 , 0 , 8 , 2 , 0 ,
 2 ,0112,10/7/2015 4:21:21 PM , 9 , 1 , 42 , 11 , 0 ,
 2 ,0112,10/7/2015 4:22:21 PM , 25 , 4 , 109 , 39 , 0 ,
 2 ,0112,10/7/2015 4:23:21 PM , 174 , 13 , 40 , 3 , 0 ,
 2 ,0112,10/7/2015 4:24:21 PM , 73 , 18 , 48 , 0 , 0 ,
 2 ,0112,10/7/2015 4:25:21 PM , 92 , 20 , 36 , 0 , 0 ,
 2 ,0112,10/7/2015 4:26:21 PM , 13 , 6 , 60 , 3 , 0 ,
 2 ,0112,10/7/2015 4:27:21 PM , 40 , 6 , 51 , 3 , 0 ,
 2 ,0112,10/7/2015 4:28:21 PM , 126 , 68 , 78 , 2 , 0 ,
 2 ,0112,10/7/2015 4:29:21 PM , 112 , 69 , 70 , 41 , 0 ,
 2 ,0112,10/7/2015 4:30:21 PM , 96 , 56 , 52 , 20 , 0 ,
 2 ,0112,10/7/2015 4:31:21 PM , 94 , 56 , 62 , 34 , 0 ,
 2 ,0112,10/7/2015 4:32:21 PM , 35 , 5 , 20 , 2 , 0 ,
 2 ,0112,10/7/2015 4:33:21 PM , 27 , 2 , 4 , 1 , 0 ,
 2 ,0112,10/7/2015 4:34:21 PM , 13 , 0 , 11 , 0 , 0 ,
 2 ,0112,10/7/2015 4:35:21 PM , 11 , 2 , 4 , 0 , 0 ,
 2 ,0112,10/7/2015 4:36:21 PM , 136 , 83 , 82 , 46 , 0 ,
 2 ,0112,10/7/2015 4:37:21 PM , 69 , 36 , 65 , 31 , 0 ,
 2 ,0112,10/7/2015 4:38:21 PM , 139 , 92 , 97 , 58 , 0 ,
 2 ,0112,10/7/2015 4:39:21 PM , 14 , 1 , 29 , 8 , 0 ,
 2 ,0112,10/7/2015 4:40:21 PM , 13 , 1 , 13 , 2 , 0 ,
 2 ,0112,10/7/2015 4:41:21 PM , 26 , 1 , 30 , 11 , 0 ,
 2 ,0112,10/7/2015 4:42:21 PM , 20 , 2 , 22 , 2 , 0 ,
 2 ,0112,10/7/2015 4:43:21 PM , 38 , 5 , 33 , 4 , 0 ,
 2 ,0112,10/7/2015 4:44:21 PM , 94 , 42 , 50 , 22 , 0 ,
 2 ,0112,10/7/2015 4:45:21 PM , 92 , 58 , 63 , 32 , 0 ,
 3 ,0112,10/7/2015 4:46:21 PM , 135 , 64 , 55 , 22 , 0 ,
 3 ,0112,10/7/2015 4:47:21 PM , 100 , 65 , 92 , 45 , 0 ,
 3 ,0112,10/7/2015 4:48:21 PM , 70 , 25 , 55 , 30 , 0 ,
 3 ,0112,10/7/2015 4:49:21 PM , 125 , 46 , 73 , 37 , 0 ,
 3 ,0112,10/7/2015 4:50:21 PM , 65 , 33 , 43 , 22 , 0 ,
 3 ,0112,10/7/2015 4:51:21 PM , 115 , 76 , 67 , 37 , 0 ,
 3 ,0112,10/7/2015 4:52:21 PM , 65 , 18 , 36 , 11 , 0 ,
 3 ,0112,10/7/2015 4:53:21 PM , 20 , 4 , 8 , 0 , 0 ,
 3 ,0112,10/7/2015 4:54:21 PM , 39 , 1 , 6 , 0 , 0 ,
 3 ,0112,10/7/2015 4:55:21 PM , 64 , 43 , 56 , 32 , 0 ,
 3 ,0112,10/7/2015 4:56:21 PM , 72 , 37 , 47 , 20 , 0 ,
 3 ,0112,10/7/2015 4:57:21 PM , 95 , 58 , 95 , 36 , 0 ,
 3 ,0112,10/7/2015 4:58:21 PM , 87 , 3 , 94 , 31 , 0 ,
 3 ,0112,10/7/2015 4:59:21 PM , 62 , 17 , 71 , 7 , 0 ,
 3 ,0112,10/7/2015 5:00:21 PM , 15 , 7 , 20 , 5 , 0 ,
 3 ,0112,10/7/2015 5:01:21 PM , 31 , 7 , 36 , 0 , 0 ,
 3 ,0112,10/7/2015 5:02:21 PM , 4 , 1 , 3 , 0 , 0 ,
 3 ,0112,10/7/2015 5:03:21 PM , 7 , 3 , 14 , 2 , 0 ,
 3 ,0112,10/7/2015 5:04:21 PM , 10 , 2 , 5 , 1 , 0 ,
 3 ,0112,10/7/2015 5:05:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:06:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:07:21 PM , 4 , 1 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:08:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:09:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:10:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:11:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:12:21 PM , 37 , 6 , 3 , 0 , 0 ,
 3 ,0112,10/7/2015 5:13:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:14:21 PM , 3 , 2 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:15:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:16:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:17:21 PM , 1 , 0 , 0 , 0 , 0 ,
 3 ,0112,10/7/2015 5:18:21 PM , 7 , 4 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:19:21 PM , 1 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:20:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:21:21 PM , 9 , 6 , 11 , 2 , 0 ,
 4 ,0112,10/7/2015 5:22:21 PM , 22 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:23:21 PM , 10 , 3 , 4 , 2 , 0 ,
 4 ,0112,10/7/2015 5:24:21 PM , 18 , 6 , 10 , 3 , 0 ,
 4 ,0112,10/7/2015 5:25:21 PM , 1 , 1 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:26:21 PM , 2 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:27:21 PM , 20 , 3 , 1 , 1 , 0 ,
 4 ,0112,10/7/2015 5:28:21 PM , 5 , 2 , 4 , 0 , 0 ,
 4 ,0112,10/7/2015 5:29:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:30:21 PM , 11 , 0 , 3 , 0 , 0 ,
 4 ,0112,10/7/2015 5:31:21 PM , 7 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:32:21 PM , 5 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:33:21 PM , 8 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:34:21 PM , 4 , 0 , 7 , 0 , 0 ,
 4 ,0112,10/7/2015 5:35:21 PM , 1 , 0 , 1 , 0 , 0 ,
 4 ,0112,10/7/2015 5:36:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:37:21 PM , 17 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:38:21 PM , 5 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:39:21 PM , 2 , 0 , 31 , 0 , 0 ,
 4 ,0112,10/7/2015 5:40:21 PM , 0 , 0 , 20 , 0 , 0 ,
 4 ,0112,10/7/2015 5:41:21 PM , 0 , 0 , 1 , 0 , 0 ,
 4 ,0112,10/7/2015 5:42:21 PM , 5 , 1 , 4 , 0 , 0 ,
 4 ,0112,10/7/2015 5:43:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:44:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:45:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:46:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:47:21 PM , 1 , 0 , 2 , 0 , 0 ,
 4 ,0112,10/7/2015 5:48:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:49:21 PM , 0 , 0 , 5 , 0 , 0 ,
 4 ,0112,10/7/2015 5:50:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0112,10/7/2015 5:51:21 PM , 4 , 0 , 7 , 1 , 0 ,
 5 ,0112,10/7/2015 5:52:21 PM , 75 , 17 , 16 , 2 , 0 ,
 5 ,0112,10/7/2015 5:53:21 PM , 69 , 25 , 45 , 26 , 0 ,
 5 ,0112,10/7/2015 5:54:21 PM , 120 , 17 , 28 , 5 , 0 ,
 5 ,0112,10/7/2015 5:55:21 PM , 39 , 2 , 51 , 5 , 0 ,
 5 ,0112,10/7/2015 5:56:21 PM , 92 , 25 , 139 , 64 , 0 ,
 5 ,0112,10/7/2015 5:57:21 PM , 101 , 20 , 30 , 8 , 0 ,
 5 ,0112,10/7/2015 5:58:21 PM , 56 , 6 , 42 , 5 , 0 ,
 5 ,0112,10/7/2015 5:59:21 PM , 228 , 58 , 150 , 56 , 0 ,
 5 ,0112,10/7/2015 6:00:21 PM , 78 , 42 , 88 , 37 , 0 ,
 5 ,0112,10/7/2015 6:01:21 PM , 34 , 0 , 21 , 7 , 0 ,
 5 ,0112,10/7/2015 6:02:21 PM , 53 , 1 , 17 , 2 , 0 ,
 5 ,0112,10/7/2015 6:03:21 PM , 54 , 0 , 6 , 0 , 0 ,
 5 ,0112,10/7/2015 6:04:21 PM , 65 , 2 , 23 , 0 , 0 ,
 5 ,0112,10/7/2015 6:05:21 PM , 84 , 24 , 48 , 16 , 0 ,
 5 ,0112,10/7/2015 6:06:21 PM , 125 , 91 , 108 , 57 , 0 ,
 5 ,0112,10/7/2015 6:07:21 PM , 68 , 38 , 34 , 17 , 0 ,
 5 ,0112,10/7/2015 6:08:21 PM , 44 , 20 , 78 , 32 , 0 ,
 5 ,0112,10/7/2015 6:09:21 PM , 91 , 55 , 56 , 20 , 0 ,
 5 ,0112,10/7/2015 6:10:21 PM , 86 , 57 , 79 , 32 , 0 ,
 5 ,0112,10/7/2015 6:11:21 PM , 58 , 20 , 54 , 26 , 0 ,
 5 ,0112,10/7/2015 6:12:21 PM , 63 , 28 , 83 , 32 , 0 ,
 5 ,0112,10/7/2015 6:13:21 PM , 78 , 19 , 15 , 3 , 0 ,
 5 ,0112,10/7/2015 6:14:21 PM , 56 , 27 , 37 , 13 , 0 ,
 5 ,0112,10/7/2015 6:15:21 PM , 76 , 44 , 53 , 33 , 0 ,
 5 ,0112,10/7/2015 6:16:21 PM , 45 , 21 , 36 , 13 , 0 ,
 5 ,0112,10/7/2015 6:17:21 PM , 75 , 36 , 61 , 19 , 0 ,
 5 ,0112,10/7/2015 6:18:21 PM , 41 , 16 , 15 , 2 , 0 ,
 5 ,0112,10/7/2015 6:19:21 PM , 37 , 4 , 2 , 0 , 0 ,
 5 ,0112,10/7/2015 6:20:21 PM , 20 , 6 , 2 , 0 , 0 ,
 5 ,0112,10/7/2015 6:21:21 PM , 43 , 2 , 24 , 0 , 0 ,
 5 ,0112,10/7/2015 6:22:21 PM , 28 , 1 , 37 , 0 , 0 ,
 5 ,0112,10/7/2015 6:23:21 PM , 46 , 10 , 22 , 3 , 0 ,
 5 ,0112,10/7/2015 6:24:21 PM , 47 , 19 , 15 , 7 , 0 ,
 6 ,0112,10/7/2015 6:25:21 PM , 131 , 96 , 69 , 31 , 0 ,
 6 ,0112,10/7/2015 6:26:21 PM , 96 , 56 , 95 , 50 , 0 ,
 6 ,0112,10/7/2015 6:27:21 PM , 139 , 92 , 90 , 50 , 0 ,
 6 ,0112,10/7/2015 6:28:21 PM , 109 , 67 , 71 , 42 , 0 ,
 6 ,0112,10/7/2015 6:29:21 PM , 84 , 48 , 91 , 46 , 0 ,
 6 ,0112,10/7/2015 6:30:21 PM , 130 , 95 , 100 , 53 , 0 ,
 6 ,0112,10/7/2015 6:31:21 PM , 138 , 86 , 96 , 49 , 0 ,
 6 ,0112,10/7/2015 6:32:21 PM , 72 , 7 , 16 , 3 , 0 ,
 6 ,0112,10/7/2015 6:33:21 PM , 120 , 74 , 66 , 36 , 0 ,
 6 ,0112,10/7/2015 6:34:21 PM , 26 , 13 , 47 , 14 , 0 ,
 6 ,0112,10/7/2015 6:35:21 PM , 11 , 7 , 25 , 8 , 0 ,
 6 ,0112,10/7/2015 6:36:21 PM , 7 , 4 , 20 , 2 , 0 ,
 6 ,0112,10/7/2015 6:37:21 PM , 52 , 23 , 23 , 13 , 0 ,
 6 ,0112,10/7/2015 6:38:21 PM , 93 , 46 , 40 , 20 , 0 ,
 6 ,0112,10/7/2015 6:39:21 PM , 51 , 27 , 11 , 5 , 0 ,
 6 ,0112,10/7/2015 6:40:21 PM , 83 , 40 , 38 , 17 , 0 ,
 6 ,0112,10/7/2015 6:41:21 PM , 124 , 76 , 116 , 69 , 0 ,
 6 ,0112,10/7/2015 6:42:21 PM , 100 , 61 , 68 , 29 , 0 ,
 6 ,0112,10/7/2015 6:43:21 PM , 126 , 87 , 92 , 57 , 0 ,
 6 ,0112,10/7/2015 6:44:21 PM , 132 , 80 , 136 , 82 , 0 ,
 6 ,0112,10/7/2015 6:45:21 PM , 117 , 71 , 106 , 59 , 0 ,
 6 ,0112,10/7/2015 6:46:21 PM , 187 , 131 , 80 , 37 , 0 ,
 6 ,0112,10/7/2015 6:47:21 PM , 97 , 65 , 92 , 42 , 0 ,
 6 ,0112,10/7/2015 6:48:21 PM , 56 , 26 , 44 , 22 , 0 ,
 6 ,0112,10/7/2015 6:49:21 PM , 84 , 50 , 24 , 9 , 0 ,
 6 ,0112,10/7/2015 6:50:21 PM , 42 , 12 , 37 , 12 , 0 ,
 6 ,0112,10/7/2015 6:51:21 PM , 106 , 75 , 52 , 27 , 0 ,
 6 ,0112,10/7/2015 6:52:21 PM , 120 , 88 , 116 , 73 , 0 ,
 6 ,0112,10/7/2015 6:53:21 PM , 103 , 63 , 90 , 43 , 0 ,
 6 ,0112,10/7/2015 6:54:21 PM , 111 , 46 , 69 , 27 , 0 ,
 6 ,0112,10/7/2015 6:55:21 PM , 103 , 58 , 60 , 35 , 0 ,
 6 ,0112,10/7/2015 6:56:21 PM , 56 , 29 , 93 , 42 , 0 ,
 6 ,0112,10/7/2015 6:57:21 PM , 83 , 50 , 54 , 31 , 0 ,
 7 ,0112,10/7/2015 6:58:21 PM , 143 , 93 , 92 , 48 , 0 ,
 7 ,0112,10/7/2015 6:59:21 PM , 33 , 16 , 52 , 18 , 0 ,
 7 ,0112,10/7/2015 7:00:21 PM , 35 , 2 , 19 , 4 , 0 ,
 7 ,0112,10/7/2015 7:01:21 PM , 30 , 1 , 23 , 4 , 0 ,
 7 ,0112,10/7/2015 7:02:21 PM , 49 , 0 , 17 , 0 , 0 ,
 7 ,0112,10/7/2015 7:03:21 PM , 21 , 0 , 27 , 0 , 0 ,
 7 ,0112,10/7/2015 7:04:21 PM , 5 , 2 , 27 , 0 , 0 ,
 7 ,0112,10/7/2015 7:05:21 PM , 8 , 1 , 14 , 1 , 0 ,
 7 ,0112,10/7/2015 7:06:21 PM , 27 , 4 , 28 , 8 , 0 ,
 7 ,0112,10/7/2015 7:07:21 PM , 19 , 3 , 18 , 4 , 0 ,
 7 ,0112,10/7/2015 7:08:21 PM , 18 , 8 , 21 , 8 , 0 ,
 7 ,0112,10/7/2015 7:09:21 PM , 62 , 17 , 71 , 22 , 0 ,
 7 ,0112,10/7/2015 7:10:21 PM , 69 , 36 , 39 , 15 , 0 ,
 7 ,0112,10/7/2015 7:11:21 PM , 118 , 77 , 87 , 42 , 0 ,
 7 ,0112,10/7/2015 7:12:21 PM , 149 , 92 , 50 , 29 , 0 ,
 7 ,0112,10/7/2015 7:13:21 PM , 8 , 1 , 18 , 2 , 0 ,
 7 ,0112,10/7/2015 7:14:21 PM , 4 , 1 , 18 , 3 , 0 ,
 7 ,0112,10/7/2015 7:15:21 PM , 5 , 3 , 25 , 10 , 0 ,
 7 ,0112,10/7/2015 7:16:21 PM , 2 , 2 , 15 , 0 , 0 ,
 7 ,0112,10/7/2015 7:17:21 PM , 38 , 11 , 8 , 6 , 0 ,
 7 ,0112,10/7/2015 7:18:21 PM , 71 , 31 , 40 , 21 , 0 ,
 7 ,0112,10/7/2015 7:19:21 PM , 97 , 52 , 75 , 37 , 0 ,
 7 ,0112,10/7/2015 7:20:21 PM , 189 , 134 , 151 , 82 , 0 ,
 7 ,0112,10/7/2015 7:21:21 PM , 104 , 70 , 94 , 55 , 0 ,
 7 ,0112,10/7/2015 7:22:21 PM , 201 , 139 , 118 , 66 , 0 ,
 7 ,0112,10/7/2015 7:23:21 PM , 41 , 18 , 63 , 37 , 0 ,
 7 ,0112,10/7/2015 7:24:21 PM , 117 , 84 , 69 , 28 , 0 ,
 7 ,0112,10/7/2015 7:25:21 PM , 28 , 8 , 79 , 32 , 0 ,
 7 ,0112,10/7/2015 7:26:21 PM , 37 , 4 , 80 , 33 , 0 ,
 7 ,0112,10/7/2015 7:27:21 PM , 29 , 2 , 104 , 35 , 0 ,
