Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:17 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0105
SUBJECT ID:4368
SUBJECT MASS:21.1 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010501,10/7/2015,10/7/2015 3:52:45 PM ,10/7/2015 3:53:22 PM , 37 ,-0.18,-0.18,
 2 , 1 ,010501,10/7/2015,10/7/2015 3:53:33 PM ,10/7/2015 3:53:53 PM , 20 ,0.19,0.01,
 3 , 1 ,010501,10/7/2015,10/7/2015 3:56:43 PM ,10/7/2015 3:56:57 PM , 14 ,0.06,0.06,
 4 , 1 ,010501,10/7/2015,10/7/2015 4:00:44 PM ,10/7/2015 4:02:44 PM , 120 ,-0.07,0.00,
 5 , 1 ,010501,10/7/2015,10/7/2015 4:03:47 PM ,10/7/2015 4:03:54 PM , 7 ,0.11,0.11,
 6 , 1 ,010501,10/7/2015,10/7/2015 4:04:14 PM ,10/7/2015 4:04:37 PM , 23 ,-0.21,-0.10,
 7 , 1 ,010501,10/7/2015,10/7/2015 4:04:51 PM ,10/7/2015 4:04:55 PM , 4 ,0.11,0.01,
 8 , 1 ,010501,10/7/2015,10/7/2015 4:08:52 PM ,10/7/2015 4:08:58 PM , 6 ,0.17,0.18,
 9 , 1 ,010501,10/7/2015,10/7/2015 4:09:17 PM ,10/7/2015 4:09:21 PM , 4 ,-0.14,0.04,
 10 , 1 ,010501,10/7/2015,10/7/2015 4:09:40 PM ,10/7/2015 4:09:52 PM , 12 ,-0.04,0.00,
 11 , 2 ,010501,10/7/2015,10/7/2015 4:11:52 PM ,10/7/2015 4:12:49 PM , 57 ,0.04,0.03,
 12 , 2 ,010501,10/7/2015,10/7/2015 4:13:53 PM ,10/7/2015 4:13:58 PM , 5 ,-0.15,-0.11,
 13 , 2 ,010501,10/7/2015,10/7/2015 4:14:10 PM ,10/7/2015 4:14:33 PM , 23 ,0.12,0.00,
 14 , 2 ,010501,10/7/2015,10/7/2015 4:15:21 PM ,10/7/2015 4:15:28 PM , 7 ,0.08,0.08,
 15 , 2 ,010501,10/7/2015,10/7/2015 4:15:56 PM ,10/7/2015 4:16:01 PM , 5 ,-0.07,0.01,
 16 , 2 ,010501,10/7/2015,10/7/2015 4:16:38 PM ,10/7/2015 4:16:50 PM , 12 ,0.06,0.07,
 17 , 2 ,010501,10/7/2015,10/7/2015 4:17:33 PM ,10/7/2015 4:18:01 PM , 28 ,-0.06,0.01,
 18 , 2 ,010501,10/7/2015,10/7/2015 4:26:41 PM ,10/7/2015 4:26:46 PM , 5 ,0.10,0.11,
 19 , 2 ,010501,10/7/2015,10/7/2015 4:27:16 PM ,10/7/2015 4:27:47 PM , 31 ,-0.10,0.01,
 20 , 2 ,010501,10/7/2015,10/7/2015 4:31:36 PM ,10/7/2015 4:33:36 PM , 120 ,0.47,0.48,
 21 , 2 ,010501,10/7/2015,10/7/2015 4:35:47 PM ,10/7/2015 4:36:03 PM , 16 ,-0.04,0.44,
 22 , 2 ,010501,10/7/2015,10/7/2015 4:36:31 PM ,10/7/2015 4:36:36 PM , 5 ,0.04,0.48,
 23 , 2 ,010501,10/7/2015,10/7/2015 4:44:45 PM ,10/7/2015 4:45:09 PM , 24 ,0.07,0.55,
 24 , 3 ,010501,10/7/2015,10/7/2015 4:48:19 PM ,10/7/2015 4:48:28 PM , 9 ,-0.08,0.47,
 25 , 3 ,010501,10/7/2015,10/7/2015 4:48:41 PM ,10/7/2015 4:48:45 PM , 4 ,0.12,0.59,
 26 , 3 ,010501,10/7/2015,10/7/2015 4:50:01 PM ,10/7/2015 4:50:05 PM , 4 ,-0.12,0.46,
 27 , 3 ,010501,10/7/2015,10/7/2015 4:51:12 PM ,10/7/2015 4:51:16 PM , 4 ,-0.08,0.39,
 28 , 3 ,010501,10/7/2015,10/7/2015 4:51:29 PM ,10/7/2015 4:51:52 PM , 23 ,0.09,0.48,
 29 , 4 ,010501,10/7/2015,10/7/2015 5:19:54 PM ,10/7/2015 5:19:59 PM , 5 ,-0.04,0.44,
 30 , 4 ,010501,10/7/2015,10/7/2015 5:21:30 PM ,10/7/2015 5:21:37 PM , 7 ,0.05,0.49,
 31 , 4 ,010501,10/7/2015,10/7/2015 5:23:15 PM ,10/7/2015 5:24:12 PM , 57 ,-0.06,0.43,
 32 , 4 ,010501,10/7/2015,10/7/2015 5:24:27 PM ,10/7/2015 5:24:36 PM , 9 ,0.06,0.49,
 33 , 4 ,010501,10/7/2015,10/7/2015 5:25:34 PM ,10/7/2015 5:26:06 PM , 32 ,0.05,0.53,
 34 , 4 ,010501,10/7/2015,10/7/2015 5:26:37 PM ,10/7/2015 5:26:40 PM , 3 ,-0.07,0.46,
 35 , 4 ,010501,10/7/2015,10/7/2015 5:28:21 PM ,10/7/2015 5:28:26 PM , 5 ,0.15,0.62,
 36 , 4 ,010501,10/7/2015,10/7/2015 5:28:41 PM ,10/7/2015 5:29:42 PM , 61 ,-0.11,0.50,
 37 , 4 ,010501,10/7/2015,10/7/2015 5:31:31 PM ,10/7/2015 5:32:26 PM , 55 ,-0.04,0.46,
 38 , 4 ,010501,10/7/2015,10/7/2015 5:36:22 PM ,10/7/2015 5:36:28 PM , 6 ,-0.07,0.39,
 39 , 4 ,010501,10/7/2015,10/7/2015 5:37:20 PM ,10/7/2015 5:37:23 PM , 3 ,0.09,0.48,
 40 , 4 ,010501,10/7/2015,10/7/2015 5:44:45 PM ,10/7/2015 5:45:00 PM , 15 ,-0.09,0.39,
 41 , 4 ,010501,10/7/2015,10/7/2015 5:45:12 PM ,10/7/2015 5:45:17 PM , 5 ,0.09,0.48,
 42 , 4 ,010501,10/7/2015,10/7/2015 5:47:56 PM ,10/7/2015 5:48:09 PM , 13 ,0.05,0.53,
 43 , 4 ,010501,10/7/2015,10/7/2015 5:48:20 PM ,10/7/2015 5:48:26 PM , 6 ,-0.06,0.48,
 44 , 4 ,010501,10/7/2015,10/7/2015 5:48:40 PM ,10/7/2015 5:48:45 PM , 5 ,0.05,0.53,
 45 , 4 ,010501,10/7/2015,10/7/2015 5:48:56 PM ,10/7/2015 5:49:03 PM , 7 ,-0.14,0.39,
 46 , 5 ,010501,10/7/2015,10/7/2015 5:52:19 PM ,10/7/2015 5:52:24 PM , 5 ,0.06,0.46,
 47 , 5 ,010501,10/7/2015,10/7/2015 5:53:02 PM ,10/7/2015 5:53:15 PM , 13 ,-0.05,0.41,
 48 , 5 ,010501,10/7/2015,10/7/2015 5:53:26 PM ,10/7/2015 5:53:31 PM , 5 ,0.06,0.47,
 49 , 5 ,010501,10/7/2015,10/7/2015 5:53:51 PM ,10/7/2015 5:53:56 PM , 5 ,-0.16,0.31,
 50 , 5 ,010501,10/7/2015,10/7/2015 5:54:31 PM ,10/7/2015 5:54:52 PM , 21 ,0.15,0.46,
 51 , 5 ,010501,10/7/2015,10/7/2015 6:00:13 PM ,10/7/2015 6:00:28 PM , 15 ,-0.05,0.40,
 52 , 5 ,010501,10/7/2015,10/7/2015 6:02:58 PM ,10/7/2015 6:03:13 PM , 15 ,0.06,0.46,
 53 , 5 ,010501,10/7/2015,10/7/2015 6:16:58 PM ,10/7/2015 6:17:04 PM , 6 ,0.12,0.58,
 54 , 5 ,010501,10/7/2015,10/7/2015 6:17:52 PM ,10/7/2015 6:17:57 PM , 5 ,-0.11,0.48,
 55 , 5 ,010501,10/7/2015,10/7/2015 6:18:59 PM ,10/7/2015 6:19:07 PM , 8 ,-0.10,0.37,
 56 , 5 ,010501,10/7/2015,10/7/2015 6:19:41 PM ,10/7/2015 6:20:57 PM , 76 ,0.08,0.46,
 57 , 6 ,010501,10/7/2015,10/7/2015 6:25:05 PM ,10/7/2015 6:25:11 PM , 6 ,0.13,0.59,
 58 , 6 ,010501,10/7/2015,10/7/2015 6:25:22 PM ,10/7/2015 6:25:27 PM , 5 ,-0.21,0.38,
 59 , 6 ,010501,10/7/2015,10/7/2015 6:26:06 PM ,10/7/2015 6:26:10 PM , 4 ,0.08,0.46,
 60 , 6 ,010501,10/7/2015,10/7/2015 6:32:14 PM ,10/7/2015 6:32:39 PM , 25 ,0.03,0.50,
 61 , 6 ,010501,10/7/2015,10/7/2015 6:35:28 PM ,10/7/2015 6:35:33 PM , 5 ,0.17,0.67,
 62 , 6 ,010501,10/7/2015,10/7/2015 6:36:11 PM ,10/7/2015 6:36:35 PM , 24 ,-0.17,0.50,
 63 , 6 ,010501,10/7/2015,10/7/2015 6:38:36 PM ,10/7/2015 6:38:52 PM , 16 ,-0.03,0.47,
 64 , 6 ,010501,10/7/2015,10/7/2015 6:43:04 PM ,10/7/2015 6:43:35 PM , 31 ,0.04,0.51,
 65 , 6 ,010501,10/7/2015,10/7/2015 6:46:24 PM ,10/7/2015 6:46:47 PM , 23 ,-0.03,0.48,
 66 , 6 ,010501,10/7/2015,10/7/2015 6:49:33 PM ,10/7/2015 6:49:45 PM , 12 ,-0.04,0.44,
 67 , 6 ,010501,10/7/2015,10/7/2015 6:50:29 PM ,10/7/2015 6:53:49 PM , 200 ,0.09,0.53,
 68 , 7 ,010501,10/7/2015,10/7/2015 6:56:57 PM ,10/7/2015 6:57:17 PM , 20 ,-0.06,0.47,
 69 , 7 ,010501,10/7/2015,10/7/2015 6:58:43 PM ,10/7/2015 6:58:58 PM , 15 ,0.09,0.57,
 70 , 7 ,010501,10/7/2015,10/7/2015 6:59:27 PM ,10/7/2015 6:59:32 PM , 5 ,-0.06,0.51,
 71 , 7 ,010501,10/7/2015,10/7/2015 7:01:51 PM ,10/7/2015 7:02:56 PM , 65 ,-0.05,0.45,
 72 , 7 ,010501,10/7/2015,10/7/2015 7:03:49 PM ,10/7/2015 7:06:15 PM , 146 ,0.04,0.49,
 73 , 7 ,010501,10/7/2015,10/7/2015 7:06:52 PM ,10/7/2015 7:09:18 PM , 146 ,0.13,0.62,
 74 , 7 ,010501,10/7/2015,10/7/2015 7:10:30 PM ,10/7/2015 7:10:46 PM , 16 ,-0.07,0.55,
 75 , 7 ,010501,10/7/2015,10/7/2015 7:19:51 PM ,10/7/2015 7:23:36 PM , 225 ,0.08,0.63,
 76 , 7 ,010501,10/7/2015,10/7/2015 7:25:20 PM ,10/7/2015 7:25:33 PM , 13 ,-0.04,0.59,
 77 , 7 ,010501,10/7/2015,10/7/2015 7:27:11 PM ,10/7/2015 7:27:17 PM , 6 ,0.08,0.66,
 78 , 8 ,010501,10/7/2015,10/7/2015 7:28:40 PM ,10/7/2015 7:30:44 PM , 124 ,-0.04,0.62,
 79 , 8 ,010501,10/7/2015,10/7/2015 7:33:06 PM ,10/7/2015 7:33:40 PM , 34 ,0.11,0.73,
 80 , 8 ,010501,10/7/2015,10/7/2015 7:33:59 PM ,10/7/2015 7:34:13 PM , 14 ,-0.09,0.64,
 81 , 8 ,010501,10/7/2015,10/7/2015 7:35:31 PM ,10/7/2015 7:36:00 PM , 29 ,0.04,0.68,
 82 , 8 ,010501,10/7/2015,10/7/2015 7:36:11 PM ,10/7/2015 7:36:27 PM , 16 ,-0.07,0.61,
 83 , 8 ,010501,10/7/2015,10/7/2015 7:38:25 PM ,10/7/2015 7:43:22 PM , 297 ,0.08,0.68,
 84 , 8 ,010501,10/7/2015,10/7/2015 7:44:25 PM ,10/7/2015 7:44:30 PM , 5 ,0.11,0.79,
 85 , 8 ,010501,10/7/2015,10/7/2015 7:52:07 PM ,10/7/2015 7:52:20 PM , 13 ,-0.06,0.73,
 86 , 8 ,010501,10/7/2015,10/7/2015 7:53:10 PM ,10/7/2015 7:53:24 PM , 14 ,0.05,0.78,
 87 , 8 ,010501,10/7/2015,10/7/2015 7:55:32 PM ,10/7/2015 7:56:24 PM , 52 ,0.10,0.88,
 88 , 8 ,010501,10/7/2015,10/7/2015 7:56:57 PM ,10/7/2015 7:57:03 PM , 6 ,-0.05,0.83,
