Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:21 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0112
SUBJECT ID:4383
SUBJECT MASS:26.6 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011201,10/7/2015,10/7/2015 3:41:09 PM ,10/7/2015 3:41:14 PM , 5 ,-0.09,-0.09,
 2 , 1 ,011201,10/7/2015,10/7/2015 3:41:34 PM ,10/7/2015 3:41:41 PM , 7 ,0.06,-0.03,
 3 , 1 ,011201,10/7/2015,10/7/2015 3:45:31 PM ,10/7/2015 3:46:47 PM , 76 ,-0.04,-0.06,
 4 , 1 ,011201,10/7/2015,10/7/2015 3:47:08 PM ,10/7/2015 3:47:42 PM , 34 ,-0.14,-0.20,
 5 , 1 ,011201,10/7/2015,10/7/2015 3:47:53 PM ,10/7/2015 3:47:58 PM , 5 ,0.22,0.02,
 6 , 1 ,011201,10/7/2015,10/7/2015 3:48:29 PM ,10/7/2015 3:48:53 PM , 24 ,-0.07,-0.05,
 7 , 1 ,011201,10/7/2015,10/7/2015 3:56:53 PM ,10/7/2015 3:56:59 PM , 6 ,0.06,0.01,
 8 , 1 ,011201,10/7/2015,10/7/2015 3:57:29 PM ,10/7/2015 3:57:50 PM , 21 ,-0.06,-0.04,
 9 , 1 ,011201,10/7/2015,10/7/2015 4:00:56 PM ,10/7/2015 4:01:00 PM , 4 ,0.16,0.12,
 10 , 1 ,011201,10/7/2015,10/7/2015 4:01:11 PM ,10/7/2015 4:01:56 PM , 45 ,-0.09,0.03,
 11 , 1 ,011201,10/7/2015,10/7/2015 4:02:24 PM ,10/7/2015 4:03:38 PM , 74 ,-0.07,-0.04,
 12 , 1 ,011201,10/7/2015,10/7/2015 4:04:17 PM ,10/7/2015 4:04:58 PM , 41 ,-0.08,-0.12,
 13 , 1 ,011201,10/7/2015,10/7/2015 4:05:09 PM ,10/7/2015 4:05:24 PM , 15 ,0.08,-0.04,
 14 , 2 ,011201,10/7/2015,10/7/2015 4:17:02 PM ,10/7/2015 4:17:56 PM , 54 ,0.16,0.12,
 15 , 2 ,011201,10/7/2015,10/7/2015 4:18:47 PM ,10/7/2015 4:19:37 PM , 50 ,-0.14,-0.02,
 16 , 2 ,011201,10/7/2015,10/7/2015 4:24:49 PM ,10/7/2015 4:25:42 PM , 53 ,0.06,0.04,
 17 , 2 ,011201,10/7/2015,10/7/2015 4:25:53 PM ,10/7/2015 4:27:05 PM , 72 ,-0.09,-0.05,
 18 , 2 ,011201,10/7/2015,10/7/2015 4:30:39 PM ,10/7/2015 4:36:39 PM , 360 ,0.03,-0.02,
 19 , 2 ,011201,10/7/2015,10/7/2015 4:43:32 PM ,10/7/2015 4:44:42 PM , 70 ,0.09,0.07,
 20 , 2 ,011201,10/7/2015,10/7/2015 4:44:56 PM ,10/7/2015 4:45:02 PM , 6 ,-0.05,0.01,
 21 , 3 ,011201,10/7/2015,10/7/2015 4:45:39 PM ,10/7/2015 4:45:46 PM , 7 ,0.04,0.05,
 22 , 3 ,011201,10/7/2015,10/7/2015 4:46:56 PM ,10/7/2015 4:47:03 PM , 7 ,0.04,0.09,
 23 , 3 ,011201,10/7/2015,10/7/2015 4:49:07 PM ,10/7/2015 4:49:27 PM , 20 ,-0.04,0.05,
 24 , 3 ,011201,10/7/2015,10/7/2015 4:51:30 PM ,10/7/2015 4:52:47 PM , 77 ,-0.20,-0.16,
 25 , 3 ,011201,10/7/2015,10/7/2015 4:52:58 PM ,10/7/2015 4:55:02 PM , 124 ,0.26,0.10,
 26 , 3 ,011201,10/7/2015,10/7/2015 4:56:22 PM ,10/7/2015 4:56:27 PM , 5 ,0.06,0.16,
 27 , 3 ,011201,10/7/2015,10/7/2015 4:56:45 PM ,10/7/2015 4:57:24 PM , 39 ,-0.11,0.05,
 28 , 3 ,011201,10/7/2015,10/7/2015 4:57:51 PM ,10/7/2015 4:57:56 PM , 5 ,0.04,0.09,
 29 , 3 ,011201,10/7/2015,10/7/2015 5:04:46 PM ,10/7/2015 5:05:56 PM , 70 ,-0.11,-0.02,
 30 , 3 ,011201,10/7/2015,10/7/2015 5:06:15 PM ,10/7/2015 5:07:16 PM , 61 ,0.11,0.09,
 31 , 3 ,011201,10/7/2015,10/7/2015 5:12:21 PM ,10/7/2015 5:12:26 PM , 5 ,-0.07,0.02,
 32 , 3 ,011201,10/7/2015,10/7/2015 5:13:09 PM ,10/7/2015 5:15:44 PM , 155 ,0.09,0.11,
 33 , 3 ,011201,10/7/2015,10/7/2015 5:16:06 PM ,10/7/2015 5:16:54 PM , 48 ,0.04,0.15,
 34 , 4 ,011201,10/7/2015,10/7/2015 5:18:20 PM ,10/7/2015 5:18:43 PM , 23 ,-0.13,0.02,
 35 , 4 ,011201,10/7/2015,10/7/2015 5:19:55 PM ,10/7/2015 5:20:01 PM , 6 ,0.09,0.11,
 36 , 4 ,011201,10/7/2015,10/7/2015 5:28:40 PM ,10/7/2015 5:28:53 PM , 13 ,-0.09,0.02,
 37 , 4 ,011201,10/7/2015,10/7/2015 5:29:05 PM ,10/7/2015 5:30:16 PM , 71 ,0.10,0.12,
 38 , 4 ,011201,10/7/2015,10/7/2015 5:31:26 PM ,10/7/2015 5:31:45 PM , 19 ,0.13,0.25,
 39 , 4 ,011201,10/7/2015,10/7/2015 5:32:05 PM ,10/7/2015 5:32:37 PM , 32 ,-0.14,0.10,
 40 , 4 ,011201,10/7/2015,10/7/2015 5:47:46 PM ,10/7/2015 5:48:28 PM , 42 ,0.09,0.20,
 41 , 4 ,011201,10/7/2015,10/7/2015 5:48:40 PM ,10/7/2015 5:49:13 PM , 33 ,-0.10,0.10,
 42 , 5 ,011201,10/7/2015,10/7/2015 5:53:03 PM ,10/7/2015 5:54:04 PM , 61 ,-0.06,0.04,
 43 , 5 ,011201,10/7/2015,10/7/2015 5:54:25 PM ,10/7/2015 5:55:33 PM , 68 ,0.06,0.09,
 44 , 5 ,011201,10/7/2015,10/7/2015 5:55:56 PM ,10/7/2015 5:56:01 PM , 5 ,0.13,0.22,
 45 , 5 ,011201,10/7/2015,10/7/2015 5:56:14 PM ,10/7/2015 5:56:18 PM , 4 ,-0.12,0.10,
 46 , 5 ,011201,10/7/2015,10/7/2015 6:05:30 PM ,10/7/2015 6:05:35 PM , 5 ,0.05,0.15,
 47 , 5 ,011201,10/7/2015,10/7/2015 6:08:31 PM ,10/7/2015 6:08:42 PM , 11 ,0.04,0.19,
 48 , 5 ,011201,10/7/2015,10/7/2015 6:09:59 PM ,10/7/2015 6:10:04 PM , 5 ,-0.06,0.13,
 49 , 5 ,011201,10/7/2015,10/7/2015 6:11:45 PM ,10/7/2015 6:11:51 PM , 6 ,0.04,0.17,
 50 , 5 ,011201,10/7/2015,10/7/2015 6:14:55 PM ,10/7/2015 6:15:11 PM , 16 ,-0.14,0.03,
 51 , 5 ,011201,10/7/2015,10/7/2015 6:15:29 PM ,10/7/2015 6:15:35 PM , 6 ,0.13,0.17,
 52 , 5 ,011201,10/7/2015,10/7/2015 6:17:33 PM ,10/7/2015 6:23:14 PM , 341 ,0.07,0.24,
 53 , 6 ,011201,10/7/2015,10/7/2015 6:27:46 PM ,10/7/2015 6:29:11 PM , 85 ,-0.03,0.20,
 54 , 6 ,011201,10/7/2015,10/7/2015 6:31:52 PM ,10/7/2015 6:32:06 PM , 14 ,0.03,0.23,
 55 , 6 ,011201,10/7/2015,10/7/2015 6:33:31 PM ,10/7/2015 6:38:46 PM , 315 ,0.08,0.32,
 56 , 6 ,011201,10/7/2015,10/7/2015 6:39:00 PM ,10/7/2015 6:39:40 PM , 40 ,-0.03,0.28,
 57 , 6 ,011201,10/7/2015,10/7/2015 6:41:35 PM ,10/7/2015 6:42:04 PM , 29 ,0.04,0.32,
 58 , 6 ,011201,10/7/2015,10/7/2015 6:51:42 PM ,10/7/2015 6:52:05 PM , 23 ,0.05,0.37,
 59 , 6 ,011201,10/7/2015,10/7/2015 6:52:17 PM ,10/7/2015 6:52:49 PM , 32 ,-0.06,0.32,
 60 , 7 ,011201,10/7/2015,10/7/2015 6:59:02 PM ,10/7/2015 7:08:11 PM , 549 ,0.12,0.44,
 61 , 7 ,011201,10/7/2015,10/7/2015 7:12:02 PM ,10/7/2015 7:16:55 PM , 293 ,0.05,0.48,
 62 , 7 ,011201,10/7/2015,10/7/2015 7:23:35 PM ,10/7/2015 7:23:53 PM , 18 ,-0.05,0.43,
 63 , 7 ,011201,10/7/2015,10/7/2015 7:24:29 PM ,10/7/2015 7:24:32 PM , 3 ,0.04,0.47,
 64 , 7 ,011201,10/7/2015,10/7/2015 7:29:46 PM ,10/7/2015 7:30:09 PM , 23 ,0.08,0.55,
 65 , 8 ,011201,10/7/2015,10/7/2015 7:30:21 PM ,10/7/2015 7:31:04 PM , 43 ,-0.06,0.49,
 66 , 8 ,011201,10/7/2015,10/7/2015 7:32:24 PM ,10/7/2015 7:41:18 PM , 534 ,0.13,0.62,
 67 , 8 ,011201,10/7/2015,10/7/2015 7:52:31 PM ,10/7/2015 7:57:03 PM , 272 ,0.04,0.66,
 68 , 9 ,011201,10/7/2015,10/7/2015 7:57:16 PM ,10/7/2015 8:03:39 PM , 383 ,0.12,0.77,
 69 , 9 ,011201,10/7/2015,10/7/2015 8:05:46 PM ,10/7/2015 8:06:40 PM , 54 ,-0.11,0.66,
 70 , 9 ,011201,10/7/2015,10/7/2015 8:06:51 PM ,10/7/2015 8:09:08 PM , 137 ,0.11,0.77,
 71 , 9 ,011201,10/7/2015,10/7/2015 8:18:44 PM ,10/7/2015 8:30:10 PM , 686 ,0.12,0.89,
 72 , 10 ,011201,10/7/2015,10/7/2015 8:56:37 PM ,10/7/2015 8:57:31 PM , 54 ,-0.15,0.74,
 73 , 10 ,011201,10/7/2015,10/7/2015 8:57:52 PM ,10/7/2015 8:57:55 PM , 3 ,0.17,0.91,
 74 , 10 ,011201,10/7/2015,10/7/2015 9:01:19 PM ,10/7/2015 9:01:23 PM , 4 ,-0.04,0.86,
 75 , 10 ,011201,10/7/2015,10/7/2015 9:01:35 PM ,10/7/2015 9:01:49 PM , 14 ,0.04,0.90,
 76 , 11 ,011201,10/7/2015,10/7/2015 9:34:17 PM ,10/7/2015 9:34:23 PM , 6 ,-0.08,0.82,
 77 , 11 ,011201,10/7/2015,10/7/2015 9:34:35 PM ,10/7/2015 9:34:50 PM , 15 ,0.08,0.90,
 78 , 12 ,011201,10/7/2015,10/7/2015 9:46:34 PM ,10/7/2015 9:46:52 PM , 18 ,0.10,1.00,
 79 , 12 ,011201,10/7/2015,10/7/2015 9:47:26 PM ,10/7/2015 9:48:20 PM , 54 ,-0.10,0.90,
 80 , 12 ,011201,10/7/2015,10/7/2015 9:51:24 PM ,10/7/2015 9:51:37 PM , 13 ,0.10,1.01,
 81 , 12 ,011201,10/7/2015,10/7/2015 9:53:04 PM ,10/7/2015 9:53:09 PM , 5 ,-0.11,0.90,
 82 , 12 ,011201,10/7/2015,10/7/2015 9:59:53 PM ,10/7/2015 10:02:27 PM , 154 ,-0.09,0.81,
 83 , 12 ,011201,10/7/2015,10/7/2015 10:02:48 PM ,10/7/2015 10:03:30 PM , 42 ,0.09,0.90,
 84 , 13 ,011201,10/7/2015,10/7/2015 10:17:09 PM ,10/7/2015 10:17:14 PM , 5 ,0.05,0.95,
 85 , 13 ,011201,10/7/2015,10/7/2015 10:19:56 PM ,10/7/2015 10:24:02 PM , 246 ,0.08,1.03,
 86 , 13 ,011201,10/7/2015,10/7/2015 10:24:28 PM ,10/7/2015 10:26:07 PM , 99 ,-0.18,0.85,
 87 , 13 ,011201,10/7/2015,10/7/2015 10:26:36 PM ,10/7/2015 10:26:41 PM , 5 ,0.11,0.95,
 88 , 13 ,011201,10/7/2015,10/7/2015 10:28:25 PM ,10/7/2015 10:28:39 PM , 14 ,-0.03,0.92,
