Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:18 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0107
SUBJECT ID:4394
SUBJECT MASS:22.1 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 89 , 14 ,010701,10/7/2015,10/7/2015 10:58:24 PM ,10/7/2015 10:58:44 PM , 20 ,0.08,4.03,
 90 , 14 ,010701,10/7/2015,10/7/2015 10:59:22 PM ,10/7/2015 11:02:44 PM , 202 ,0.12,4.15,
 91 , 14 ,010701,10/7/2015,10/7/2015 11:03:05 PM ,10/7/2015 11:03:45 PM , 40 ,-0.10,4.06,
 92 , 14 ,010701,10/7/2015,10/7/2015 11:12:07 PM ,10/7/2015 11:12:56 PM , 49 ,1.10,5.16,
 93 , 14 ,010701,10/7/2015,10/7/2015 11:14:11 PM ,10/7/2015 11:14:19 PM , 8 ,-0.15,5.01,
 94 , 14 ,010701,10/7/2015,10/7/2015 11:17:56 PM ,10/7/2015 11:19:10 PM , 74 ,0.06,5.06,
 95 , 15 ,010701,10/7/2015,10/7/2015 11:24:52 PM ,10/7/2015 11:25:45 PM , 53 ,-0.04,5.02,
 96 , 15 ,010701,10/7/2015,10/7/2015 11:26:37 PM ,10/7/2015 11:31:02 PM , 265 ,-0.06,4.96,
 97 , 15 ,010701,10/7/2015,10/7/2015 11:33:18 PM ,10/7/2015 11:33:33 PM , 15 ,0.08,5.04,
 98 , 16 ,010701,10/7/2015,10/7/2015 11:58:02 PM ,10/7/2015 11:58:29 PM , 27 ,0.04,5.08,
 99 , 16 ,010701,10/8/2015,10/8/2015 12:01:01 AM ,10/8/2015 12:01:25 AM , 24 ,-0.04,5.04,
 100 , 16 ,010701,10/8/2015,10/8/2015 12:04:10 AM ,10/8/2015 12:04:28 AM , 18 ,0.04,5.08,
 101 , 16 ,010701,10/8/2015,10/8/2015 12:09:39 AM ,10/8/2015 12:11:13 AM , 94 ,-0.06,5.02,
 102 , 16 ,010701,10/8/2015,10/8/2015 12:17:38 AM ,10/8/2015 12:18:38 AM , 60 ,0.09,5.11,
 103 , 16 ,010701,10/8/2015,10/8/2015 12:22:21 AM ,10/8/2015 12:26:02 AM , 221 ,0.11,5.22,
 104 , 17 ,010701,10/8/2015,10/8/2015 12:29:30 AM ,10/8/2015 12:30:19 AM , 49 ,0.15,5.36,
 105 , 17 ,010701,10/8/2015,10/8/2015 12:31:37 AM ,10/8/2015 12:33:58 AM , 141 ,-0.09,5.27,
 106 , 17 ,010701,10/8/2015,10/8/2015 12:48:33 AM ,10/8/2015 12:49:22 AM , 49 ,0.05,5.33,
 107 , 17 ,010701,10/8/2015,10/8/2015 12:52:11 AM ,10/8/2015 12:52:20 AM , 9 ,-0.03,5.29,
 108 , 17 ,010701,10/8/2015,10/8/2015 12:54:55 AM ,10/8/2015 12:57:57 AM , 182 ,0.09,5.38,
 109 , 18 ,010701,10/8/2015,10/8/2015 1:02:55 AM ,10/8/2015 1:04:25 AM , 90 ,0.06,5.44,
 110 , 18 ,010701,10/8/2015,10/8/2015 1:07:16 AM ,10/8/2015 1:08:38 AM , 82 ,-0.08,5.35,
 111 , 18 ,010701,10/8/2015,10/8/2015 1:09:59 AM ,10/8/2015 1:12:18 AM , 139 ,0.05,5.40,
 112 , 18 ,010701,10/8/2015,10/8/2015 1:25:26 AM ,10/8/2015 1:25:47 AM , 21 ,-0.08,5.32,
 113 , 19 ,010701,10/8/2015,10/8/2015 1:35:15 AM ,10/8/2015 1:38:44 AM , 209 ,0.20,5.53,
 114 , 19 ,010701,10/8/2015,10/8/2015 1:45:59 AM ,10/8/2015 1:47:07 AM , 68 ,-0.07,5.46,
 115 , 19 ,010701,10/8/2015,10/8/2015 1:59:42 AM ,10/8/2015 2:01:08 AM , 86 ,0.06,5.52,
 116 , 20 ,010701,10/8/2015,10/8/2015 2:03:45 AM ,10/8/2015 2:07:17 AM , 212 ,-0.10,5.42,
 117 , 20 ,010701,10/8/2015,10/8/2015 2:10:10 AM ,10/8/2015 2:10:24 AM , 14 ,0.06,5.48,
 118 , 20 ,010701,10/8/2015,10/8/2015 2:16:16 AM ,10/8/2015 2:19:53 AM , 217 ,0.22,5.70,
 119 , 20 ,010701,10/8/2015,10/8/2015 2:21:33 AM ,10/8/2015 2:22:26 AM , 53 ,-0.04,5.66,
 120 , 20 ,010701,10/8/2015,10/8/2015 2:26:51 AM ,10/8/2015 2:33:17 AM , 386 ,0.14,5.80,
 121 , 21 ,010701,10/8/2015,10/8/2015 2:43:00 AM ,10/8/2015 2:43:39 AM , 39 ,-0.03,5.77,
 122 , 21 ,010701,10/8/2015,10/8/2015 2:55:40 AM ,10/8/2015 2:56:25 AM , 45 ,0.03,5.80,
 123 , 21 ,010701,10/8/2015,10/8/2015 2:59:12 AM ,10/8/2015 3:00:01 AM , 49 ,-0.04,5.77,
 124 , 21 ,010701,10/8/2015,10/8/2015 3:01:48 AM ,10/8/2015 3:03:29 AM , 101 ,0.04,5.80,
 125 , 21 ,010701,10/8/2015,10/8/2015 3:05:01 AM ,10/8/2015 3:05:39 AM , 38 ,-0.05,5.75,
 126 , 22 ,010701,10/8/2015,10/8/2015 3:08:17 AM ,10/8/2015 3:11:24 AM , 187 ,0.10,5.85,
 127 , 22 ,010701,10/8/2015,10/8/2015 3:12:25 AM ,10/8/2015 3:12:48 AM , 23 ,0.04,5.89,
 128 , 22 ,010701,10/8/2015,10/8/2015 3:18:16 AM ,10/8/2015 3:18:23 AM , 7 ,-0.03,5.86,
 129 , 22 ,010701,10/8/2015,10/8/2015 3:24:52 AM ,10/8/2015 3:28:24 AM , 212 ,0.03,5.89,
 130 , 22 ,010701,10/8/2015,10/8/2015 3:39:51 AM ,10/8/2015 3:40:15 AM , 24 ,-0.06,5.83,
 131 , 22 ,010701,10/8/2015,10/8/2015 3:44:01 AM ,10/8/2015 3:44:05 AM , 4 ,0.09,5.92,
 132 , 23 ,010701,10/8/2015,10/8/2015 3:58:22 AM ,10/8/2015 4:01:26 AM , 184 ,0.04,5.96,
 133 , 23 ,010701,10/8/2015,10/8/2015 4:01:49 AM ,10/8/2015 4:02:11 AM , 22 ,0.04,6.00,
 134 , 23 ,010701,10/8/2015,10/8/2015 4:06:56 AM ,10/8/2015 4:07:02 AM , 6 ,-0.07,5.93,
 135 , 24 ,010701,10/8/2015,10/8/2015 4:32:28 AM ,10/8/2015 4:36:58 AM , 270 ,0.19,6.13,
 136 , 24 ,010701,10/8/2015,10/8/2015 4:37:51 AM ,10/8/2015 4:38:17 AM , 26 ,-0.05,6.08,
 137 , 24 ,010701,10/8/2015,10/8/2015 4:42:14 AM ,10/8/2015 4:43:37 AM , 83 ,0.09,6.18,
 138 , 24 ,010701,10/8/2015,10/8/2015 4:44:00 AM ,10/8/2015 4:46:09 AM , 129 ,-0.14,6.03,
 139 , 25 ,010701,10/8/2015,10/8/2015 4:50:14 AM ,10/8/2015 4:51:48 AM , 94 ,0.07,6.10,
 140 , 25 ,010701,10/8/2015,10/8/2015 4:52:59 AM ,10/8/2015 4:53:52 AM , 53 ,0.04,6.14,
 141 , 25 ,010701,10/8/2015,10/8/2015 4:57:22 AM ,10/8/2015 4:57:25 AM , 3 ,-0.05,6.09,
 142 , 25 ,010701,10/8/2015,10/8/2015 5:07:45 AM ,10/8/2015 5:08:00 AM , 15 ,-0.10,6.00,
 143 , 25 ,010701,10/8/2015,10/8/2015 5:08:13 AM ,10/8/2015 5:08:55 AM , 42 ,1.40,7.39,
 144 , 25 ,010701,10/8/2015,10/8/2015 5:20:47 AM ,10/8/2015 5:21:07 AM , 20 ,0.04,7.44,
 145 , 26 ,010701,10/8/2015,10/8/2015 5:22:55 AM ,10/8/2015 5:23:57 AM , 62 ,-0.06,7.38,
 146 , 26 ,010701,10/8/2015,10/8/2015 5:47:03 AM ,10/8/2015 5:47:15 AM , 12 ,0.04,7.42,
 147 , 26 ,010701,10/8/2015,10/8/2015 5:48:20 AM ,10/8/2015 5:48:29 AM , 9 ,0.14,7.55,
 148 , 26 ,010701,10/8/2015,10/8/2015 5:50:08 AM ,10/8/2015 5:50:24 AM , 16 ,-0.10,7.45,
 149 , 26 ,010701,10/8/2015,10/8/2015 5:52:01 AM ,10/8/2015 5:52:14 AM , 13 ,-0.05,7.39,
 150 , 26 ,010701,10/8/2015,10/8/2015 5:54:12 AM ,10/8/2015 5:54:50 AM , 38 ,0.06,7.46,
 151 , 27 ,010701,10/8/2015,10/8/2015 6:10:17 AM ,10/8/2015 6:10:30 AM , 13 ,-0.12,7.33,
 152 , 27 ,010701,10/8/2015,10/8/2015 6:12:31 AM ,10/8/2015 6:13:19 AM , 48 ,0.05,7.38,
 153 , 29 ,010701,10/8/2015,10/8/2015 7:05:04 AM ,10/8/2015 7:06:08 AM , 64 ,0.03,7.42,
 154 , 29 ,010701,10/8/2015,10/8/2015 7:07:56 AM ,10/8/2015 7:08:18 AM , 22 ,-0.10,7.32,
 155 , 29 ,010701,10/8/2015,10/8/2015 7:08:48 AM ,10/8/2015 7:09:00 AM , 12 ,0.09,7.40,
 156 , 30 ,010701,10/8/2015,10/8/2015 7:46:33 AM ,10/8/2015 7:47:11 AM , 38 ,0.09,7.50,
 157 , 30 ,010701,10/8/2015,10/8/2015 7:55:14 AM ,10/8/2015 7:57:37 AM , 143 ,-0.12,7.38,
 158 , 30 ,010701,10/8/2015,10/8/2015 8:04:55 AM ,10/8/2015 8:05:10 AM , 15 ,0.14,7.52,
 159 , 31 ,010701,10/8/2015,10/8/2015 8:11:13 AM ,10/8/2015 8:11:26 AM , 13 ,-0.13,7.39,
 160 , 31 ,010701,10/8/2015,10/8/2015 8:19:47 AM ,10/8/2015 8:20:20 AM , 33 ,0.05,7.44,
 161 , 31 ,010701,10/8/2015,10/8/2015 8:20:58 AM ,10/8/2015 8:21:28 AM , 30 ,-0.04,7.41,
 162 , 32 ,010701,10/8/2015,10/8/2015 8:43:33 AM ,10/8/2015 8:43:48 AM , 15 ,-0.09,7.32,
 163 , 32 ,010701,10/8/2015,10/8/2015 8:44:16 AM ,10/8/2015 8:46:03 AM , 107 ,0.07,7.39,
 164 , 32 ,010701,10/8/2015,10/8/2015 8:59:20 AM ,10/8/2015 8:59:25 AM , 5 ,0.06,7.45,
 165 , 32 ,010701,10/8/2015,10/8/2015 8:59:55 AM ,10/8/2015 9:01:18 AM , 83 ,-0.06,7.39,
 166 , 33 ,010701,10/8/2015,10/8/2015 9:15:22 AM ,10/8/2015 9:16:10 AM , 48 ,0.04,7.43,
 167 , 33 ,010701,10/8/2015,10/8/2015 9:27:18 AM ,10/8/2015 9:28:02 AM , 44 ,-0.05,7.38,
 168 , 37 ,010701,10/8/2015,10/8/2015 11:30:07 AM ,10/8/2015 11:30:18 AM , 11 ,-0.07,7.31,
 169 , 37 ,010701,10/8/2015,10/8/2015 11:31:24 AM ,10/8/2015 11:31:35 AM , 11 ,0.03,7.34,
 170 , 37 ,010701,10/8/2015,10/8/2015 11:46:19 AM ,10/8/2015 11:46:52 AM , 33 ,0.09,7.43,
 171 , 38 ,010701,10/8/2015,10/8/2015 12:09:38 PM ,10/8/2015 12:10:51 PM , 73 ,-0.04,7.39,
 172 , 38 ,010701,10/8/2015,10/8/2015 12:14:22 PM ,10/8/2015 12:15:50 PM , 88 ,0.05,7.44,
 173 , 38 ,010701,10/8/2015,10/8/2015 12:16:19 PM ,10/8/2015 12:18:44 PM , 145 ,-0.05,7.39,
 174 , 38 ,010701,10/8/2015,10/8/2015 12:19:06 PM ,10/8/2015 12:19:09 PM , 3 ,0.03,7.42,
 175 , 38 ,010701,10/8/2015,10/8/2015 12:22:44 PM ,10/8/2015 12:26:54 PM , 250 ,0.14,7.56,
 176 , 38 ,010701,10/8/2015,10/8/2015 12:28:17 PM ,10/8/2015 12:28:24 PM , 7 ,-0.09,7.48,
 177 , 39 ,010701,10/8/2015,10/8/2015 12:36:08 PM ,10/8/2015 12:36:13 PM , 5 ,-0.08,7.39,
 178 , 39 ,010701,10/8/2015,10/8/2015 12:40:24 PM ,10/8/2015 12:41:11 PM , 47 ,0.15,7.54,
 179 , 43 ,010701,10/8/2015,10/8/2015 3:08:59 PM ,10/8/2015 3:12:44 PM , 225 ,-0.12,7.42,
 180 , 44 ,010701,10/8/2015,10/8/2015 3:15:05 PM ,10/8/2015 3:16:33 PM , 88 ,0.11,7.53,
 181 , 44 ,010701,10/8/2015,10/8/2015 3:23:21 PM ,10/8/2015 3:25:31 PM , 130 ,0.05,7.59,
 182 , 44 ,010701,10/8/2015,10/8/2015 3:26:46 PM ,10/8/2015 3:28:14 PM , 88 ,-0.08,7.51,
 183 , 44 ,010701,10/8/2015,10/8/2015 3:29:03 PM ,10/8/2015 3:33:28 PM , 265 ,0.22,7.73,
 184 , 44 ,010701,10/8/2015,10/8/2015 3:36:20 PM ,10/8/2015 3:36:35 PM , 15 ,0.08,7.81,
 185 , 44 ,010701,10/8/2015,10/8/2015 3:37:39 PM ,10/8/2015 3:41:23 PM , 224 ,0.15,7.95,
 186 , 44 ,010701,10/8/2015,10/8/2015 3:43:44 PM ,10/8/2015 3:44:04 PM , 20 ,-0.06,7.90,
 187 , 44 ,010701,10/8/2015,10/8/2015 3:46:19 PM ,10/8/2015 3:47:19 PM , 60 ,0.05,7.95,
 188 , 45 ,010701,10/8/2015,10/8/2015 4:19:10 PM ,10/8/2015 4:19:32 PM , 22 ,-0.07,7.88,
 189 , 46 ,010701,10/8/2015,10/8/2015 4:27:03 PM ,10/8/2015 4:27:17 PM , 14 ,-0.04,7.84,
 190 , 46 ,010701,10/8/2015,10/8/2015 4:27:56 PM ,10/8/2015 4:28:08 PM , 12 ,0.06,7.90,
 191 , 46 ,010701,10/8/2015,10/8/2015 4:34:01 PM ,10/8/2015 4:34:33 PM , 32 ,-0.12,7.78,
 192 , 46 ,010701,10/8/2015,10/8/2015 4:35:01 PM ,10/8/2015 4:35:41 PM , 40 ,0.09,7.87,
 193 , 46 ,010701,10/8/2015,10/8/2015 4:41:11 PM ,10/8/2015 4:42:32 PM , 81 ,0.03,7.90,
 194 , 46 ,010701,10/8/2015,10/8/2015 4:49:34 PM ,10/8/2015 4:50:24 PM , 50 ,-0.04,7.86,
 195 , 47 ,010701,10/8/2015,10/8/2015 5:05:41 PM ,10/8/2015 5:05:48 PM , 7 ,0.05,7.92,
 196 , 47 ,010701,10/8/2015,10/8/2015 5:19:49 PM ,10/8/2015 5:20:04 PM , 15 ,-0.08,7.83,
 197 , 47 ,010701,10/8/2015,10/8/2015 5:25:17 PM ,10/8/2015 5:26:51 PM , 94 ,0.11,7.95,
 198 , 48 ,010701,10/8/2015,10/8/2015 5:29:18 PM ,10/8/2015 5:30:13 PM , 55 ,0.06,8.00,
 199 , 48 ,010701,10/8/2015,10/8/2015 5:32:25 PM ,10/8/2015 5:33:02 PM , 37 ,-0.12,7.89,
 200 , 48 ,010701,10/8/2015,10/8/2015 5:36:35 PM ,10/8/2015 5:37:13 PM , 38 ,0.08,7.97,
 201 , 49 ,010701,10/8/2015,10/8/2015 6:29:35 PM ,10/8/2015 6:30:42 PM , 67 ,-0.04,7.93,
 202 , 50 ,010701,10/8/2015,10/8/2015 6:35:43 PM ,10/8/2015 6:36:11 PM , 28 ,-0.05,7.88,
 203 , 50 ,010701,10/8/2015,10/8/2015 6:36:49 PM ,10/8/2015 6:40:58 PM , 249 ,0.08,7.97,
