Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:26 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0121
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4562
Subject Mass (G), 27.26 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0121,10/8/2015 4:11:21 PM ,2823,20.921,20.644,0.277,2.3,2512,0.039,0.292,0.253,2.0,0.890,0.4,0.45,UNSTABLE / OPEN,0.07,4.25,582,180,632,140,0,0,25.3,25.0,
46,0121,10/8/2015 4:44:21 PM ,2859,20.921,20.643,0.278,2.3,2432,0.041,0.285,0.245,2.1,0.851,0.4,0.45,UNSTABLE / OPEN,-0.08,4.17,221,8,14,1,0,0,25.4,25.0,
47,0121,10/8/2015 5:17:21 PM ,4084,20.921,20.521,0.401,2.4,3611,0.042,0.405,0.363,2.1,0.884,0.5,0.45,UNSTABLE / OPEN,0.16,4.32,1744,831,1247,576,0,0,25.4,25.0,
48,EVENT,10/8/2015 5:50:21 PM ,2938,20.921,20.631,0.290,2.4,2644,0.041,0.308,0.267,2.2,0.900,0.4,0.45,STABLE / OPEN,0.03,4.35,1041,303,470,186,0,0,25.1,25.0,
49,EVENT,10/8/2015 6:23:21 PM ,3935,20.921,20.536,0.385,2.5,3392,0.043,0.385,0.342,2.2,0.862,0.5,0.45,UNSTABLE / OPEN,0.00,4.35,2406,1095,1816,871,0,0,24.6,25.0,
50,0121,10/8/2015 6:56:21 PM ,4392,20.921,20.484,0.437,2.5,4017,0.042,0.449,0.407,2.3,0.915,0.6,0.45,UNSTABLE / OPEN,0.36,4.71,2017,680,1689,698,0,0,25.3,25.0,
51,0121,10/8/2015 7:29:21 PM ,3847,20.921,20.541,0.380,2.6,3418,0.041,0.387,0.346,2.3,0.889,0.5,0.45,UNSTABLE / OPEN,0.03,4.75,1623,779,1032,514,0,0,25.5,25.0,
52,0121,10/8/2015 8:02:21 PM ,3942,20.921,20.526,0.396,2.7,3732,0.041,0.420,0.379,2.4,0.947,0.5,0.45,STABLE / OPEN,0.46,5.21,1297,492,868,452,0,0,25.3,25.0,
53,0121,10/8/2015 8:35:21 PM ,2829,20.921,20.641,0.280,2.7,2530,0.041,0.297,0.256,2.4,0.894,0.4,0.45,UNSTABLE / OPEN,-0.10,5.10,623,162,380,140,0,0,25.6,25.0,
54,0121,10/8/2015 9:07:21 PM ,4105,20.921,20.512,0.409,2.8,3824,0.041,0.428,0.387,2.5,0.932,0.6,0.45,STABLE / OPEN,0.77,5.87,1269,485,1153,384,0,0,25.2,25.0,
55,0121,10/8/2015 9:40:21 PM ,3995,20.921,20.518,0.404,2.8,3861,0.042,0.435,0.393,2.5,0.967,0.5,0.45,UNSTABLE / OPEN,0.08,5.95,2005,688,1315,742,0,0,25.4,25.0,
56,0121,10/8/2015 10:13:21 PM ,4230,20.921,20.495,0.426,2.9,4106,0.043,0.459,0.416,2.6,0.971,0.6,0.45,UNSTABLE / OPEN,-0.04,5.91,4120,2666,3444,2130,0,0,25.1,25.0,
57,0121,10/8/2015 10:46:21 PM ,4295,20.921,20.493,0.428,2.9,4075,0.043,0.454,0.411,2.7,0.949,0.6,0.45,STABLE / OPEN,0.04,5.95,3190,2001,2813,1686,0,0,25.4,25.0,
58,0121,10/8/2015 11:19:21 PM ,2841,20.921,20.636,0.285,3.0,2601,0.044,0.310,0.266,2.7,0.915,0.4,0.44,STABLE / OPEN,-0.04,5.91,1581,737,1244,497,0,0,25.7,25.0,
59,0121,10/8/2015 11:52:21 PM ,2521,20.921,20.672,0.250,3.0,2248,0.044,0.272,0.228,2.7,0.892,0.3,0.45,UNSTABLE / OPEN,0.02,5.93,856,109,274,33,0,0,25.1,25.0,
60,0121,10/9/2015 12:25:21 AM ,3130,20.921,20.613,0.308,3.1,2738,0.044,0.321,0.277,2.8,0.875,0.4,0.45,UNSTABLE / OPEN,-0.07,5.86,1120,254,379,130,0,0,25.3,25.0,
61,0121,10/9/2015 12:58:21 AM ,3871,20.921,20.535,0.386,3.1,3552,0.044,0.405,0.361,2.8,0.917,0.5,0.45,STABLE / OPEN,0.18,6.04,2430,1335,1945,946,0,0,25.6,25.0,
62,0121,10/9/2015 1:31:21 AM ,2344,20.921,20.689,0.232,3.2,2088,0.043,0.255,0.211,2.9,0.891,0.3,0.45,STABLE / OPEN,0.00,6.04,396,23,584,70,0,0,25.1,25.0,
63,0121,10/9/2015 2:04:21 AM ,2324,20.921,20.693,0.228,3.2,2006,0.042,0.245,0.202,2.9,0.863,0.3,0.45,STABLE / OPEN,0.10,6.14,131,9,43,12,0,0,25.3,25.0,
64,0121,10/9/2015 2:37:21 AM ,2369,20.921,20.689,0.233,3.3,1956,0.041,0.241,0.199,2.9,0.826,0.3,0.45,STABLE / OPEN,-0.08,6.06,154,10,103,16,0,0,25.5,25.0,
65,0121,10/9/2015 3:10:21 AM ,2608,20.921,20.670,0.251,3.3,2028,0.040,0.245,0.205,3.0,0.778,0.3,0.45,STABLE / OPEN,0.00,6.06,165,9,259,29,0,0,25.1,25.0,
66,0121,10/9/2015 3:43:21 AM ,3279,20.921,20.603,0.318,3.3,2695,0.040,0.311,0.272,3.0,0.822,0.4,0.45,UNSTABLE / OPEN,-0.01,6.05,1315,290,926,217,0,0,25.3,25.0,
67,0121,10/9/2015 4:16:21 AM ,2942,20.921,20.632,0.289,3.4,2497,0.039,0.293,0.254,3.0,0.849,0.4,0.45,STABLE / OPEN,0.10,6.15,1026,324,798,287,0,0,25.5,25.0,
68,0121,10/9/2015 4:49:21 AM ,2242,20.921,20.704,0.217,3.4,1778,0.039,0.219,0.180,3.1,0.793,0.3,0.45,UNSTABLE / OPEN,0.05,6.19,475,21,35,4,0,0,25.3,25.0,
69,0121,10/9/2015 5:22:21 AM ,2175,20.921,20.713,0.208,3.5,1681,0.039,0.208,0.169,3.1,0.773,0.3,0.45,STABLE / OPEN,-0.02,6.17,122,2,279,1,0,0,25.2,25.0,
70,0121,10/9/2015 5:54:21 AM ,3474,20.921,20.587,0.335,3.5,2770,0.039,0.318,0.279,3.1,0.797,0.5,0.45,UNSTABLE / OPEN,0.09,6.27,1053,315,669,263,0,0,25.3,25.0,
71,0121,10/9/2015 6:27:21 AM ,4017,20.921,20.525,0.396,3.6,3602,0.039,0.402,0.363,3.2,0.897,0.5,0.45,STABLE / OPEN,0.15,6.42,2850,1428,1914,991,0,0,25.2,25.0,
72,0121,10/9/2015 7:00:21 AM ,2371,20.921,20.689,0.232,3.6,2083,0.040,0.249,0.209,3.2,0.878,0.3,0.45,UNSTABLE / OPEN,0.06,6.48,515,133,414,120,0,0,25.2,25.0,
73,0121,10/9/2015 7:33:21 AM ,2820,20.921,20.648,0.273,3.6,2331,0.040,0.274,0.234,3.2,0.826,0.4,0.45,UNSTABLE / OPEN,-0.03,6.45,303,14,93,6,0,0,25.2,25.0,
74,0121,10/9/2015 8:06:21 AM ,4609,20.921,20.467,0.454,3.7,4137,0.041,0.457,0.417,3.3,0.898,0.6,0.45,UNSTABLE / OPEN,0.38,6.83,1258,447,1349,498,0,0,25.6,25.0,
75,0121,10/9/2015 8:39:21 AM ,4228,20.921,20.508,0.413,3.8,3831,0.041,0.423,0.382,3.4,0.906,0.6,0.46,UNSTABLE / OPEN,-0.12,6.71,2269,1109,1967,1126,0,0,25.6,25.0,
76,0121,10/9/2015 9:12:21 AM ,2445,20.921,20.684,0.237,3.8,2138,0.041,0.254,0.213,3.4,0.874,0.3,0.46,STABLE / OPEN,0.15,6.86,1124,208,772,155,0,0,25.5,25.0,
77,0121,10/9/2015 9:45:21 AM ,2228,20.921,20.706,0.216,3.8,1915,0.041,0.232,0.191,3.4,0.859,0.3,0.46,STABLE / OPEN,-0.02,6.83,127,6,242,10,0,0,25.5,25.0,
78,0121,10/9/2015 10:18:21 AM ,2543,20.921,20.674,0.247,3.9,2192,0.040,0.260,0.219,3.5,0.862,0.3,0.45,STABLE / OPEN,0.02,6.85,184,12,129,19,0,0,25.3,25.0,
79,0121,10/9/2015 10:51:21 AM ,3922,20.921,20.537,0.384,3.9,3411,0.041,0.384,0.344,3.5,0.870,0.5,0.45,STABLE / OPEN,0.19,7.05,1027,381,900,456,0,0,25.2,25.0,
80,0121,10/9/2015 11:24:21 AM ,2484,20.921,20.678,0.244,4.0,2273,0.041,0.267,0.227,3.5,0.915,0.3,0.46,STABLE / OPEN,0.04,7.09,848,417,841,386,0,0,25.0,25.0,
81,0121,10/9/2015 11:57:21 AM ,2317,20.921,20.695,0.226,4.0,1964,0.040,0.237,0.198,3.6,0.848,0.3,0.45,STABLE / OPEN,-0.09,7.00,250,11,13,0,0,0,25.1,25.0,
82,0121,10/9/2015 12:30:21 PM ,2644,20.921,20.666,0.255,4.1,2148,0.039,0.255,0.215,3.6,0.812,0.3,0.45,STABLE / OPEN,0.02,7.02,239,13,295,16,0,0,25.1,25.0,
83,0121,10/9/2015 1:03:21 PM ,2928,20.921,20.639,0.282,4.1,2407,0.039,0.280,0.241,3.6,0.822,0.4,0.45,UNSTABLE / OPEN,0.03,7.05,250,72,252,118,0,0,25.1,25.0,
84,0121,10/9/2015 1:36:21 PM ,2642,20.921,20.664,0.257,4.1,2327,0.039,0.271,0.232,3.7,0.881,0.4,0.46,STABLE / OPEN,0.17,7.22,746,133,465,153,0,0,25.1,25.0,
85,0121,10/9/2015 2:09:21 PM ,2649,20.921,20.665,0.256,4.2,2266,0.039,0.265,0.226,3.7,0.855,0.4,0.46,STABLE / OPEN,-0.03,7.19,172,6,9,2,0,0,25.2,25.0,
86,0121,10/9/2015 2:41:21 PM ,2759,20.921,20.655,0.267,4.2,2310,0.039,0.270,0.231,3.7,0.837,0.4,0.45,STABLE / OPEN,0.07,7.26,498,15,100,15,0,0,25.1,25.0,
87,0121,10/9/2015 3:14:21 PM ,3915,20.921,20.541,0.380,4.3,3416,0.039,0.380,0.341,3.8,0.873,0.5,0.46,STABLE / OPEN,0.19,7.45,1453,270,1187,400,0,0,25.1,25.0,
88,EVENT,10/9/2015 3:47:21 PM ,1730,20.921,20.750,0.171,4.3,1628,0.040,0.203,0.163,3.8,0.941,0.2,0.45,UNSTABLE / OPEN,-0.05,7.40,911,263,997,405,0,0,25.5,25.0,
89,EVENT,10/9/2015 4:20:21 PM ,3843,20.921,20.549,0.372,4.3,3107,0.045,0.358,0.313,3.9,0.809,0.5,0.45,UNSTABLE / OPEN,0.15,7.55,794,191,857,254,0,0,25.5,25.0,
90,0121,10/9/2015 4:53:21 PM ,2858,20.921,20.639,0.282,4.4,2487,0.045,0.297,0.252,3.9,0.870,0.4,0.45,STABLE / OPEN,0.03,7.58,512,46,400,88,0,0,25.1,25.0,
91,0121,10/9/2015 5:26:21 PM ,3324,20.921,20.598,0.324,4.4,2805,0.042,0.324,0.282,3.9,0.844,0.4,0.45,STABLE / OPEN,0.03,7.61,431,39,561,118,0,0,25.6,25.0,
92,0121,10/9/2015 5:59:21 PM ,2978,20.921,20.631,0.290,4.5,2595,0.041,0.301,0.260,4.0,0.871,0.4,0.45,STABLE / OPEN,0.17,7.79,503,79,781,232,0,0,25.2,25.0,
93,0121,10/9/2015 6:32:21 PM ,4342,20.921,20.489,0.432,4.5,4004,0.040,0.445,0.405,4.0,0.922,0.6,0.45,STABLE / OPEN,0.17,7.96,1110,348,862,391,0,0,25.1,25.0,
94,0121,10/9/2015 7:05:21 PM ,3687,20.921,20.554,0.367,4.6,3375,0.040,0.382,0.342,4.1,0.915,0.5,0.45,UNSTABLE / OPEN,0.29,8.25,1298,533,1387,568,0,0,25.2,25.0,
95,0121,10/9/2015 7:38:21 PM ,4370,20.921,20.485,0.436,4.7,4051,0.040,0.450,0.410,4.1,0.927,0.6,0.45,STABLE / OPEN,0.19,8.44,1203,517,1034,441,0,0,25.4,25.0,
96,0121,10/9/2015 8:11:21 PM ,3752,20.921,20.546,0.376,4.7,3491,0.040,0.394,0.355,4.2,0.930,0.5,0.45,STABLE / OPEN,0.15,8.59,368,149,523,152,0,0,25.6,25.0,
97,0121,10/9/2015 8:44:21 PM ,3197,20.921,20.600,0.322,4.8,3087,0.039,0.352,0.313,4.3,0.966,0.4,0.45,STABLE / OPEN,0.07,8.66,687,160,531,165,0,0,25.2,25.0,
98,0121,10/9/2015 9:17:21 PM ,3143,20.921,20.608,0.313,4.8,2974,0.040,0.339,0.300,4.3,0.946,0.4,0.45,STABLE / OPEN,0.08,8.74,929,462,885,443,0,0,25.4,25.0,
99,0121,10/9/2015 9:50:21 PM ,3053,20.921,20.614,0.308,4.9,2919,0.040,0.337,0.297,4.3,0.956,0.4,0.45,STABLE / OPEN,0.22,8.96,782,308,769,349,0,0,25.4,25.0,
100,0121,10/9/2015 10:23:21 PM ,3275,20.921,20.594,0.327,4.9,3133,0.040,0.356,0.316,4.4,0.956,0.4,0.45,STABLE / OPEN,0.07,9.03,1439,603,1578,621,0,0,25.2,25.0,
101,0121,10/9/2015 10:56:21 PM ,3901,20.921,20.527,0.394,5.0,3750,0.040,0.422,0.382,4.4,0.961,0.5,0.45,STABLE / OPEN,0.28,9.31,2283,1204,1621,921,0,0,25.5,25.0,
102,0121,10/9/2015 11:28:21 PM ,3023,20.921,20.618,0.303,5.0,2890,0.040,0.333,0.293,4.5,0.956,0.4,0.45,UNSTABLE / OPEN,-0.12,9.19,1313,547,1285,520,0,0,25.1,25.0,
103,0121,10/10/2015 12:01:21 AM ,2623,20.921,20.661,0.260,5.1,2494,0.040,0.290,0.250,4.5,0.951,0.4,0.45,STABLE / OPEN,0.08,9.27,387,19,162,45,0,0,25.2,25.0,
104,0121,10/10/2015 12:34:21 AM ,2320,20.921,20.687,0.234,5.1,2235,0.040,0.268,0.228,4.6,0.963,0.3,0.45,UNSTABLE / OPEN,-0.04,9.23,378,181,280,152,0,0,25.6,25.0,
105,0121,10/10/2015 1:07:21 AM ,3900,20.921,20.531,0.390,5.2,3749,0.040,0.419,0.378,4.6,0.961,0.5,0.45,UNSTABLE / OPEN,0.17,9.40,2094,750,1805,704,0,0,25.1,25.0,
106,0121,10/10/2015 1:40:21 AM ,3641,20.921,20.558,0.363,5.2,3340,0.040,0.379,0.339,4.7,0.918,0.5,0.45,STABLE / OPEN,0.19,9.60,2338,1157,2120,1020,0,0,25.4,25.0,
107,0121,10/10/2015 2:13:21 AM ,2294,20.921,20.693,0.229,5.3,2134,0.040,0.256,0.216,4.7,0.930,0.3,0.45,UNSTABLE / OPEN,-0.01,9.59,273,10,39,8,0,0,25.4,25.0,
108,0121,10/10/2015 2:46:21 AM ,2205,20.921,20.705,0.217,5.3,1971,0.040,0.238,0.198,4.7,0.894,0.3,0.45,STABLE / OPEN,-0.01,9.58,161,56,258,44,0,0,25.3,25.0,
109,0121,10/10/2015 3:19:21 AM ,2454,20.921,20.678,0.243,5.3,2170,0.040,0.260,0.220,4.8,0.884,0.3,0.45,STABLE / OPEN,0.00,9.58,86,7,156,27,0,0,25.5,25.0,
110,0121,10/10/2015 3:52:21 AM ,2422,20.921,20.683,0.238,5.4,2097,0.040,0.252,0.212,4.8,0.866,0.3,0.45,UNSTABLE / OPEN,0.00,9.58,411,55,544,51,0,0,25.1,25.0,
111,0121,10/10/2015 4:25:21 AM ,2801,20.921,20.649,0.272,5.4,2387,0.040,0.279,0.239,4.8,0.852,0.4,0.45,STABLE / OPEN,0.12,9.69,315,51,199,46,0,0,25.3,25.0,
112,0121,10/10/2015 4:58:21 AM ,3336,20.921,20.590,0.331,5.4,2993,0.040,0.344,0.304,4.9,0.897,0.4,0.45,STABLE / OPEN,0.05,9.74,1401,538,1246,537,0,0,25.6,25.0,
