Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:28 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0123
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4564
Subject Mass (G), 27.39 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0123,10/8/2015 4:13:21 PM ,3180,20.921,20.609,0.312,2.2,2783,0.039,0.320,0.280,2.0,0.875,0.4,0.45,STABLE / OPEN,-0.03,4.31,123,14,199,60,0,0,25.6,25.0,
46,0123,10/8/2015 4:46:21 PM ,3970,20.921,20.530,0.392,2.3,3627,0.041,0.405,0.364,2.1,0.914,0.5,0.45,STABLE / OPEN,0.04,4.35,2258,1213,1653,759,0,0,25.1,25.0,
47,0123,10/8/2015 5:19:21 PM ,3001,20.921,20.631,0.290,2.3,2522,0.042,0.294,0.252,2.1,0.840,0.4,0.46,STABLE / OPEN,0.06,4.42,928,320,812,260,0,0,25.6,25.0,
48,EVENT,10/8/2015 5:52:21 PM ,3618,20.921,20.571,0.350,2.4,3032,0.041,0.345,0.304,2.1,0.838,0.5,0.46,STABLE / OPEN,0.00,4.42,504,111,519,116,0,0,25.4,25.0,
49,EVENT,10/8/2015 6:25:21 PM ,4150,20.921,20.520,0.402,2.5,3498,0.043,0.394,0.350,2.2,0.843,0.6,0.46,UNSTABLE / OPEN,0.02,4.44,2397,984,1693,703,0,0,24.8,25.0,
50,0123,10/8/2015 6:58:21 PM ,3792,20.921,20.546,0.375,2.5,3359,0.042,0.382,0.340,2.2,0.886,0.5,0.45,UNSTABLE / OPEN,0.14,4.58,1266,547,994,360,0,0,25.5,25.0,
51,0123,10/8/2015 7:31:21 PM ,3965,20.921,20.530,0.391,2.6,3472,0.041,0.393,0.352,2.3,0.876,0.5,0.45,STABLE / OPEN,0.02,4.61,2698,1324,1723,659,0,0,25.1,25.0,
52,0123,10/8/2015 8:04:21 PM ,3955,20.921,20.530,0.391,2.6,3548,0.041,0.400,0.359,2.4,0.897,0.5,0.45,UNSTABLE / OPEN,0.18,4.78,3503,1821,2350,1151,0,0,25.4,25.0,
53,0123,10/8/2015 8:37:21 PM ,4030,20.921,20.520,0.401,2.7,3686,0.041,0.414,0.374,2.4,0.915,0.5,0.45,UNSTABLE / OPEN,-0.05,4.74,2187,1064,1697,761,0,0,25.2,25.0,
54,0123,10/8/2015 9:10:21 PM ,4246,20.921,20.500,0.422,2.8,3863,0.042,0.433,0.391,2.5,0.910,0.6,0.45,UNSTABLE / OPEN,0.26,5.00,4285,2575,2944,1523,0,0,25.3,25.0,
55,0123,10/8/2015 9:43:21 PM ,3223,20.921,20.602,0.319,2.8,2882,0.042,0.334,0.292,2.5,0.894,0.4,0.45,UNSTABLE / OPEN,0.13,5.13,2462,1507,2142,1014,0,0,25.6,25.0,
56,0123,10/8/2015 10:15:21 PM ,3289,20.921,20.595,0.326,2.9,2943,0.043,0.341,0.298,2.6,0.895,0.4,0.45,STABLE / OPEN,0.11,5.24,1091,357,616,195,0,0,25.2,25.0,
57,0123,10/8/2015 10:48:21 PM ,4504,20.921,20.477,0.445,2.9,4061,0.043,0.453,0.409,2.6,0.902,0.6,0.45,UNSTABLE / OPEN,0.19,5.43,3033,1442,2215,986,0,0,25.4,25.0,
58,0123,10/8/2015 11:21:21 PM ,4330,20.921,20.490,0.432,3.0,3918,0.044,0.443,0.399,2.7,0.905,0.6,0.45,UNSTABLE / OPEN,0.07,5.50,4049,2264,2773,1307,0,0,25.3,25.0,
59,0123,10/8/2015 11:54:21 PM ,4407,20.921,20.485,0.436,3.0,3989,0.044,0.446,0.403,2.7,0.905,0.6,0.45,UNSTABLE / OPEN,0.14,5.64,5133,3227,3602,1992,0,0,25.2,25.0,
60,0123,10/9/2015 12:27:21 AM ,2500,20.921,20.677,0.244,3.1,2077,0.044,0.254,0.210,2.8,0.831,0.3,0.45,STABLE / OPEN,0.01,5.65,860,260,541,165,0,0,25.4,25.0,
61,0123,10/9/2015 1:00:21 AM ,2435,20.921,20.686,0.235,3.1,1881,0.044,0.235,0.191,2.8,0.773,0.3,0.45,UNSTABLE / OPEN,0.03,5.67,709,1,2,1,0,0,25.4,25.0,
62,0123,10/9/2015 1:33:21 AM ,2714,20.921,20.659,0.262,3.2,2120,0.043,0.258,0.215,2.8,0.781,0.4,0.45,STABLE / OPEN,0.01,5.69,668,203,417,124,0,0,25.2,25.0,
63,0123,10/9/2015 2:06:21 AM ,2434,20.921,20.688,0.233,3.2,1816,0.042,0.226,0.184,2.9,0.746,0.3,0.45,UNSTABLE / OPEN,-0.08,5.61,17,1,34,5,0,0,25.4,25.0,
64,0123,10/9/2015 2:39:21 AM ,2750,20.921,20.654,0.267,3.3,2198,0.041,0.264,0.223,2.9,0.799,0.4,0.45,STABLE / OPEN,0.00,5.61,193,2,494,52,0,0,25.6,25.0,
65,0123,10/9/2015 3:12:21 AM ,2602,20.921,20.670,0.251,3.3,2005,0.040,0.243,0.203,2.9,0.771,0.3,0.45,STABLE / OPEN,-0.07,5.54,1276,341,869,166,0,0,25.2,25.0,
66,0123,10/9/2015 3:45:21 AM ,3253,20.921,20.609,0.312,3.3,2493,0.040,0.291,0.252,3.0,0.766,0.4,0.45,UNSTABLE / OPEN,0.06,5.60,928,239,682,212,0,0,25.4,25.0,
67,0123,10/9/2015 4:18:21 AM ,4320,20.921,20.503,0.418,3.4,3344,0.039,0.379,0.340,3.0,0.774,0.6,0.45,STABLE / OPEN,0.06,5.65,2741,1253,2291,876,0,0,25.6,25.0,
68,0123,10/9/2015 4:51:21 AM ,3128,20.921,20.618,0.303,3.5,2534,0.039,0.295,0.256,3.0,0.810,0.4,0.45,UNSTABLE / OPEN,0.13,5.78,2184,1023,1616,627,0,0,25.1,25.0,
69,0123,10/9/2015 5:24:21 AM ,4008,20.921,20.530,0.391,3.5,3369,0.039,0.379,0.340,3.1,0.840,0.5,0.45,STABLE / OPEN,0.05,5.83,1876,842,1602,601,0,0,25.3,25.0,
70,0123,10/9/2015 5:57:21 AM ,4014,20.921,20.526,0.395,3.6,3479,0.039,0.392,0.353,3.1,0.867,0.5,0.45,UNSTABLE / OPEN,-0.06,5.78,3441,1838,2345,1146,0,0,25.5,25.0,
71,0123,10/9/2015 6:30:21 AM ,4035,20.921,20.526,0.395,3.6,3519,0.040,0.394,0.354,3.2,0.872,0.5,0.45,STABLE / OPEN,0.34,6.11,3080,1606,2055,884,0,0,25.5,25.0,
72,0123,10/9/2015 7:02:21 AM ,2153,20.921,20.713,0.208,3.7,1772,0.040,0.218,0.178,3.2,0.823,0.3,0.45,STABLE / OPEN,0.04,6.15,756,45,212,12,0,0,25.3,25.0,
73,0123,10/9/2015 7:35:21 AM ,2679,20.921,20.666,0.255,3.7,2006,0.040,0.241,0.201,3.3,0.749,0.3,0.45,STABLE / OPEN,-0.05,6.10,239,57,241,46,0,0,25.2,25.0,
74,0123,10/9/2015 8:08:21 AM ,2802,20.921,20.653,0.268,3.8,2158,0.041,0.257,0.217,3.3,0.770,0.4,0.45,STABLE / OPEN,0.03,6.13,695,196,369,102,0,0,25.1,25.0,
75,0123,10/9/2015 8:41:21 AM ,2461,20.921,20.690,0.232,3.8,1793,0.041,0.220,0.179,3.3,0.729,0.3,0.46,UNSTABLE / OPEN,-0.05,6.08,236,0,170,2,0,0,25.4,25.0,
76,0123,10/9/2015 9:14:21 AM ,2625,20.921,20.672,0.250,3.8,2002,0.041,0.242,0.200,3.4,0.763,0.3,0.46,UNSTABLE / OPEN,-0.07,6.01,26,0,60,6,0,0,25.7,25.0,
77,0123,10/9/2015 9:47:21 AM ,4359,20.921,20.508,0.413,3.9,3329,0.041,0.372,0.332,3.4,0.764,0.6,0.46,UNSTABLE / OPEN,0.03,6.04,1325,649,1140,424,0,0,25.6,25.0,
78,0123,10/9/2015 10:20:21 AM ,3582,20.921,20.574,0.347,3.9,2979,0.040,0.340,0.299,3.4,0.832,0.5,0.45,STABLE / OPEN,0.07,6.11,3433,1939,2262,1035,0,0,25.5,25.0,
79,0123,10/9/2015 10:53:21 AM ,2258,20.921,20.705,0.217,4.0,1716,0.041,0.214,0.173,3.5,0.760,0.3,0.45,STABLE / OPEN,-0.01,6.10,553,280,363,114,0,0,25.5,25.0,
80,0123,10/9/2015 11:26:21 AM ,2583,20.921,20.676,0.246,4.0,1973,0.041,0.238,0.197,3.5,0.764,0.3,0.46,STABLE / OPEN,-0.07,6.03,378,2,24,4,0,0,25.3,25.0,
81,0123,10/9/2015 11:59:21 AM ,2909,20.921,20.642,0.280,4.1,2256,0.040,0.267,0.228,3.5,0.775,0.4,0.45,STABLE / OPEN,-0.05,5.99,1609,5,231,11,0,0,25.4,25.0,
82,0123,10/9/2015 12:32:21 PM ,2445,20.921,20.689,0.232,4.1,1791,0.039,0.219,0.180,3.6,0.732,0.3,0.45,STABLE / OPEN,0.13,6.12,47,1,12,4,0,0,25.3,25.0,
83,0123,10/9/2015 1:05:21 PM ,4131,20.921,20.526,0.396,4.2,3202,0.039,0.361,0.322,3.6,0.775,0.5,0.45,STABLE / OPEN,-0.07,6.05,1062,189,1007,142,0,0,25.3,25.0,
84,0123,10/9/2015 1:38:21 PM ,2857,20.921,20.647,0.274,4.2,2301,0.039,0.269,0.230,3.6,0.806,0.4,0.46,STABLE / OPEN,-0.07,5.98,1365,504,680,244,0,0,25.4,25.0,
85,0123,10/9/2015 2:11:21 PM ,2424,20.921,20.689,0.232,4.2,1948,0.039,0.234,0.195,3.7,0.804,0.3,0.46,STABLE / OPEN,0.22,6.20,339,44,328,32,0,0,25.5,25.0,
86,0123,10/9/2015 2:44:21 PM ,2589,20.921,20.675,0.246,4.3,1964,0.039,0.236,0.197,3.7,0.759,0.3,0.46,STABLE / OPEN,0.00,6.20,359,0,36,4,0,0,25.4,25.0,
87,0123,10/9/2015 3:17:21 PM ,2277,20.921,20.704,0.217,4.3,1744,0.039,0.214,0.175,3.7,0.766,0.3,0.45,STABLE / OPEN,-0.01,6.18,310,0,0,0,0,0,25.5,25.0,
88,EVENT,10/9/2015 3:49:21 PM ,1212,20.921,20.800,0.121,4.3,1212,0.040,0.161,0.121,3.8,0.999,0.2,0.46,UNSTABLE / OPEN,-0.03,6.15,1656,862,1019,506,0,0,25.7,25.0,
89,EVENT,10/9/2015 4:22:21 PM ,3983,20.921,20.536,0.385,4.4,3248,0.045,0.372,0.327,3.8,0.815,0.5,0.45,STABLE / OPEN,0.11,6.26,2220,783,1513,468,0,0,25.6,25.0,
90,0123,10/9/2015 4:55:21 PM ,2474,20.921,20.683,0.238,4.4,1956,0.045,0.241,0.197,3.8,0.791,0.3,0.45,STABLE / OPEN,0.03,6.29,595,95,448,111,0,0,25.3,25.0,
91,0123,10/9/2015 5:28:21 PM ,2579,20.921,20.676,0.245,4.5,1962,0.042,0.238,0.196,3.9,0.761,0.3,0.46,STABLE / OPEN,0.00,6.29,251,5,41,8,0,0,25.2,25.0,
92,0123,10/9/2015 6:01:21 PM ,2803,20.921,20.653,0.268,4.5,2124,0.041,0.255,0.214,3.9,0.758,0.4,0.45,STABLE / OPEN,-0.06,6.24,1122,272,990,210,0,0,25.5,25.0,
93,0123,10/9/2015 6:34:21 PM ,4464,20.921,20.486,0.435,4.6,3781,0.040,0.421,0.381,3.9,0.847,0.6,0.45,STABLE / OPEN,0.26,6.50,1458,385,944,227,0,0,25.1,25.0,
94,0123,10/9/2015 7:07:21 PM ,4045,20.921,20.520,0.401,4.6,3638,0.040,0.409,0.369,4.0,0.899,0.5,0.45,STABLE / OPEN,0.10,6.60,1364,493,956,296,0,0,25.3,25.0,
95,0123,10/9/2015 7:40:21 PM ,4414,20.921,20.484,0.438,4.7,3970,0.040,0.442,0.402,4.0,0.899,0.6,0.45,STABLE / OPEN,0.21,6.81,2725,1126,1195,445,0,0,25.5,25.0,
96,0123,10/9/2015 8:13:21 PM ,3349,20.921,20.590,0.331,4.8,2966,0.040,0.340,0.300,4.1,0.886,0.5,0.45,UNSTABLE / OPEN,0.00,6.81,994,295,599,153,0,0,25.4,25.0,
97,0123,10/9/2015 8:46:21 PM ,4078,20.921,20.514,0.407,4.8,3747,0.039,0.420,0.380,4.1,0.919,0.6,0.45,UNSTABLE / OPEN,0.17,6.98,1981,701,1271,394,0,0,25.2,25.0,
98,0123,10/9/2015 9:19:21 PM ,4252,20.921,20.497,0.425,4.9,3986,0.040,0.443,0.403,4.2,0.937,0.6,0.45,UNSTABLE / OPEN,0.52,7.50,1407,362,765,152,0,0,25.6,25.0,
99,0123,10/9/2015 9:52:21 PM ,2698,20.921,20.652,0.269,4.9,2475,0.040,0.291,0.251,4.3,0.917,0.4,0.45,STABLE / OPEN,0.14,7.64,482,30,171,43,0,0,25.1,25.0,
100,0123,10/9/2015 10:25:21 PM ,2330,20.921,20.687,0.234,5.0,2260,0.040,0.268,0.228,4.3,0.970,0.3,0.45,STABLE / OPEN,0.00,7.64,298,100,144,60,0,0,25.4,25.0,
101,0123,10/9/2015 10:58:21 PM ,3025,20.921,20.617,0.304,5.0,2845,0.040,0.330,0.290,4.3,0.941,0.4,0.45,STABLE / OPEN,0.24,7.88,747,129,902,185,0,0,25.6,25.0,
102,0123,10/9/2015 11:31:21 PM ,3031,20.921,20.620,0.301,5.0,2910,0.040,0.331,0.291,4.4,0.960,0.4,0.46,STABLE / OPEN,0.14,8.01,636,189,416,116,0,0,25.2,25.0,
103,0123,10/10/2015 12:04:21 AM ,3276,20.921,20.595,0.327,5.1,3098,0.040,0.352,0.312,4.4,0.946,0.4,0.45,UNSTABLE / OPEN,0.14,8.16,629,74,562,143,0,0,25.4,25.0,
104,0123,10/10/2015 12:36:21 AM ,3050,20.921,20.616,0.305,5.1,2824,0.040,0.328,0.287,4.5,0.926,0.4,0.45,STABLE / OPEN,0.09,8.25,955,564,1092,433,0,0,25.5,25.0,
105,0123,10/10/2015 1:09:21 AM ,3547,20.921,20.565,0.356,5.2,3410,0.040,0.385,0.345,4.5,0.961,0.5,0.45,STABLE / OPEN,0.00,8.24,586,201,469,144,0,0,25.2,25.0,
106,0123,10/10/2015 1:42:21 AM ,3571,20.921,20.562,0.359,5.2,3386,0.040,0.384,0.344,4.6,0.948,0.5,0.45,STABLE / OPEN,0.48,8.72,829,290,804,207,0,0,25.5,25.0,
107,0123,10/10/2015 2:15:21 AM ,2464,20.921,20.674,0.247,5.3,2398,0.040,0.282,0.242,4.6,0.973,0.3,0.45,STABLE / OPEN,-0.03,8.69,370,93,87,14,0,0,25.1,25.0,
108,0123,10/10/2015 2:48:21 AM ,2390,20.921,20.684,0.237,5.3,2220,0.040,0.263,0.223,4.6,0.929,0.3,0.45,STABLE / OPEN,0.00,8.69,623,218,441,105,0,0,25.3,25.0,
109,0123,10/10/2015 3:21:21 AM ,2124,20.921,20.707,0.214,5.4,2088,0.040,0.251,0.211,4.7,0.983,0.3,0.45,STABLE / OPEN,0.00,8.69,492,112,143,4,0,0,25.6,25.0,
110,0123,10/10/2015 3:54:21 AM ,2686,20.921,20.651,0.270,5.4,2619,0.040,0.305,0.265,4.7,0.975,0.4,0.45,STABLE / OPEN,0.15,8.85,881,305,327,108,0,0,25.1,25.0,
111,0123,10/10/2015 4:27:21 AM ,3591,20.921,20.561,0.360,5.4,3528,0.040,0.395,0.355,4.8,0.982,0.5,0.45,UNSTABLE / OPEN,0.09,8.94,2183,1189,1233,479,0,0,25.4,25.0,
112,0123,10/10/2015 5:00:21 AM ,4207,20.921,20.496,0.425,5.5,4132,0.040,0.459,0.419,4.8,0.982,0.6,0.45,UNSTABLE / OPEN,0.07,9.00,2196,876,1766,536,0,0,25.4,25.0,
