Oxymax Activity CSV File

CSV FILE CREATION:10/12/2015 10:23:31 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.ADTA

GROUP/CAGE:0128
SUBJECT ID:4569
SUBJECT MASS:28.08 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,WHEEL,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0128,10/7/2015 3:41:21 PM , 136 , 72 , 96 , 41 , 0 ,
 1 ,0128,10/7/2015 3:42:21 PM , 66 , 33 , 61 , 26 , 0 ,
 1 ,0128,10/7/2015 3:43:21 PM , 57 , 37 , 43 , 22 , 0 ,
 1 ,0128,10/7/2015 3:44:21 PM , 91 , 45 , 49 , 20 , 0 ,
 1 ,0128,10/7/2015 3:45:21 PM , 102 , 49 , 41 , 20 , 0 ,
 1 ,0128,10/7/2015 3:46:21 PM , 77 , 15 , 46 , 2 , 0 ,
 1 ,0128,10/7/2015 3:47:21 PM , 106 , 7 , 34 , 6 , 0 ,
 1 ,0128,10/7/2015 3:48:21 PM , 53 , 25 , 48 , 12 , 0 ,
 1 ,0128,10/7/2015 3:49:21 PM , 60 , 34 , 57 , 13 , 0 ,
 1 ,0128,10/7/2015 3:50:21 PM , 149 , 93 , 102 , 58 , 0 ,
 1 ,0128,10/7/2015 3:51:21 PM , 75 , 42 , 52 , 15 , 0 ,
 1 ,0128,10/7/2015 3:52:21 PM , 101 , 67 , 89 , 41 , 0 ,
 1 ,0128,10/7/2015 3:53:21 PM , 104 , 42 , 9 , 5 , 0 ,
 1 ,0128,10/7/2015 3:54:21 PM , 104 , 33 , 56 , 15 , 0 ,
 1 ,0128,10/7/2015 3:55:21 PM , 72 , 37 , 54 , 21 , 0 ,
 1 ,0128,10/7/2015 3:56:21 PM , 75 , 34 , 62 , 17 , 0 ,
 1 ,0128,10/7/2015 3:57:21 PM , 104 , 68 , 44 , 22 , 0 ,
 1 ,0128,10/7/2015 3:58:21 PM , 82 , 51 , 52 , 25 , 0 ,
 1 ,0128,10/7/2015 3:59:21 PM , 81 , 27 , 92 , 23 , 0 ,
 1 ,0128,10/7/2015 4:00:21 PM , 83 , 24 , 106 , 8 , 0 ,
 1 ,0128,10/7/2015 4:01:21 PM , 49 , 2 , 35 , 2 , 0 ,
 1 ,0128,10/7/2015 4:02:21 PM , 93 , 19 , 53 , 6 , 0 ,
 1 ,0128,10/7/2015 4:03:21 PM , 81 , 20 , 25 , 6 , 0 ,
 1 ,0128,10/7/2015 4:04:21 PM , 105 , 43 , 40 , 12 , 0 ,
 1 ,0128,10/7/2015 4:05:21 PM , 91 , 8 , 69 , 3 , 0 ,
 1 ,0128,10/7/2015 4:06:21 PM , 31 , 3 , 16 , 4 , 0 ,
 1 ,0128,10/7/2015 4:07:21 PM , 91 , 14 , 35 , 1 , 0 ,
 1 ,0128,10/7/2015 4:08:21 PM , 53 , 9 , 28 , 2 , 0 ,
 1 ,0128,10/7/2015 4:09:21 PM , 48 , 11 , 8 , 0 , 0 ,
 1 ,0128,10/7/2015 4:10:21 PM , 33 , 6 , 2 , 0 , 0 ,
 1 ,0128,10/7/2015 4:11:21 PM , 37 , 22 , 12 , 5 , 0 ,
 1 ,0128,10/7/2015 4:12:21 PM , 1 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:13:21 PM , 5 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:14:21 PM , 1 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:15:21 PM , 1 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:16:21 PM , 3 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:17:21 PM , 2 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:18:21 PM , 11 , 1 , 2 , 2 , 0 ,
 2 ,0128,10/7/2015 4:19:21 PM , 1 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:20:21 PM , 3 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:21:21 PM , 5 , 2 , 7 , 1 , 0 ,
 2 ,0128,10/7/2015 4:22:21 PM , 4 , 2 , 29 , 0 , 0 ,
 2 ,0128,10/7/2015 4:23:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:24:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:25:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:26:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:27:21 PM , 2 , 2 , 7 , 0 , 0 ,
 2 ,0128,10/7/2015 4:28:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:29:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:30:21 PM , 0 , 0 , 2 , 0 , 0 ,
 2 ,0128,10/7/2015 4:31:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:32:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:33:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:34:21 PM , 3 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:35:21 PM , 7 , 2 , 4 , 0 , 0 ,
 2 ,0128,10/7/2015 4:36:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:37:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:38:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:39:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:40:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0128,10/7/2015 4:41:21 PM , 21 , 12 , 12 , 6 , 0 ,
 2 ,0128,10/7/2015 4:42:21 PM , 42 , 9 , 31 , 6 , 0 ,
 2 ,0128,10/7/2015 4:43:21 PM , 37 , 9 , 38 , 1 , 0 ,
 2 ,0128,10/7/2015 4:44:21 PM , 77 , 25 , 54 , 8 , 0 ,
 2 ,0128,10/7/2015 4:45:21 PM , 61 , 12 , 37 , 2 , 0 ,
 3 ,0128,10/7/2015 4:46:21 PM , 5 , 1 , 18 , 0 , 0 ,
 3 ,0128,10/7/2015 4:47:21 PM , 40 , 0 , 27 , 2 , 0 ,
 3 ,0128,10/7/2015 4:48:21 PM , 7 , 1 , 103 , 2 , 0 ,
 3 ,0128,10/7/2015 4:49:21 PM , 92 , 6 , 33 , 1 , 0 ,
 3 ,0128,10/7/2015 4:50:21 PM , 33 , 7 , 55 , 8 , 0 ,
 3 ,0128,10/7/2015 4:51:21 PM , 130 , 82 , 74 , 46 , 0 ,
 3 ,0128,10/7/2015 4:52:21 PM , 34 , 15 , 9 , 0 , 0 ,
 3 ,0128,10/7/2015 4:53:21 PM , 68 , 34 , 51 , 25 , 0 ,
 3 ,0128,10/7/2015 4:54:21 PM , 27 , 11 , 38 , 4 , 0 ,
 3 ,0128,10/7/2015 4:55:21 PM , 44 , 18 , 42 , 8 , 0 ,
 3 ,0128,10/7/2015 4:56:21 PM , 53 , 18 , 29 , 1 , 0 ,
 3 ,0128,10/7/2015 4:57:21 PM , 85 , 55 , 63 , 29 , 0 ,
 3 ,0128,10/7/2015 4:58:21 PM , 104 , 71 , 105 , 68 , 0 ,
 3 ,0128,10/7/2015 4:59:21 PM , 74 , 42 , 52 , 25 , 0 ,
 3 ,0128,10/7/2015 5:00:21 PM , 110 , 66 , 80 , 29 , 0 ,
 3 ,0128,10/7/2015 5:01:21 PM , 125 , 85 , 74 , 39 , 0 ,
 3 ,0128,10/7/2015 5:02:21 PM , 73 , 34 , 72 , 35 , 0 ,
 3 ,0128,10/7/2015 5:03:21 PM , 75 , 37 , 47 , 19 , 0 ,
 3 ,0128,10/7/2015 5:04:21 PM , 75 , 56 , 71 , 34 , 0 ,
 3 ,0128,10/7/2015 5:05:21 PM , 62 , 42 , 59 , 23 , 0 ,
 3 ,0128,10/7/2015 5:06:21 PM , 134 , 65 , 73 , 35 , 0 ,
 3 ,0128,10/7/2015 5:07:21 PM , 50 , 12 , 23 , 3 , 0 ,
 3 ,0128,10/7/2015 5:08:21 PM , 58 , 17 , 37 , 4 , 0 ,
 3 ,0128,10/7/2015 5:09:21 PM , 60 , 7 , 46 , 0 , 0 ,
 3 ,0128,10/7/2015 5:10:21 PM , 60 , 20 , 8 , 0 , 0 ,
 3 ,0128,10/7/2015 5:11:21 PM , 57 , 24 , 7 , 1 , 0 ,
 3 ,0128,10/7/2015 5:12:21 PM , 60 , 26 , 39 , 10 , 0 ,
 3 ,0128,10/7/2015 5:13:21 PM , 90 , 57 , 87 , 50 , 0 ,
 3 ,0128,10/7/2015 5:14:21 PM , 139 , 71 , 81 , 38 , 0 ,
 3 ,0128,10/7/2015 5:15:21 PM , 70 , 36 , 70 , 28 , 0 ,
 3 ,0128,10/7/2015 5:16:21 PM , 76 , 40 , 82 , 49 , 0 ,
 3 ,0128,10/7/2015 5:17:21 PM , 121 , 90 , 64 , 41 , 0 ,
 3 ,0128,10/7/2015 5:18:21 PM , 135 , 68 , 83 , 40 , 0 ,
 4 ,0128,10/7/2015 5:19:21 PM , 200 , 148 , 105 , 58 , 0 ,
 4 ,0128,10/7/2015 5:20:21 PM , 190 , 145 , 118 , 69 , 0 ,
 4 ,0128,10/7/2015 5:21:21 PM , 141 , 99 , 86 , 40 , 0 ,
 4 ,0128,10/7/2015 5:22:21 PM , 101 , 62 , 68 , 32 , 0 ,
 4 ,0128,10/7/2015 5:23:21 PM , 88 , 52 , 60 , 22 , 0 ,
 4 ,0128,10/7/2015 5:24:21 PM , 163 , 107 , 102 , 33 , 0 ,
 4 ,0128,10/7/2015 5:25:21 PM , 105 , 13 , 1 , 0 , 0 ,
 4 ,0128,10/7/2015 5:26:21 PM , 39 , 5 , 27 , 7 , 0 ,
 4 ,0128,10/7/2015 5:27:21 PM , 60 , 5 , 29 , 0 , 0 ,
 4 ,0128,10/7/2015 5:28:21 PM , 66 , 10 , 55 , 1 , 0 ,
 4 ,0128,10/7/2015 5:29:21 PM , 100 , 10 , 39 , 7 , 0 ,
 4 ,0128,10/7/2015 5:30:21 PM , 46 , 5 , 36 , 0 , 0 ,
 4 ,0128,10/7/2015 5:31:21 PM , 102 , 16 , 36 , 0 , 0 ,
 4 ,0128,10/7/2015 5:32:21 PM , 1 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:33:21 PM , 3 , 2 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:34:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:35:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:36:21 PM , 8 , 4 , 4 , 1 , 0 ,
 4 ,0128,10/7/2015 5:37:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:38:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:39:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:40:21 PM , 5 , 2 , 4 , 0 , 0 ,
 4 ,0128,10/7/2015 5:41:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:42:21 PM , 1 , 0 , 2 , 0 , 0 ,
 4 ,0128,10/7/2015 5:43:21 PM , 2 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:44:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:45:21 PM , 10 , 5 , 9 , 0 , 0 ,
 4 ,0128,10/7/2015 5:46:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:47:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:48:21 PM , 0 , 0 , 4 , 0 , 0 ,
 4 ,0128,10/7/2015 5:49:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:50:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0128,10/7/2015 5:51:21 PM , 5 , 0 , 0 , 0 , 0 ,
 5 ,0128,10/7/2015 5:52:21 PM , 0 , 0 , 0 , 0 , 0 ,
 5 ,0128,10/7/2015 5:53:21 PM , 1 , 0 , 0 , 0 , 0 ,
 5 ,0128,10/7/2015 5:54:21 PM , 0 , 0 , 0 , 0 , 0 ,
 5 ,0128,10/7/2015 5:55:21 PM , 19 , 3 , 44 , 5 , 0 ,
 5 ,0128,10/7/2015 5:56:21 PM , 47 , 23 , 38 , 5 , 0 ,
 5 ,0128,10/7/2015 5:57:21 PM , 76 , 50 , 63 , 33 , 0 ,
 5 ,0128,10/7/2015 5:58:21 PM , 102 , 59 , 60 , 40 , 0 ,
 5 ,0128,10/7/2015 5:59:21 PM , 59 , 18 , 41 , 10 , 0 ,
 5 ,0128,10/7/2015 6:00:21 PM , 54 , 13 , 20 , 2 , 0 ,
 5 ,0128,10/7/2015 6:01:21 PM , 39 , 9 , 18 , 4 , 0 ,
 5 ,0128,10/7/2015 6:02:21 PM , 104 , 14 , 40 , 0 , 0 ,
 5 ,0128,10/7/2015 6:03:21 PM , 58 , 6 , 31 , 2 , 0 ,
 5 ,0128,10/7/2015 6:04:21 PM , 51 , 4 , 60 , 16 , 0 ,
 5 ,0128,10/7/2015 6:05:21 PM , 125 , 80 , 83 , 44 , 0 ,
 5 ,0128,10/7/2015 6:06:21 PM , 121 , 72 , 76 , 43 , 0 ,
 5 ,0128,10/7/2015 6:07:21 PM , 124 , 80 , 71 , 43 , 0 ,
 5 ,0128,10/7/2015 6:08:21 PM , 48 , 15 , 28 , 6 , 0 ,
 5 ,0128,10/7/2015 6:09:21 PM , 27 , 10 , 30 , 2 , 0 ,
 5 ,0128,10/7/2015 6:10:21 PM , 152 , 93 , 133 , 81 , 0 ,
 5 ,0128,10/7/2015 6:11:21 PM , 179 , 99 , 127 , 86 , 0 ,
 5 ,0128,10/7/2015 6:12:21 PM , 114 , 58 , 87 , 50 , 0 ,
 5 ,0128,10/7/2015 6:13:21 PM , 68 , 49 , 54 , 24 , 0 ,
 5 ,0128,10/7/2015 6:14:21 PM , 130 , 31 , 56 , 19 , 0 ,
 5 ,0128,10/7/2015 6:15:21 PM , 100 , 27 , 12 , 0 , 0 ,
 5 ,0128,10/7/2015 6:16:21 PM , 101 , 18 , 48 , 7 , 0 ,
 5 ,0128,10/7/2015 6:17:21 PM , 84 , 28 , 57 , 14 , 0 ,
 5 ,0128,10/7/2015 6:18:21 PM , 75 , 23 , 43 , 1 , 0 ,
 5 ,0128,10/7/2015 6:19:21 PM , 71 , 38 , 50 , 6 , 0 ,
 5 ,0128,10/7/2015 6:20:21 PM , 83 , 42 , 32 , 16 , 0 ,
 5 ,0128,10/7/2015 6:21:21 PM , 55 , 9 , 5 , 0 , 0 ,
 5 ,0128,10/7/2015 6:22:21 PM , 83 , 32 , 7 , 2 , 0 ,
 5 ,0128,10/7/2015 6:23:21 PM , 71 , 29 , 33 , 11 , 0 ,
 5 ,0128,10/7/2015 6:24:21 PM , 61 , 36 , 64 , 25 , 0 ,
 6 ,0128,10/7/2015 6:25:21 PM , 186 , 142 , 150 , 103 , 0 ,
 6 ,0128,10/7/2015 6:26:21 PM , 118 , 78 , 95 , 53 , 0 ,
 6 ,0128,10/7/2015 6:27:21 PM , 179 , 123 , 136 , 90 , 0 ,
 6 ,0128,10/7/2015 6:28:21 PM , 171 , 121 , 96 , 41 , 0 ,
 6 ,0128,10/7/2015 6:29:21 PM , 147 , 97 , 138 , 86 , 0 ,
 6 ,0128,10/7/2015 6:30:21 PM , 168 , 131 , 149 , 92 , 0 ,
 6 ,0128,10/7/2015 6:31:21 PM , 94 , 49 , 53 , 20 , 0 ,
 6 ,0128,10/7/2015 6:32:21 PM , 18 , 4 , 43 , 2 , 0 ,
 6 ,0128,10/7/2015 6:33:21 PM , 83 , 6 , 40 , 1 , 0 ,
 6 ,0128,10/7/2015 6:34:21 PM , 105 , 67 , 79 , 33 , 0 ,
 6 ,0128,10/7/2015 6:35:21 PM , 79 , 33 , 46 , 20 , 0 ,
 6 ,0128,10/7/2015 6:36:21 PM , 91 , 36 , 55 , 15 , 0 ,
 6 ,0128,10/7/2015 6:37:21 PM , 119 , 29 , 125 , 26 , 0 ,
 6 ,0128,10/7/2015 6:38:21 PM , 112 , 21 , 53 , 3 , 0 ,
 6 ,0128,10/7/2015 6:39:21 PM , 56 , 7 , 48 , 4 , 0 ,
 6 ,0128,10/7/2015 6:40:21 PM , 90 , 37 , 98 , 14 , 0 ,
 6 ,0128,10/7/2015 6:41:21 PM , 116 , 26 , 49 , 12 , 0 ,
 6 ,0128,10/7/2015 6:42:21 PM , 51 , 27 , 55 , 11 , 0 ,
 6 ,0128,10/7/2015 6:43:21 PM , 171 , 106 , 128 , 69 , 0 ,
 6 ,0128,10/7/2015 6:44:21 PM , 167 , 104 , 156 , 102 , 0 ,
 6 ,0128,10/7/2015 6:45:21 PM , 41 , 16 , 30 , 17 , 0 ,
 6 ,0128,10/7/2015 6:46:21 PM , 47 , 16 , 21 , 0 , 0 ,
 6 ,0128,10/7/2015 6:47:21 PM , 59 , 16 , 17 , 2 , 0 ,
 6 ,0128,10/7/2015 6:48:21 PM , 108 , 48 , 17 , 12 , 0 ,
 6 ,0128,10/7/2015 6:49:21 PM , 184 , 113 , 131 , 98 , 0 ,
 6 ,0128,10/7/2015 6:50:21 PM , 133 , 95 , 132 , 72 , 0 ,
 6 ,0128,10/7/2015 6:51:21 PM , 190 , 139 , 120 , 62 , 0 ,
 6 ,0128,10/7/2015 6:52:21 PM , 59 , 24 , 29 , 14 , 0 ,
 6 ,0128,10/7/2015 6:53:21 PM , 57 , 8 , 37 , 18 , 0 ,
 6 ,0128,10/7/2015 6:54:21 PM , 70 , 2 , 77 , 24 , 0 ,
 6 ,0128,10/7/2015 6:55:21 PM , 77 , 6 , 63 , 6 , 0 ,
 6 ,0128,10/7/2015 6:56:21 PM , 61 , 10 , 44 , 15 , 0 ,
 6 ,0128,10/7/2015 6:57:21 PM , 49 , 22 , 35 , 8 , 0 ,
 7 ,0128,10/7/2015 6:58:21 PM , 90 , 33 , 36 , 4 , 0 ,
 7 ,0128,10/7/2015 6:59:21 PM , 100 , 61 , 51 , 26 , 0 ,
 7 ,0128,10/7/2015 7:00:21 PM , 82 , 38 , 11 , 0 , 0 ,
 7 ,0128,10/7/2015 7:01:21 PM , 95 , 61 , 75 , 32 , 0 ,
 7 ,0128,10/7/2015 7:02:21 PM , 96 , 49 , 85 , 41 , 0 ,
 7 ,0128,10/7/2015 7:03:21 PM , 247 , 175 , 112 , 72 , 0 ,
 7 ,0128,10/7/2015 7:04:21 PM , 193 , 131 , 159 , 112 , 0 ,
 7 ,0128,10/7/2015 7:05:21 PM , 183 , 120 , 116 , 81 , 0 ,
 7 ,0128,10/7/2015 7:06:21 PM , 135 , 74 , 35 , 21 , 0 ,
 7 ,0128,10/7/2015 7:07:21 PM , 77 , 45 , 70 , 25 , 0 ,
 7 ,0128,10/7/2015 7:08:21 PM , 162 , 119 , 137 , 86 , 0 ,
 7 ,0128,10/7/2015 7:09:21 PM , 93 , 52 , 87 , 45 , 0 ,
 7 ,0128,10/7/2015 7:10:21 PM , 52 , 15 , 38 , 2 , 0 ,
 7 ,0128,10/7/2015 7:11:21 PM , 33 , 7 , 38 , 3 , 0 ,
 7 ,0128,10/7/2015 7:12:21 PM , 71 , 5 , 43 , 2 , 0 ,
 7 ,0128,10/7/2015 7:13:21 PM , 62 , 1 , 38 , 1 , 0 ,
 7 ,0128,10/7/2015 7:14:21 PM , 45 , 16 , 22 , 1 , 0 ,
 7 ,0128,10/7/2015 7:15:21 PM , 103 , 45 , 57 , 18 , 0 ,
 7 ,0128,10/7/2015 7:16:21 PM , 69 , 16 , 50 , 5 , 0 ,
 7 ,0128,10/7/2015 7:17:21 PM , 89 , 44 , 48 , 11 , 0 ,
 7 ,0128,10/7/2015 7:18:21 PM , 117 , 49 , 70 , 23 , 0 ,
 7 ,0128,10/7/2015 7:19:21 PM , 99 , 29 , 46 , 14 , 0 ,
 7 ,0128,10/7/2015 7:20:21 PM , 117 , 70 , 115 , 52 , 0 ,
 7 ,0128,10/7/2015 7:21:21 PM , 191 , 130 , 127 , 85 , 0 ,
 7 ,0128,10/7/2015 7:22:21 PM , 204 , 157 , 189 , 111 , 0 ,
 7 ,0128,10/7/2015 7:23:21 PM , 78 , 39 , 51 , 24 , 0 ,
 7 ,0128,10/7/2015 7:24:21 PM , 45 , 16 , 29 , 7 , 0 ,
 7 ,0128,10/7/2015 7:25:21 PM , 246 , 183 , 195 , 134 , 0 ,
 7 ,0128,10/7/2015 7:26:21 PM , 294 , 207 , 186 , 125 , 0 ,
 7 ,0128,10/7/2015 7:27:21 PM , 274 , 208 , 163 , 103 , 0 ,
