Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:18 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0108
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4373
Subject Mass (G), 18.5 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
46,0108,10/8/2015 4:30:21 PM ,4666,20.921,20.601,0.321,1.9,4478,0.040,0.351,0.310,1.7,0.960,0.4,0.44,UNSTABLE / OPEN,0.20,3.52,1829,923,1343,732,0,0,25.3,25.0,
47,0108,10/8/2015 5:03:21 PM ,3165,20.921,20.705,0.216,2.0,2991,0.042,0.249,0.207,1.7,0.945,0.3,0.45,STABLE / OPEN,0.06,3.58,664,160,314,144,0,0,25.5,25.0,
48,EVENT,10/8/2015 5:36:21 PM ,4230,20.921,20.636,0.285,2.0,3790,0.043,0.304,0.261,1.8,0.896,0.4,0.45,STABLE / OPEN,0.20,3.78,372,65,138,64,0,0,25.2,25.0,
49,EVENT,10/8/2015 6:09:21 PM ,5411,20.921,20.550,0.372,2.0,5347,0.043,0.411,0.368,1.8,0.988,0.5,0.45,STABLE / OPEN,0.87,4.65,2584,1235,1441,793,0,0,24.9,25.0,
50,0108,10/8/2015 6:42:21 PM ,5602,20.921,20.535,0.387,2.1,5440,0.043,0.421,0.378,1.9,0.971,0.5,0.44,STABLE / OPEN,-0.03,4.62,2660,1523,1770,1089,0,0,25.6,25.0,
51,0108,10/8/2015 7:15:21 PM ,6203,20.921,20.498,0.423,2.2,5819,0.041,0.443,0.402,1.9,0.938,0.6,0.45,STABLE / OPEN,0.00,4.62,2319,1485,1531,995,0,0,25.2,25.0,
52,0108,10/8/2015 7:48:21 PM ,5811,20.921,20.520,0.401,2.2,5383,0.040,0.418,0.378,2.0,0.926,0.5,0.44,STABLE / OPEN,-0.10,4.53,2431,1457,1749,1013,0,0,25.2,25.0,
53,0108,10/8/2015 8:21:21 PM ,5698,20.921,20.529,0.393,2.3,5420,0.041,0.418,0.377,2.0,0.951,0.5,0.44,STABLE / OPEN,0.10,4.63,2750,1679,1928,1172,0,0,25.3,25.0,
54,0108,10/8/2015 8:54:21 PM ,5467,20.921,20.544,0.377,2.3,4982,0.041,0.391,0.350,2.1,0.911,0.5,0.44,STABLE / OPEN,0.01,4.64,2488,1459,1999,1109,0,0,24.9,25.0,
55,0108,10/8/2015 9:27:21 PM ,5516,20.921,20.542,0.379,2.4,5073,0.042,0.396,0.354,2.2,0.920,0.5,0.44,STABLE / OPEN,0.10,4.75,3194,1964,2254,1352,0,0,25.3,25.0,
56,0108,10/8/2015 10:00:21 PM ,5240,20.921,20.564,0.358,2.4,4788,0.043,0.375,0.333,2.2,0.914,0.5,0.44,STABLE / OPEN,0.18,4.92,3066,1616,2141,1201,0,0,24.9,25.0,
57,0108,10/8/2015 10:32:21 PM ,5378,20.921,20.552,0.369,2.5,5086,0.043,0.396,0.353,2.3,0.946,0.5,0.44,STABLE / OPEN,0.27,5.19,2926,1702,2151,1348,0,0,25.3,25.0,
58,0108,10/8/2015 11:05:21 PM ,5506,20.921,20.539,0.382,2.5,5284,0.044,0.414,0.370,2.3,0.960,0.5,0.44,STABLE / OPEN,0.21,5.40,2555,1453,2033,1211,0,0,25.2,25.0,
59,0108,10/8/2015 11:38:21 PM ,4363,20.921,20.621,0.300,2.6,4018,0.044,0.326,0.281,2.4,0.921,0.4,0.44,STABLE / OPEN,0.07,5.47,2166,1010,1363,693,0,0,25.3,25.0,
60,0108,10/9/2015 12:11:21 AM ,2818,20.921,20.729,0.192,2.6,2457,0.044,0.217,0.172,2.4,0.872,0.3,0.44,STABLE / OPEN,0.00,5.47,78,2,40,8,0,0,25.4,25.0,
61,0108,10/9/2015 12:44:21 AM ,2863,20.921,20.729,0.192,2.7,2343,0.045,0.209,0.164,2.4,0.819,0.3,0.44,STABLE / OPEN,0.00,5.47,71,0,132,22,0,0,25.1,25.0,
62,0108,10/9/2015 1:17:21 AM ,3022,20.921,20.718,0.203,2.7,2437,0.044,0.215,0.170,2.4,0.806,0.3,0.44,STABLE / OPEN,0.00,5.47,86,8,49,24,0,0,25.6,25.0,
63,0108,10/9/2015 1:50:21 AM ,4601,20.921,20.609,0.312,2.7,3907,0.043,0.317,0.274,2.5,0.849,0.4,0.44,STABLE / OPEN,0.00,5.47,841,214,339,151,0,0,25.0,25.0,
64,0108,10/9/2015 2:23:21 AM ,5626,20.921,20.538,0.383,2.8,4978,0.043,0.390,0.348,2.5,0.885,0.5,0.44,UNSTABLE / OPEN,0.22,5.69,3277,1947,2385,1468,0,0,25.5,25.0,
65,0108,10/9/2015 2:56:21 AM ,5406,20.921,20.551,0.370,2.8,4839,0.041,0.380,0.339,2.6,0.895,0.5,0.44,STABLE / OPEN,0.17,5.86,3276,1924,2406,1404,0,0,25.0,25.0,
66,0108,10/9/2015 3:29:21 AM ,5057,20.921,20.576,0.345,2.9,4456,0.040,0.352,0.312,2.6,0.881,0.5,0.44,STABLE / OPEN,0.06,5.92,2756,1253,1741,778,0,0,25.4,25.0,
67,0108,10/9/2015 4:02:21 AM ,3029,20.921,20.717,0.204,2.9,2556,0.040,0.217,0.178,2.6,0.844,0.3,0.44,STABLE / OPEN,0.07,5.99,855,343,437,229,0,0,25.2,25.0,
68,0108,10/9/2015 4:35:21 AM ,2674,20.921,20.738,0.183,3.0,2356,0.040,0.205,0.165,2.7,0.881,0.2,0.44,STABLE / OPEN,0.00,5.99,77,5,6,0,0,0,25.5,25.0,
69,0108,10/9/2015 5:08:21 AM ,2869,20.921,20.728,0.193,3.0,2394,0.039,0.206,0.167,2.7,0.835,0.3,0.44,STABLE / OPEN,0.00,5.99,143,3,13,2,0,0,25.2,25.0,
70,0108,10/9/2015 5:41:21 AM ,4567,20.921,20.611,0.310,3.0,3848,0.039,0.310,0.271,2.7,0.843,0.4,0.44,STABLE / OPEN,0.00,5.99,728,206,245,133,0,0,25.3,25.0,
71,0108,10/9/2015 6:14:21 AM ,5330,20.921,20.556,0.365,3.1,4787,0.039,0.374,0.335,2.8,0.898,0.5,0.44,STABLE / OPEN,0.54,6.53,3898,2492,2726,1617,0,0,25.5,25.0,
72,0108,10/9/2015 6:47:21 AM ,4066,20.921,20.646,0.275,3.1,3646,0.040,0.292,0.252,2.8,0.897,0.4,0.45,STABLE / OPEN,0.07,6.60,2830,1423,1249,669,0,0,25.2,25.0,
73,0108,10/9/2015 7:19:21 AM ,3160,20.921,20.711,0.210,3.2,2538,0.039,0.215,0.176,2.8,0.803,0.3,0.45,STABLE / OPEN,0.00,6.60,558,35,0,0,0,0,25.0,25.0,
74,0108,10/9/2015 7:52:21 AM ,3008,20.921,20.721,0.200,3.2,2454,0.040,0.210,0.170,2.9,0.816,0.3,0.45,STABLE / OPEN,-0.07,6.53,526,17,2,0,0,0,25.2,25.0,
75,0108,10/9/2015 8:25:21 AM ,5101,20.921,20.579,0.342,3.2,4177,0.042,0.333,0.291,2.9,0.819,0.5,0.44,STABLE / OPEN,-0.06,6.47,3349,1976,1846,1060,0,0,25.3,25.0,
76,0108,10/9/2015 8:58:21 AM ,3966,20.921,20.657,0.265,3.3,3090,0.042,0.258,0.216,2.9,0.779,0.4,0.44,STABLE / OPEN,-0.01,6.45,3184,1532,1798,956,0,0,25.4,25.0,
77,0108,10/9/2015 9:31:21 AM ,2777,20.921,20.737,0.184,3.3,2105,0.042,0.189,0.147,3.0,0.758,0.2,0.44,STABLE / OPEN,0.00,6.45,154,6,117,7,0,0,25.5,25.0,
78,0108,10/9/2015 10:04:21 AM ,2822,20.921,20.735,0.186,3.3,2139,0.041,0.190,0.149,3.0,0.758,0.2,0.44,STABLE / OPEN,0.00,6.45,342,25,45,8,0,0,25.6,25.0,
79,0108,10/9/2015 10:37:21 AM ,4921,20.921,20.596,0.325,3.4,3812,0.041,0.305,0.264,3.0,0.775,0.4,0.44,STABLE / OPEN,0.00,6.45,963,246,386,168,0,0,25.6,25.0,
80,0108,10/9/2015 11:10:21 AM ,4577,20.921,20.615,0.306,3.4,3733,0.041,0.301,0.260,3.1,0.816,0.4,0.44,STABLE / OPEN,0.02,6.47,2855,1502,1818,964,0,0,25.6,25.0,
81,0108,10/9/2015 11:43:21 AM ,3173,20.921,20.712,0.210,3.5,2593,0.041,0.219,0.178,3.1,0.817,0.3,0.45,STABLE / OPEN,0.00,6.47,373,36,95,9,0,0,25.1,25.0,
82,0108,10/9/2015 12:16:21 PM ,3470,20.921,20.693,0.229,3.5,2706,0.040,0.227,0.187,3.1,0.780,0.3,0.45,STABLE / OPEN,0.00,6.47,176,16,141,32,0,0,24.9,25.0,
83,0108,10/9/2015 12:49:21 PM ,4212,20.921,20.641,0.280,3.5,3327,0.039,0.271,0.231,3.1,0.790,0.4,0.44,STABLE / OPEN,-0.07,6.40,2467,1120,1407,693,0,0,25.2,25.0,
84,0108,10/9/2015 1:22:21 PM ,3053,20.921,20.722,0.199,3.6,2328,0.039,0.199,0.160,3.2,0.762,0.3,0.45,STABLE / OPEN,0.00,6.40,322,75,165,40,0,0,25.6,25.0,
85,0108,10/9/2015 1:55:21 PM ,3150,20.921,20.715,0.206,3.6,2375,0.040,0.204,0.164,3.2,0.754,0.3,0.45,STABLE / OPEN,0.00,6.40,420,57,167,33,0,0,25.5,25.0,
86,0108,10/9/2015 2:28:21 PM ,3152,20.921,20.714,0.207,3.6,2406,0.039,0.205,0.166,3.2,0.763,0.3,0.45,STABLE / OPEN,0.00,6.40,473,107,99,11,0,0,24.9,25.0,
87,0108,10/9/2015 3:01:21 PM ,4724,20.921,20.609,0.312,3.7,3743,0.039,0.298,0.259,3.3,0.792,0.4,0.45,STABLE / OPEN,0.22,6.62,1686,733,995,451,0,0,25.2,25.0,
88,EVENT,10/9/2015 3:34:21 PM ,4889,20.921,20.598,0.323,3.7,3862,0.040,0.307,0.267,3.3,0.790,0.4,0.45,STABLE / OPEN,0.01,6.63,3039,1566,1821,1035,0,0,25.5,25.0,
89,EVENT,10/9/2015 4:06:21 PM ,5312,20.921,20.560,0.362,3.8,4975,0.044,0.387,0.343,3.3,0.937,0.5,0.45,UNSTABLE / OPEN,20.57,27.20,2756,1431,1639,830,0,0,25.5,25.0,
90,0108,10/9/2015 4:39:21 PM ,4384,20.921,20.619,0.302,3.8,4209,0.046,0.339,0.293,3.4,0.960,0.4,0.44,STABLE / OPEN,0.21,27.40,2544,1330,915,404,0,0,25.7,25.0,
91,0108,10/9/2015 5:12:21 PM ,5620,20.921,20.539,0.382,3.9,5353,0.044,0.412,0.368,3.4,0.952,0.5,0.45,STABLE / OPEN,0.47,27.87,2774,1348,1105,460,0,0,25.3,25.0,
92,0108,10/9/2015 5:45:21 PM ,5854,20.921,20.515,0.407,3.9,5820,0.041,0.446,0.405,3.5,0.994,0.5,0.44,STABLE / OPEN,0.28,28.15,2197,1015,920,409,0,0,25.0,25.0,
93,0108,10/9/2015 6:18:21 PM ,4837,20.921,20.585,0.336,4.0,4828,0.041,0.377,0.336,3.5,0.998,0.5,0.44,UNSTABLE / OPEN,0.05,28.20,1572,584,305,169,0,0,25.5,25.0,
94,0108,10/9/2015 6:51:21 PM ,6301,20.921,20.484,0.437,4.1,6172,0.041,0.471,0.430,3.6,0.980,0.6,0.44,STABLE / OPEN,0.44,28.64,3732,2059,1989,1037,0,0,25.6,25.0,
95,0108,10/9/2015 7:24:21 PM ,5761,20.921,20.521,0.400,4.1,5612,0.041,0.433,0.392,3.7,0.974,0.5,0.44,STABLE / OPEN,0.05,28.69,3364,1855,1491,751,0,0,25.5,25.0,
96,0108,10/9/2015 7:57:21 PM ,3944,20.921,20.647,0.274,4.2,3802,0.040,0.306,0.266,3.7,0.964,0.4,0.44,STABLE / OPEN,0.00,28.69,302,16,104,0,0,0,25.0,25.0,
97,0108,10/9/2015 8:30:21 PM ,4016,20.921,20.641,0.280,4.2,3949,0.040,0.316,0.276,3.7,0.983,0.4,0.44,STABLE / OPEN,0.09,28.79,1021,343,529,202,0,0,24.9,25.0,
98,0108,10/9/2015 9:03:21 PM ,5814,20.921,20.515,0.407,4.3,5662,0.039,0.438,0.398,3.8,0.974,0.5,0.44,UNSTABLE / OPEN,0.33,29.11,2215,1142,1161,589,0,0,25.3,25.0,
99,0108,10/9/2015 9:36:21 PM ,5966,20.921,20.509,0.413,4.3,5674,0.040,0.436,0.396,3.9,0.951,0.6,0.44,STABLE / OPEN,0.23,29.34,4649,2792,2220,1156,0,0,25.5,25.0,
100,0108,10/9/2015 10:09:21 PM ,3939,20.921,20.648,0.273,4.4,3747,0.040,0.302,0.263,3.9,0.951,0.4,0.44,STABLE / OPEN,0.00,29.34,890,216,120,50,0,0,25.5,25.0,
101,0108,10/9/2015 10:42:21 PM ,4249,20.921,20.625,0.296,4.4,4186,0.040,0.333,0.293,3.9,0.985,0.4,0.44,UNSTABLE / OPEN,0.00,29.34,1018,261,61,26,0,0,24.9,25.0,
102,0108,10/9/2015 11:15:21 PM ,6351,20.921,20.482,0.439,4.5,6210,0.040,0.472,0.432,4.0,0.978,0.6,0.44,STABLE / OPEN,0.34,29.69,4445,2706,1735,814,0,0,25.2,25.0,
103,0108,10/9/2015 11:48:21 PM ,6218,20.921,20.488,0.433,4.5,6039,0.040,0.464,0.423,4.1,0.971,0.6,0.44,STABLE / OPEN,0.33,30.02,3779,2166,2022,988,0,0,25.5,25.0,
104,0108,10/10/2015 12:21:21 AM ,6188,20.921,20.490,0.432,4.6,5946,0.040,0.459,0.418,4.1,0.961,0.6,0.44,STABLE / OPEN,0.17,30.18,5571,3563,3036,1716,0,0,25.6,25.0,
105,0108,10/10/2015 12:53:21 AM ,5878,20.921,20.511,0.410,4.6,5754,0.040,0.443,0.403,4.2,0.979,0.5,0.44,STABLE / OPEN,0.06,30.25,4103,2437,1912,930,0,0,25.2,25.0,
106,0108,10/10/2015 1:26:21 AM ,6280,20.921,20.488,0.433,4.7,6022,0.040,0.460,0.419,4.2,0.959,0.6,0.44,STABLE / OPEN,0.12,30.37,5511,3428,3037,1679,0,0,24.9,25.0,
107,0108,10/10/2015 1:59:21 AM ,6047,20.921,20.503,0.418,4.8,5709,0.041,0.440,0.400,4.3,0.944,0.6,0.44,STABLE / OPEN,0.07,30.43,4276,2429,1856,961,0,0,25.2,25.0,
108,0108,10/10/2015 2:32:21 AM ,4340,20.921,20.620,0.301,4.8,4082,0.041,0.327,0.287,4.3,0.941,0.4,0.44,STABLE / OPEN,0.00,30.43,1858,892,742,385,0,0,25.5,25.0,
109,0108,10/10/2015 3:05:21 AM ,3817,20.921,20.657,0.265,4.9,3665,0.041,0.297,0.256,4.4,0.960,0.4,0.44,STABLE / OPEN,0.00,30.43,359,24,92,0,0,0,25.6,25.0,
110,0108,10/10/2015 3:38:21 AM ,3591,20.921,20.673,0.248,4.9,3438,0.041,0.281,0.240,4.4,0.957,0.3,0.44,STABLE / OPEN,0.00,30.43,225,15,16,0,0,0,24.9,25.0,
111,0108,10/10/2015 4:11:21 AM ,5550,20.921,20.533,0.388,5.0,5393,0.041,0.420,0.379,4.5,0.972,0.5,0.44,STABLE / OPEN,0.12,30.55,2147,1028,896,482,0,0,25.2,25.0,
112,0108,10/10/2015 4:44:21 AM ,4403,20.921,20.616,0.305,5.0,4219,0.041,0.336,0.295,4.5,0.958,0.4,0.44,STABLE / OPEN,0.11,30.66,1260,491,631,278,0,0,25.5,25.0,
113,0108,10/10/2015 5:17:21 AM ,4006,20.921,20.646,0.275,5.0,3694,0.041,0.298,0.258,4.6,0.922,0.4,0.44,STABLE / OPEN,0.00,30.66,83,1,28,0,0,0,25.6,25.0,
