Oxymax Activity CSV File

CSV FILE CREATION:10/12/2015 10:23:28 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.ADTA

GROUP/CAGE:0122
SUBJECT ID:4563
SUBJECT MASS:26.47 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,WHEEL,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0122,10/7/2015 3:41:21 PM , 194 , 104 , 190 , 99 , 0 ,
 1 ,0122,10/7/2015 3:42:21 PM , 168 , 108 , 146 , 91 , 0 ,
 1 ,0122,10/7/2015 3:43:21 PM , 155 , 111 , 157 , 84 , 0 ,
 1 ,0122,10/7/2015 3:44:21 PM , 165 , 106 , 148 , 88 , 0 ,
 1 ,0122,10/7/2015 3:45:21 PM , 94 , 65 , 92 , 45 , 0 ,
 1 ,0122,10/7/2015 3:46:21 PM , 167 , 121 , 160 , 98 , 0 ,
 1 ,0122,10/7/2015 3:47:21 PM , 56 , 21 , 55 , 30 , 0 ,
 1 ,0122,10/7/2015 3:48:21 PM , 121 , 71 , 73 , 34 , 0 ,
 1 ,0122,10/7/2015 3:49:21 PM , 143 , 88 , 122 , 69 , 0 ,
 1 ,0122,10/7/2015 3:50:21 PM , 78 , 33 , 53 , 19 , 0 ,
 1 ,0122,10/7/2015 3:51:21 PM , 125 , 83 , 117 , 59 , 0 ,
 1 ,0122,10/7/2015 3:52:21 PM , 117 , 74 , 95 , 50 , 0 ,
 1 ,0122,10/7/2015 3:53:21 PM , 13 , 1 , 32 , 2 , 0 ,
 1 ,0122,10/7/2015 3:54:21 PM , 87 , 45 , 73 , 29 , 0 ,
 1 ,0122,10/7/2015 3:55:21 PM , 154 , 93 , 113 , 73 , 0 ,
 1 ,0122,10/7/2015 3:56:21 PM , 118 , 71 , 171 , 84 , 0 ,
 1 ,0122,10/7/2015 3:57:21 PM , 147 , 87 , 141 , 80 , 0 ,
 1 ,0122,10/7/2015 3:58:21 PM , 132 , 79 , 119 , 76 , 0 ,
 1 ,0122,10/7/2015 3:59:21 PM , 140 , 77 , 92 , 56 , 0 ,
 1 ,0122,10/7/2015 4:00:21 PM , 115 , 74 , 130 , 65 , 0 ,
 1 ,0122,10/7/2015 4:01:21 PM , 9 , 1 , 14 , 4 , 0 ,
 1 ,0122,10/7/2015 4:02:21 PM , 131 , 79 , 84 , 46 , 0 ,
 1 ,0122,10/7/2015 4:03:21 PM , 62 , 28 , 65 , 34 , 0 ,
 1 ,0122,10/7/2015 4:04:21 PM , 154 , 106 , 120 , 74 , 0 ,
 1 ,0122,10/7/2015 4:05:21 PM , 153 , 100 , 56 , 15 , 0 ,
 1 ,0122,10/7/2015 4:06:21 PM , 11 , 3 , 15 , 2 , 0 ,
 1 ,0122,10/7/2015 4:07:21 PM , 53 , 26 , 55 , 23 , 0 ,
 1 ,0122,10/7/2015 4:08:21 PM , 179 , 119 , 187 , 128 , 0 ,
 1 ,0122,10/7/2015 4:09:21 PM , 136 , 78 , 111 , 62 , 0 ,
 1 ,0122,10/7/2015 4:10:21 PM , 153 , 84 , 105 , 52 , 0 ,
 1 ,0122,10/7/2015 4:11:21 PM , 66 , 29 , 42 , 24 , 0 ,
 1 ,0122,10/7/2015 4:12:21 PM , 95 , 56 , 71 , 35 , 0 ,
 2 ,0122,10/7/2015 4:13:21 PM , 74 , 10 , 52 , 6 , 0 ,
 2 ,0122,10/7/2015 4:14:21 PM , 79 , 13 , 45 , 6 , 0 ,
 2 ,0122,10/7/2015 4:15:21 PM , 114 , 29 , 74 , 3 , 0 ,
 2 ,0122,10/7/2015 4:16:21 PM , 76 , 24 , 28 , 0 , 0 ,
 2 ,0122,10/7/2015 4:17:21 PM , 93 , 48 , 52 , 31 , 0 ,
 2 ,0122,10/7/2015 4:18:21 PM , 124 , 86 , 129 , 86 , 0 ,
 2 ,0122,10/7/2015 4:19:21 PM , 112 , 85 , 193 , 130 , 0 ,
 2 ,0122,10/7/2015 4:20:21 PM , 153 , 96 , 139 , 94 , 0 ,
 2 ,0122,10/7/2015 4:21:21 PM , 95 , 61 , 57 , 36 , 0 ,
 2 ,0122,10/7/2015 4:22:21 PM , 63 , 29 , 50 , 29 , 0 ,
 2 ,0122,10/7/2015 4:23:21 PM , 60 , 31 , 48 , 22 , 0 ,
 2 ,0122,10/7/2015 4:24:21 PM , 17 , 6 , 10 , 5 , 0 ,
 2 ,0122,10/7/2015 4:25:21 PM , 85 , 54 , 64 , 34 , 0 ,
 2 ,0122,10/7/2015 4:26:21 PM , 138 , 94 , 142 , 81 , 0 ,
 2 ,0122,10/7/2015 4:27:21 PM , 79 , 37 , 90 , 22 , 0 ,
 2 ,0122,10/7/2015 4:28:21 PM , 186 , 36 , 100 , 8 , 0 ,
 2 ,0122,10/7/2015 4:29:21 PM , 114 , 27 , 71 , 18 , 0 ,
 2 ,0122,10/7/2015 4:30:21 PM , 88 , 19 , 71 , 17 , 0 ,
 2 ,0122,10/7/2015 4:31:21 PM , 91 , 20 , 67 , 0 , 0 ,
 2 ,0122,10/7/2015 4:32:21 PM , 68 , 23 , 45 , 1 , 0 ,
 2 ,0122,10/7/2015 4:33:21 PM , 113 , 40 , 33 , 6 , 0 ,
 2 ,0122,10/7/2015 4:34:21 PM , 113 , 77 , 74 , 50 , 0 ,
 2 ,0122,10/7/2015 4:35:21 PM , 62 , 32 , 30 , 16 , 0 ,
 2 ,0122,10/7/2015 4:36:21 PM , 9 , 1 , 1 , 0 , 0 ,
 2 ,0122,10/7/2015 4:37:21 PM , 42 , 15 , 40 , 17 , 0 ,
 2 ,0122,10/7/2015 4:38:21 PM , 90 , 52 , 73 , 39 , 0 ,
 2 ,0122,10/7/2015 4:39:21 PM , 74 , 13 , 53 , 7 , 0 ,
 2 ,0122,10/7/2015 4:40:21 PM , 71 , 17 , 98 , 5 , 0 ,
 2 ,0122,10/7/2015 4:41:21 PM , 40 , 13 , 57 , 2 , 0 ,
 2 ,0122,10/7/2015 4:42:21 PM , 108 , 22 , 50 , 2 , 0 ,
 2 ,0122,10/7/2015 4:43:21 PM , 13 , 2 , 5 , 0 , 0 ,
 2 ,0122,10/7/2015 4:44:21 PM , 16 , 3 , 0 , 0 , 0 ,
 2 ,0122,10/7/2015 4:45:21 PM , 12 , 1 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:46:21 PM , 15 , 1 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:47:21 PM , 12 , 0 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:48:21 PM , 39 , 5 , 10 , 0 , 0 ,
 3 ,0122,10/7/2015 4:49:21 PM , 16 , 0 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:50:21 PM , 5 , 0 , 5 , 0 , 0 ,
 3 ,0122,10/7/2015 4:51:21 PM , 4 , 0 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:52:21 PM , 4 , 0 , 1 , 0 , 0 ,
 3 ,0122,10/7/2015 4:53:21 PM , 4 , 0 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:54:21 PM , 9 , 0 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:55:21 PM , 12 , 0 , 0 , 0 , 0 ,
 3 ,0122,10/7/2015 4:56:21 PM , 25 , 7 , 6 , 0 , 0 ,
 3 ,0122,10/7/2015 4:57:21 PM , 44 , 21 , 28 , 5 , 0 ,
 3 ,0122,10/7/2015 4:58:21 PM , 70 , 45 , 62 , 33 , 0 ,
 3 ,0122,10/7/2015 4:59:21 PM , 48 , 15 , 52 , 16 , 0 ,
 3 ,0122,10/7/2015 5:00:21 PM , 28 , 8 , 7 , 0 , 0 ,
 3 ,0122,10/7/2015 5:01:21 PM , 38 , 5 , 26 , 5 , 0 ,
 3 ,0122,10/7/2015 5:02:21 PM , 72 , 11 , 63 , 16 , 0 ,
 3 ,0122,10/7/2015 5:03:21 PM , 66 , 11 , 111 , 4 , 0 ,
 3 ,0122,10/7/2015 5:04:21 PM , 94 , 20 , 49 , 6 , 0 ,
 3 ,0122,10/7/2015 5:05:21 PM , 11 , 3 , 18 , 2 , 0 ,
 3 ,0122,10/7/2015 5:06:21 PM , 11 , 0 , 15 , 2 , 0 ,
 3 ,0122,10/7/2015 5:07:21 PM , 12 , 0 , 16 , 2 , 0 ,
 3 ,0122,10/7/2015 5:08:21 PM , 46 , 23 , 38 , 23 , 0 ,
 3 ,0122,10/7/2015 5:09:21 PM , 92 , 59 , 68 , 43 , 0 ,
 3 ,0122,10/7/2015 5:10:21 PM , 70 , 35 , 80 , 41 , 0 ,
 3 ,0122,10/7/2015 5:11:21 PM , 89 , 63 , 59 , 35 , 0 ,
 3 ,0122,10/7/2015 5:12:21 PM , 43 , 25 , 16 , 10 , 0 ,
 3 ,0122,10/7/2015 5:13:21 PM , 109 , 71 , 114 , 73 , 0 ,
 3 ,0122,10/7/2015 5:14:21 PM , 65 , 36 , 103 , 59 , 0 ,
 3 ,0122,10/7/2015 5:15:21 PM , 106 , 78 , 99 , 63 , 0 ,
 3 ,0122,10/7/2015 5:16:21 PM , 133 , 75 , 138 , 70 , 0 ,
 3 ,0122,10/7/2015 5:17:21 PM , 74 , 28 , 39 , 20 , 0 ,
 3 ,0122,10/7/2015 5:18:21 PM , 45 , 18 , 28 , 12 , 0 ,
 4 ,0122,10/7/2015 5:19:21 PM , 30 , 6 , 12 , 6 , 0 ,
 4 ,0122,10/7/2015 5:20:21 PM , 7 , 0 , 8 , 0 , 0 ,
 4 ,0122,10/7/2015 5:21:21 PM , 2 , 0 , 4 , 2 , 0 ,
 4 ,0122,10/7/2015 5:22:21 PM , 5 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:23:21 PM , 4 , 0 , 1 , 0 , 0 ,
 4 ,0122,10/7/2015 5:24:21 PM , 4 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:25:21 PM , 2 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:26:21 PM , 1 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:27:21 PM , 4 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:28:21 PM , 3 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:29:21 PM , 22 , 7 , 16 , 3 , 0 ,
 4 ,0122,10/7/2015 5:30:21 PM , 0 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:31:21 PM , 2 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:32:21 PM , 2 , 0 , 2 , 0 , 0 ,
 4 ,0122,10/7/2015 5:33:21 PM , 6 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:34:21 PM , 5 , 2 , 7 , 0 , 0 ,
 4 ,0122,10/7/2015 5:35:21 PM , 2 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:36:21 PM , 4 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:37:21 PM , 2 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:38:21 PM , 12 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:39:21 PM , 12 , 1 , 4 , 0 , 0 ,
 4 ,0122,10/7/2015 5:40:21 PM , 4 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:41:21 PM , 3 , 0 , 0 , 0 , 0 ,
 4 ,0122,10/7/2015 5:42:21 PM , 14 , 2 , 5 , 3 , 0 ,
 4 ,0122,10/7/2015 5:43:21 PM , 44 , 9 , 24 , 11 , 0 ,
 4 ,0122,10/7/2015 5:44:21 PM , 9 , 2 , 26 , 9 , 0 ,
 4 ,0122,10/7/2015 5:45:21 PM , 80 , 33 , 36 , 16 , 0 ,
 4 ,0122,10/7/2015 5:46:21 PM , 51 , 29 , 25 , 13 , 0 ,
 4 ,0122,10/7/2015 5:47:21 PM , 24 , 15 , 39 , 19 , 0 ,
 4 ,0122,10/7/2015 5:48:21 PM , 17 , 2 , 35 , 5 , 0 ,
 4 ,0122,10/7/2015 5:49:21 PM , 20 , 9 , 27 , 10 , 0 ,
 4 ,0122,10/7/2015 5:50:21 PM , 43 , 4 , 43 , 1 , 0 ,
 4 ,0122,10/7/2015 5:51:21 PM , 66 , 8 , 85 , 6 , 0 ,
 5 ,0122,10/7/2015 5:52:21 PM , 30 , 2 , 59 , 5 , 0 ,
 5 ,0122,10/7/2015 5:53:21 PM , 89 , 12 , 76 , 8 , 0 ,
 5 ,0122,10/7/2015 5:54:21 PM , 47 , 21 , 37 , 16 , 0 ,
 5 ,0122,10/7/2015 5:55:21 PM , 8 , 1 , 8 , 1 , 0 ,
 5 ,0122,10/7/2015 5:56:21 PM , 4 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 5:57:21 PM , 7 , 1 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 5:58:21 PM , 5 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 5:59:21 PM , 3 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:00:21 PM , 5 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:01:21 PM , 1 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:02:21 PM , 2 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:03:21 PM , 33 , 7 , 34 , 12 , 0 ,
 5 ,0122,10/7/2015 6:04:21 PM , 5 , 1 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:05:21 PM , 3 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:06:21 PM , 2 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:07:21 PM , 5 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:08:21 PM , 2 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:09:21 PM , 2 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:10:21 PM , 3 , 0 , 0 , 0 , 0 ,
 5 ,0122,10/7/2015 6:11:21 PM , 27 , 21 , 12 , 9 , 0 ,
 5 ,0122,10/7/2015 6:12:21 PM , 36 , 21 , 5 , 1 , 0 ,
 5 ,0122,10/7/2015 6:13:21 PM , 45 , 9 , 12 , 5 , 0 ,
 5 ,0122,10/7/2015 6:14:21 PM , 96 , 53 , 69 , 26 , 0 ,
 5 ,0122,10/7/2015 6:15:21 PM , 88 , 46 , 110 , 49 , 0 ,
 5 ,0122,10/7/2015 6:16:21 PM , 101 , 61 , 78 , 49 , 0 ,
 5 ,0122,10/7/2015 6:17:21 PM , 61 , 39 , 50 , 23 , 0 ,
 5 ,0122,10/7/2015 6:18:21 PM , 2 , 1 , 4 , 2 , 0 ,
 5 ,0122,10/7/2015 6:19:21 PM , 69 , 41 , 51 , 33 , 0 ,
 5 ,0122,10/7/2015 6:20:21 PM , 46 , 21 , 23 , 6 , 0 ,
 5 ,0122,10/7/2015 6:21:21 PM , 9 , 1 , 36 , 0 , 0 ,
 5 ,0122,10/7/2015 6:22:21 PM , 45 , 25 , 65 , 30 , 0 ,
 5 ,0122,10/7/2015 6:23:21 PM , 97 , 66 , 75 , 45 , 0 ,
 5 ,0122,10/7/2015 6:24:21 PM , 63 , 36 , 62 , 26 , 0 ,
 6 ,0122,10/7/2015 6:25:21 PM , 67 , 44 , 115 , 75 , 0 ,
 6 ,0122,10/7/2015 6:26:21 PM , 147 , 77 , 106 , 59 , 0 ,
 6 ,0122,10/7/2015 6:27:21 PM , 127 , 83 , 117 , 73 , 0 ,
 6 ,0122,10/7/2015 6:28:21 PM , 21 , 13 , 19 , 8 , 0 ,
 6 ,0122,10/7/2015 6:29:21 PM , 65 , 37 , 28 , 12 , 0 ,
 6 ,0122,10/7/2015 6:30:21 PM , 13 , 1 , 23 , 4 , 0 ,
 6 ,0122,10/7/2015 6:31:21 PM , 69 , 12 , 41 , 4 , 0 ,
 6 ,0122,10/7/2015 6:32:21 PM , 97 , 64 , 16 , 6 , 0 ,
 6 ,0122,10/7/2015 6:33:21 PM , 109 , 76 , 133 , 86 , 0 ,
 6 ,0122,10/7/2015 6:34:21 PM , 136 , 88 , 119 , 60 , 0 ,
 6 ,0122,10/7/2015 6:35:21 PM , 74 , 41 , 86 , 52 , 0 ,
 6 ,0122,10/7/2015 6:36:21 PM , 109 , 74 , 140 , 73 , 0 ,
 6 ,0122,10/7/2015 6:37:21 PM , 20 , 3 , 25 , 14 , 0 ,
 6 ,0122,10/7/2015 6:38:21 PM , 128 , 81 , 84 , 53 , 0 ,
 6 ,0122,10/7/2015 6:39:21 PM , 19 , 1 , 16 , 7 , 0 ,
 6 ,0122,10/7/2015 6:40:21 PM , 39 , 1 , 11 , 0 , 0 ,
 6 ,0122,10/7/2015 6:41:21 PM , 56 , 7 , 9 , 0 , 0 ,
 6 ,0122,10/7/2015 6:42:21 PM , 51 , 3 , 3 , 0 , 0 ,
 6 ,0122,10/7/2015 6:43:21 PM , 15 , 4 , 23 , 7 , 0 ,
 6 ,0122,10/7/2015 6:44:21 PM , 6 , 0 , 9 , 0 , 0 ,
 6 ,0122,10/7/2015 6:45:21 PM , 1 , 0 , 1 , 0 , 0 ,
 6 ,0122,10/7/2015 6:46:21 PM , 57 , 39 , 67 , 33 , 0 ,
 6 ,0122,10/7/2015 6:47:21 PM , 96 , 62 , 75 , 45 , 0 ,
 6 ,0122,10/7/2015 6:48:21 PM , 88 , 44 , 32 , 25 , 0 ,
 6 ,0122,10/7/2015 6:49:21 PM , 99 , 53 , 50 , 21 , 0 ,
 6 ,0122,10/7/2015 6:50:21 PM , 81 , 50 , 78 , 47 , 0 ,
 6 ,0122,10/7/2015 6:51:21 PM , 154 , 95 , 143 , 81 , 0 ,
 6 ,0122,10/7/2015 6:52:21 PM , 83 , 49 , 195 , 125 , 0 ,
 6 ,0122,10/7/2015 6:53:21 PM , 23 , 19 , 59 , 36 , 0 ,
 6 ,0122,10/7/2015 6:54:21 PM , 0 , 0 , 11 , 0 , 0 ,
 6 ,0122,10/7/2015 6:55:21 PM , 72 , 41 , 57 , 34 , 0 ,
 6 ,0122,10/7/2015 6:56:21 PM , 99 , 47 , 98 , 51 , 0 ,
 6 ,0122,10/7/2015 6:57:21 PM , 126 , 76 , 117 , 69 , 0 ,
 7 ,0122,10/7/2015 6:58:21 PM , 70 , 43 , 67 , 35 , 0 ,
 7 ,0122,10/7/2015 6:59:21 PM , 58 , 7 , 26 , 6 , 0 ,
 7 ,0122,10/7/2015 7:00:21 PM , 39 , 14 , 23 , 13 , 0 ,
 7 ,0122,10/7/2015 7:01:21 PM , 78 , 60 , 140 , 84 , 0 ,
 7 ,0122,10/7/2015 7:02:21 PM , 132 , 89 , 95 , 54 , 0 ,
 7 ,0122,10/7/2015 7:03:21 PM , 174 , 117 , 117 , 51 , 0 ,
 7 ,0122,10/7/2015 7:04:21 PM , 147 , 105 , 158 , 89 , 0 ,
 7 ,0122,10/7/2015 7:05:21 PM , 94 , 37 , 20 , 13 , 0 ,
 7 ,0122,10/7/2015 7:06:21 PM , 22 , 1 , 9 , 0 , 0 ,
 7 ,0122,10/7/2015 7:07:21 PM , 72 , 2 , 6 , 0 , 0 ,
 7 ,0122,10/7/2015 7:08:21 PM , 50 , 5 , 14 , 0 , 0 ,
 7 ,0122,10/7/2015 7:09:21 PM , 118 , 87 , 105 , 65 , 0 ,
 7 ,0122,10/7/2015 7:10:21 PM , 126 , 78 , 47 , 25 , 0 ,
 7 ,0122,10/7/2015 7:11:21 PM , 33 , 2 , 22 , 3 , 0 ,
 7 ,0122,10/7/2015 7:12:21 PM , 21 , 1 , 2 , 0 , 0 ,
 7 ,0122,10/7/2015 7:13:21 PM , 17 , 10 , 17 , 9 , 0 ,
 7 ,0122,10/7/2015 7:14:21 PM , 113 , 76 , 105 , 64 , 0 ,
 7 ,0122,10/7/2015 7:15:21 PM , 211 , 147 , 180 , 131 , 0 ,
 7 ,0122,10/7/2015 7:16:21 PM , 106 , 66 , 152 , 98 , 0 ,
 7 ,0122,10/7/2015 7:17:21 PM , 159 , 108 , 168 , 106 , 0 ,
 7 ,0122,10/7/2015 7:18:21 PM , 183 , 113 , 164 , 110 , 0 ,
 7 ,0122,10/7/2015 7:19:21 PM , 54 , 24 , 8 , 4 , 0 ,
 7 ,0122,10/7/2015 7:20:21 PM , 63 , 32 , 74 , 39 , 0 ,
 7 ,0122,10/7/2015 7:21:21 PM , 158 , 113 , 159 , 109 , 0 ,
 7 ,0122,10/7/2015 7:22:21 PM , 70 , 40 , 68 , 35 , 0 ,
 7 ,0122,10/7/2015 7:23:21 PM , 64 , 41 , 144 , 90 , 0 ,
 7 ,0122,10/7/2015 7:24:21 PM , 55 , 24 , 96 , 59 , 0 ,
 7 ,0122,10/7/2015 7:25:21 PM , 117 , 81 , 98 , 50 , 0 ,
 7 ,0122,10/7/2015 7:26:21 PM , 120 , 82 , 78 , 47 , 0 ,
 7 ,0122,10/7/2015 7:27:21 PM , 117 , 73 , 100 , 65 , 0 ,
