Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:19 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0108
SUBJECT ID:4373
SUBJECT MASS:18.5 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010801,10/7/2015,10/7/2015 3:43:06 PM ,10/7/2015 3:43:20 PM , 14 ,-0.11,-0.11,
 2 , 1 ,010801,10/7/2015,10/7/2015 3:45:10 PM ,10/7/2015 3:45:17 PM , 7 ,0.10,-0.01,
 3 , 2 ,010801,10/7/2015,10/7/2015 4:36:18 PM ,10/7/2015 4:43:07 PM , 409 ,0.12,0.11,
 4 , 2 ,010801,10/7/2015,10/7/2015 4:45:01 PM ,10/7/2015 4:45:10 PM , 9 ,-0.04,0.07,
 5 , 3 ,010801,10/7/2015,10/7/2015 4:50:13 PM ,10/7/2015 4:53:29 PM , 196 ,0.09,0.16,
 6 , 4 ,010801,10/7/2015,10/7/2015 5:47:12 PM ,10/7/2015 5:47:37 PM , 25 ,0.09,0.26,
 7 , 5 ,010801,10/7/2015,10/7/2015 5:53:31 PM ,10/7/2015 5:56:10 PM , 159 ,0.07,0.33,
 8 , 6 ,010801,10/7/2015,10/7/2015 6:26:49 PM ,10/7/2015 6:29:26 PM , 157 ,0.06,0.40,
 9 , 6 ,010801,10/7/2015,10/7/2015 6:32:41 PM ,10/7/2015 6:33:05 PM , 24 ,-0.05,0.35,
 10 , 6 ,010801,10/7/2015,10/7/2015 6:39:22 PM ,10/7/2015 6:41:32 PM , 130 ,0.09,0.44,
 11 , 6 ,010801,10/7/2015,10/7/2015 6:55:33 PM ,10/7/2015 6:56:03 PM , 30 ,-0.06,0.38,
 12 , 7 ,010801,10/7/2015,10/7/2015 7:01:03 PM ,10/7/2015 7:01:33 PM , 30 ,0.05,0.44,
 13 , 7 ,010801,10/7/2015,10/7/2015 7:11:27 PM ,10/7/2015 7:16:33 PM , 306 ,0.17,0.61,
 14 , 8 ,010801,10/7/2015,10/7/2015 7:32:55 PM ,10/7/2015 7:39:28 PM , 393 ,0.19,0.80,
 15 , 8 ,010801,10/7/2015,10/7/2015 7:46:54 PM ,10/7/2015 7:47:10 PM , 16 ,0.05,0.85,
 16 , 8 ,010801,10/7/2015,10/7/2015 7:48:12 PM ,10/7/2015 7:48:23 PM , 11 ,-0.05,0.80,
 17 , 8 ,010801,10/7/2015,10/7/2015 7:53:28 PM ,10/7/2015 7:53:56 PM , 28 ,0.03,0.83,
 18 , 8 ,010801,10/7/2015,10/7/2015 7:56:32 PM ,10/7/2015 7:58:30 PM , 118 ,0.05,0.88,
 19 , 8 ,010801,10/7/2015,10/7/2015 7:58:43 PM ,10/7/2015 8:02:49 PM , 246 ,0.17,1.05,
 20 , 11 ,010801,10/7/2015,10/7/2015 9:22:39 PM ,10/7/2015 9:26:36 PM , 237 ,0.13,1.17,
 21 , 11 ,010801,10/7/2015,10/7/2015 9:28:21 PM ,10/7/2015 9:28:43 PM , 22 ,-0.16,1.02,
 22 , 11 ,010801,10/7/2015,10/7/2015 9:29:44 PM ,10/7/2015 9:29:54 PM , 10 ,0.13,1.15,
 23 , 12 ,010801,10/7/2015,10/7/2015 9:45:20 PM ,10/7/2015 9:46:04 PM , 44 ,0.04,1.18,
 24 , 12 ,010801,10/7/2015,10/7/2015 9:46:25 PM ,10/7/2015 9:49:54 PM , 209 ,0.12,1.30,
 25 , 12 ,010801,10/7/2015,10/7/2015 9:55:53 PM ,10/7/2015 9:56:06 PM , 13 ,-0.04,1.26,
 26 , 12 ,010801,10/7/2015,10/7/2015 9:58:07 PM ,10/7/2015 9:58:15 PM , 8 ,0.04,1.30,
 27 , 12 ,010801,10/7/2015,10/7/2015 10:09:47 PM ,10/7/2015 10:10:56 PM , 69 ,0.05,1.35,
 28 , 12 ,010801,10/7/2015,10/7/2015 10:14:53 PM ,10/7/2015 10:15:04 PM , 11 ,0.11,1.46,
 29 , 13 ,010801,10/7/2015,10/7/2015 10:16:23 PM ,10/7/2015 10:16:52 PM , 29 ,0.05,1.50,
 30 , 13 ,010801,10/7/2015,10/7/2015 10:20:46 PM ,10/7/2015 10:21:01 PM , 15 ,0.04,1.54,
 31 , 13 ,010801,10/7/2015,10/7/2015 10:32:33 PM ,10/7/2015 10:33:02 PM , 29 ,-0.05,1.49,
 32 , 13 ,010801,10/7/2015,10/7/2015 10:34:19 PM ,10/7/2015 10:34:29 PM , 10 ,-0.03,1.46,
 33 , 13 ,010801,10/7/2015,10/7/2015 10:38:01 PM ,10/7/2015 10:38:51 PM , 50 ,0.03,1.49,
 34 , 13 ,010801,10/7/2015,10/7/2015 10:43:07 PM ,10/7/2015 10:44:20 PM , 73 ,0.79,2.28,
 35 , 14 ,010801,10/7/2015,10/7/2015 10:55:25 PM ,10/7/2015 10:55:34 PM , 9 ,0.06,2.33,
 36 , 14 ,010801,10/7/2015,10/7/2015 10:55:46 PM ,10/7/2015 10:56:33 PM , 47 ,-0.05,2.29,
 37 , 14 ,010801,10/7/2015,10/7/2015 11:13:58 PM ,10/7/2015 11:14:06 PM , 8 ,0.05,2.33,
 38 , 15 ,010801,10/7/2015,10/7/2015 11:27:14 PM ,10/7/2015 11:27:18 PM , 4 ,-0.06,2.27,
 39 , 19 ,010801,10/8/2015,10/8/2015 1:48:26 AM ,10/8/2015 1:48:34 AM , 8 ,-0.05,2.22,
 40 , 19 ,010801,10/8/2015,10/8/2015 1:56:51 AM ,10/8/2015 1:57:10 AM , 19 ,-0.06,2.17,
 41 , 19 ,010801,10/8/2015,10/8/2015 1:57:24 AM ,10/8/2015 1:58:07 AM , 43 ,0.08,2.24,
 42 , 19 ,010801,10/8/2015,10/8/2015 2:02:18 AM ,10/8/2015 2:04:18 AM , 120 ,0.05,2.29,
 43 , 20 ,010801,10/8/2015,10/8/2015 2:05:09 AM ,10/8/2015 2:05:30 AM , 21 ,0.05,2.35,
 44 , 20 ,010801,10/8/2015,10/8/2015 2:08:47 AM ,10/8/2015 2:09:05 AM , 18 ,-0.03,2.32,
 45 , 20 ,010801,10/8/2015,10/8/2015 2:10:01 AM ,10/8/2015 2:10:09 AM , 8 ,0.03,2.35,
 46 , 20 ,010801,10/8/2015,10/8/2015 2:11:25 AM ,10/8/2015 2:11:49 AM , 24 ,-0.03,2.32,
 47 , 20 ,010801,10/8/2015,10/8/2015 2:28:31 AM ,10/8/2015 2:28:42 AM , 11 ,-0.04,2.28,
 48 , 20 ,010801,10/8/2015,10/8/2015 2:30:49 AM ,10/8/2015 2:31:05 AM , 16 ,0.07,2.35,
 49 , 20 ,010801,10/8/2015,10/8/2015 2:34:23 AM ,10/8/2015 2:34:38 AM , 15 ,-0.10,2.25,
 50 , 21 ,010801,10/8/2015,10/8/2015 2:37:13 AM ,10/8/2015 2:40:51 AM , 218 ,0.26,2.51,
 51 , 24 ,010801,10/8/2015,10/8/2015 4:25:47 AM ,10/8/2015 4:25:59 AM , 12 ,-0.03,2.48,
 52 , 24 ,010801,10/8/2015,10/8/2015 4:28:07 AM ,10/8/2015 4:31:15 AM , 188 ,0.05,2.53,
 53 , 24 ,010801,10/8/2015,10/8/2015 4:31:35 AM ,10/8/2015 4:31:49 AM , 14 ,0.05,2.58,
 54 , 24 ,010801,10/8/2015,10/8/2015 4:38:07 AM ,10/8/2015 4:38:20 AM , 13 ,-0.03,2.54,
 55 , 25 ,010801,10/8/2015,10/8/2015 4:53:55 AM ,10/8/2015 4:58:53 AM , 298 ,0.21,2.76,
 56 , 26 ,010801,10/8/2015,10/8/2015 5:38:01 AM ,10/8/2015 5:38:20 AM , 19 ,-0.05,2.71,
 57 , 29 ,010801,10/8/2015,10/8/2015 7:11:50 AM ,10/8/2015 7:11:59 AM , 9 ,-0.04,2.67,
 58 , 29 ,010801,10/8/2015,10/8/2015 7:12:25 AM ,10/8/2015 7:13:22 AM , 57 ,0.09,2.76,
 59 , 29 ,010801,10/8/2015,10/8/2015 7:13:37 AM ,10/8/2015 7:15:25 AM , 108 ,0.07,2.82,
 60 , 29 ,010801,10/8/2015,10/8/2015 7:16:57 AM ,10/8/2015 7:17:01 AM , 4 ,-0.08,2.75,
 61 , 29 ,010801,10/8/2015,10/8/2015 7:19:10 AM ,10/8/2015 7:19:24 AM , 14 ,0.04,2.78,
 62 , 29 ,010801,10/8/2015,10/8/2015 7:20:06 AM ,10/8/2015 7:20:19 AM , 13 ,-0.03,2.75,
 63 , 29 ,010801,10/8/2015,10/8/2015 7:21:41 AM ,10/8/2015 7:21:49 AM , 8 ,0.04,2.79,
 64 , 29 ,010801,10/8/2015,10/8/2015 7:24:44 AM ,10/8/2015 7:25:59 AM , 75 ,0.06,2.85,
 65 , 29 ,010801,10/8/2015,10/8/2015 7:26:14 AM ,10/8/2015 7:26:36 AM , 22 ,-0.04,2.80,
 66 , 29 ,010801,10/8/2015,10/8/2015 7:27:03 AM ,10/8/2015 7:27:18 AM , 15 ,0.06,2.86,
 67 , 29 ,010801,10/8/2015,10/8/2015 7:28:36 AM ,10/8/2015 7:28:45 AM , 9 ,-0.04,2.83,
 68 , 30 ,010801,10/8/2015,10/8/2015 7:37:23 AM ,10/8/2015 7:37:44 AM , 21 ,-0.03,2.80,
 69 , 30 ,010801,10/8/2015,10/8/2015 7:41:53 AM ,10/8/2015 7:43:22 AM , 89 ,0.13,2.93,
 70 , 34 ,010801,10/8/2015,10/8/2015 9:59:47 AM ,10/8/2015 9:59:59 AM , 12 ,-0.04,2.89,
 71 , 34 ,010801,10/8/2015,10/8/2015 10:04:56 AM ,10/8/2015 10:05:57 AM , 61 ,0.05,2.94,
 72 , 34 ,010801,10/8/2015,10/8/2015 10:12:52 AM ,10/8/2015 10:13:06 AM , 14 ,0.03,2.98,
 73 , 35 ,010801,10/8/2015,10/8/2015 10:23:45 AM ,10/8/2015 10:23:52 AM , 7 ,0.06,3.04,
 74 , 35 ,010801,10/8/2015,10/8/2015 10:29:03 AM ,10/8/2015 10:29:29 AM , 26 ,-0.03,3.01,
 75 , 39 ,010801,10/8/2015,10/8/2015 12:57:42 PM ,10/8/2015 12:58:22 PM , 40 ,0.07,3.08,
 76 , 42 ,010801,10/8/2015,10/8/2015 2:29:26 PM ,10/8/2015 2:32:58 PM , 212 ,0.07,3.15,
 77 , 42 ,010801,10/8/2015,10/8/2015 2:34:58 PM ,10/8/2015 2:35:16 PM , 18 ,0.05,3.21,
 78 , 42 ,010801,10/8/2015,10/8/2015 2:40:24 PM ,10/8/2015 2:41:01 PM , 37 ,0.04,3.25,
 79 , 43 ,010801,10/8/2015,10/8/2015 3:00:51 PM ,10/8/2015 3:01:09 PM , 18 ,-0.04,3.20,
 80 , 45 ,010801,10/8/2015,10/8/2015 3:50:56 PM ,10/8/2015 3:53:59 PM , 183 ,0.12,3.32,
 81 , 45 ,010801,10/8/2015,10/8/2015 4:08:00 PM ,10/8/2015 4:11:19 PM , 199 ,0.13,3.45,
 82 , 45 ,010801,10/8/2015,10/8/2015 4:19:34 PM ,10/8/2015 4:19:53 PM , 19 ,-0.03,3.42,
 83 , 46 ,010801,10/8/2015,10/8/2015 4:28:14 PM ,10/8/2015 4:30:06 PM , 112 ,0.11,3.52,
 84 , 46 ,010801,10/8/2015,10/8/2015 4:30:20 PM ,10/8/2015 4:32:29 PM , 129 ,0.06,3.58,
 85 , 48 ,010801,10/8/2015,10/8/2015 5:28:21 PM ,10/8/2015 5:31:23 PM , 182 ,0.20,3.78,
 86 , 48 ,010801,10/8/2015,10/8/2015 5:42:49 PM ,10/8/2015 5:43:35 PM , 46 ,0.04,3.83,
 87 , 48 ,010801,10/8/2015,10/8/2015 5:47:08 PM ,10/8/2015 5:48:12 PM , 64 ,0.79,4.62,
 88 , 48 ,010801,10/8/2015,10/8/2015 5:56:36 PM ,10/8/2015 5:56:44 PM , 8 ,-0.04,4.58,
