Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:21 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0113
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4385
Subject Mass (G), 26.2 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0113,10/8/2015 4:03:21 PM ,2934,20.921,20.668,0.254,2.3,2240,0.039,0.243,0.204,2.0,0.763,0.4,0.48,UNSTABLE / OPEN,0.04,3.77,377,81,110,8,0,0,25.3,25.0,
46,0113,10/8/2015 4:35:21 PM ,2826,20.921,20.678,0.243,2.3,2179,0.040,0.238,0.197,2.0,0.771,0.4,0.48,STABLE / OPEN,-0.12,3.65,232,29,33,1,0,0,25.0,25.0,
47,0113,10/8/2015 5:08:21 PM ,3808,20.921,20.589,0.333,2.4,3059,0.042,0.321,0.279,2.0,0.803,0.5,0.48,STABLE / OPEN,0.13,3.78,2623,996,1100,437,0,0,25.3,25.0,
48,EVENT,10/8/2015 5:41:21 PM ,2828,20.921,20.676,0.245,2.4,2158,0.043,0.240,0.197,2.1,0.763,0.4,0.48,STABLE / OPEN,-0.04,3.74,579,108,254,4,0,0,25.5,25.0,
49,EVENT,10/8/2015 6:14:21 PM ,3148,20.921,20.646,0.275,2.4,2611,0.043,0.279,0.237,2.1,0.829,0.4,0.48,STABLE / OPEN,-0.09,3.65,1028,420,521,196,0,0,25.3,25.0,
50,0113,10/8/2015 6:47:21 PM ,4504,20.921,20.528,0.393,2.5,3786,0.043,0.385,0.342,2.1,0.841,0.6,0.48,UNSTABLE / OPEN,0.29,3.94,2534,1282,1610,712,0,0,24.9,25.0,
51,0113,10/8/2015 7:20:21 PM ,4354,20.921,20.536,0.385,2.6,3829,0.041,0.388,0.347,2.2,0.879,0.6,0.48,STABLE / OPEN,-0.01,3.93,4529,2774,2927,1433,0,0,25.6,25.0,
52,0113,10/8/2015 7:53:21 PM ,4621,20.921,20.509,0.413,2.6,4169,0.040,0.420,0.380,2.3,0.902,0.6,0.48,UNSTABLE / OPEN,0.29,4.22,3683,2127,2327,1148,0,0,25.1,25.0,
53,0113,10/8/2015 8:26:21 PM ,4444,20.921,20.527,0.394,2.7,3907,0.041,0.396,0.355,2.3,0.879,0.6,0.48,UNSTABLE / OPEN,0.24,4.46,3675,2222,2463,1292,0,0,25.4,25.0,
54,0113,10/8/2015 8:59:21 PM ,4948,20.921,20.483,0.438,2.8,4398,0.041,0.440,0.399,2.4,0.889,0.6,0.48,UNSTABLE / OPEN,0.02,4.48,5160,3318,2876,1576,0,0,25.2,25.0,
55,0113,10/8/2015 9:32:21 PM ,4389,20.921,20.529,0.392,2.8,4026,0.042,0.408,0.366,2.4,0.917,0.6,0.48,UNSTABLE / OPEN,0.38,4.86,3065,1652,1952,926,0,0,25.3,25.0,
56,0113,10/8/2015 10:05:21 PM ,3871,20.921,20.574,0.347,2.9,3602,0.043,0.370,0.328,2.5,0.930,0.5,0.48,STABLE / OPEN,-0.02,4.84,2567,1154,1546,596,0,0,25.2,25.0,
57,0113,10/8/2015 10:38:21 PM ,4251,20.921,20.542,0.379,2.9,3808,0.043,0.390,0.347,2.5,0.896,0.5,0.48,UNSTABLE / OPEN,0.15,4.99,3525,1818,1990,886,0,0,25.2,25.0,
58,0113,10/8/2015 11:11:21 PM ,3928,20.921,20.572,0.350,3.0,3536,0.044,0.366,0.321,2.6,0.900,0.5,0.48,STABLE / OPEN,0.30,5.29,2392,1114,1319,602,0,0,25.2,25.0,
59,0113,10/8/2015 11:44:21 PM ,3946,20.921,20.568,0.353,3.1,3637,0.044,0.375,0.331,2.6,0.922,0.5,0.48,UNSTABLE / OPEN,-0.15,5.14,2913,1414,1997,824,0,0,25.4,25.0,
60,0113,10/9/2015 12:17:21 AM ,2544,20.921,20.694,0.227,3.1,2313,0.044,0.254,0.210,2.7,0.909,0.3,0.48,STABLE / OPEN,0.04,5.18,98,22,129,37,0,0,25.2,25.0,
61,0113,10/9/2015 12:50:21 AM ,2640,20.921,20.687,0.234,3.1,2302,0.044,0.254,0.210,2.7,0.872,0.3,0.48,STABLE / OPEN,-0.03,5.14,441,11,109,4,0,0,25.6,25.0,
62,0113,10/9/2015 1:22:21 AM ,4245,20.921,20.540,0.381,3.2,3976,0.044,0.406,0.362,2.8,0.937,0.6,0.48,STABLE / OPEN,0.34,5.49,2192,1198,1246,615,0,0,24.9,25.0,
63,0113,10/9/2015 1:55:21 AM ,3481,20.921,20.610,0.311,3.2,3204,0.043,0.335,0.291,2.8,0.920,0.5,0.48,STABLE / OPEN,-0.24,5.25,2462,1221,1483,672,0,0,25.4,25.0,
64,0113,10/9/2015 2:28:21 AM ,2633,20.921,20.689,0.232,3.3,2283,0.043,0.249,0.207,2.9,0.867,0.3,0.48,STABLE / OPEN,0.20,5.45,425,34,381,6,0,0,24.8,25.0,
65,0113,10/9/2015 3:01:21 AM ,2807,20.921,20.675,0.246,3.3,2336,0.041,0.254,0.213,2.9,0.832,0.4,0.48,STABLE / OPEN,0.00,5.45,439,64,60,9,0,0,25.4,25.0,
66,0113,10/9/2015 3:34:21 AM ,3943,20.921,20.569,0.352,3.4,3539,0.040,0.363,0.323,2.9,0.898,0.5,0.48,STABLE / OPEN,0.20,5.65,1908,825,1321,579,0,0,25.1,25.0,
67,0113,10/9/2015 4:07:21 AM ,2934,20.921,20.663,0.259,3.4,2534,0.040,0.270,0.230,3.0,0.864,0.4,0.48,STABLE / OPEN,0.11,5.76,435,46,301,51,0,0,25.6,25.0,
68,0113,10/9/2015 4:40:21 AM ,4238,20.921,20.547,0.374,3.5,3615,0.040,0.369,0.329,3.0,0.853,0.5,0.48,STABLE / OPEN,0.10,5.86,1525,604,1186,523,0,0,25.1,25.0,
69,0113,10/9/2015 5:13:21 AM ,4569,20.921,20.514,0.407,3.5,4023,0.039,0.407,0.368,3.1,0.881,0.6,0.48,STABLE / OPEN,0.27,6.13,3689,2205,2133,1009,0,0,25.6,25.0,
70,0113,10/9/2015 5:46:21 AM ,2636,20.921,20.686,0.236,3.6,2416,0.039,0.259,0.220,3.1,0.916,0.3,0.48,STABLE / OPEN,0.01,6.14,614,141,432,57,0,0,25.1,25.0,
71,0113,10/9/2015 6:19:21 AM ,3322,20.921,20.623,0.298,3.6,3077,0.039,0.319,0.280,3.2,0.926,0.4,0.48,STABLE / OPEN,0.00,6.15,596,134,189,20,0,0,25.0,25.0,
72,0113,10/9/2015 6:52:21 AM ,4162,20.921,20.547,0.374,3.7,3895,0.040,0.395,0.355,3.2,0.936,0.5,0.48,STABLE / OPEN,0.17,6.31,4540,2727,2510,1343,0,0,25.1,25.0,
73,0113,10/9/2015 7:25:21 AM ,3076,20.921,20.646,0.276,3.7,2799,0.040,0.295,0.256,3.3,0.910,0.4,0.48,UNSTABLE / OPEN,0.22,6.54,2552,1356,1655,782,0,0,25.1,25.0,
74,0113,10/9/2015 7:58:21 AM ,2957,20.921,20.660,0.262,3.8,2551,0.041,0.273,0.232,3.3,0.863,0.4,0.48,STABLE / OPEN,-0.10,6.43,82,18,22,1,0,0,25.0,25.0,
75,0113,10/9/2015 8:31:21 AM ,2838,20.921,20.672,0.249,3.8,2390,0.041,0.258,0.217,3.3,0.842,0.4,0.48,STABLE / OPEN,0.10,6.53,80,23,57,2,0,0,24.9,25.0,
76,0113,10/9/2015 9:04:21 AM ,3850,20.921,20.581,0.341,3.9,3329,0.041,0.344,0.303,3.4,0.864,0.5,0.48,STABLE / OPEN,0.30,6.83,868,119,168,46,0,0,24.9,25.0,
77,0113,10/9/2015 9:37:21 AM ,3806,20.921,20.583,0.338,3.9,3423,0.041,0.351,0.311,3.4,0.900,0.5,0.48,STABLE / OPEN,0.12,6.95,4694,2890,2430,1192,0,0,25.0,25.0,
78,0113,10/9/2015 10:09:21 AM ,2684,20.921,20.682,0.240,4.0,2441,0.041,0.263,0.222,3.5,0.909,0.3,0.48,STABLE / OPEN,-0.13,6.82,462,96,212,22,0,0,25.0,25.0,
79,0113,10/9/2015 10:42:21 AM ,4029,20.921,20.564,0.357,4.0,3545,0.041,0.363,0.322,3.5,0.880,0.5,0.48,STABLE / OPEN,0.01,6.84,963,414,527,155,0,0,25.0,25.0,
80,0113,10/9/2015 11:15:21 AM ,2858,20.921,20.671,0.250,4.1,2357,0.041,0.256,0.214,3.6,0.825,0.4,0.48,STABLE / OPEN,-0.05,6.79,392,113,208,59,0,0,25.3,25.0,
81,0113,10/9/2015 11:48:21 AM ,2975,20.921,20.665,0.256,4.1,2265,0.041,0.246,0.205,3.6,0.761,0.4,0.48,STABLE / OPEN,0.06,6.85,84,10,25,3,0,0,25.6,25.0,
82,0113,10/9/2015 12:21:21 PM ,3238,20.921,20.636,0.285,4.2,2816,0.040,0.295,0.255,3.6,0.869,0.4,0.48,UNSTABLE / OPEN,-0.01,6.83,1179,431,1221,297,0,0,25.4,25.0,
83,0113,10/9/2015 12:54:21 PM ,2806,20.921,20.678,0.243,4.2,2252,0.039,0.243,0.203,3.7,0.803,0.4,0.48,STABLE / OPEN,-0.10,6.73,83,10,112,4,0,0,25.1,25.0,
84,0113,10/9/2015 1:27:21 PM ,2884,20.921,20.671,0.251,4.2,2253,0.039,0.245,0.205,3.7,0.781,0.4,0.48,STABLE / OPEN,0.08,6.81,101,20,193,10,0,0,25.0,25.0,
85,0113,10/9/2015 2:00:21 PM ,3031,20.921,20.658,0.263,4.3,2399,0.040,0.257,0.218,3.7,0.791,0.4,0.48,STABLE / OPEN,-0.14,6.67,126,28,157,4,0,0,25.2,25.0,
86,0113,10/9/2015 2:33:21 PM ,3514,20.921,20.611,0.310,4.3,2977,0.039,0.310,0.271,3.8,0.847,0.4,0.48,UNSTABLE / OPEN,0.13,6.80,2221,703,1338,285,0,0,25.5,25.0,
87,0113,10/9/2015 3:06:21 PM ,3011,20.921,20.662,0.259,4.4,2322,0.039,0.249,0.210,3.8,0.771,0.4,0.48,UNSTABLE / OPEN,0.11,6.92,261,31,169,19,0,0,25.2,25.0,
88,EVENT,10/9/2015 3:39:21 PM ,2958,20.921,20.664,0.257,4.4,2365,0.040,0.254,0.214,3.8,0.800,0.4,0.48,STABLE / OPEN,-0.06,6.86,305,16,46,12,0,0,25.1,25.0,
89,EVENT,10/9/2015 4:12:21 PM ,5140,20.921,20.476,0.446,4.5,4104,0.045,0.417,0.372,3.9,0.798,0.6,0.48,UNSTABLE / OPEN,31.90,38.76,2969,1574,1678,758,0,0,25.1,25.0,
90,0113,10/9/2015 4:45:21 PM ,3748,20.921,20.590,0.331,4.6,3290,0.045,0.343,0.298,3.9,0.878,0.5,0.48,STABLE / OPEN,-0.02,38.73,1575,607,843,320,0,0,25.7,25.0,
91,0113,10/9/2015 5:18:21 PM ,4170,20.921,20.547,0.374,4.6,3858,0.042,0.394,0.352,4.0,0.925,0.5,0.48,UNSTABLE / OPEN,0.12,38.85,580,161,360,107,0,0,25.4,25.0,
92,0113,10/9/2015 5:51:21 PM ,4560,20.921,20.512,0.409,4.7,4281,0.041,0.430,0.389,4.0,0.939,0.6,0.48,UNSTABLE / OPEN,0.33,39.19,2678,1071,1617,597,0,0,25.0,25.0,
93,0113,10/9/2015 6:24:21 PM ,4082,20.921,20.553,0.368,4.7,3865,0.040,0.393,0.353,4.1,0.947,0.5,0.48,UNSTABLE / OPEN,0.25,39.43,1247,399,510,86,0,0,25.0,25.0,
94,0113,10/9/2015 6:56:21 PM ,4891,20.921,20.480,0.441,4.8,4652,0.041,0.465,0.424,4.2,0.951,0.6,0.48,UNSTABLE / OPEN,0.20,39.64,3751,1930,2262,1107,0,0,25.1,25.0,
95,0113,10/9/2015 7:29:21 PM ,4810,20.921,20.492,0.430,4.9,4461,0.041,0.446,0.405,4.2,0.927,0.6,0.48,UNSTABLE / OPEN,0.48,40.12,3252,1620,1839,832,0,0,25.2,25.0,
96,0113,10/9/2015 8:02:21 PM ,4720,20.921,20.498,0.423,4.9,4355,0.040,0.438,0.397,4.3,0.923,0.6,0.48,UNSTABLE / OPEN,-0.11,40.02,3752,2066,2230,1157,0,0,25.4,25.0,
97,0113,10/9/2015 8:35:21 PM ,4686,20.921,20.498,0.423,5.0,4438,0.040,0.445,0.405,4.4,0.947,0.6,0.48,UNSTABLE / OPEN,0.27,40.28,3717,1868,1928,1024,0,0,25.5,25.0,
98,0113,10/9/2015 9:08:21 PM ,4239,20.921,20.539,0.382,5.1,3944,0.039,0.400,0.361,4.4,0.930,0.6,0.48,UNSTABLE / OPEN,0.25,40.53,2785,1215,1249,467,0,0,25.3,25.0,
99,0113,10/9/2015 9:41:21 PM ,4529,20.921,20.516,0.405,5.1,4183,0.040,0.420,0.380,4.5,0.924,0.6,0.48,UNSTABLE / OPEN,0.10,40.63,4338,2509,2365,1302,0,0,25.0,25.0,
100,0113,10/9/2015 10:14:21 PM ,3916,20.921,20.567,0.354,5.2,3699,0.040,0.378,0.338,4.5,0.945,0.5,0.48,UNSTABLE / OPEN,0.25,40.87,2082,754,1133,313,0,0,25.3,25.0,
101,0113,10/9/2015 10:47:21 PM ,3220,20.921,20.631,0.290,5.2,3002,0.040,0.314,0.274,4.6,0.932,0.4,0.48,UNSTABLE / OPEN,-0.10,40.77,193,61,37,14,0,0,25.5,25.0,
102,0113,10/9/2015 11:20:21 PM ,4586,20.921,20.508,0.413,5.3,4422,0.040,0.442,0.401,4.6,0.964,0.6,0.48,UNSTABLE / OPEN,0.25,41.02,2855,1543,1550,742,0,0,25.5,25.0,
103,0113,10/9/2015 11:53:21 PM ,4553,20.921,20.511,0.410,5.4,4260,0.040,0.429,0.389,4.7,0.935,0.6,0.48,UNSTABLE / OPEN,0.33,41.35,6079,4036,3189,1886,0,0,25.0,25.0,
104,0113,10/10/2015 12:26:21 AM ,4299,20.921,20.538,0.383,5.4,3912,0.040,0.396,0.355,4.8,0.910,0.6,0.48,UNSTABLE / OPEN,-0.12,41.24,3225,1587,1740,822,0,0,25.2,25.0,
105,0113,10/10/2015 12:59:21 AM ,2850,20.921,20.668,0.253,5.5,2496,0.040,0.268,0.228,4.8,0.876,0.4,0.48,UNSTABLE / OPEN,-0.08,41.16,349,73,158,34,0,0,25.4,25.0,
106,0113,10/10/2015 1:32:21 AM ,2794,20.921,20.674,0.247,5.5,2389,0.040,0.258,0.218,4.8,0.855,0.4,0.48,UNSTABLE / OPEN,0.09,41.25,74,13,120,16,0,0,25.6,25.0,
107,0113,10/10/2015 2:05:21 AM ,3437,20.921,20.616,0.306,5.6,3068,0.040,0.319,0.279,4.9,0.893,0.4,0.48,STABLE / OPEN,0.08,41.34,1632,399,784,158,0,0,25.2,25.0,
108,0113,10/10/2015 2:38:21 AM ,2995,20.921,20.656,0.265,5.6,2550,0.040,0.273,0.233,4.9,0.852,0.4,0.48,UNSTABLE / OPEN,0.01,41.35,118,10,0,0,0,0,25.1,25.0,
109,0113,10/10/2015 3:11:21 AM ,3408,20.921,20.615,0.306,5.7,3156,0.040,0.327,0.288,5.0,0.926,0.4,0.48,UNSTABLE / OPEN,0.17,41.52,1825,827,998,457,0,0,25.3,25.0,
110,0113,10/10/2015 3:43:21 AM ,2925,20.921,20.660,0.261,5.7,2596,0.041,0.278,0.237,5.0,0.887,0.4,0.48,UNSTABLE / OPEN,0.02,41.54,123,38,62,11,0,0,25.5,25.0,
111,0113,10/10/2015 4:16:21 AM ,3280,20.921,20.632,0.289,5.7,2728,0.041,0.290,0.249,5.0,0.832,0.4,0.48,UNSTABLE / OPEN,0.15,41.69,1161,308,590,136,0,0,25.6,25.0,
112,0113,10/10/2015 4:49:21 AM ,4555,20.921,20.517,0.404,5.8,3968,0.041,0.403,0.362,5.1,0.871,0.6,0.48,UNSTABLE / OPEN,0.23,41.92,4450,2596,2704,1306,0,0,25.0,25.0,
