Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:27 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0121
SUBJECT ID:4562
SUBJECT MASS:27.26 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,012101,10/7/2015,10/7/2015 3:45:49 PM ,10/7/2015 3:54:18 PM , 509 ,0.09,0.09,
 2 , 2 ,012101,10/7/2015,10/7/2015 3:58:03 PM ,10/7/2015 4:18:16 PM , 1213 ,0.07,0.16,
 3 , 3 ,012101,10/7/2015,10/7/2015 4:18:51 PM ,10/7/2015 4:57:39 PM , 2328 ,-0.09,0.07,
 4 , 5 ,012101,10/7/2015,10/7/2015 4:58:02 PM ,10/7/2015 6:06:28 PM , 4106 ,0.35,0.42,
 5 , 5 ,012101,10/7/2015,10/7/2015 6:06:52 PM ,10/7/2015 6:09:19 PM , 147 ,-0.11,0.32,
 6 , 5 ,012101,10/7/2015,10/7/2015 6:09:43 PM ,10/7/2015 6:13:25 PM , 222 ,0.08,0.40,
 7 , 5 ,012101,10/7/2015,10/7/2015 6:14:11 PM ,10/7/2015 6:14:54 PM , 43 ,-0.06,0.34,
 8 , 18 ,012101,10/8/2015,10/7/2015 6:15:32 PM ,10/8/2015 1:24:09 AM , 25717 ,1.81,2.15,
 9 , 20 ,012101,10/8/2015,10/8/2015 1:24:25 AM ,10/8/2015 2:28:05 AM , 3820 ,0.14,2.29,
 10 , 24 ,012101,10/8/2015,10/8/2015 2:28:18 AM ,10/8/2015 4:40:20 AM , 7922 ,-0.10,2.20,
 11 , 24 ,012101,10/8/2015,10/8/2015 4:40:35 AM ,10/8/2015 4:43:24 AM , 169 ,0.08,2.27,
 12 , 26 ,012101,10/8/2015,10/8/2015 4:45:49 AM ,10/8/2015 5:49:36 AM , 3827 ,0.24,2.51,
 13 , 26 ,012101,10/8/2015,10/8/2015 5:52:04 AM ,10/8/2015 5:52:37 AM , 33 ,-0.13,2.38,
 14 , 27 ,012101,10/8/2015,10/8/2015 5:53:01 AM ,10/8/2015 6:03:04 AM , 603 ,0.15,2.53,
 15 , 28 ,012101,10/8/2015,10/8/2015 6:03:28 AM ,10/8/2015 6:56:59 AM , 3211 ,0.45,2.98,
 16 , 28 ,012101,10/8/2015,10/8/2015 6:58:22 AM ,10/8/2015 6:58:55 AM , 33 ,-0.06,2.92,
 17 , 28 ,012101,10/8/2015,10/8/2015 7:00:47 AM ,10/8/2015 7:00:56 AM , 9 ,0.13,3.05,
 18 , 29 ,012101,10/8/2015,10/8/2015 7:01:58 AM ,10/8/2015 7:04:33 AM , 155 ,0.09,3.13,
 19 , 29 ,012101,10/8/2015,10/8/2015 7:05:50 AM ,10/8/2015 7:05:53 AM , 3 ,-0.05,3.09,
 20 , 29 ,012101,10/8/2015,10/8/2015 7:09:28 AM ,10/8/2015 7:20:29 AM , 661 ,0.21,3.30,
 21 , 29 ,012101,10/8/2015,10/8/2015 7:25:27 AM ,10/8/2015 7:29:01 AM , 214 ,-0.09,3.21,
 22 , 29 ,012101,10/8/2015,10/8/2015 7:32:47 AM ,10/8/2015 7:32:58 AM , 11 ,0.12,3.34,
 23 , 30 ,012101,10/8/2015,10/8/2015 7:33:09 AM ,10/8/2015 7:36:11 AM , 182 ,-0.06,3.27,
 24 , 30 ,012101,10/8/2015,10/8/2015 7:40:35 AM ,10/8/2015 7:43:24 AM , 169 ,0.10,3.37,
 25 , 30 ,012101,10/8/2015,10/8/2015 7:48:26 AM ,10/8/2015 7:51:21 AM , 175 ,-0.06,3.31,
 26 , 30 ,012101,10/8/2015,10/8/2015 7:52:34 AM ,10/8/2015 7:53:42 AM , 68 ,-0.14,3.17,
 27 , 30 ,012101,10/8/2015,10/8/2015 7:55:48 AM ,10/8/2015 8:00:33 AM , 285 ,0.14,3.32,
 28 , 31 ,012101,10/8/2015,10/8/2015 8:12:56 AM ,10/8/2015 8:15:26 AM , 150 ,-0.03,3.29,
 29 , 31 ,012101,10/8/2015,10/8/2015 8:17:01 AM ,10/8/2015 8:18:39 AM , 98 ,0.20,3.49,
 30 , 31 ,012101,10/8/2015,10/8/2015 8:20:08 AM ,10/8/2015 8:23:25 AM , 197 ,-0.20,3.29,
 31 , 32 ,012101,10/8/2015,10/8/2015 9:00:00 AM ,10/8/2015 9:03:38 AM , 218 ,0.03,3.32,
 32 , 33 ,012101,10/8/2015,10/8/2015 9:21:27 AM ,10/8/2015 9:34:11 AM , 764 ,0.80,4.12,
 33 , 33 ,012101,10/8/2015,10/8/2015 9:38:10 AM ,10/8/2015 9:40:58 AM , 168 ,0.04,4.16,
 34 , 33 ,012101,10/8/2015,10/8/2015 9:41:21 AM ,10/8/2015 9:41:37 AM , 16 ,-0.07,4.09,
 35 , 34 ,012101,10/8/2015,10/8/2015 10:00:48 AM ,10/8/2015 10:03:19 AM , 151 ,0.07,4.16,
 36 , 34 ,012101,10/8/2015,10/8/2015 10:07:56 AM ,10/8/2015 10:11:08 AM , 192 ,-0.05,4.11,
 37 , 34 ,012101,10/8/2015,10/8/2015 10:12:05 AM ,10/8/2015 10:14:17 AM , 132 ,0.10,4.22,
 38 , 35 ,012101,10/8/2015,10/8/2015 10:15:54 AM ,10/8/2015 10:21:04 AM , 310 ,0.15,4.37,
 39 , 35 ,012101,10/8/2015,10/8/2015 10:23:34 AM ,10/8/2015 10:26:37 AM , 183 ,-0.17,4.20,
 40 , 35 ,012101,10/8/2015,10/8/2015 10:31:11 AM ,10/8/2015 10:35:42 AM , 271 ,-0.06,4.14,
 41 , 35 ,012101,10/8/2015,10/8/2015 10:42:26 AM ,10/8/2015 10:42:42 AM , 16 ,0.06,4.20,
 42 , 35 ,012101,10/8/2015,10/8/2015 10:46:15 AM ,10/8/2015 10:48:39 AM , 144 ,-0.07,4.13,
 43 , 36 ,012101,10/8/2015,10/8/2015 10:53:24 AM ,10/8/2015 10:55:51 AM , 147 ,0.08,4.20,
 44 , 36 ,012101,10/8/2015,10/8/2015 11:16:41 AM ,10/8/2015 11:21:26 AM , 285 ,-0.12,4.09,
 45 , 36 ,012101,10/8/2015,10/8/2015 11:22:39 AM ,10/8/2015 11:23:37 AM , 58 ,0.10,4.18,
 46 , 37 ,012101,10/8/2015,10/8/2015 11:24:12 AM ,10/8/2015 11:26:57 AM , 165 ,-0.04,4.14,
 47 , 37 ,012101,10/8/2015,10/8/2015 11:31:49 AM ,10/8/2015 11:34:23 AM , 154 ,0.04,4.18,
 48 , 37 ,012101,10/8/2015,10/8/2015 11:39:21 AM ,10/8/2015 11:42:19 AM , 178 ,-0.05,4.13,
 49 , 37 ,012101,10/8/2015,10/8/2015 11:55:05 AM ,10/8/2015 11:57:31 AM , 146 ,0.05,4.18,
 50 , 38 ,012101,10/8/2015,10/8/2015 12:02:34 PM ,10/8/2015 12:05:08 PM , 154 ,-0.08,4.10,
 51 , 38 ,012101,10/8/2015,10/8/2015 12:25:02 PM ,10/8/2015 12:27:24 PM , 142 ,0.09,4.19,
 52 , 39 ,012101,10/8/2015,10/8/2015 12:32:01 PM ,10/8/2015 12:34:52 PM , 171 ,-0.08,4.11,
 53 , 39 ,012101,10/8/2015,10/8/2015 12:39:23 PM ,10/8/2015 12:43:26 PM , 243 ,0.05,4.16,
 54 , 39 ,012101,10/8/2015,10/8/2015 12:46:45 PM ,10/8/2015 12:49:14 PM , 149 ,-0.08,4.08,
 55 , 39 ,012101,10/8/2015,10/8/2015 12:54:18 PM ,10/8/2015 12:56:50 PM , 152 ,0.09,4.17,
 56 , 40 ,012101,10/8/2015,10/8/2015 1:17:03 PM ,10/8/2015 1:20:08 PM , 185 ,-0.03,4.14,
 57 , 40 ,012101,10/8/2015,10/8/2015 1:25:00 PM ,10/8/2015 1:29:22 PM , 262 ,-0.08,4.06,
 58 , 40 ,012101,10/8/2015,10/8/2015 1:33:31 PM ,10/8/2015 1:36:20 PM , 169 ,0.03,4.09,
 59 , 41 ,012101,10/8/2015,10/8/2015 1:48:18 PM ,10/8/2015 1:51:30 PM , 192 ,0.04,4.13,
 60 , 41 ,012101,10/8/2015,10/8/2015 1:55:11 PM ,10/8/2015 2:00:38 PM , 327 ,0.08,4.21,
 61 , 41 ,012101,10/8/2015,10/8/2015 2:02:36 PM ,10/8/2015 2:05:19 PM , 163 ,-0.11,4.10,
 62 , 42 ,012101,10/8/2015,10/8/2015 2:10:05 PM ,10/8/2015 2:12:56 PM , 171 ,0.04,4.14,
 63 , 43 ,012101,10/8/2015,10/8/2015 2:47:26 PM ,10/8/2015 2:50:27 PM , 181 ,-0.07,4.07,
 64 , 43 ,012101,10/8/2015,10/8/2015 2:54:34 PM ,10/8/2015 3:00:04 PM , 330 ,0.04,4.11,
 65 , 43 ,012101,10/8/2015,10/8/2015 3:09:37 PM ,10/8/2015 3:12:15 PM , 158 ,0.08,4.19,
 66 , 44 ,012101,10/8/2015,10/8/2015 3:16:35 PM ,10/8/2015 3:19:16 PM , 161 ,-0.04,4.15,
 67 , 44 ,012101,10/8/2015,10/8/2015 3:19:35 PM ,10/8/2015 3:21:41 PM , 126 ,-0.05,4.10,
 68 , 44 ,012101,10/8/2015,10/8/2015 3:31:02 PM ,10/8/2015 3:34:50 PM , 228 ,0.08,4.18,
 69 , 45 ,012101,10/8/2015,10/8/2015 3:44:57 PM ,10/8/2015 3:50:05 PM , 308 ,-0.06,4.12,
 70 , 45 ,012101,10/8/2015,10/8/2015 4:06:26 PM ,10/8/2015 4:10:18 PM , 232 ,0.14,4.25,
 71 , 45 ,012101,10/8/2015,10/8/2015 4:10:51 PM ,10/8/2015 4:11:57 PM , 66 ,-0.10,4.15,
 72 , 45 ,012101,10/8/2015,10/8/2015 4:16:39 PM ,10/8/2015 4:17:48 PM , 69 ,0.12,4.28,
 73 , 46 ,012101,10/8/2015,10/8/2015 4:18:23 PM ,10/8/2015 4:25:29 PM , 426 ,-0.10,4.17,
 74 , 46 ,012101,10/8/2015,10/8/2015 4:25:41 PM ,10/8/2015 4:30:22 PM , 281 ,0.04,4.21,
 75 , 46 ,012101,10/8/2015,10/8/2015 4:33:05 PM ,10/8/2015 4:39:23 PM , 378 ,-0.04,4.17,
 76 , 46 ,012101,10/8/2015,10/8/2015 4:40:24 PM ,10/8/2015 4:45:12 PM , 288 ,0.04,4.21,
 77 , 47 ,012101,10/8/2015,10/8/2015 4:45:46 PM ,10/8/2015 4:56:03 PM , 617 ,0.05,4.26,
 78 , 47 ,012101,10/8/2015,10/8/2015 4:56:29 PM ,10/8/2015 5:00:56 PM , 267 ,0.06,4.32,
 79 , 47 ,012101,10/8/2015,10/8/2015 5:04:01 PM ,10/8/2015 5:18:42 PM , 881 ,0.04,4.36,
 80 , 47 ,012101,10/8/2015,10/8/2015 5:18:54 PM ,10/8/2015 5:22:10 PM , 196 ,-0.08,4.28,
 81 , 47 ,012101,10/8/2015,10/8/2015 5:25:09 PM ,10/8/2015 5:25:27 PM , 18 ,-0.09,4.20,
 82 , 48 ,012101,10/8/2015,10/8/2015 5:25:59 PM ,10/8/2015 5:30:37 PM , 278 ,0.12,4.31,
 83 , 48 ,012101,10/8/2015,10/8/2015 5:32:35 PM ,10/8/2015 5:37:24 PM , 289 ,0.03,4.34,
 84 , 48 ,012101,10/8/2015,10/8/2015 5:39:22 PM ,10/8/2015 5:43:18 PM , 236 ,-0.06,4.28,
 85 , 48 ,012101,10/8/2015,10/8/2015 5:46:44 PM ,10/8/2015 5:49:43 PM , 179 ,0.07,4.35,
 86 , 50 ,012101,10/8/2015,10/8/2015 6:17:35 PM ,10/8/2015 6:40:04 PM , 1349 ,0.17,4.52,
 87 , 50 ,012101,10/8/2015,10/8/2015 6:40:57 PM ,10/8/2015 6:47:41 PM , 404 ,0.04,4.56,
 88 , 50 ,012101,10/8/2015,10/8/2015 6:47:54 PM ,10/8/2015 6:53:25 PM , 331 ,0.15,4.71,
