Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:18 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0107
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4394
Subject Mass (G), 22.1 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0107,10/8/2015 3:56:21 PM ,4589,20.921,20.542,0.379,2.3,3958,0.039,0.376,0.337,1.9,0.863,0.5,0.43,UNSTABLE / OPEN,0.42,7.95,3546,2036,2505,1348,0,0,25.2,25.0,
46,0107,10/8/2015 4:29:21 PM ,3540,20.921,20.629,0.292,2.4,2834,0.040,0.285,0.244,2.0,0.801,0.4,0.43,STABLE / OPEN,-0.05,7.90,649,117,614,89,0,0,25.1,25.0,
47,0107,10/8/2015 5:02:21 PM ,3406,20.921,20.646,0.276,2.4,2520,0.042,0.258,0.216,2.0,0.740,0.4,0.43,STABLE / OPEN,-0.04,7.86,602,79,306,70,0,0,25.6,25.0,
48,EVENT,10/8/2015 5:35:21 PM ,4117,20.921,20.586,0.335,2.5,3304,0.043,0.324,0.281,2.0,0.803,0.4,0.43,STABLE / OPEN,0.02,7.89,1275,661,804,335,0,0,25.4,25.0,
49,EVENT,10/8/2015 6:08:21 PM ,3393,20.921,20.641,0.280,2.5,2689,0.043,0.275,0.232,2.1,0.793,0.4,0.43,STABLE / OPEN,0.08,7.97,1094,343,819,229,0,0,24.9,25.0,
50,0107,10/8/2015 6:41:21 PM ,4009,20.921,20.590,0.331,2.5,3210,0.043,0.320,0.277,2.1,0.801,0.4,0.43,UNSTABLE / OPEN,0.00,7.97,1336,707,1272,471,0,0,25.5,25.0,
51,0107,10/8/2015 7:14:21 PM ,5238,20.921,20.481,0.440,2.6,4828,0.041,0.453,0.412,2.2,0.922,0.6,0.43,UNSTABLE / OPEN,0.59,8.56,3690,2329,2232,1142,0,0,25.1,25.0,
52,0107,10/8/2015 7:47:21 PM ,5216,20.921,20.475,0.447,2.7,4772,0.040,0.456,0.416,2.2,0.915,0.6,0.42,STABLE / OPEN,0.30,8.86,3603,2074,2311,1150,0,0,25.5,25.0,
53,0107,10/8/2015 8:20:21 PM ,5244,20.921,20.475,0.446,2.7,4830,0.041,0.458,0.418,2.3,0.921,0.6,0.43,STABLE / OPEN,0.74,9.60,3068,1772,1852,949,0,0,25.2,25.0,
54,0107,10/8/2015 8:53:21 PM ,6066,20.921,20.400,0.521,2.8,5645,0.041,0.533,0.492,2.3,0.931,0.7,0.42,UNSTABLE / OPEN,0.58,10.18,3380,1936,2353,1191,0,0,25.2,25.0,
55,0107,10/8/2015 9:26:21 PM ,5818,20.921,20.429,0.492,2.9,5172,0.042,0.490,0.448,2.4,0.889,0.6,0.43,STABLE / OPEN,1.55,11.73,4016,2506,2690,1483,0,0,25.3,25.0,
56,0107,10/8/2015 9:58:21 PM ,6079,20.921,20.415,0.507,2.9,5038,0.042,0.478,0.436,2.5,0.829,0.6,0.43,STABLE / OPEN,0.37,12.10,4287,2825,2984,1762,0,0,25.5,25.0,
57,0107,10/8/2015 10:31:21 PM ,6306,20.921,20.392,0.529,3.0,5679,0.043,0.529,0.487,2.5,0.901,0.7,0.43,UNSTABLE / OPEN,0.46,12.56,2746,1663,2007,1057,0,0,25.2,25.0,
58,0107,10/8/2015 11:04:21 PM ,5431,20.921,20.465,0.456,3.1,4670,0.044,0.448,0.404,2.6,0.860,0.6,0.43,STABLE / OPEN,0.30,12.87,4043,2637,3135,1713,0,0,25.5,25.0,
59,0107,10/8/2015 11:37:21 PM ,6045,20.921,20.409,0.512,3.2,5129,0.044,0.493,0.449,2.7,0.848,0.6,0.42,UNSTABLE / OPEN,0.09,12.96,4325,2807,3196,1849,0,0,25.2,25.0,
60,0107,10/9/2015 12:10:21 AM ,5449,20.921,20.464,0.457,3.2,4485,0.044,0.435,0.391,2.7,0.823,0.6,0.42,UNSTABLE / OPEN,0.03,12.98,4512,2730,2970,1547,0,0,25.7,25.0,
61,0107,10/9/2015 12:43:21 AM ,5648,20.921,20.443,0.478,3.3,4973,0.045,0.477,0.432,2.8,0.880,0.6,0.42,STABLE / OPEN,0.85,13.83,3920,2382,2454,1276,0,0,25.0,25.0,
62,0107,10/9/2015 1:16:21 AM ,3981,20.921,20.585,0.336,3.4,3450,0.044,0.344,0.300,2.8,0.867,0.4,0.42,STABLE / OPEN,0.01,13.85,2714,1424,2185,894,0,0,25.6,25.0,
63,0107,10/9/2015 1:49:21 AM ,3404,20.921,20.634,0.287,3.4,2945,0.043,0.299,0.255,2.9,0.865,0.4,0.42,STABLE / OPEN,0.00,13.85,515,132,331,85,0,0,24.9,25.0,
64,0107,10/9/2015 2:22:21 AM ,3172,20.921,20.654,0.267,3.4,2698,0.043,0.277,0.234,2.9,0.850,0.3,0.42,STABLE / OPEN,0.00,13.85,279,54,133,26,0,0,25.5,25.0,
65,0107,10/9/2015 2:55:21 AM ,4890,20.921,20.507,0.414,3.5,4284,0.041,0.414,0.372,2.9,0.876,0.5,0.42,UNSTABLE / OPEN,0.35,14.19,2618,1517,2122,1114,0,0,24.9,25.0,
66,0107,10/9/2015 3:28:21 AM ,5169,20.921,20.481,0.441,3.5,4794,0.040,0.455,0.415,3.0,0.927,0.6,0.43,STABLE / OPEN,0.75,14.94,4327,2705,2931,1521,0,0,25.6,25.0,
67,0107,10/9/2015 4:01:21 AM ,4545,20.921,20.535,0.387,3.6,4215,0.040,0.404,0.364,3.0,0.927,0.5,0.43,STABLE / OPEN,0.79,15.73,2785,1500,2157,948,0,0,25.1,25.0,
68,0107,10/9/2015 4:34:21 AM ,3201,20.921,20.653,0.268,3.7,2672,0.040,0.271,0.232,3.1,0.835,0.3,0.43,STABLE / OPEN,0.00,15.73,266,24,136,36,0,0,25.6,25.0,
69,0107,10/9/2015 5:07:21 AM ,3297,20.921,20.649,0.272,3.7,2633,0.039,0.266,0.227,3.1,0.798,0.3,0.43,STABLE / OPEN,0.00,15.73,242,28,215,39,0,0,25.1,25.0,
70,0107,10/9/2015 5:40:21 AM ,5242,20.921,20.479,0.442,3.7,4412,0.039,0.424,0.385,3.2,0.842,0.6,0.42,STABLE / OPEN,1.65,17.38,2390,1245,1641,686,0,0,25.7,25.0,
71,0107,10/9/2015 6:13:21 AM ,4033,20.921,20.580,0.341,3.8,3625,0.039,0.352,0.313,3.2,0.899,0.4,0.43,STABLE / OPEN,0.00,17.38,3274,1785,2334,1059,0,0,25.4,25.0,
72,0107,10/9/2015 6:45:21 AM ,3359,20.921,20.646,0.276,3.8,2668,0.040,0.269,0.229,3.2,0.794,0.4,0.43,STABLE / OPEN,0.00,17.38,253,23,63,16,0,0,24.9,25.0,
73,0107,10/9/2015 7:18:21 AM ,3886,20.921,20.602,0.319,3.9,3090,0.039,0.304,0.265,3.3,0.795,0.4,0.43,STABLE / OPEN,-0.07,17.31,356,119,249,90,0,0,24.9,25.0,
74,0107,10/9/2015 7:51:21 AM ,3415,20.921,20.638,0.284,3.9,2902,0.040,0.289,0.249,3.3,0.850,0.4,0.43,STABLE / OPEN,0.05,17.35,1789,703,1272,409,0,0,24.9,25.0,
75,0107,10/9/2015 8:24:21 AM ,3449,20.921,20.637,0.284,4.0,2668,0.042,0.273,0.231,3.4,0.774,0.4,0.43,STABLE / OPEN,0.00,17.35,264,2,81,0,0,0,25.2,25.0,
76,0107,10/9/2015 8:57:21 AM ,3305,20.921,20.650,0.271,4.0,2502,0.042,0.258,0.216,3.4,0.757,0.3,0.43,STABLE / OPEN,0.00,17.35,106,17,178,13,0,0,25.2,25.0,
77,0107,10/9/2015 9:30:21 AM ,3446,20.921,20.638,0.283,4.1,2646,0.042,0.270,0.228,3.4,0.768,0.4,0.43,UNSTABLE / OPEN,0.00,17.35,562,261,524,157,0,0,25.3,25.0,
78,0107,10/9/2015 10:03:21 AM ,3281,20.921,20.653,0.269,4.1,2532,0.041,0.259,0.218,3.4,0.772,0.3,0.43,STABLE / OPEN,0.04,17.40,735,165,715,128,0,0,25.4,25.0,
79,0107,10/9/2015 10:36:21 AM ,4036,20.921,20.590,0.331,4.1,3095,0.041,0.308,0.267,3.5,0.767,0.4,0.43,STABLE / OPEN,-0.12,17.28,532,172,383,102,0,0,25.5,25.0,
80,0107,10/9/2015 11:09:21 AM ,4529,20.921,20.546,0.375,4.2,3738,0.041,0.363,0.321,3.5,0.825,0.5,0.43,STABLE / OPEN,0.12,17.39,3019,1428,2508,920,0,0,25.6,25.0,
81,0107,10/9/2015 11:42:21 AM ,3472,20.921,20.639,0.283,4.2,2712,0.041,0.272,0.231,3.6,0.781,0.4,0.43,STABLE / OPEN,-0.07,17.33,522,155,415,109,0,0,25.3,25.0,
82,0107,10/9/2015 12:15:21 PM ,3273,20.921,20.655,0.267,4.3,2515,0.040,0.255,0.215,3.6,0.768,0.3,0.43,STABLE / OPEN,0.00,17.33,231,15,74,11,0,0,24.9,25.0,
83,0107,10/9/2015 12:48:21 PM ,3383,20.921,20.644,0.278,4.3,2620,0.039,0.265,0.226,3.6,0.774,0.4,0.43,STABLE / OPEN,0.00,17.33,139,10,221,5,0,0,25.0,25.0,
84,0107,10/9/2015 1:21:21 PM ,4397,20.921,20.562,0.359,4.4,3646,0.039,0.349,0.309,3.7,0.829,0.5,0.43,STABLE / OPEN,-0.07,17.26,1341,508,915,327,0,0,25.4,25.0,
85,0107,10/9/2015 1:54:21 PM ,3801,20.921,20.605,0.316,4.4,3256,0.040,0.319,0.279,3.7,0.857,0.4,0.43,STABLE / OPEN,0.39,17.65,2357,1095,1576,577,0,0,25.7,25.0,
86,0107,10/9/2015 2:27:21 PM ,3285,20.921,20.652,0.270,4.5,2612,0.039,0.263,0.224,3.7,0.795,0.3,0.43,STABLE / OPEN,0.00,17.65,73,8,14,4,0,0,25.1,25.0,
87,0107,10/9/2015 3:00:21 PM ,3509,20.921,20.633,0.288,4.5,2814,0.039,0.280,0.241,3.8,0.802,0.4,0.43,STABLE / OPEN,0.10,17.75,183,23,236,13,0,0,25.1,25.0,
88,EVENT,10/9/2015 3:32:21 PM ,4601,20.921,20.535,0.386,4.6,4206,0.039,0.399,0.360,3.8,0.914,0.5,0.43,STABLE / OPEN,0.22,17.97,2318,1158,1434,610,0,0,25.1,25.0,
89,EVENT,10/9/2015 4:05:21 PM ,5054,20.921,20.494,0.427,4.6,4674,0.044,0.445,0.401,3.9,0.925,0.6,0.43,STABLE / OPEN,207.95,225.92,2379,1134,1870,743,0,0,25.4,25.0,
90,0107,10/9/2015 4:38:21 PM ,6471,20.921,20.381,0.540,4.7,5544,0.046,0.523,0.477,3.9,0.857,0.7,0.43,STABLE / OPEN,-191.36,34.56,2332,1130,1660,545,0,0,25.5,25.0,
91,0107,10/9/2015 5:11:21 PM ,4618,20.921,20.529,0.392,4.7,4452,0.044,0.424,0.381,4.0,0.964,0.5,0.43,STABLE / OPEN,-0.05,34.51,609,70,443,59,0,0,25.0,25.0,
92,0107,10/9/2015 5:44:21 PM ,5577,20.921,20.441,0.480,4.8,5392,0.041,0.509,0.467,4.1,0.967,0.6,0.43,UNSTABLE / OPEN,0.34,34.84,2069,916,1749,598,0,0,25.2,25.0,
93,0107,10/9/2015 6:17:21 PM ,4557,20.921,20.529,0.392,4.9,4515,0.041,0.430,0.389,4.1,0.991,0.5,0.43,UNSTABLE / OPEN,0.07,34.91,1088,584,729,345,0,0,25.5,25.0,
94,0107,10/9/2015 6:50:21 PM ,6171,20.921,20.393,0.528,4.9,5981,0.041,0.556,0.515,4.2,0.969,0.7,0.43,STABLE / OPEN,0.75,35.66,4203,2605,2987,1585,0,0,25.5,25.0,
95,0107,10/9/2015 7:23:21 PM ,6282,20.921,20.387,0.534,5.0,5916,0.041,0.550,0.509,4.2,0.942,0.7,0.43,STABLE / OPEN,0.13,35.79,4385,2725,3796,1740,0,0,25.6,25.0,
96,0107,10/9/2015 7:56:21 PM ,6154,20.921,20.393,0.528,5.1,5810,0.040,0.545,0.504,4.3,0.944,0.7,0.42,STABLE / OPEN,1.90,37.69,3304,1763,2335,1037,0,0,25.3,25.0,
97,0107,10/9/2015 8:29:21 PM ,5401,20.921,20.455,0.466,5.2,5173,0.040,0.490,0.450,4.4,0.958,0.6,0.42,UNSTABLE / OPEN,0.07,37.76,4354,2767,3632,1657,0,0,24.9,25.0,
98,0107,10/9/2015 9:02:21 PM ,6038,20.921,20.398,0.523,5.2,5722,0.039,0.541,0.501,4.5,0.948,0.7,0.42,UNSTABLE / OPEN,0.43,38.19,5166,3338,3328,1720,0,0,25.2,25.0,
99,0107,10/9/2015 9:35:21 PM ,6002,20.921,20.407,0.514,5.3,5711,0.040,0.534,0.494,4.5,0.951,0.7,0.43,UNSTABLE / OPEN,0.21,38.40,4792,2909,3524,1827,0,0,25.4,25.0,
100,0107,10/9/2015 10:08:21 PM ,6168,20.921,20.390,0.531,5.4,5919,0.040,0.554,0.514,4.6,0.960,0.7,0.42,STABLE / OPEN,0.09,38.49,6072,3877,3668,2044,0,0,25.6,25.0,
101,0107,10/9/2015 10:41:21 PM ,6177,20.921,20.388,0.533,5.5,5934,0.040,0.556,0.516,4.7,0.961,0.7,0.42,STABLE / OPEN,0.11,38.61,5862,3868,4041,2404,0,0,24.9,25.0,
102,0107,10/9/2015 11:14:21 PM ,6482,20.921,20.363,0.558,5.5,6301,0.040,0.586,0.545,4.7,0.972,0.7,0.43,STABLE / OPEN,0.01,38.61,7823,5392,4147,2371,0,0,25.1,25.0,
103,0107,10/9/2015 11:47:21 PM ,6839,20.921,20.333,0.589,5.6,6564,0.040,0.610,0.570,4.8,0.960,0.8,0.42,UNSTABLE / OPEN,0.50,39.11,5325,3222,3053,1604,0,0,25.5,25.0,
104,0107,10/10/2015 12:19:21 AM ,6542,20.921,20.364,0.557,5.7,6214,0.040,0.575,0.535,4.9,0.950,0.7,0.43,STABLE / OPEN,1.87,40.97,5241,3125,3863,2081,0,0,25.5,25.0,
105,0107,10/10/2015 12:52:21 AM ,6188,20.921,20.388,0.534,5.8,5883,0.040,0.552,0.513,5.0,0.951,0.7,0.42,STABLE / OPEN,0.12,41.10,7346,4964,4787,2816,0,0,25.7,25.0,
106,0107,10/10/2015 1:25:21 AM ,5934,20.921,20.405,0.516,5.8,5669,0.040,0.538,0.498,5.0,0.955,0.7,0.42,STABLE / OPEN,-0.05,41.04,5430,3411,3907,2152,0,0,24.9,25.0,
107,0107,10/10/2015 1:58:21 AM ,4962,20.921,20.496,0.426,5.9,4658,0.041,0.445,0.405,5.1,0.939,0.5,0.42,STABLE / OPEN,0.00,41.04,724,308,416,139,0,0,25.2,25.0,
108,0107,10/10/2015 2:31:21 AM ,4705,20.921,20.515,0.407,6.0,4495,0.041,0.433,0.392,5.2,0.955,0.5,0.42,STABLE / OPEN,0.00,41.04,204,70,263,85,0,0,25.4,25.0,
109,0107,10/10/2015 3:04:21 AM ,4681,20.921,20.520,0.401,6.0,4487,0.041,0.429,0.388,5.2,0.958,0.5,0.43,STABLE / OPEN,0.00,41.04,150,34,112,34,0,0,25.6,25.0,
110,0107,10/10/2015 3:37:21 AM ,4661,20.921,20.521,0.400,6.1,4472,0.041,0.428,0.387,5.3,0.959,0.5,0.43,STABLE / OPEN,0.12,41.16,837,189,444,125,0,0,25.0,25.0,
111,0107,10/10/2015 4:10:21 AM ,5021,20.921,20.489,0.433,6.1,4767,0.041,0.456,0.415,5.3,0.949,0.6,0.42,STABLE / OPEN,0.00,41.16,562,273,418,179,0,0,25.1,25.0,
112,0107,10/10/2015 4:43:21 AM ,4698,20.921,20.521,0.400,6.2,4368,0.041,0.419,0.377,5.4,0.930,0.5,0.43,STABLE / OPEN,0.00,41.16,115,40,216,34,0,0,25.4,25.0,
