Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:15 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0103
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4390
Subject Mass (G), 23.3 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
43,0103,10/8/2015 2:46:21 PM ,3175,20.921,20.674,0.247,2.2,2381,0.040,0.235,0.196,1.9,0.750,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,300,29,163,13,0,0,24.9,25.0,
44,0103,10/8/2015 3:19:21 PM ,3948,20.921,20.612,0.309,2.3,3200,0.039,0.300,0.261,1.9,0.811,0.4,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,156,15,620,114,0,0,25.0,25.0,
45,0103,10/8/2015 3:52:21 PM ,4159,20.921,20.592,0.329,2.3,3597,0.039,0.332,0.293,2.0,0.865,0.5,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,1608,733,1980,526,0,0,25.3,25.0,
46,0103,10/8/2015 4:25:21 PM ,3118,20.921,20.671,0.250,2.4,2649,0.040,0.260,0.219,2.0,0.849,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,84,7,286,47,0,0,25.4,25.0,
47,0103,10/8/2015 4:58:21 PM ,3187,20.921,20.671,0.251,2.4,2542,0.042,0.251,0.209,2.0,0.798,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,518,50,425,41,0,0,25.0,25.0,
48,EVENT,10/8/2015 5:31:21 PM ,4700,20.921,20.550,0.371,2.5,3890,0.043,0.361,0.319,2.1,0.828,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1377,623,1335,499,0,0,25.1,25.0,
49,EVENT,10/8/2015 6:04:21 PM ,3675,20.921,20.636,0.285,2.5,2669,0.043,0.263,0.220,2.1,0.726,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1105,368,827,327,0,0,25.5,25.0,
50,0103,10/8/2015 6:37:21 PM ,5605,20.921,20.479,0.443,2.6,4587,0.043,0.419,0.377,2.2,0.818,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3094,1550,2274,990,0,0,25.2,25.0,
51,0103,10/8/2015 7:10:21 PM ,4253,20.921,20.587,0.334,2.6,3473,0.041,0.325,0.284,2.2,0.817,0.5,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,3389,1581,2276,869,0,0,25.1,25.0,
52,0103,10/8/2015 7:42:21 PM ,3366,20.921,20.659,0.263,2.7,2421,0.041,0.242,0.201,2.2,0.719,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1025,309,813,197,0,0,25.3,25.0,
53,0103,10/8/2015 8:15:21 PM ,4589,20.921,20.558,0.363,2.7,3620,0.041,0.341,0.300,2.3,0.789,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2014,852,1683,514,0,0,24.9,25.0,
54,0103,10/8/2015 8:48:21 PM ,4815,20.921,20.533,0.388,2.8,4244,0.041,0.391,0.351,2.3,0.881,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3784,2244,2592,1338,0,0,25.4,25.0,
55,0103,10/8/2015 9:21:21 PM ,2756,20.921,20.701,0.220,2.8,2348,0.042,0.235,0.194,2.4,0.852,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,483,113,269,36,0,0,24.8,25.0,
56,0103,10/8/2015 9:54:21 PM ,3033,20.921,20.683,0.239,2.9,2299,0.042,0.233,0.190,2.4,0.758,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,143,0,253,46,0,0,25.4,25.0,
57,0103,10/8/2015 10:27:21 PM ,4117,20.921,20.594,0.327,2.9,3464,0.043,0.328,0.285,2.4,0.841,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1438,682,792,341,0,0,24.8,25.0,
58,0103,10/8/2015 11:00:21 PM ,5276,20.921,20.504,0.417,3.0,4125,0.044,0.386,0.342,2.5,0.782,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3444,1467,1985,792,0,0,25.4,25.0,
59,0103,10/8/2015 11:33:21 PM ,4656,20.921,20.546,0.375,3.0,4015,0.044,0.378,0.333,2.5,0.862,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3676,1870,2124,1012,0,0,24.9,25.0,
60,0103,10/9/2015 12:06:21 AM ,4876,20.921,20.529,0.392,3.1,4105,0.044,0.386,0.341,2.6,0.842,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3407,1897,2124,1101,0,0,25.3,25.0,
61,0103,10/9/2015 12:39:21 AM ,4909,20.921,20.530,0.391,3.2,3971,0.045,0.375,0.330,2.6,0.809,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3912,2462,2534,1351,0,0,25.1,25.0,
62,0103,10/9/2015 1:12:21 AM ,5093,20.921,20.516,0.405,3.2,4051,0.044,0.381,0.337,2.7,0.795,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4786,2966,2573,1343,0,0,25.3,25.0,
63,0103,10/9/2015 1:45:21 AM ,4416,20.921,20.570,0.352,3.3,3538,0.043,0.337,0.294,2.7,0.801,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2996,1580,2565,1080,0,0,25.5,25.0,
64,0103,10/9/2015 2:18:21 AM ,3372,20.921,20.659,0.263,3.3,2386,0.043,0.241,0.198,2.8,0.708,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,175,21,408,23,0,0,25.2,25.0,
65,0103,10/9/2015 2:51:21 AM ,4650,20.921,20.558,0.363,3.4,3273,0.041,0.314,0.273,2.8,0.704,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1354,364,630,184,0,0,25.6,25.0,
66,0103,10/9/2015 3:24:21 AM ,5594,20.921,20.469,0.452,3.5,4878,0.040,0.446,0.405,2.9,0.872,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4297,2637,2744,1459,0,0,25.3,25.0,
67,0103,10/9/2015 3:57:21 AM ,4571,20.921,20.554,0.367,3.5,3999,0.040,0.369,0.330,2.9,0.875,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4186,2509,2873,1407,0,0,24.8,25.0,
68,0103,10/9/2015 4:29:21 AM ,5360,20.921,20.496,0.425,3.6,4257,0.039,0.392,0.353,3.0,0.794,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3555,1862,2211,932,0,0,25.2,25.0,
69,0103,10/9/2015 5:02:21 AM ,5054,20.921,20.516,0.405,3.7,4175,0.039,0.386,0.347,3.0,0.826,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4109,2488,2299,1120,0,0,25.3,25.0,
70,0103,10/9/2015 5:35:21 AM ,3522,20.921,20.640,0.282,3.7,2833,0.039,0.275,0.236,3.1,0.804,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2296,1143,2040,849,0,0,25.3,25.0,
71,0103,10/9/2015 6:08:21 AM ,2768,20.921,20.697,0.224,3.7,2400,0.039,0.239,0.200,3.1,0.867,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,343,9,439,74,0,0,25.5,25.0,
72,0103,10/9/2015 6:41:21 AM ,2741,20.921,20.704,0.217,3.8,2267,0.040,0.226,0.186,3.1,0.827,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,254,47,297,39,0,0,25.7,25.0,
73,0103,10/9/2015 7:14:21 AM ,4858,20.921,20.539,0.382,3.8,3861,0.039,0.357,0.317,3.2,0.795,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1849,1033,1187,487,0,0,25.6,25.0,
74,0103,10/9/2015 7:47:21 AM ,4443,20.921,20.569,0.352,3.9,3670,0.040,0.343,0.302,3.2,0.826,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3428,1783,2390,1030,0,0,25.6,25.0,
75,0103,10/9/2015 8:20:21 AM ,3229,20.921,20.666,0.255,3.9,2531,0.042,0.251,0.209,3.3,0.784,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,356,20,630,49,0,0,25.3,25.0,
76,0103,10/9/2015 8:53:21 AM ,3373,20.921,20.659,0.262,4.0,2344,0.042,0.236,0.195,3.3,0.695,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,35,1,304,29,0,0,25.3,25.0,
77,0103,10/9/2015 9:26:21 AM ,4083,20.921,20.603,0.319,4.0,2980,0.042,0.288,0.246,3.3,0.730,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,573,192,851,56,0,0,25.2,25.0,
78,0103,10/9/2015 9:59:21 AM ,4314,20.921,20.583,0.338,4.1,3311,0.041,0.314,0.273,3.4,0.767,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1587,710,1817,524,0,0,25.0,25.0,
79,0103,10/9/2015 10:32:21 AM ,3487,20.921,20.646,0.276,4.1,2824,0.041,0.273,0.232,3.4,0.810,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,232,145,538,50,0,0,25.0,25.0,
80,0103,10/9/2015 11:05:21 AM ,3192,20.921,20.672,0.249,4.2,2318,0.041,0.233,0.192,3.5,0.726,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,82,42,183,27,0,0,25.0,25.0,
81,0103,10/9/2015 11:38:21 AM ,3262,20.921,20.670,0.251,4.2,2421,0.041,0.238,0.197,3.5,0.742,0.4,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,0,0,516,20,0,0,25.1,25.0,
82,0103,10/9/2015 12:11:21 PM ,3323,20.921,20.662,0.259,4.3,2484,0.040,0.244,0.204,3.5,0.747,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,0,0,652,43,0,0,25.5,25.0,
83,0103,10/9/2015 12:44:21 PM ,3339,20.921,20.659,0.263,4.3,2639,0.039,0.257,0.217,3.5,0.791,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,59,30,586,76,0,0,25.7,25.0,
84,0103,10/9/2015 1:16:21 PM ,2796,20.921,20.703,0.218,4.3,2119,0.039,0.214,0.174,3.6,0.758,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,0,0,86,16,0,0,25.4,25.0,
85,0103,10/9/2015 1:49:21 PM ,4019,20.921,20.604,0.318,4.4,3379,0.039,0.315,0.276,3.6,0.841,0.5,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,647,375,934,283,0,0,24.9,25.0,
86,0103,10/9/2015 2:22:21 PM ,2947,20.921,20.688,0.233,4.4,2467,0.039,0.241,0.202,3.6,0.837,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,187,70,216,15,0,0,25.1,25.0,
87,0103,10/9/2015 2:55:21 PM ,2866,20.921,20.694,0.227,4.5,2387,0.039,0.235,0.196,3.7,0.833,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,0,0,28,5,0,0,25.6,25.0,
88,EVENT,10/9/2015 3:28:21 PM ,2907,20.921,20.688,0.233,4.5,2495,0.039,0.245,0.206,3.7,0.858,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,0,0,68,4,0,0,25.5,25.0,
89,EVENT,10/9/2015 4:01:21 PM ,4987,20.921,20.528,0.393,4.6,4030,0.044,0.375,0.331,3.8,0.808,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1775,929,802,285,0,0,25.0,25.0,
90,0103,10/9/2015 4:34:21 PM ,4160,20.921,20.583,0.338,4.6,3867,0.046,0.365,0.319,3.8,0.930,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1023,511,1117,192,0,0,25.4,25.0,
91,0103,10/9/2015 5:07:21 PM ,3956,20.921,20.611,0.310,4.7,3157,0.044,0.302,0.259,3.8,0.798,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,54,5,481,49,0,0,25.4,25.0,
92,0103,10/9/2015 5:40:21 PM ,4344,20.921,20.567,0.355,4.7,4027,0.041,0.375,0.334,3.9,0.927,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1671,668,945,250,0,0,25.1,25.0,
93,0103,10/9/2015 6:13:21 PM ,4988,20.921,20.516,0.405,4.8,4714,0.041,0.428,0.388,3.9,0.945,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,714,221,615,119,0,0,25.3,25.0,
94,0103,10/9/2015 6:46:21 PM ,4442,20.921,20.554,0.367,4.8,4384,0.041,0.404,0.363,4.0,0.987,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,582,231,1667,223,0,0,25.1,25.0,
95,0103,10/9/2015 7:19:21 PM ,4301,20.921,20.573,0.348,4.9,3928,0.041,0.365,0.324,4.1,0.913,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2886,1628,1241,386,0,0,25.3,25.0,
96,0103,10/9/2015 7:52:21 PM ,3776,20.921,20.612,0.309,4.9,3503,0.040,0.332,0.291,4.1,0.928,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,390,93,401,60,0,0,25.4,25.0,
97,0103,10/9/2015 8:25:21 PM ,3384,20.921,20.642,0.279,5.0,3239,0.040,0.310,0.270,4.2,0.957,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,212,74,364,73,0,0,25.5,25.0,
98,0103,10/9/2015 8:58:21 PM ,3261,20.921,20.653,0.269,5.0,3016,0.039,0.292,0.252,4.2,0.925,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,43,0,85,43,0,0,25.3,25.0,
99,0103,10/9/2015 9:31:21 PM ,4477,20.921,20.553,0.369,5.1,4267,0.040,0.394,0.355,4.2,0.953,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1635,909,1242,331,0,0,25.0,25.0,
100,0103,10/9/2015 10:03:21 PM ,4808,20.921,20.529,0.393,5.1,4587,0.040,0.418,0.378,4.3,0.954,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3326,1804,1315,388,0,0,25.2,25.0,
101,0103,10/9/2015 10:36:21 PM ,3504,20.921,20.635,0.287,5.2,3299,0.040,0.313,0.273,4.3,0.941,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,648,191,1310,130,0,0,25.4,25.0,
102,0103,10/9/2015 11:09:21 PM ,3136,20.921,20.664,0.257,5.2,2907,0.040,0.282,0.242,4.4,0.927,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,146,0,138,33,0,0,25.6,25.0,
103,0103,10/9/2015 11:42:21 PM ,4601,20.921,20.539,0.383,5.3,4484,0.040,0.415,0.375,4.4,0.975,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,2299,1152,1178,481,0,0,24.9,25.0,
104,0103,10/10/2015 12:15:21 AM ,4773,20.921,20.534,0.387,5.3,4476,0.040,0.408,0.368,4.5,0.938,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1544,599,1126,368,0,0,25.1,25.0,
105,0103,10/10/2015 12:48:21 AM ,4926,20.921,20.513,0.408,5.4,4838,0.040,0.442,0.402,4.5,0.982,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2317,1294,1391,546,0,0,25.3,25.0,
106,0103,10/10/2015 1:21:21 AM ,4663,20.921,20.540,0.381,5.5,4343,0.040,0.401,0.360,4.6,0.931,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1609,630,1551,444,0,0,25.5,25.0,
