Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:26 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0120
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4561
Subject Mass (G), 26.95 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
46,0120,10/8/2015 4:43:21 PM ,4070,20.921,20.541,0.380,2.2,3727,0.041,0.395,0.355,1.9,0.916,0.5,0.47,STABLE / OPEN,0.74,3.82,1106,421,580,207,0,0,25.6,25.0,
47,0120,10/8/2015 5:16:21 PM ,3840,20.921,20.560,0.361,2.3,3758,0.042,0.396,0.355,2.0,0.979,0.5,0.48,STABLE / OPEN,0.07,3.89,888,409,518,230,0,0,25.3,25.0,
48,EVENT,10/8/2015 5:49:21 PM ,3165,20.921,20.622,0.299,2.3,3027,0.041,0.330,0.289,2.0,0.956,0.4,0.47,STABLE / OPEN,0.00,3.89,796,110,236,30,0,0,25.2,25.0,
49,EVENT,10/8/2015 6:22:21 PM ,3802,20.921,20.565,0.356,2.4,3523,0.043,0.379,0.335,2.1,0.927,0.5,0.47,STABLE / OPEN,-0.01,3.88,2361,1172,1514,797,0,0,24.5,25.0,
50,0120,10/8/2015 6:55:21 PM ,3432,20.921,20.598,0.323,2.5,3216,0.042,0.349,0.307,2.1,0.937,0.5,0.47,STABLE / OPEN,0.00,3.87,767,365,355,221,0,0,25.3,25.0,
51,0120,10/8/2015 7:28:21 PM ,3839,20.921,20.562,0.359,2.5,3505,0.041,0.375,0.334,2.2,0.913,0.5,0.47,UNSTABLE / OPEN,-0.04,3.83,1508,651,992,428,0,0,25.6,25.0,
52,0120,10/8/2015 8:01:21 PM ,3874,20.921,20.559,0.363,2.6,3530,0.041,0.377,0.337,2.2,0.911,0.5,0.47,STABLE / OPEN,0.15,3.98,1143,275,997,226,0,0,25.3,25.0,
53,0120,10/8/2015 8:33:21 PM ,3848,20.921,20.559,0.363,2.6,3625,0.041,0.386,0.346,2.3,0.942,0.5,0.47,UNSTABLE / OPEN,0.06,4.04,2532,1066,1881,804,0,0,25.5,25.0,
54,0120,10/8/2015 9:06:21 PM ,2953,20.921,20.643,0.278,2.7,2721,0.041,0.301,0.260,2.3,0.922,0.4,0.47,STABLE / OPEN,0.14,4.18,764,220,603,198,0,0,25.1,25.0,
55,0120,10/8/2015 9:39:21 PM ,4151,20.921,20.530,0.391,2.7,3821,0.042,0.408,0.366,2.4,0.921,0.6,0.47,STABLE / OPEN,0.07,4.25,2449,1042,1842,807,0,0,25.4,25.0,
56,0120,10/8/2015 10:12:21 PM ,3978,20.921,20.546,0.376,2.8,3721,0.043,0.399,0.356,2.4,0.935,0.5,0.47,STABLE / OPEN,0.28,4.53,2405,1001,1478,628,0,0,25.3,25.0,
57,0120,10/8/2015 10:45:21 PM ,2499,20.921,20.689,0.232,2.8,2230,0.043,0.255,0.212,2.5,0.893,0.3,0.47,STABLE / OPEN,0.02,4.55,535,139,339,92,0,0,25.3,25.0,
58,0120,10/8/2015 11:18:21 PM ,2241,20.921,20.712,0.209,2.9,1924,0.044,0.230,0.185,2.5,0.859,0.3,0.47,STABLE / OPEN,0.00,4.55,201,54,351,131,0,0,25.6,25.0,
59,0120,10/8/2015 11:51:21 PM ,2736,20.921,20.671,0.250,2.9,2225,0.044,0.256,0.212,2.5,0.813,0.4,0.47,STABLE / OPEN,0.03,4.58,210,117,104,62,0,0,25.1,25.0,
60,0120,10/9/2015 12:24:21 AM ,2460,20.921,20.697,0.224,2.9,1943,0.044,0.229,0.185,2.6,0.790,0.3,0.47,STABLE / OPEN,0.00,4.58,193,87,301,86,0,0,25.3,25.0,
61,0120,10/9/2015 12:57:21 AM ,2123,20.921,20.728,0.193,3.0,1643,0.044,0.201,0.157,2.6,0.774,0.3,0.47,STABLE / OPEN,-0.07,4.51,107,13,192,31,0,0,25.5,25.0,
62,0120,10/9/2015 1:30:21 AM ,3580,20.921,20.594,0.327,3.0,2858,0.043,0.316,0.273,2.6,0.798,0.5,0.47,UNSTABLE / OPEN,0.03,4.55,1798,597,1224,431,0,0,25.1,25.0,
63,0120,10/9/2015 2:03:21 AM ,4170,20.921,20.536,0.385,3.1,3631,0.042,0.387,0.345,2.7,0.871,0.5,0.47,UNSTABLE / OPEN,0.17,4.71,1794,533,1199,405,0,0,25.3,25.0,
64,0120,10/9/2015 2:36:21 AM ,3219,20.921,20.620,0.301,3.1,2844,0.041,0.314,0.273,2.7,0.884,0.4,0.47,STABLE / OPEN,0.12,4.83,1971,737,1018,478,0,0,25.4,25.0,
65,0120,10/9/2015 3:09:21 AM ,2379,20.921,20.704,0.218,3.2,1893,0.040,0.221,0.181,2.8,0.796,0.3,0.47,STABLE / OPEN,0.03,4.87,49,6,58,20,0,0,25.3,25.0,
66,0120,10/9/2015 3:42:21 AM ,3137,20.921,20.633,0.288,3.2,2736,0.040,0.298,0.258,2.8,0.872,0.4,0.48,STABLE / OPEN,0.00,4.87,1470,209,326,119,0,0,25.3,25.0,
67,0120,10/9/2015 4:15:21 AM ,4359,20.921,20.514,0.407,3.3,3840,0.039,0.407,0.368,2.8,0.881,0.6,0.47,STABLE / OPEN,0.13,5.00,725,306,760,262,0,0,25.5,25.0,
68,0120,10/9/2015 4:48:21 AM ,4357,20.921,20.515,0.406,3.3,3912,0.039,0.412,0.373,2.9,0.898,0.6,0.47,UNSTABLE / OPEN,0.25,5.25,2435,1330,1592,842,0,0,25.6,25.0,
69,0120,10/9/2015 5:20:21 AM ,2473,20.921,20.692,0.229,3.4,2164,0.039,0.246,0.206,2.9,0.875,0.3,0.47,STABLE / OPEN,0.00,5.25,409,61,323,63,0,0,25.0,25.0,
70,0120,10/9/2015 5:53:21 AM ,2409,20.921,20.701,0.220,3.4,2040,0.039,0.231,0.192,3.0,0.847,0.3,0.48,STABLE / OPEN,0.16,5.41,74,0,115,42,0,0,25.3,25.0,
71,0120,10/9/2015 6:26:21 AM ,4070,20.921,20.539,0.382,3.5,3775,0.039,0.399,0.360,3.0,0.927,0.5,0.47,UNSTABLE / OPEN,-0.01,5.40,1545,711,1476,546,0,0,25.1,25.0,
72,0120,10/9/2015 6:59:21 AM ,2379,20.921,20.699,0.222,3.5,2167,0.040,0.245,0.206,3.1,0.911,0.3,0.47,STABLE / OPEN,0.09,5.49,239,63,764,190,0,0,25.4,25.0,
73,0120,10/9/2015 7:32:21 AM ,2255,20.921,20.714,0.207,3.5,1883,0.040,0.219,0.179,3.1,0.835,0.3,0.47,STABLE / OPEN,0.06,5.54,70,2,399,59,0,0,25.4,25.0,
74,0120,10/9/2015 8:05:21 AM ,3328,20.921,20.613,0.308,3.6,2850,0.041,0.313,0.272,3.1,0.856,0.4,0.47,STABLE / OPEN,-0.04,5.50,304,56,392,44,0,0,25.6,25.0,
75,0120,10/9/2015 8:38:21 AM ,3538,20.921,20.595,0.326,3.6,3158,0.041,0.338,0.297,3.2,0.893,0.5,0.48,STABLE / OPEN,0.15,5.65,1062,485,744,344,0,0,25.5,25.0,
76,0120,10/9/2015 9:11:21 AM ,2378,20.921,20.702,0.219,3.7,2097,0.041,0.239,0.198,3.2,0.882,0.3,0.48,STABLE / OPEN,0.05,5.70,154,13,259,21,0,0,25.3,25.0,
77,0120,10/9/2015 9:44:21 AM ,2508,20.921,20.694,0.228,3.7,2095,0.041,0.238,0.197,3.2,0.835,0.3,0.48,STABLE / OPEN,-0.06,5.64,72,2,99,23,0,0,25.4,25.0,
78,0120,10/9/2015 10:17:21 AM ,4375,20.921,20.516,0.405,3.8,3937,0.040,0.413,0.372,3.3,0.900,0.6,0.47,STABLE / OPEN,0.24,5.88,1290,535,955,391,0,0,25.1,25.0,
79,0120,10/9/2015 10:50:21 AM ,2877,20.921,20.653,0.268,3.8,2645,0.041,0.291,0.250,3.3,0.919,0.4,0.47,STABLE / OPEN,0.09,5.97,1307,688,1515,397,0,0,25.1,25.0,
80,0120,10/9/2015 11:23:21 AM ,2531,20.921,20.686,0.235,3.9,2318,0.041,0.260,0.219,3.4,0.916,0.3,0.47,UNSTABLE / OPEN,0.00,5.97,258,20,171,13,0,0,25.2,25.0,
81,0120,10/9/2015 11:56:21 AM ,2418,20.921,20.697,0.224,3.9,2119,0.040,0.241,0.201,3.4,0.876,0.3,0.47,STABLE / OPEN,0.04,6.01,133,17,348,22,0,0,25.2,25.0,
82,0120,10/9/2015 12:29:21 PM ,2307,20.921,20.710,0.212,3.9,1917,0.039,0.222,0.182,3.4,0.831,0.3,0.47,STABLE / OPEN,-0.07,5.94,122,25,113,25,0,0,25.2,25.0,
83,0120,10/9/2015 1:02:21 PM ,3303,20.921,20.617,0.305,4.0,2929,0.039,0.316,0.277,3.5,0.887,0.4,0.48,STABLE / OPEN,0.08,6.02,1564,238,1344,465,0,0,25.3,25.0,
84,0120,10/9/2015 1:35:21 PM ,3103,20.921,20.637,0.284,4.0,2782,0.039,0.300,0.261,3.5,0.896,0.4,0.48,STABLE / OPEN,0.16,6.18,1738,856,1067,510,0,0,25.1,25.0,
85,0120,10/9/2015 2:07:21 PM ,2644,20.921,20.678,0.244,4.1,2233,0.040,0.252,0.213,3.5,0.845,0.3,0.47,STABLE / OPEN,0.00,6.18,57,9,104,42,0,0,25.2,25.0,
86,0120,10/9/2015 2:40:21 PM ,2556,20.921,20.686,0.235,4.1,2253,0.039,0.252,0.212,3.6,0.882,0.3,0.48,STABLE / OPEN,0.00,6.18,75,18,126,31,0,0,25.2,25.0,
87,0120,10/9/2015 3:13:21 PM ,3027,20.921,20.640,0.281,4.1,2712,0.039,0.297,0.258,3.6,0.896,0.4,0.47,UNSTABLE / OPEN,0.03,6.21,668,130,269,85,0,0,25.2,25.0,
88,EVENT,10/9/2015 3:46:21 PM ,2326,20.921,20.703,0.218,4.2,2204,0.040,0.249,0.209,3.7,0.948,0.3,0.47,UNSTABLE / OPEN,0.15,6.36,922,474,563,291,0,0,25.5,25.0,
89,EVENT,10/9/2015 4:19:21 PM ,2856,20.921,20.658,0.263,4.2,2491,0.045,0.281,0.236,3.7,0.872,0.4,0.48,STABLE / OPEN,0.07,6.43,1022,244,332,110,0,0,25.3,25.0,
90,0120,10/9/2015 4:52:21 PM ,2724,20.921,20.669,0.252,4.3,2291,0.045,0.264,0.220,3.7,0.841,0.4,0.47,STABLE / OPEN,-0.06,6.36,182,23,16,0,0,0,25.2,25.0,
91,0120,10/9/2015 5:25:21 PM ,2707,20.921,20.671,0.251,4.3,2389,0.042,0.269,0.227,3.8,0.883,0.4,0.47,STABLE / OPEN,0.19,6.55,654,160,508,86,0,0,25.6,25.0,
92,0120,10/9/2015 5:58:21 PM ,3514,20.921,20.596,0.326,4.4,3103,0.041,0.336,0.295,3.8,0.883,0.5,0.47,STABLE / OPEN,0.01,6.56,326,48,462,35,0,0,25.1,25.0,
93,0120,10/9/2015 6:31:21 PM ,3333,20.921,20.609,0.313,4.4,3045,0.040,0.331,0.291,3.8,0.914,0.4,0.47,STABLE / OPEN,0.51,7.07,1343,524,1038,351,0,0,25.3,25.0,
94,0120,10/9/2015 7:04:21 PM ,4222,20.921,20.522,0.400,4.5,4004,0.040,0.423,0.383,3.9,0.948,0.6,0.47,STABLE / OPEN,0.03,7.10,1596,621,1152,409,0,0,25.1,25.0,
95,0120,10/9/2015 7:37:21 PM ,4228,20.921,20.526,0.396,4.5,3867,0.040,0.408,0.368,4.0,0.915,0.6,0.47,STABLE / OPEN,0.24,7.34,1412,461,837,226,0,0,25.4,25.0,
96,0120,10/9/2015 8:10:21 PM ,4242,20.921,20.521,0.400,4.6,4006,0.040,0.422,0.382,4.0,0.944,0.6,0.47,UNSTABLE / OPEN,0.33,7.67,1975,735,1120,332,0,0,25.6,25.0,
97,0120,10/9/2015 8:43:21 PM ,3977,20.921,20.546,0.376,4.6,3763,0.039,0.399,0.359,4.1,0.946,0.5,0.47,STABLE / OPEN,1.17,8.83,2159,1015,1004,533,0,0,25.1,25.0,
98,0120,10/9/2015 9:16:21 PM ,3365,20.921,20.604,0.317,4.7,3203,0.040,0.344,0.305,4.1,0.952,0.5,0.47,STABLE / OPEN,0.00,8.83,511,79,115,17,0,0,25.4,25.0,
99,0120,10/9/2015 9:49:21 PM ,2611,20.921,20.675,0.246,4.7,2435,0.040,0.273,0.233,4.2,0.933,0.3,0.47,STABLE / OPEN,0.00,8.83,350,26,174,29,0,0,25.6,25.0,
100,0120,10/9/2015 10:22:21 PM ,2952,20.921,20.644,0.277,4.8,2847,0.040,0.309,0.269,4.2,0.964,0.4,0.48,STABLE / OPEN,0.00,8.83,443,106,559,57,0,0,25.2,25.0,
101,0120,10/9/2015 10:54:21 PM ,3170,20.921,20.617,0.304,4.8,3178,0.040,0.344,0.305,4.3,1.002,0.4,0.47,STABLE / OPEN,0.00,8.83,874,291,610,213,0,0,25.4,25.0,
102,0120,10/9/2015 11:27:21 PM ,2351,20.921,20.698,0.224,4.9,2338,0.040,0.263,0.223,4.3,0.995,0.3,0.47,STABLE / OPEN,0.04,8.87,314,35,110,5,0,0,25.4,25.0,
103,0120,10/10/2015 12:00:21 AM ,2713,20.921,20.666,0.256,4.9,2661,0.040,0.292,0.252,4.3,0.981,0.4,0.47,STABLE / OPEN,0.00,8.87,772,162,447,106,0,0,25.2,25.0,
104,0120,10/10/2015 12:33:21 AM ,3887,20.921,20.551,0.370,5.0,3770,0.040,0.402,0.361,4.4,0.970,0.5,0.47,STABLE / OPEN,0.03,8.91,1845,539,1416,502,0,0,25.5,25.0,
105,0120,10/10/2015 1:06:21 AM ,4068,20.921,20.538,0.383,5.0,3885,0.040,0.410,0.369,4.4,0.955,0.5,0.47,STABLE / OPEN,0.15,9.05,3046,1607,1705,863,0,0,25.1,25.0,
106,0120,10/10/2015 1:39:21 AM ,2480,20.921,20.687,0.234,5.1,2307,0.040,0.261,0.221,4.5,0.930,0.3,0.47,STABLE / OPEN,-0.04,9.02,756,202,402,118,0,0,25.4,25.0,
107,0120,10/10/2015 2:12:21 AM ,1954,20.921,20.735,0.186,5.1,1917,0.040,0.223,0.183,4.5,0.981,0.3,0.47,STABLE / OPEN,0.07,9.08,103,1,33,6,0,0,25.6,25.0,
108,0120,10/10/2015 2:45:21 AM ,3256,20.921,20.615,0.306,5.1,3176,0.040,0.340,0.300,4.5,0.975,0.4,0.47,STABLE / OPEN,-0.05,9.03,1199,183,1364,388,0,0,25.2,25.0,
109,0120,10/10/2015 3:18:21 AM ,2292,20.921,20.706,0.216,5.2,2119,0.040,0.242,0.203,4.6,0.925,0.3,0.47,STABLE / OPEN,0.00,9.03,345,54,309,54,0,0,25.4,25.0,
110,0120,10/10/2015 3:51:21 AM ,2382,20.921,20.697,0.224,5.2,2213,0.040,0.251,0.211,4.6,0.929,0.3,0.47,STABLE / OPEN,0.00,9.03,278,47,256,82,0,0,25.4,25.0,
111,0120,10/10/2015 4:24:21 AM ,4020,20.921,20.543,0.378,5.3,3882,0.040,0.408,0.368,4.7,0.966,0.5,0.47,STABLE / OPEN,0.21,9.23,2168,766,1175,461,0,0,25.3,25.0,
112,0120,10/10/2015 4:57:21 AM ,2636,20.921,20.673,0.248,5.3,2477,0.040,0.276,0.236,4.7,0.940,0.4,0.47,STABLE / OPEN,0.15,9.38,1249,448,371,175,0,0,25.5,25.0,
113,0120,10/10/2015 5:30:21 AM ,2323,20.921,20.704,0.217,5.3,2160,0.040,0.245,0.205,4.7,0.930,0.3,0.47,STABLE / OPEN,-0.07,9.32,127,13,51,22,0,0,25.1,25.0,
