Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:16 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0104
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4397
Subject Mass (G), 18.7 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,YTOT,YAMB,WHEEL,WHEEL ACC,ENCLOSURE TEMP,ENCLOSURE SETPOINT,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,degC,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
125,0104,10/10/2015 11:48:21 AM ,3693,20.921,20.687,0.234,5.2,2774,0.039,0.225,0.185,4.7,0.751,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1087,46,40,2,0,3,25.0,25.0,
126,0104,10/10/2015 12:21:21 PM ,4409,20.921,20.640,0.281,5.2,3577,0.040,0.277,0.237,4.7,0.811,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,915,219,309,59,0,3,25.0,25.0,
127,0104,10/10/2015 12:54:21 PM ,3854,20.921,20.676,0.246,5.2,3157,0.039,0.248,0.209,4.8,0.819,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2395,1079,1197,564,0,3,25.6,25.0,
128,0104,10/10/2015 1:27:21 PM ,3447,20.921,20.703,0.218,5.3,2656,0.039,0.216,0.177,4.8,0.771,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,516,43,111,2,0,3,25.1,25.0,
129,0104,10/10/2015 2:00:21 PM ,3400,20.921,20.706,0.215,5.3,2648,0.039,0.215,0.176,4.8,0.779,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,754,108,340,2,0,3,25.5,25.0,
130,0104,10/10/2015 2:33:21 PM ,4762,20.921,20.613,0.308,5.4,4195,0.039,0.317,0.278,4.9,0.881,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1805,470,807,254,0,3,25.2,25.0,
131,0104,10/10/2015 3:06:21 PM ,3782,20.921,20.682,0.240,5.4,2953,0.038,0.234,0.196,4.9,0.781,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,667,21,195,2,0,3,25.6,25.0,
132,0104,10/10/2015 3:39:21 PM ,3618,20.921,20.694,0.228,5.4,2756,0.038,0.221,0.182,4.9,0.762,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,511,175,126,3,0,3,25.0,25.0,
133,0104,10/10/2015 4:11:21 PM ,5366,20.921,20.571,0.350,5.5,4702,0.038,0.353,0.315,5.0,0.876,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1518,576,810,252,0,3,25.1,25.0,
134,0104,10/10/2015 4:44:21 PM ,3790,20.921,20.680,0.242,5.5,3180,0.038,0.248,0.210,5.0,0.839,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1659,542,741,290,0,3,25.7,25.0,
135,EVENT,10/10/2015 5:17:21 PM ,3959,20.921,20.668,0.253,5.6,3282,0.038,0.256,0.218,5.0,0.829,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,966,72,100,20,0,3,25.0,25.0,
136,EVENT,10/10/2015 5:50:21 PM ,4825,20.921,20.611,0.311,5.6,4175,0.038,0.315,0.277,5.1,0.865,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3638,1704,1720,883,0,3,25.6,25.0,
137,0104,10/10/2015 6:23:21 PM ,5485,20.921,20.567,0.354,5.7,4543,0.041,0.345,0.304,5.1,0.828,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1750,622,610,268,0,3,25.7,25.0,
138,0104,10/10/2015 6:56:21 PM ,5009,20.921,20.601,0.320,5.7,3895,0.043,0.303,0.261,5.2,0.778,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3792,2380,2640,1625,0,3,25.0,25.0,
139,0104,10/10/2015 7:29:21 PM ,5238,20.921,20.582,0.339,5.8,4384,0.041,0.335,0.294,5.2,0.837,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3699,2572,2932,1849,0,3,25.0,25.0,
140,0104,10/10/2015 8:02:21 PM ,4694,20.921,20.624,0.298,5.8,3790,0.040,0.291,0.250,5.3,0.808,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,5031,3309,3113,1903,0,3,25.2,25.0,
141,0104,10/10/2015 8:35:21 PM ,4753,20.921,20.617,0.304,5.9,3826,0.041,0.297,0.255,5.3,0.805,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3906,2383,2587,1459,0,3,25.2,25.0,
142,0104,10/10/2015 9:08:21 PM ,4197,20.921,20.654,0.267,5.9,3397,0.043,0.268,0.226,5.3,0.809,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3661,2188,2058,1235,0,3,25.3,25.0,
143,0104,10/10/2015 9:41:21 PM ,4478,20.921,20.632,0.290,6.0,3766,0.043,0.295,0.252,5.4,0.841,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3890,2257,2212,1263,0,3,25.4,25.0,
144,0104,10/10/2015 10:14:21 PM ,3333,20.921,20.705,0.216,6.0,2773,0.044,0.230,0.186,5.4,0.832,0.3,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,886,359,429,209,0,3,25.5,25.0,
145,0104,10/10/2015 10:47:21 PM ,3257,20.921,20.714,0.207,6.0,2500,0.044,0.212,0.167,5.4,0.768,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,136,34,96,5,0,3,25.6,25.0,
146,0104,10/10/2015 11:20:21 PM ,3094,20.921,20.723,0.198,6.1,2411,0.044,0.206,0.162,5.5,0.779,0.3,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,463,63,31,2,0,3,25.2,25.0,
147,0104,10/10/2015 11:53:21 PM ,4722,20.921,20.622,0.299,6.1,3798,0.044,0.295,0.251,5.5,0.804,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3200,1809,1892,1061,0,3,25.0,25.0,
148,0104,10/11/2015 12:26:21 AM ,4585,20.921,20.624,0.297,6.2,3875,0.045,0.305,0.259,5.5,0.845,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4984,3168,3025,1808,0,3,25.2,25.0,
149,0104,10/11/2015 12:58:21 AM ,4852,20.921,20.610,0.312,6.2,4158,0.045,0.321,0.275,5.6,0.857,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,5633,3523,3192,1942,0,3,25.2,25.0,
150,0104,10/11/2015 1:31:21 AM ,4851,20.921,20.609,0.312,6.3,4097,0.046,0.319,0.273,5.6,0.845,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1992,763,886,503,0,3,25.5,25.0,
151,0104,10/11/2015 2:04:21 AM ,3383,20.921,20.705,0.216,6.3,2630,0.045,0.221,0.176,5.6,0.777,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1682,868,808,472,0,3,25.6,25.0,
152,0104,10/11/2015 2:37:21 AM ,3088,20.921,20.725,0.197,6.3,2341,0.045,0.202,0.157,5.7,0.758,0.3,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,207,5,16,0,0,3,24.9,25.0,
153,0104,10/11/2015 3:10:21 AM ,3005,20.921,20.732,0.190,6.4,2286,0.045,0.196,0.152,5.7,0.761,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,104,8,163,0,0,3,25.2,25.0,
154,0104,10/11/2015 3:43:21 AM ,4389,20.921,20.643,0.278,6.4,3389,0.043,0.269,0.226,5.7,0.772,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,596,5,201,0,0,3,25.4,25.0,
155,0104,10/11/2015 4:16:21 AM ,4837,20.921,20.609,0.312,6.5,4065,0.043,0.315,0.271,5.8,0.841,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3985,2514,2689,1581,0,3,25.6,25.0,
156,0104,10/11/2015 4:49:21 AM ,4572,20.921,20.627,0.294,6.5,3663,0.045,0.291,0.246,5.8,0.801,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,5227,3187,3488,1992,0,3,25.6,25.0,
157,0104,10/11/2015 5:22:21 AM ,4819,20.921,20.614,0.307,6.6,3635,0.044,0.288,0.244,5.8,0.754,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3054,1411,1856,910,0,3,25.0,25.0,
158,0104,10/11/2015 5:55:21 AM ,3179,20.921,20.720,0.201,6.6,2361,0.044,0.202,0.158,5.9,0.743,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,653,181,154,31,0,3,25.0,25.0,
159,0104,10/11/2015 6:28:21 AM ,4316,20.921,20.647,0.274,6.6,3542,0.045,0.279,0.234,5.9,0.821,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2201,1204,1636,876,0,3,25.5,25.0,
160,0104,10/11/2015 7:01:21 AM ,4099,20.921,20.656,0.266,6.7,3546,0.044,0.280,0.236,5.9,0.865,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4874,3057,2660,1538,0,3,25.5,25.0,
161,0104,10/11/2015 7:34:21 AM ,3532,20.921,20.698,0.223,6.7,2730,0.044,0.225,0.181,6.0,0.773,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,263,24,101,0,0,3,25.2,25.0,
162,0104,10/11/2015 8:07:21 AM ,4741,20.921,20.617,0.304,6.8,3886,0.043,0.302,0.259,6.0,0.820,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1799,1068,1183,620,0,3,25.3,25.0,
163,0104,10/11/2015 8:40:21 AM ,4130,20.921,20.660,0.261,6.8,3204,0.042,0.255,0.213,6.0,0.776,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3852,1955,1599,890,0,3,25.3,25.0,
164,0104,10/11/2015 9:13:21 AM ,3486,20.921,20.704,0.218,6.8,2568,0.042,0.212,0.170,6.1,0.737,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,586,19,0,0,0,3,25.0,25.0,
165,0104,10/11/2015 9:45:21 AM ,5500,20.921,20.573,0.348,6.9,4393,0.042,0.332,0.290,6.1,0.799,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1636,709,582,330,0,3,25.5,25.0,
166,0104,10/11/2015 10:18:21 AM ,4700,20.921,20.621,0.301,6.9,3890,0.041,0.299,0.258,6.1,0.827,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3018,1609,1181,610,0,3,25.1,25.0,
167,0104,10/11/2015 10:51:21 AM ,3487,20.921,20.703,0.218,7.0,2605,0.040,0.212,0.172,6.2,0.747,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,314,34,1,0,0,3,25.2,25.0,
168,0104,10/11/2015 11:24:21 AM ,3694,20.921,20.689,0.232,7.0,2857,0.038,0.227,0.189,6.2,0.773,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1272,218,158,71,0,3,25.6,25.0,
169,0104,10/11/2015 11:57:21 AM ,3463,20.921,20.703,0.218,7.1,2603,0.038,0.211,0.173,6.2,0.752,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,322,11,23,0,0,3,25.0,25.0,
170,0104,10/11/2015 12:30:21 PM ,3312,20.921,20.712,0.209,7.1,2579,0.037,0.208,0.171,6.3,0.779,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,326,33,63,0,0,3,25.2,25.0,
171,0104,10/11/2015 1:03:21 PM ,3638,20.921,20.692,0.229,7.1,2754,0.037,0.220,0.183,6.3,0.757,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,571,35,19,0,0,3,25.5,25.0,
172,0104,10/11/2015 1:36:21 PM ,4575,20.921,20.627,0.294,7.2,3769,0.038,0.290,0.252,6.3,0.824,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4807,2801,2581,1478,0,3,25.0,25.0,
173,EVENT,10/11/2015 2:09:21 PM ,4016,20.921,20.667,0.255,7.2,3262,0.037,0.252,0.215,6.4,0.812,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1629,904,1000,508,0,3,25.5,25.0,
174,EVENT,10/11/2015 2:42:21 PM ,4367,20.921,20.643,0.279,7.3,3507,0.042,0.275,0.234,6.4,0.803,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,491,46,61,10,0,3,25.0,25.0,
175,0104,10/11/2015 3:15:21 PM ,3333,20.921,20.713,0.209,7.3,2550,0.043,0.211,0.168,6.4,0.765,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,417,105,110,42,0,3,25.4,25.0,
176,0104,10/11/2015 3:48:21 PM ,3418,20.921,20.703,0.218,7.3,2748,0.042,0.225,0.183,6.5,0.804,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,34,3,0,0,0,3,25.0,25.0,
177,0104,10/11/2015 4:21:21 PM ,4348,20.921,20.642,0.279,7.4,3691,0.039,0.284,0.244,6.5,0.849,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2885,1115,1309,774,0,3,25.5,25.0,
178,0104,10/11/2015 4:54:21 PM ,3497,20.921,20.697,0.225,7.4,2868,0.037,0.229,0.191,6.5,0.820,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,424,43,130,3,0,3,25.2,25.0,
179,0104,10/11/2015 5:27:21 PM ,5889,20.921,20.540,0.381,7.5,5167,0.037,0.380,0.343,6.6,0.877,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2479,878,1142,715,0,3,25.2,25.0,
180,0104,10/11/2015 6:00:21 PM ,3517,20.921,20.694,0.227,7.5,2910,0.037,0.232,0.195,6.6,0.827,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,952,309,411,202,0,3,25.7,25.0,
181,0104,10/11/2015 6:32:21 PM ,5564,20.921,20.557,0.365,7.5,4939,0.037,0.369,0.331,6.6,0.888,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,2878,1459,1747,1007,0,3,25.5,25.0,
182,0104,10/11/2015 7:05:21 PM ,4995,20.921,20.599,0.322,7.6,4004,0.037,0.307,0.269,6.7,0.801,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3928,2478,2481,1456,0,3,25.5,25.0,
183,0104,10/11/2015 7:38:21 PM ,4436,20.921,20.636,0.285,7.7,3544,0.037,0.275,0.238,6.7,0.799,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3446,1779,2195,1099,0,3,25.4,25.0,
184,0104,10/11/2015 8:11:21 PM ,3941,20.921,20.671,0.250,7.7,3001,0.038,0.238,0.201,6.8,0.761,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2925,1390,1804,912,0,3,25.3,25.0,
185,0104,10/11/2015 8:44:21 PM ,4659,20.921,20.625,0.296,7.7,3585,0.038,0.277,0.240,6.8,0.769,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2773,1484,1950,1068,0,3,25.3,25.0,
186,0104,10/11/2015 9:17:21 PM ,4083,20.921,20.661,0.260,7.8,3273,0.038,0.255,0.218,6.8,0.802,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3822,2585,2681,1652,0,3,25.2,25.0,
187,0104,10/11/2015 9:50:21 PM ,4381,20.921,20.640,0.281,7.8,3589,0.039,0.278,0.240,6.9,0.819,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3396,2069,2421,1345,0,3,25.1,25.0,
188,0104,10/11/2015 10:23:21 PM ,4796,20.921,20.611,0.310,7.9,3989,0.040,0.307,0.267,6.9,0.832,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3967,2357,2386,1371,0,3,25.1,25.0,
189,0104,10/11/2015 10:56:21 PM ,3269,20.921,20.714,0.207,7.9,2501,0.039,0.206,0.166,6.9,0.765,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,722,157,155,61,0,3,25.2,25.0,
190,0104,10/11/2015 11:29:21 PM ,4682,20.921,20.622,0.299,8.0,3696,0.039,0.286,0.247,7.0,0.789,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1261,252,568,143,0,3,25.4,25.0,
191,0104,10/12/2015 12:02:21 AM ,4541,20.921,20.628,0.293,8.0,3762,0.039,0.291,0.252,7.0,0.828,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3103,1700,1742,902,0,3,25.5,25.0,
192,0104,10/12/2015 12:35:21 AM ,4158,20.921,20.656,0.265,8.0,3296,0.039,0.259,0.220,7.0,0.793,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4162,2346,2411,1365,0,3,25.5,25.0,
193,0104,10/12/2015 1:08:21 AM ,3179,20.921,20.719,0.202,8.1,2429,0.038,0.201,0.162,7.1,0.764,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,341,91,283,9,0,3,25.5,25.0,
194,0104,10/12/2015 1:41:21 AM ,3076,20.921,20.726,0.195,8.1,2287,0.038,0.191,0.153,7.1,0.744,0.3,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,401,36,71,3,0,3,25.6,25.0,
195,0104,10/12/2015 2:14:21 AM ,4515,20.921,20.629,0.292,8.2,3713,0.037,0.287,0.249,7.1,0.822,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3606,2024,2282,1220,0,3,25.6,25.0,
196,0104,10/12/2015 2:47:21 AM ,2923,20.921,20.734,0.187,8.2,2293,0.038,0.192,0.154,7.2,0.785,0.3,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,2004,954,941,526,0,3,25.3,25.0,
197,0104,10/12/2015 3:19:21 AM ,2977,20.921,20.733,0.188,8.2,2213,0.038,0.186,0.148,7.2,0.743,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,157,38,16,2,0,3,25.2,25.0,
198,0104,10/12/2015 3:52:21 AM ,4699,20.921,20.623,0.298,8.3,3587,0.038,0.277,0.239,7.2,0.763,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1214,525,665,320,0,3,24.9,25.0,
199,0104,10/12/2015 4:25:21 AM ,3822,20.921,20.676,0.245,8.3,3043,0.038,0.242,0.204,7.2,0.796,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3882,1695,2274,999,0,3,25.1,25.0,
200,0104,10/12/2015 4:58:21 AM ,3134,20.921,20.725,0.197,8.3,2318,0.038,0.192,0.154,7.3,0.740,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,402,81,294,5,0,3,25.2,25.0,
201,0104,10/12/2015 5:31:21 AM ,4040,20.921,20.666,0.255,8.4,3060,0.038,0.242,0.204,7.3,0.757,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1790,729,1026,433,0,3,25.4,25.0,
202,0104,10/12/2015 6:04:21 AM ,3758,20.921,20.683,0.238,8.4,2932,0.038,0.233,0.195,7.3,0.780,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3426,1913,1764,916,0,3,25.5,25.0,
203,0104,10/12/2015 6:37:21 AM ,2863,20.921,20.742,0.179,8.5,2183,0.039,0.183,0.144,7.4,0.762,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,656,165,178,86,0,3,25.4,25.0,
204,0104,10/12/2015 7:10:21 AM ,2859,20.921,20.742,0.179,8.5,2177,0.039,0.183,0.144,7.4,0.762,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,173,25,40,0,0,3,25.7,25.0,
205,0104,10/12/2015 7:43:21 AM ,3088,20.921,20.726,0.195,8.5,2400,0.039,0.198,0.159,7.4,0.777,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,428,23,9,0,0,3,25.2,25.0,
206,0104,10/12/2015 8:16:21 AM ,5081,20.921,20.598,0.323,8.6,4103,0.039,0.310,0.272,7.4,0.807,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3024,1520,1526,795,0,3,25.6,25.0,
207,0104,10/12/2015 8:49:21 AM ,3890,20.921,20.674,0.247,8.6,3127,0.039,0.246,0.207,7.5,0.804,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2918,1323,1630,580,0,3,25.3,25.0,
208,0104,10/12/2015 9:22:21 AM ,3106,20.921,20.726,0.195,8.6,2333,0.039,0.193,0.154,7.5,0.751,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,52,16,74,5,0,3,25.3,25.0,
209,0104,10/12/2015 9:55:21 AM ,3179,20.921,20.721,0.200,8.7,2358,0.038,0.195,0.157,7.5,0.742,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,396,22,54,2,0,3,25.3,25.0,

:EVENTS
===============,===============,===============,===============
INTERVAL,,DATE/TIME,DESC.
===============,===============,===============,===============
 48 ,,10/8/2015 5:55:06 PM ,INJECTING B6 MICE WITH VEHICLE 5.55PM
 49 ,,10/8/2015 6:07:10 PM ,B6 INJECTIONS COMPLETED 6.07PM
 88 ,,10/9/2015 3:35:03 PM ,mTSC food change to HFD, C57 injections
 89 ,,10/9/2015 4:01:16 PM ,injections completed
 135 ,,10/10/2015 5:38:51 PM ,injecting B6 mice

 136 ,,10/10/2015 6:11:07 PM ,Injections completed 6.11PM
 173 ,,10/11/2015 2:27:39 PM ,Begin injections and food changeover for B6 mice
 174 ,,10/11/2015 3:10:18 PM ,Injections & food changeover completed
