Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:31 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0129
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4570
Subject Mass (G), 30.15 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
43,0129,10/8/2015 3:14:21 PM ,2624,20.921,20.657,0.264,2.2,2318,0.039,0.279,0.239,1.9,0.883,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,173,49,437,47,0,0,25.3,25.0,
44,0129,10/8/2015 3:47:21 PM ,2267,20.921,20.694,0.227,2.2,1936,0.039,0.240,0.200,2.0,0.854,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,166,83,215,20,0,0,25.2,25.0,
45,0129,10/8/2015 4:20:21 PM ,3642,20.921,20.556,0.366,2.3,3211,0.040,0.371,0.331,2.0,0.882,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,582,228,441,93,0,0,25.6,25.0,
46,0129,10/8/2015 4:52:21 PM ,2286,20.921,20.690,0.231,2.3,2096,0.041,0.257,0.216,2.1,0.917,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,705,235,132,45,0,0,25.2,25.0,
47,0129,10/8/2015 5:25:21 PM ,2471,20.921,20.673,0.249,2.4,2207,0.042,0.269,0.227,2.1,0.893,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,555,223,633,76,0,0,25.5,25.0,
48,EVENT,10/8/2015 5:58:21 PM ,3827,20.921,20.531,0.390,2.4,3719,0.041,0.423,0.381,2.1,0.972,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2610,1063,1673,569,0,0,25.1,25.0,
49,EVENT,10/8/2015 6:31:21 PM ,3349,20.921,20.585,0.336,2.5,2944,0.043,0.347,0.303,2.2,0.879,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1889,896,1313,538,0,0,25.4,25.0,
50,0129,10/8/2015 7:04:21 PM ,2712,20.921,20.647,0.274,2.5,2480,0.042,0.297,0.255,2.2,0.915,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,658,360,399,180,0,0,25.0,25.0,
51,0129,10/8/2015 7:37:21 PM ,4381,20.921,20.475,0.446,2.6,4045,0.041,0.460,0.419,2.3,0.923,0.7,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2312,1283,1411,653,0,0,25.4,25.0,
52,0129,10/8/2015 8:10:21 PM ,2899,20.921,20.626,0.296,2.6,2678,0.041,0.318,0.277,2.3,0.924,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1107,583,728,323,0,0,25.2,25.0,
53,0129,10/8/2015 8:43:21 PM ,3950,20.921,20.518,0.403,2.7,3781,0.041,0.430,0.389,2.4,0.957,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2008,1119,1569,674,0,0,25.4,25.0,
54,0129,10/8/2015 9:16:21 PM ,3692,20.921,20.546,0.375,2.8,3445,0.042,0.397,0.355,2.5,0.933,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2205,1021,1222,481,0,0,25.6,25.0,
55,0129,10/8/2015 9:49:21 PM ,2403,20.921,20.675,0.246,2.8,2268,0.042,0.277,0.235,2.5,0.944,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,190,63,104,24,0,0,25.2,25.0,
56,0129,10/8/2015 10:22:21 PM ,2226,20.921,20.693,0.228,2.9,2165,0.043,0.266,0.223,2.5,0.972,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,293,47,164,38,0,0,25.5,25.0,
57,0129,10/8/2015 10:55:21 PM ,3346,20.921,20.578,0.343,2.9,3149,0.044,0.371,0.327,2.6,0.941,0.5,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,1343,356,1068,191,0,0,25.1,25.0,
58,0129,10/8/2015 11:28:21 PM ,3227,20.921,20.592,0.329,3.0,3027,0.044,0.357,0.313,2.6,0.938,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1365,621,1147,381,0,0,25.4,25.0,
59,0129,10/9/2015 12:01:21 AM ,2429,20.921,20.673,0.248,3.0,2255,0.044,0.278,0.233,2.7,0.928,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,804,382,550,160,0,0,25.6,25.0,
60,0129,10/9/2015 12:34:21 AM ,3317,20.921,20.580,0.341,3.0,3185,0.045,0.376,0.330,2.7,0.960,0.5,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,497,190,246,53,0,0,25.1,25.0,
61,0129,10/9/2015 1:07:21 AM ,2042,20.921,20.712,0.209,3.1,1901,0.044,0.242,0.197,2.8,0.931,0.3,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,122,21,242,7,0,0,25.3,25.0,
62,0129,10/9/2015 1:39:21 AM ,2350,20.921,20.687,0.234,3.1,2013,0.043,0.250,0.207,2.8,0.857,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,62,10,67,7,0,0,25.5,25.0,
63,0129,10/9/2015 2:12:21 AM ,2669,20.921,20.649,0.272,3.2,2518,0.042,0.302,0.260,2.8,0.943,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,903,228,700,60,0,0,25.2,25.0,
64,0129,10/9/2015 2:45:21 AM ,3825,20.921,20.532,0.389,3.2,3523,0.041,0.405,0.364,2.9,0.921,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2548,1424,1676,798,0,0,25.2,25.0,
65,0129,10/9/2015 3:18:21 AM ,2164,20.921,20.704,0.218,3.3,1848,0.040,0.231,0.192,2.9,0.854,0.3,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,61,12,44,4,0,0,25.4,25.0,
66,0129,10/9/2015 3:51:21 AM ,2528,20.921,20.671,0.251,3.3,2088,0.040,0.255,0.215,3.0,0.826,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,434,31,303,14,0,0,25.3,25.0,
67,0129,10/9/2015 4:24:21 AM ,2989,20.921,20.621,0.300,3.4,2579,0.039,0.306,0.267,3.0,0.863,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,702,258,309,74,0,0,25.2,25.0,
68,0129,10/9/2015 4:57:21 AM ,3019,20.921,20.617,0.305,3.4,2673,0.039,0.316,0.276,3.1,0.886,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,401,89,818,47,0,0,25.4,25.0,
69,0129,10/9/2015 5:30:21 AM ,2496,20.921,20.671,0.250,3.5,2126,0.039,0.259,0.220,3.1,0.852,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,872,395,532,177,0,0,25.6,25.0,
70,0129,10/9/2015 6:03:21 AM ,3872,20.921,20.529,0.393,3.5,3554,0.039,0.406,0.367,3.1,0.918,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1386,578,860,373,0,0,25.2,25.0,
71,0129,10/9/2015 6:36:21 AM ,2507,20.921,20.670,0.251,3.6,2238,0.040,0.269,0.229,3.2,0.893,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1096,591,638,301,0,0,25.2,25.0,
72,0129,10/9/2015 7:09:21 AM ,3343,20.921,20.583,0.338,3.6,3040,0.039,0.353,0.314,3.2,0.909,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,626,109,536,54,0,0,25.1,25.0,
73,0129,10/9/2015 7:42:21 AM ,3683,20.921,20.547,0.374,3.7,3470,0.040,0.397,0.357,3.3,0.942,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2805,1680,1662,921,0,0,25.2,25.0,
74,0129,10/9/2015 8:15:21 AM ,2594,20.921,20.658,0.263,3.7,2327,0.042,0.283,0.241,3.3,0.897,0.4,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,127,44,140,9,0,0,25.3,25.0,
75,0129,10/9/2015 8:48:21 AM ,2440,20.921,20.672,0.249,3.8,2249,0.042,0.275,0.234,3.4,0.922,0.4,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,526,105,233,51,0,0,25.6,25.0,
76,0129,10/9/2015 9:21:21 AM ,2964,20.921,20.620,0.301,3.8,2720,0.042,0.323,0.281,3.4,0.918,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,384,126,596,95,0,0,25.5,25.0,
77,0129,10/9/2015 9:54:21 AM ,2459,20.921,20.671,0.250,3.9,2250,0.041,0.274,0.233,3.5,0.915,0.4,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,43,13,22,3,0,0,25.5,25.0,
78,0129,10/9/2015 10:26:21 AM ,2385,20.921,20.680,0.241,3.9,2221,0.040,0.268,0.228,3.5,0.931,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,87,25,90,7,0,0,25.3,25.0,
79,0129,10/9/2015 10:59:21 AM ,2374,20.921,20.685,0.237,3.9,2073,0.041,0.253,0.212,3.5,0.873,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,156,78,212,45,0,0,25.2,25.0,
80,0129,10/9/2015 11:32:21 AM ,3476,20.921,20.572,0.349,4.0,3170,0.041,0.365,0.324,3.6,0.912,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1487,770,1213,306,0,0,25.1,25.0,
81,0129,10/9/2015 12:05:21 PM ,2320,20.921,20.688,0.233,4.0,2070,0.040,0.252,0.213,3.6,0.892,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,291,16,130,26,0,0,25.1,25.0,
82,0129,10/9/2015 12:38:21 PM ,2703,20.921,20.652,0.269,4.1,2302,0.039,0.276,0.236,3.6,0.852,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,246,20,401,46,0,0,25.1,25.0,
83,0129,10/9/2015 1:11:21 PM ,2361,20.921,20.689,0.232,4.1,1869,0.039,0.232,0.192,3.7,0.791,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,277,13,640,48,0,0,25.1,25.0,
84,0129,10/9/2015 1:44:21 PM ,3307,20.921,20.593,0.329,4.2,2821,0.039,0.328,0.289,3.7,0.853,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,614,127,875,177,0,0,25.0,25.0,
85,0129,10/9/2015 2:17:21 PM ,2256,20.921,20.697,0.225,4.2,2056,0.039,0.248,0.209,3.8,0.911,0.3,0.50,CELL NOT RESPONDING / OPEN,0.00,0.00,590,186,603,106,0,0,25.2,25.0,
86,0129,10/9/2015 2:50:21 PM ,2512,20.921,20.672,0.249,4.2,2127,0.039,0.257,0.218,3.8,0.847,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,43,16,94,22,0,0,25.1,25.0,
87,0129,10/9/2015 3:23:21 PM ,3230,20.921,20.599,0.322,4.3,2840,0.039,0.330,0.291,3.8,0.879,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,438,195,539,117,0,0,25.2,25.0,
88,EVENT,10/9/2015 3:56:21 PM ,2927,20.921,20.626,0.295,4.3,2687,0.044,0.320,0.276,3.9,0.918,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,997,477,756,305,0,0,26.3,25.0,
89,EVENT,10/9/2015 4:29:21 PM ,2888,20.921,20.632,0.289,4.4,2421,0.046,0.297,0.251,3.9,0.838,0.4,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,1400,513,1012,320,0,0,25.5,25.0,
90,0129,10/9/2015 5:02:21 PM ,2978,20.921,20.627,0.295,4.4,2480,0.044,0.298,0.254,4.0,0.833,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,370,88,663,76,0,0,25.1,25.0,
91,0129,10/9/2015 5:35:21 PM ,2580,20.921,20.662,0.259,4.5,2226,0.041,0.271,0.230,4.0,0.863,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,648,240,513,127,0,0,25.6,25.0,
92,0129,10/9/2015 6:08:21 PM ,3296,20.921,20.587,0.334,4.5,2976,0.041,0.349,0.308,4.0,0.903,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,493,87,811,87,0,0,25.2,25.0,
93,0129,10/9/2015 6:41:21 PM ,3589,20.921,20.556,0.365,4.6,3310,0.041,0.383,0.342,4.1,0.922,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1030,457,872,292,0,0,25.4,25.0,
94,0129,10/9/2015 7:13:21 PM ,3799,20.921,20.533,0.388,4.6,3519,0.040,0.405,0.365,4.2,0.926,0.6,0.48,CELL NOT RESPONDING / OPEN,0.00,0.00,2051,1166,1737,782,0,0,25.6,25.0,
95,0129,10/9/2015 7:46:21 PM ,3974,20.921,20.514,0.408,4.7,3802,0.040,0.433,0.393,4.2,0.957,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2491,1543,1739,866,0,0,25.1,25.0,
96,0129,10/9/2015 8:19:21 PM ,3058,20.921,20.610,0.311,4.8,2854,0.040,0.334,0.294,4.3,0.933,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1622,1074,1177,521,0,0,25.3,25.0,
97,0129,10/9/2015 8:52:21 PM ,2542,20.921,20.660,0.261,4.8,2512,0.039,0.298,0.259,4.3,0.988,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,170,104,276,89,0,0,25.5,25.0,
98,0129,10/9/2015 9:25:21 PM ,2804,20.921,20.632,0.289,4.9,2766,0.040,0.325,0.286,4.4,0.986,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,314,98,467,87,0,0,25.1,25.0,
99,0129,10/9/2015 9:58:21 PM ,2555,20.921,20.660,0.262,4.9,2476,0.040,0.295,0.255,4.4,0.969,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,627,396,433,231,0,0,25.4,25.0,
100,0129,10/9/2015 10:31:21 PM ,2296,20.921,20.685,0.237,4.9,2240,0.040,0.272,0.232,4.4,0.975,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,265,111,321,71,0,0,25.6,25.0,
101,0129,10/9/2015 11:04:21 PM ,2946,20.921,20.620,0.301,5.0,2844,0.040,0.333,0.293,4.5,0.965,0.4,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,444,149,493,76,0,0,25.2,25.0,
102,0129,10/9/2015 11:37:21 PM ,4293,20.921,20.481,0.440,5.1,4140,0.040,0.467,0.427,4.5,0.964,0.6,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2857,1893,1861,1026,0,0,25.5,25.0,
103,0129,10/10/2015 12:10:21 AM ,3087,20.921,20.607,0.314,5.1,2859,0.040,0.335,0.296,4.6,0.926,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,1794,645,1100,362,0,0,25.3,25.0,
104,0129,10/10/2015 12:43:21 AM ,3305,20.921,20.584,0.338,5.2,3196,0.040,0.369,0.329,4.7,0.967,0.5,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,2086,1107,1392,480,0,0,25.3,25.0,
105,0129,10/10/2015 1:16:21 AM ,2092,20.921,20.707,0.214,5.2,2009,0.040,0.248,0.208,4.7,0.960,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,117,24,86,11,0,0,25.6,25.0,
106,0129,10/10/2015 1:49:21 AM ,2043,20.921,20.714,0.207,5.2,1915,0.041,0.237,0.197,4.7,0.937,0.3,0.49,CELL NOT RESPONDING / OPEN,0.00,0.00,48,26,64,14,0,0,25.2,25.0,
