Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:15 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0102
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4371
Subject Mass (G), 17.7 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,YTOT,YAMB,WHEEL,WHEEL ACC,ENCLOSURE TEMP,ENCLOSURE SETPOINT,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,degC,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0102,10/7/2015 3:42:21 PM ,2472,20.921,20.762,0.159,0.0,2019,0.042,0.178,0.135,0.0,0.817,0.2,0.44,STABLE / OPEN,0.00,0.00,1,1,0,0,0,0,25.2,25.0,
2,0102,10/7/2015 4:15:21 PM ,3544,20.921,20.690,0.231,0.0,3056,0.040,0.245,0.205,0.0,0.862,0.3,0.44,STABLE / OPEN,-0.02,-0.02,1149,86,21,1,0,0,25.5,25.0,
3,0102,10/7/2015 4:47:21 PM ,3049,20.921,20.723,0.198,0.1,2596,0.039,0.214,0.174,0.1,0.851,0.3,0.44,STABLE / OPEN,0.01,-0.01,2631,961,828,420,0,0,25.4,25.0,
4,0102,10/7/2015 5:20:21 PM ,2460,20.921,20.763,0.158,0.1,1914,0.039,0.168,0.129,0.1,0.778,0.2,0.44,STABLE / OPEN,0.00,-0.01,339,37,9,0,0,0,25.7,25.0,
5,0102,10/7/2015 5:53:21 PM ,2903,20.921,20.731,0.190,0.1,2542,0.039,0.210,0.171,0.1,0.876,0.3,0.44,STABLE / OPEN,0.18,0.17,1242,408,550,258,0,0,25.7,25.0,
6,0102,10/7/2015 6:26:21 PM ,4317,20.921,20.639,0.283,0.1,3751,0.039,0.292,0.253,0.1,0.869,0.4,0.44,UNSTABLE / OPEN,0.08,0.25,2258,1071,1224,628,0,0,25.4,25.0,
7,0102,10/7/2015 6:59:21 PM ,4074,20.921,20.651,0.270,0.2,3724,0.040,0.291,0.252,0.2,0.914,0.4,0.44,STABLE / OPEN,0.07,0.32,2630,1238,1880,851,0,0,25.4,25.0,
8,0102,10/7/2015 7:32:21 PM ,3497,20.921,20.692,0.229,0.2,3215,0.040,0.255,0.214,0.2,0.919,0.3,0.44,STABLE / OPEN,0.21,0.54,2886,1386,2002,904,0,0,25.0,25.0,
9,0102,10/7/2015 8:05:21 PM ,3677,20.921,20.677,0.244,0.3,3353,0.040,0.267,0.226,0.2,0.912,0.3,0.44,STABLE / OPEN,-0.09,0.45,2740,1486,1949,945,0,0,25.6,25.0,
10,0102,10/7/2015 8:38:21 PM ,4118,20.921,20.650,0.271,0.3,3664,0.040,0.287,0.247,0.3,0.890,0.4,0.44,STABLE / OPEN,0.58,1.03,2879,1587,1945,906,0,0,25.2,25.0,
11,0102,10/7/2015 9:11:21 PM ,4176,20.921,20.648,0.274,0.3,3735,0.041,0.291,0.250,0.3,0.894,0.4,0.44,STABLE / OPEN,-0.09,0.94,2827,1289,1687,752,0,0,25.1,25.0,
12,0102,10/7/2015 9:44:21 PM ,4164,20.921,20.643,0.278,0.4,3929,0.041,0.307,0.266,0.3,0.944,0.4,0.44,STABLE / OPEN,0.11,1.05,3217,1667,1896,1003,0,0,25.4,25.0,
13,0102,10/7/2015 10:17:21 PM ,3996,20.921,20.657,0.264,0.4,3809,0.041,0.295,0.254,0.4,0.953,0.4,0.44,STABLE / OPEN,-0.06,0.99,4359,2570,2557,1485,0,0,24.9,25.0,
14,0102,10/7/2015 10:50:21 PM ,4217,20.921,20.644,0.277,0.5,3773,0.041,0.294,0.254,0.4,0.895,0.4,0.44,UNSTABLE / OPEN,0.12,1.10,3495,2016,2104,1056,0,0,25.7,25.0,
15,0102,10/7/2015 11:23:21 PM ,4439,20.921,20.628,0.293,0.5,4069,0.040,0.314,0.274,0.4,0.917,0.4,0.44,STABLE / OPEN,0.03,1.14,4069,2451,2735,1530,0,0,25.3,25.0,
16,0102,10/7/2015 11:56:21 PM ,4456,20.921,20.630,0.291,0.5,4059,0.040,0.311,0.270,0.5,0.911,0.4,0.44,UNSTABLE / OPEN,0.20,1.33,4262,2734,2598,1486,0,0,24.9,25.0,
17,0102,10/8/2015 12:29:21 AM ,3954,20.921,20.659,0.262,0.6,3700,0.040,0.289,0.249,0.5,0.936,0.3,0.44,STABLE / OPEN,0.03,1.37,4236,2533,2888,1685,0,0,25.6,25.0,
18,0102,10/8/2015 1:02:21 AM ,4170,20.921,20.647,0.274,0.6,3649,0.039,0.285,0.246,0.6,0.875,0.4,0.44,STABLE / OPEN,-0.02,1.35,5433,3519,3631,2149,0,0,25.2,25.0,
19,0102,10/8/2015 1:34:21 AM ,3150,20.921,20.717,0.204,0.7,2562,0.039,0.211,0.173,0.6,0.813,0.3,0.44,STABLE / OPEN,-0.06,1.29,2456,1070,1082,486,0,0,25.1,25.0,
20,0102,10/8/2015 2:07:21 AM ,3974,20.921,20.663,0.259,0.7,3331,0.039,0.263,0.224,0.6,0.838,0.3,0.44,STABLE / OPEN,0.13,1.42,2237,1042,1318,566,0,0,25.5,25.0,
21,0102,10/8/2015 2:40:21 AM ,2255,20.921,20.773,0.148,0.7,1997,0.039,0.173,0.134,0.6,0.886,0.2,0.44,STABLE / OPEN,0.00,1.42,360,69,96,20,0,0,25.3,25.0,
22,0102,10/8/2015 3:13:21 AM ,2625,20.921,20.753,0.168,0.7,2159,0.039,0.182,0.144,0.7,0.822,0.2,0.44,STABLE / OPEN,-0.01,1.41,256,23,21,1,0,0,24.9,25.0,
23,0102,10/8/2015 3:46:21 AM ,3381,20.921,20.700,0.221,0.8,2858,0.039,0.232,0.193,0.7,0.845,0.3,0.44,STABLE / OPEN,-0.04,1.37,498,55,69,16,0,0,25.6,25.0,
24,0102,10/8/2015 4:19:21 AM ,4026,20.921,20.657,0.264,0.8,3606,0.039,0.281,0.242,0.7,0.896,0.4,0.44,STABLE / OPEN,0.17,1.54,3521,2011,2113,1227,0,0,25.3,25.0,
25,0102,10/8/2015 4:52:21 AM ,4432,20.921,20.634,0.287,0.9,3728,0.039,0.289,0.249,0.8,0.841,0.4,0.44,STABLE / OPEN,0.00,1.53,3208,1531,1900,912,0,0,25.0,25.0,
26,0102,10/8/2015 5:25:21 AM ,4532,20.921,20.627,0.294,0.9,3720,0.039,0.290,0.251,0.8,0.821,0.4,0.44,STABLE / OPEN,0.11,1.64,3705,2069,2205,1100,0,0,25.5,25.0,
27,0102,10/8/2015 5:58:21 AM ,3693,20.921,20.682,0.239,0.9,3079,0.041,0.248,0.207,0.8,0.834,0.3,0.44,STABLE / OPEN,0.05,1.69,2932,1323,1338,666,0,0,25.3,25.0,
28,0102,10/8/2015 6:31:21 AM ,4011,20.921,20.664,0.257,1.0,3349,0.041,0.263,0.223,0.9,0.835,0.3,0.44,STABLE / OPEN,0.20,1.89,2679,1389,1494,799,0,0,25.1,25.0,
29,0102,10/8/2015 7:04:21 AM ,2541,20.921,20.756,0.165,1.0,2202,0.041,0.188,0.147,0.9,0.866,0.2,0.44,STABLE / OPEN,0.00,1.89,482,152,61,9,0,0,25.2,25.0,
30,0102,10/8/2015 7:37:21 AM ,2624,20.921,20.752,0.169,1.0,2122,0.042,0.184,0.142,0.9,0.809,0.2,0.44,STABLE / OPEN,0.02,1.91,148,28,21,0,0,0,25.4,25.0,
31,0102,10/8/2015 8:10:21 AM ,2511,20.921,20.760,0.161,1.1,1981,0.042,0.175,0.133,0.9,0.789,0.2,0.44,STABLE / OPEN,-0.05,1.87,174,28,11,0,0,0,25.6,25.0,
32,0102,10/8/2015 8:43:21 AM ,4264,20.921,20.644,0.278,1.1,3691,0.042,0.289,0.247,1.0,0.866,0.4,0.44,UNSTABLE / OPEN,0.24,2.10,2225,1222,1172,587,0,0,25.3,25.0,
33,0102,10/8/2015 9:16:21 AM ,4067,20.921,20.656,0.266,1.1,3664,0.042,0.286,0.244,1.0,0.901,0.4,0.44,STABLE / OPEN,-0.03,2.07,3152,1763,2106,1081,0,0,25.0,25.0,
34,0102,10/8/2015 9:49:21 AM ,3069,20.921,20.721,0.200,1.2,2694,0.041,0.221,0.180,1.0,0.878,0.3,0.44,STABLE / OPEN,-0.01,2.06,2018,295,242,127,0,0,25.0,25.0,
35,0102,10/8/2015 10:21:21 AM ,3411,20.921,20.702,0.219,1.2,2783,0.043,0.229,0.186,1.0,0.816,0.3,0.44,STABLE / OPEN,0.00,2.06,1240,421,439,213,0,0,25.1,25.0,
36,0102,10/8/2015 10:54:21 AM ,2990,20.921,20.728,0.193,1.2,2522,0.043,0.212,0.168,1.1,0.843,0.3,0.44,STABLE / OPEN,0.08,2.14,1231,498,550,254,0,0,25.3,25.0,
37,0102,10/8/2015 11:27:21 AM ,2547,20.921,20.757,0.164,1.3,2096,0.043,0.183,0.140,1.1,0.823,0.2,0.44,STABLE / OPEN,0.00,2.14,59,8,23,0,0,0,25.5,25.0,
38,0102,10/8/2015 12:00:21 PM ,2653,20.921,20.751,0.170,1.3,2105,0.042,0.183,0.141,1.1,0.793,0.2,0.44,STABLE / OPEN,-0.03,2.11,352,7,14,0,0,0,25.7,25.0,
39,0102,10/8/2015 12:33:21 PM ,2258,20.921,20.775,0.146,1.3,1841,0.042,0.166,0.124,1.1,0.816,0.2,0.44,STABLE / OPEN,0.07,2.18,90,17,11,0,0,0,25.3,25.0,
40,0102,10/8/2015 1:06:21 PM ,4127,20.921,20.656,0.265,1.3,3489,0.041,0.272,0.232,1.2,0.846,0.4,0.44,STABLE / OPEN,0.09,2.27,1831,705,518,265,0,0,24.9,25.0,
41,0102,10/8/2015 1:39:21 PM ,3695,20.921,20.684,0.237,1.4,3014,0.040,0.241,0.201,1.2,0.816,0.3,0.44,STABLE / OPEN,0.02,2.29,2186,651,539,294,0,0,25.4,25.0,
42,0102,10/8/2015 2:12:21 PM ,2733,20.921,20.748,0.173,1.4,1937,0.040,0.170,0.130,1.2,0.709,0.2,0.44,UNSTABLE / OPEN,-0.08,2.22,978,198,148,86,0,0,25.7,25.0,
43,0102,10/8/2015 2:45:21 PM ,2622,20.921,20.756,0.165,1.4,1915,0.040,0.168,0.128,1.2,0.730,0.2,0.44,STABLE / OPEN,0.00,2.22,231,14,10,1,0,0,25.1,25.0,
44,0102,10/8/2015 3:18:21 PM ,2582,20.921,20.757,0.164,1.5,2030,0.039,0.174,0.135,1.3,0.786,0.2,0.44,STABLE / OPEN,0.00,2.21,155,15,4,1,0,0,24.9,25.0,
