Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:22 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0114
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4361
Subject Mass (G), 24.2 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,YTOT,YAMB,WHEEL,WHEEL ACC,ENCLOSURE TEMP,ENCLOSURE SETPOINT,
#,,,ml/kg/hr,%,%,,l,ml/kg/hr,%,%,,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,COUNTS,degC,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
1,0114,10/7/2015 3:54:21 PM ,3097,20.921,20.663,0.258,0.0,2326,0.042,0.247,0.205,0.0,0.751,0.4,0.46,UNSTABLE / OPEN,-0.04,-0.04,51,19,14,0,0,0,25.4,25.0,
2,0114,10/7/2015 4:27:21 PM ,3932,20.921,20.587,0.335,0.0,3331,0.040,0.333,0.293,0.0,0.847,0.5,0.46,UNSTABLE / OPEN,0.04,0.00,1039,300,511,115,0,0,25.1,25.0,
3,0114,10/7/2015 5:00:21 PM ,2811,20.921,20.681,0.240,0.1,2460,0.039,0.255,0.216,0.1,0.875,0.3,0.46,STABLE / OPEN,0.13,0.13,1093,273,167,2,0,0,24.9,25.0,
4,0114,10/7/2015 5:33:21 PM ,2682,20.921,20.694,0.228,0.1,2307,0.039,0.241,0.202,0.1,0.860,0.3,0.46,STABLE / OPEN,-0.01,0.12,415,81,3,0,0,0,25.1,25.0,
5,0114,10/7/2015 6:06:21 PM ,4011,20.921,20.577,0.344,0.2,3686,0.039,0.361,0.322,0.1,0.919,0.5,0.46,STABLE / OPEN,0.16,0.28,2654,826,765,207,0,0,25.2,25.0,
6,0114,10/7/2015 6:39:21 PM ,4052,20.921,20.571,0.350,0.2,3747,0.040,0.368,0.329,0.2,0.925,0.5,0.46,UNSTABLE / OPEN,0.12,0.40,1489,762,675,338,0,0,25.2,25.0,
7,0114,10/7/2015 7:12:21 PM ,2932,20.921,20.670,0.251,0.3,2634,0.040,0.270,0.231,0.2,0.898,0.3,0.46,STABLE / OPEN,0.08,0.49,1182,511,687,265,0,0,25.5,25.0,
8,0114,10/7/2015 7:45:21 PM ,4087,20.921,20.566,0.356,0.3,3889,0.040,0.382,0.342,0.3,0.952,0.5,0.46,STABLE / OPEN,0.45,0.94,3745,2111,2026,1104,0,0,25.1,25.0,
9,0114,10/7/2015 8:18:21 PM ,2780,20.921,20.682,0.239,0.4,2541,0.040,0.263,0.222,0.3,0.914,0.3,0.46,STABLE / OPEN,0.04,0.98,1372,386,351,94,0,0,25.7,25.0,
10,0114,10/7/2015 8:51:21 PM ,2780,20.921,20.681,0.240,0.4,2576,0.040,0.266,0.226,0.4,0.927,0.3,0.46,STABLE / OPEN,-0.08,0.90,923,218,204,68,0,0,25.2,25.0,
11,0114,10/7/2015 9:24:21 PM ,4159,20.921,20.563,0.358,0.4,3839,0.040,0.376,0.336,0.4,0.923,0.5,0.46,STABLE / OPEN,0.16,1.06,2469,1019,1106,484,0,0,25.0,25.0,
12,0114,10/7/2015 9:57:21 PM ,4097,20.921,20.568,0.353,0.5,3759,0.040,0.370,0.330,0.5,0.917,0.5,0.46,UNSTABLE / OPEN,0.08,1.14,3046,1631,1971,980,0,0,25.5,25.0,
13,0114,10/7/2015 10:30:21 PM ,3088,20.921,20.661,0.260,0.6,2462,0.040,0.257,0.217,0.5,0.797,0.4,0.46,STABLE / OPEN,0.02,1.16,1563,651,721,341,0,0,25.0,25.0,
14,0114,10/7/2015 11:03:21 PM ,3100,20.921,20.664,0.257,0.6,2257,0.040,0.239,0.199,0.5,0.728,0.4,0.46,STABLE / OPEN,-0.04,1.12,59,23,26,2,0,0,25.6,25.0,
15,0114,10/7/2015 11:35:21 PM ,4427,20.921,20.554,0.367,0.6,3282,0.040,0.328,0.288,0.6,0.741,0.5,0.46,STABLE / OPEN,0.12,1.23,820,160,295,56,0,0,25.3,25.0,
16,0114,10/8/2015 12:08:21 AM ,4513,20.921,20.539,0.382,0.7,3786,0.040,0.372,0.332,0.6,0.839,0.5,0.46,STABLE / OPEN,0.13,1.36,2596,1324,1660,744,0,0,24.8,25.0,
17,0114,10/8/2015 12:41:21 AM ,3895,20.921,20.588,0.333,0.8,3491,0.040,0.346,0.305,0.7,0.896,0.5,0.46,STABLE / OPEN,0.18,1.54,2691,1096,1097,409,0,0,25.6,25.0,
18,0114,10/8/2015 1:14:21 AM ,2841,20.921,20.679,0.242,0.8,2468,0.039,0.255,0.216,0.7,0.869,0.3,0.46,STABLE / OPEN,0.00,1.54,948,205,147,3,0,0,25.1,25.0,
19,0114,10/8/2015 1:47:21 AM ,2735,20.921,20.689,0.232,0.8,2321,0.039,0.242,0.203,0.7,0.849,0.3,0.46,STABLE / OPEN,0.00,1.54,859,119,20,2,0,0,24.9,25.0,
20,0114,10/8/2015 2:20:21 AM ,3766,20.921,20.598,0.324,0.9,3381,0.039,0.336,0.297,0.8,0.898,0.4,0.46,UNSTABLE / OPEN,0.16,1.70,1390,422,436,155,0,0,25.5,25.0,
21,0114,10/8/2015 2:53:21 AM ,2858,20.921,20.677,0.244,0.9,2457,0.039,0.255,0.216,0.8,0.860,0.3,0.46,STABLE / OPEN,-0.07,1.63,1381,235,57,9,0,0,25.3,25.0,
22,0114,10/8/2015 3:26:21 AM ,2792,20.921,20.684,0.237,1.0,2345,0.038,0.244,0.206,0.8,0.840,0.3,0.46,STABLE / OPEN,0.00,1.63,501,43,39,4,0,0,24.9,25.0,
23,0114,10/8/2015 3:59:21 AM ,4182,20.921,20.566,0.355,1.0,3497,0.039,0.346,0.308,0.9,0.836,0.5,0.46,UNSTABLE / OPEN,0.22,1.84,3277,1573,1501,807,0,0,25.5,25.0,
24,0114,10/8/2015 4:32:21 AM ,2982,20.921,20.672,0.249,1.1,2309,0.039,0.242,0.202,0.9,0.774,0.3,0.46,STABLE / OPEN,-0.07,1.78,563,230,259,91,0,0,25.3,25.0,
25,0114,10/8/2015 5:05:21 AM ,4328,20.921,20.556,0.365,1.1,3573,0.040,0.352,0.313,1.0,0.826,0.5,0.46,UNSTABLE / OPEN,0.27,2.05,1686,852,1109,492,0,0,25.1,25.0,
26,0114,10/8/2015 5:38:21 AM ,4361,20.921,20.549,0.372,1.2,3770,0.040,0.371,0.331,1.0,0.864,0.5,0.46,STABLE / OPEN,0.14,2.19,3110,1597,1938,915,0,0,25.5,25.0,
27,0114,10/8/2015 6:11:21 AM ,3912,20.921,20.583,0.338,1.2,3560,0.040,0.353,0.313,1.1,0.910,0.5,0.46,UNSTABLE / OPEN,0.14,2.33,3240,1787,1721,978,0,0,25.5,25.0,
28,0114,10/8/2015 6:44:21 AM ,3914,20.921,20.583,0.339,1.3,3663,0.040,0.362,0.321,1.1,0.936,0.5,0.46,STABLE / OPEN,0.18,2.51,2411,1015,955,369,0,0,25.3,25.0,
29,0114,10/8/2015 7:17:21 AM ,2683,20.921,20.692,0.230,1.3,2345,0.041,0.247,0.206,1.1,0.874,0.3,0.46,UNSTABLE / OPEN,-0.01,2.50,275,57,4,0,0,0,25.1,25.0,
30,0114,10/8/2015 7:50:21 AM ,3412,20.921,20.630,0.291,1.4,2957,0.041,0.300,0.259,1.2,0.867,0.4,0.46,STABLE / OPEN,0.00,2.50,752,119,100,1,0,0,25.0,25.0,
31,0114,10/8/2015 8:22:21 AM ,4179,20.921,20.563,0.359,1.4,3763,0.042,0.372,0.330,1.2,0.900,0.5,0.46,UNSTABLE / OPEN,0.09,2.59,3122,1787,1665,714,0,0,25.0,25.0,
32,0114,10/8/2015 8:55:21 AM ,3994,20.921,20.575,0.346,1.5,3706,0.042,0.368,0.326,1.3,0.928,0.5,0.46,STABLE / OPEN,0.12,2.71,3267,1717,1949,851,0,0,25.1,25.0,
33,0114,10/8/2015 9:28:21 AM ,3875,20.921,20.589,0.333,1.5,3534,0.042,0.351,0.309,1.3,0.912,0.5,0.46,STABLE / OPEN,0.05,2.76,2882,1262,1597,726,0,0,25.4,25.0,
34,0114,10/8/2015 10:01:21 AM ,2858,20.921,20.679,0.242,1.6,2368,0.041,0.249,0.208,1.4,0.829,0.3,0.46,UNSTABLE / OPEN,-0.01,2.75,449,65,0,0,0,0,25.7,25.0,
35,0114,10/8/2015 10:34:21 AM ,3825,20.921,20.599,0.322,1.6,3038,0.043,0.311,0.268,1.4,0.794,0.4,0.46,STABLE / OPEN,-0.02,2.73,1390,685,634,205,0,0,25.3,25.0,
36,0114,10/8/2015 11:07:21 AM ,2846,20.921,20.684,0.238,1.6,2164,0.043,0.233,0.190,1.4,0.760,0.3,0.46,STABLE / OPEN,0.08,2.81,1072,182,97,41,0,0,25.1,25.0,
37,0114,10/8/2015 11:40:21 AM ,2849,20.921,20.683,0.239,1.7,2203,0.042,0.236,0.194,1.5,0.773,0.3,0.46,STABLE / OPEN,0.00,2.81,154,23,0,0,0,0,24.9,25.0,
38,0114,10/8/2015 12:13:21 PM ,2790,20.921,20.688,0.233,1.7,2184,0.042,0.233,0.191,1.5,0.783,0.3,0.46,STABLE / OPEN,-0.04,2.77,159,20,0,0,0,0,25.2,25.0,
39,0114,10/8/2015 12:46:21 PM ,4363,20.921,20.558,0.363,1.8,3385,0.041,0.337,0.296,1.5,0.776,0.5,0.46,UNSTABLE / OPEN,0.05,2.82,1843,295,391,125,0,0,25.7,25.0,
40,0114,10/8/2015 1:19:21 PM ,2794,20.921,20.687,0.234,1.8,2176,0.040,0.232,0.191,1.6,0.779,0.3,0.46,STABLE / OPEN,-0.04,2.78,1245,369,274,123,0,0,25.4,25.0,
41,0114,10/8/2015 1:52:21 PM ,3008,20.921,20.672,0.249,1.9,2263,0.040,0.238,0.198,1.6,0.752,0.3,0.46,STABLE / OPEN,0.05,2.83,154,20,0,0,0,0,24.9,25.0,
42,0114,10/8/2015 2:25:21 PM ,2640,20.921,20.702,0.219,1.9,1971,0.040,0.212,0.173,1.6,0.747,0.3,0.46,STABLE / OPEN,0.02,2.84,88,17,0,0,0,0,25.2,25.0,
43,0114,10/8/2015 2:58:21 PM ,4002,20.921,20.583,0.338,1.9,3242,0.039,0.324,0.285,1.7,0.810,0.5,0.46,STABLE / OPEN,0.05,2.89,1650,603,988,409,0,0,25.6,25.0,
44,0114,10/8/2015 3:31:21 PM ,3026,20.921,20.670,0.252,2.0,2245,0.038,0.236,0.197,1.7,0.742,0.3,0.46,STABLE / OPEN,-0.01,2.88,667,55,31,3,0,0,25.7,25.0,
45,0114,10/8/2015 4:04:21 PM ,3277,20.921,20.651,0.270,2.0,2305,0.039,0.242,0.202,1.7,0.703,0.4,0.46,STABLE / OPEN,0.07,2.94,433,37,35,0,0,0,25.1,25.0,
