Oxymax Activity CSV File

CSV FILE CREATION:10/12/2015 10:23:21 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.ADTA

GROUP/CAGE:0111
SUBJECT ID:4382
SUBJECT MASS:24.3 grams

SAMPLE FREQ:60 seconds


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,GROUP/CAGE,DATE/TIME,XTOT,XAMB,YTOT,YAMB,WHEEL,

===============,===============,===============,===============,===============,===============,===============,===============,
 1 ,0111,10/7/2015 3:41:21 PM , 257 , 156 , 196 , 114 , 0 ,
 1 ,0111,10/7/2015 3:42:21 PM , 105 , 64 , 77 , 47 , 0 ,
 1 ,0111,10/7/2015 3:43:21 PM , 69 , 29 , 46 , 18 , 0 ,
 1 ,0111,10/7/2015 3:44:21 PM , 138 , 17 , 77 , 4 , 0 ,
 1 ,0111,10/7/2015 3:45:21 PM , 55 , 10 , 30 , 10 , 0 ,
 1 ,0111,10/7/2015 3:46:21 PM , 48 , 0 , 30 , 0 , 0 ,
 1 ,0111,10/7/2015 3:47:21 PM , 62 , 14 , 41 , 3 , 0 ,
 1 ,0111,10/7/2015 3:48:21 PM , 43 , 15 , 14 , 2 , 0 ,
 1 ,0111,10/7/2015 3:49:21 PM , 116 , 65 , 65 , 25 , 0 ,
 1 ,0111,10/7/2015 3:50:21 PM , 57 , 28 , 33 , 9 , 0 ,
 1 ,0111,10/7/2015 3:51:21 PM , 37 , 2 , 24 , 3 , 0 ,
 1 ,0111,10/7/2015 3:52:21 PM , 97 , 15 , 72 , 0 , 0 ,
 1 ,0111,10/7/2015 3:53:21 PM , 91 , 14 , 29 , 2 , 0 ,
 1 ,0111,10/7/2015 3:54:21 PM , 134 , 86 , 82 , 42 , 0 ,
 1 ,0111,10/7/2015 3:55:21 PM , 51 , 4 , 19 , 0 , 0 ,
 1 ,0111,10/7/2015 3:56:21 PM , 106 , 27 , 22 , 0 , 0 ,
 1 ,0111,10/7/2015 3:57:21 PM , 69 , 3 , 5 , 0 , 0 ,
 1 ,0111,10/7/2015 3:58:21 PM , 65 , 12 , 7 , 0 , 0 ,
 1 ,0111,10/7/2015 3:59:21 PM , 26 , 9 , 24 , 3 , 0 ,
 1 ,0111,10/7/2015 4:00:21 PM , 60 , 7 , 23 , 3 , 0 ,
 1 ,0111,10/7/2015 4:01:21 PM , 40 , 11 , 39 , 1 , 0 ,
 1 ,0111,10/7/2015 4:02:21 PM , 11 , 2 , 28 , 0 , 0 ,
 1 ,0111,10/7/2015 4:03:21 PM , 9 , 5 , 16 , 0 , 0 ,
 1 ,0111,10/7/2015 4:04:21 PM , 15 , 0 , 8 , 0 , 0 ,
 1 ,0111,10/7/2015 4:05:21 PM , 49 , 5 , 17 , 2 , 0 ,
 1 ,0111,10/7/2015 4:06:21 PM , 23 , 5 , 24 , 0 , 0 ,
 1 ,0111,10/7/2015 4:07:21 PM , 16 , 4 , 16 , 1 , 0 ,
 1 ,0111,10/7/2015 4:08:21 PM , 10 , 3 , 4 , 0 , 0 ,
 1 ,0111,10/7/2015 4:09:21 PM , 5 , 2 , 4 , 0 , 0 ,
 1 ,0111,10/7/2015 4:10:21 PM , 46 , 11 , 17 , 2 , 0 ,
 1 ,0111,10/7/2015 4:11:21 PM , 7 , 1 , 2 , 0 , 0 ,
 1 ,0111,10/7/2015 4:12:21 PM , 14 , 3 , 6 , 1 , 0 ,
 2 ,0111,10/7/2015 4:13:21 PM , 19 , 7 , 22 , 1 , 0 ,
 2 ,0111,10/7/2015 4:14:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:15:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:16:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:17:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:18:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:19:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:20:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:21:21 PM , 7 , 4 , 7 , 1 , 0 ,
 2 ,0111,10/7/2015 4:22:21 PM , 2 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:23:21 PM , 52 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:24:21 PM , 9 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:25:21 PM , 7 , 0 , 2 , 0 , 0 ,
 2 ,0111,10/7/2015 4:26:21 PM , 30 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:27:21 PM , 17 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:28:21 PM , 6 , 0 , 2 , 0 , 0 ,
 2 ,0111,10/7/2015 4:29:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:30:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:31:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:32:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:33:21 PM , 4 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:34:21 PM , 4 , 0 , 3 , 0 , 0 ,
 2 ,0111,10/7/2015 4:35:21 PM , 18 , 1 , 11 , 1 , 0 ,
 2 ,0111,10/7/2015 4:36:21 PM , 9 , 2 , 11 , 1 , 0 ,
 2 ,0111,10/7/2015 4:37:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:38:21 PM , 1 , 1 , 3 , 1 , 0 ,
 2 ,0111,10/7/2015 4:39:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:40:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:41:21 PM , 0 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:42:21 PM , 8 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:43:21 PM , 18 , 4 , 5 , 1 , 0 ,
 2 ,0111,10/7/2015 4:44:21 PM , 2 , 0 , 0 , 0 , 0 ,
 2 ,0111,10/7/2015 4:45:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:46:21 PM , 5 , 1 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:47:21 PM , 5 , 2 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:48:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:49:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:50:21 PM , 5 , 0 , 1 , 0 , 0 ,
 3 ,0111,10/7/2015 4:51:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:52:21 PM , 10 , 2 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:53:21 PM , 4 , 1 , 7 , 0 , 0 ,
 3 ,0111,10/7/2015 4:54:21 PM , 22 , 0 , 4 , 0 , 0 ,
 3 ,0111,10/7/2015 4:55:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:56:21 PM , 1 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 4:57:21 PM , 0 , 0 , 1 , 0 , 0 ,
 3 ,0111,10/7/2015 4:58:21 PM , 0 , 0 , 2 , 0 , 0 ,
 3 ,0111,10/7/2015 4:59:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:00:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:01:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:02:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:03:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:04:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:05:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:06:21 PM , 0 , 0 , 0 , 0 , 0 ,
 3 ,0111,10/7/2015 5:07:21 PM , 16 , 1 , 3 , 0 , 0 ,
 3 ,0111,10/7/2015 5:08:21 PM , 46 , 9 , 34 , 2 , 0 ,
 3 ,0111,10/7/2015 5:09:21 PM , 61 , 11 , 1 , 0 , 0 ,
 3 ,0111,10/7/2015 5:10:21 PM , 61 , 12 , 3 , 0 , 0 ,
 3 ,0111,10/7/2015 5:11:21 PM , 31 , 7 , 33 , 2 , 0 ,
 3 ,0111,10/7/2015 5:12:21 PM , 54 , 22 , 35 , 0 , 0 ,
 3 ,0111,10/7/2015 5:13:21 PM , 20 , 7 , 25 , 1 , 0 ,
 3 ,0111,10/7/2015 5:14:21 PM , 82 , 10 , 103 , 0 , 0 ,
 3 ,0111,10/7/2015 5:15:21 PM , 58 , 4 , 192 , 0 , 0 ,
 3 ,0111,10/7/2015 5:16:21 PM , 94 , 10 , 96 , 8 , 0 ,
 3 ,0111,10/7/2015 5:17:21 PM , 36 , 0 , 23 , 0 , 0 ,
 3 ,0111,10/7/2015 5:18:21 PM , 113 , 64 , 78 , 43 , 0 ,
 4 ,0111,10/7/2015 5:19:21 PM , 32 , 8 , 5 , 1 , 0 ,
 4 ,0111,10/7/2015 5:20:21 PM , 23 , 8 , 16 , 1 , 0 ,
 4 ,0111,10/7/2015 5:21:21 PM , 24 , 6 , 13 , 3 , 0 ,
 4 ,0111,10/7/2015 5:22:21 PM , 167 , 122 , 117 , 69 , 0 ,
 4 ,0111,10/7/2015 5:23:21 PM , 160 , 114 , 71 , 37 , 0 ,
 4 ,0111,10/7/2015 5:24:21 PM , 109 , 83 , 88 , 66 , 0 ,
 4 ,0111,10/7/2015 5:25:21 PM , 95 , 68 , 95 , 62 , 0 ,
 4 ,0111,10/7/2015 5:26:21 PM , 41 , 14 , 21 , 4 , 0 ,
 4 ,0111,10/7/2015 5:27:21 PM , 19 , 4 , 14 , 1 , 0 ,
 4 ,0111,10/7/2015 5:28:21 PM , 122 , 0 , 11 , 1 , 0 ,
 4 ,0111,10/7/2015 5:29:21 PM , 77 , 7 , 67 , 15 , 0 ,
 4 ,0111,10/7/2015 5:30:21 PM , 60 , 2 , 49 , 5 , 0 ,
 4 ,0111,10/7/2015 5:31:21 PM , 74 , 9 , 38 , 10 , 0 ,
 4 ,0111,10/7/2015 5:32:21 PM , 123 , 8 , 55 , 1 , 0 ,
 4 ,0111,10/7/2015 5:33:21 PM , 24 , 1 , 53 , 4 , 0 ,
 4 ,0111,10/7/2015 5:34:21 PM , 26 , 11 , 37 , 5 , 0 ,
 4 ,0111,10/7/2015 5:35:21 PM , 39 , 10 , 17 , 4 , 0 ,
 4 ,0111,10/7/2015 5:36:21 PM , 9 , 0 , 10 , 0 , 0 ,
 4 ,0111,10/7/2015 5:37:21 PM , 4 , 0 , 41 , 3 , 0 ,
 4 ,0111,10/7/2015 5:38:21 PM , 0 , 0 , 7 , 0 , 0 ,
 4 ,0111,10/7/2015 5:39:21 PM , 4 , 0 , 17 , 5 , 0 ,
 4 ,0111,10/7/2015 5:40:21 PM , 2 , 0 , 4 , 0 , 0 ,
 4 ,0111,10/7/2015 5:41:21 PM , 2 , 0 , 9 , 1 , 0 ,
 4 ,0111,10/7/2015 5:42:21 PM , 2 , 0 , 6 , 0 , 0 ,
 4 ,0111,10/7/2015 5:43:21 PM , 4 , 1 , 11 , 2 , 0 ,
 4 ,0111,10/7/2015 5:44:21 PM , 11 , 3 , 6 , 0 , 0 ,
 4 ,0111,10/7/2015 5:45:21 PM , 2 , 1 , 5 , 0 , 0 ,
 4 ,0111,10/7/2015 5:46:21 PM , 0 , 0 , 8 , 0 , 0 ,
 4 ,0111,10/7/2015 5:47:21 PM , 1 , 0 , 5 , 0 , 0 ,
 4 ,0111,10/7/2015 5:48:21 PM , 2 , 1 , 6 , 0 , 0 ,
 4 ,0111,10/7/2015 5:49:21 PM , 39 , 5 , 25 , 9 , 0 ,
 4 ,0111,10/7/2015 5:50:21 PM , 4 , 1 , 6 , 1 , 0 ,
 4 ,0111,10/7/2015 5:51:21 PM , 0 , 0 , 6 , 0 , 0 ,
 5 ,0111,10/7/2015 5:52:21 PM , 0 , 0 , 3 , 0 , 0 ,
 5 ,0111,10/7/2015 5:53:21 PM , 0 , 0 , 3 , 0 , 0 ,
 5 ,0111,10/7/2015 5:54:21 PM , 0 , 0 , 6 , 0 , 0 ,
 5 ,0111,10/7/2015 5:55:21 PM , 0 , 0 , 6 , 0 , 0 ,
 5 ,0111,10/7/2015 5:56:21 PM , 0 , 0 , 4 , 0 , 0 ,
 5 ,0111,10/7/2015 5:57:21 PM , 0 , 0 , 5 , 0 , 0 ,
 5 ,0111,10/7/2015 5:58:21 PM , 0 , 0 , 8 , 0 , 0 ,
 5 ,0111,10/7/2015 5:59:21 PM , 1 , 0 , 8 , 0 , 0 ,
 5 ,0111,10/7/2015 6:00:21 PM , 21 , 0 , 7 , 0 , 0 ,
 5 ,0111,10/7/2015 6:01:21 PM , 3 , 0 , 3 , 0 , 0 ,
 5 ,0111,10/7/2015 6:02:21 PM , 0 , 0 , 1 , 0 , 0 ,
 5 ,0111,10/7/2015 6:03:21 PM , 32 , 17 , 13 , 2 , 0 ,
 5 ,0111,10/7/2015 6:04:21 PM , 17 , 3 , 19 , 4 , 0 ,
 5 ,0111,10/7/2015 6:05:21 PM , 78 , 9 , 66 , 4 , 0 ,
 5 ,0111,10/7/2015 6:06:21 PM , 32 , 11 , 76 , 2 , 0 ,
 5 ,0111,10/7/2015 6:07:21 PM , 219 , 112 , 50 , 10 , 0 ,
 5 ,0111,10/7/2015 6:08:21 PM , 104 , 53 , 103 , 14 , 0 ,
 5 ,0111,10/7/2015 6:09:21 PM , 40 , 7 , 23 , 7 , 0 ,
 5 ,0111,10/7/2015 6:10:21 PM , 46 , 7 , 25 , 9 , 0 ,
 5 ,0111,10/7/2015 6:11:21 PM , 100 , 62 , 86 , 42 , 0 ,
 5 ,0111,10/7/2015 6:12:21 PM , 127 , 82 , 77 , 39 , 0 ,
 5 ,0111,10/7/2015 6:13:21 PM , 74 , 44 , 79 , 26 , 0 ,
 5 ,0111,10/7/2015 6:14:21 PM , 140 , 93 , 86 , 44 , 0 ,
 5 ,0111,10/7/2015 6:15:21 PM , 57 , 6 , 34 , 8 , 0 ,
 5 ,0111,10/7/2015 6:16:21 PM , 55 , 8 , 31 , 5 , 0 ,
 5 ,0111,10/7/2015 6:17:21 PM , 96 , 46 , 94 , 48 , 0 ,
 5 ,0111,10/7/2015 6:18:21 PM , 80 , 46 , 85 , 45 , 0 ,
 5 ,0111,10/7/2015 6:19:21 PM , 105 , 42 , 64 , 24 , 0 ,
 5 ,0111,10/7/2015 6:20:21 PM , 73 , 21 , 31 , 3 , 0 ,
 5 ,0111,10/7/2015 6:21:21 PM , 81 , 12 , 72 , 8 , 0 ,
 5 ,0111,10/7/2015 6:22:21 PM , 87 , 5 , 62 , 3 , 0 ,
 5 ,0111,10/7/2015 6:23:21 PM , 36 , 8 , 16 , 2 , 0 ,
 5 ,0111,10/7/2015 6:24:21 PM , 41 , 6 , 23 , 5 , 0 ,
 6 ,0111,10/7/2015 6:25:21 PM , 111 , 68 , 84 , 52 , 0 ,
 6 ,0111,10/7/2015 6:26:21 PM , 219 , 157 , 85 , 58 , 0 ,
 6 ,0111,10/7/2015 6:27:21 PM , 120 , 89 , 75 , 47 , 0 ,
 6 ,0111,10/7/2015 6:28:21 PM , 160 , 103 , 106 , 69 , 0 ,
 6 ,0111,10/7/2015 6:29:21 PM , 31 , 14 , 34 , 8 , 0 ,
 6 ,0111,10/7/2015 6:30:21 PM , 63 , 30 , 93 , 59 , 0 ,
 6 ,0111,10/7/2015 6:31:21 PM , 89 , 49 , 59 , 26 , 0 ,
 6 ,0111,10/7/2015 6:32:21 PM , 93 , 27 , 58 , 13 , 0 ,
 6 ,0111,10/7/2015 6:33:21 PM , 96 , 21 , 42 , 2 , 0 ,
 6 ,0111,10/7/2015 6:34:21 PM , 129 , 44 , 40 , 8 , 0 ,
 6 ,0111,10/7/2015 6:35:21 PM , 102 , 14 , 34 , 2 , 0 ,
 6 ,0111,10/7/2015 6:36:21 PM , 47 , 21 , 24 , 4 , 0 ,
 6 ,0111,10/7/2015 6:37:21 PM , 36 , 4 , 36 , 5 , 0 ,
 6 ,0111,10/7/2015 6:38:21 PM , 23 , 2 , 18 , 0 , 0 ,
 6 ,0111,10/7/2015 6:39:21 PM , 61 , 25 , 58 , 15 , 0 ,
 6 ,0111,10/7/2015 6:40:21 PM , 35 , 14 , 29 , 8 , 0 ,
 6 ,0111,10/7/2015 6:41:21 PM , 56 , 19 , 32 , 15 , 0 ,
 6 ,0111,10/7/2015 6:42:21 PM , 105 , 62 , 83 , 54 , 0 ,
 6 ,0111,10/7/2015 6:43:21 PM , 124 , 93 , 90 , 51 , 0 ,
 6 ,0111,10/7/2015 6:44:21 PM , 65 , 23 , 41 , 19 , 0 ,
 6 ,0111,10/7/2015 6:45:21 PM , 50 , 22 , 60 , 21 , 0 ,
 6 ,0111,10/7/2015 6:46:21 PM , 64 , 29 , 67 , 30 , 0 ,
 6 ,0111,10/7/2015 6:47:21 PM , 46 , 3 , 49 , 2 , 0 ,
 6 ,0111,10/7/2015 6:48:21 PM , 38 , 17 , 16 , 10 , 0 ,
 6 ,0111,10/7/2015 6:49:21 PM , 124 , 80 , 90 , 49 , 0 ,
 6 ,0111,10/7/2015 6:50:21 PM , 150 , 110 , 100 , 59 , 0 ,
 6 ,0111,10/7/2015 6:51:21 PM , 139 , 85 , 93 , 57 , 0 ,
 6 ,0111,10/7/2015 6:52:21 PM , 138 , 76 , 89 , 58 , 0 ,
 6 ,0111,10/7/2015 6:53:21 PM , 83 , 42 , 82 , 32 , 0 ,
 6 ,0111,10/7/2015 6:54:21 PM , 148 , 91 , 133 , 58 , 0 ,
 6 ,0111,10/7/2015 6:55:21 PM , 149 , 97 , 129 , 84 , 0 ,
 6 ,0111,10/7/2015 6:56:21 PM , 212 , 163 , 129 , 79 , 0 ,
 6 ,0111,10/7/2015 6:57:21 PM , 185 , 106 , 150 , 92 , 0 ,
 7 ,0111,10/7/2015 6:58:21 PM , 126 , 71 , 113 , 70 , 0 ,
 7 ,0111,10/7/2015 6:59:21 PM , 150 , 104 , 127 , 66 , 0 ,
 7 ,0111,10/7/2015 7:00:21 PM , 107 , 78 , 85 , 50 , 0 ,
 7 ,0111,10/7/2015 7:01:21 PM , 38 , 4 , 31 , 7 , 0 ,
 7 ,0111,10/7/2015 7:02:21 PM , 47 , 1 , 30 , 8 , 0 ,
 7 ,0111,10/7/2015 7:03:21 PM , 41 , 2 , 2 , 0 , 0 ,
 7 ,0111,10/7/2015 7:04:21 PM , 33 , 3 , 12 , 0 , 0 ,
 7 ,0111,10/7/2015 7:05:21 PM , 13 , 1 , 5 , 1 , 0 ,
 7 ,0111,10/7/2015 7:06:21 PM , 3 , 0 , 6 , 0 , 0 ,
 7 ,0111,10/7/2015 7:07:21 PM , 24 , 16 , 15 , 8 , 0 ,
 7 ,0111,10/7/2015 7:08:21 PM , 122 , 71 , 71 , 32 , 0 ,
 7 ,0111,10/7/2015 7:09:21 PM , 121 , 55 , 51 , 18 , 0 ,
 7 ,0111,10/7/2015 7:10:21 PM , 124 , 71 , 81 , 54 , 0 ,
 7 ,0111,10/7/2015 7:11:21 PM , 105 , 72 , 82 , 52 , 0 ,
 7 ,0111,10/7/2015 7:12:21 PM , 158 , 100 , 101 , 57 , 0 ,
 7 ,0111,10/7/2015 7:13:21 PM , 183 , 118 , 129 , 82 , 0 ,
 7 ,0111,10/7/2015 7:14:21 PM , 136 , 92 , 141 , 88 , 0 ,
 7 ,0111,10/7/2015 7:15:21 PM , 150 , 101 , 101 , 51 , 0 ,
 7 ,0111,10/7/2015 7:16:21 PM , 136 , 93 , 88 , 40 , 0 ,
 7 ,0111,10/7/2015 7:17:21 PM , 93 , 53 , 77 , 39 , 0 ,
 7 ,0111,10/7/2015 7:18:21 PM , 175 , 108 , 129 , 84 , 0 ,
 7 ,0111,10/7/2015 7:19:21 PM , 183 , 131 , 125 , 79 , 0 ,
 7 ,0111,10/7/2015 7:20:21 PM , 176 , 130 , 144 , 95 , 0 ,
 7 ,0111,10/7/2015 7:21:21 PM , 112 , 65 , 108 , 39 , 0 ,
 7 ,0111,10/7/2015 7:22:21 PM , 89 , 58 , 53 , 32 , 0 ,
 7 ,0111,10/7/2015 7:23:21 PM , 131 , 95 , 93 , 54 , 0 ,
 7 ,0111,10/7/2015 7:24:21 PM , 126 , 88 , 73 , 29 , 0 ,
 7 ,0111,10/7/2015 7:25:21 PM , 161 , 106 , 105 , 59 , 0 ,
 7 ,0111,10/7/2015 7:26:21 PM , 193 , 131 , 131 , 85 , 0 ,
 7 ,0111,10/7/2015 7:27:21 PM , 113 , 67 , 64 , 46 , 0 ,
