Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:29 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0126
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4567
Subject Mass (G), 23.27 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
43,0126,10/8/2015 3:10:21 PM ,3800,20.921,20.612,0.309,2.0,3020,0.039,0.296,0.257,1.8,0.795,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,389,41,296,61,0,0,25.6,25.0,
44,0126,10/8/2015 3:43:21 PM ,4467,20.921,20.552,0.370,2.1,3996,0.038,0.377,0.338,1.9,0.895,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3217,1782,2218,1175,0,0,25.4,25.0,
45,0126,10/8/2015 4:16:21 PM ,3336,20.921,20.651,0.270,2.1,2638,0.039,0.263,0.223,1.9,0.791,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,308,23,158,21,0,0,25.1,25.0,
46,0126,10/8/2015 4:49:21 PM ,3577,20.921,20.631,0.290,2.2,2833,0.041,0.281,0.241,2.0,0.792,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,285,5,67,25,0,0,25.6,25.0,
47,0126,10/8/2015 5:22:21 PM ,3493,20.921,20.631,0.290,2.2,3162,0.042,0.310,0.268,2.0,0.905,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1057,321,509,181,0,0,25.1,25.0,
48,EVENT,10/8/2015 5:55:21 PM ,4143,20.921,20.579,0.342,2.3,3710,0.041,0.355,0.313,2.0,0.895,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,789,121,398,97,0,0,25.5,25.0,
49,EVENT,10/8/2015 6:28:21 PM ,3915,20.921,20.600,0.321,2.3,3239,0.043,0.319,0.276,2.1,0.827,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,2461,1204,2067,1039,0,0,25.1,25.0,
50,0126,10/8/2015 7:01:21 PM ,4275,20.921,20.562,0.359,2.4,3867,0.042,0.373,0.331,2.1,0.905,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,1269,395,1177,327,0,0,25.7,25.0,
51,0126,10/8/2015 7:34:21 PM ,4076,20.921,20.578,0.343,2.4,3766,0.041,0.363,0.322,2.2,0.924,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,818,181,1027,194,0,0,25.3,25.0,
52,0126,10/8/2015 8:07:21 PM ,3842,20.921,20.595,0.326,2.5,3635,0.041,0.353,0.312,2.2,0.946,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,1096,528,1312,516,0,0,25.6,25.0,
53,0126,10/8/2015 8:40:21 PM ,3653,20.921,20.615,0.306,2.5,3483,0.041,0.336,0.295,2.3,0.954,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,651,163,748,223,0,0,25.2,25.0,
54,0126,10/8/2015 9:13:21 PM ,4505,20.921,20.539,0.382,2.6,4445,0.042,0.420,0.378,2.3,0.987,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1522,815,1486,680,0,0,25.5,25.0,
55,0126,10/8/2015 9:46:21 PM ,3855,20.921,20.594,0.327,2.6,3810,0.042,0.366,0.324,2.4,0.988,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,960,414,689,300,0,0,25.1,25.0,
56,0126,10/8/2015 10:19:21 PM ,4113,20.921,20.571,0.351,2.7,4090,0.043,0.392,0.349,2.4,0.994,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,620,177,490,172,0,0,25.4,25.0,
57,0126,10/8/2015 10:52:21 PM ,3499,20.921,20.623,0.298,2.7,3458,0.044,0.339,0.296,2.5,0.988,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,427,117,582,170,0,0,25.5,25.0,
58,0126,10/8/2015 11:25:21 PM ,4650,20.921,20.526,0.395,2.8,4653,0.044,0.440,0.396,2.5,1.001,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3044,1859,2686,1427,0,0,25.2,25.0,
59,0126,10/8/2015 11:57:21 PM ,3219,20.921,20.648,0.273,2.8,3129,0.044,0.311,0.267,2.6,0.972,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,832,169,747,145,0,0,25.4,25.0,
60,0126,10/9/2015 12:30:21 AM ,4054,20.921,20.574,0.347,2.9,4041,0.044,0.390,0.346,2.6,0.997,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,1636,658,1308,621,0,0,25.6,25.0,
61,0126,10/9/2015 1:03:21 AM ,4256,20.921,20.560,0.361,2.9,4147,0.044,0.398,0.354,2.7,0.974,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,2495,1149,2117,917,0,0,25.1,25.0,
62,0126,10/9/2015 1:36:21 AM ,3274,20.921,20.644,0.277,3.0,3163,0.043,0.313,0.270,2.7,0.966,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,63,0,46,3,0,0,25.4,25.0,
63,0126,10/9/2015 2:09:21 AM ,3241,20.921,20.649,0.273,3.0,3056,0.042,0.303,0.260,2.8,0.943,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,609,202,640,152,0,0,25.6,25.0,
64,0126,10/9/2015 2:42:21 AM ,4280,20.921,20.559,0.363,3.1,4302,0.041,0.405,0.364,2.8,1.005,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1959,1017,1899,952,0,0,25.1,25.0,
65,0126,10/9/2015 3:15:21 AM ,3557,20.921,20.623,0.298,3.1,3193,0.040,0.314,0.274,2.9,0.898,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,779,332,707,267,0,0,25.3,25.0,
66,0126,10/9/2015 3:48:21 AM ,3231,20.921,20.653,0.268,3.2,2787,0.040,0.278,0.238,2.9,0.863,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,696,221,857,227,0,0,25.5,25.0,
67,0126,10/9/2015 4:21:21 AM ,4216,20.921,20.565,0.356,3.2,4090,0.039,0.387,0.348,2.9,0.970,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1684,580,1004,409,0,0,25.1,25.0,
68,0126,10/9/2015 4:54:21 AM ,4268,20.921,20.563,0.358,3.3,3922,0.039,0.374,0.334,3.0,0.919,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,3681,2001,2804,1485,0,0,25.3,25.0,
69,0126,10/9/2015 5:27:21 AM ,3184,20.921,20.658,0.264,3.3,2732,0.039,0.272,0.233,3.0,0.858,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,309,16,340,53,0,0,25.4,25.0,
70,0126,10/9/2015 6:00:21 AM ,4069,20.921,20.579,0.342,3.4,3786,0.039,0.362,0.323,3.1,0.930,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,1299,561,1095,406,0,0,25.6,25.0,
71,0126,10/9/2015 6:33:21 AM ,4082,20.921,20.580,0.341,3.4,3764,0.040,0.359,0.320,3.1,0.922,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,2658,1515,2076,847,0,0,25.3,25.0,
72,0126,10/9/2015 7:06:21 AM ,3481,20.921,20.635,0.286,3.5,2850,0.039,0.283,0.243,3.2,0.819,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,73,4,231,9,0,0,25.7,25.0,
73,0126,10/9/2015 7:39:21 AM ,3483,20.921,20.636,0.286,3.5,2848,0.040,0.283,0.243,3.2,0.818,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,2,0,19,0,0,0,25.7,25.0,
74,0126,10/9/2015 8:12:21 AM ,3464,20.921,20.636,0.285,3.6,2865,0.042,0.287,0.245,3.2,0.827,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,932,289,966,355,0,0,25.5,25.0,
75,0126,10/9/2015 8:44:21 AM ,3252,20.921,20.657,0.264,3.6,2602,0.041,0.261,0.221,3.3,0.800,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,37,0,44,2,0,0,25.2,25.0,
76,0126,10/9/2015 9:17:21 AM ,3379,20.921,20.649,0.272,3.6,2683,0.041,0.267,0.226,3.3,0.794,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,47,1,35,6,0,0,25.1,25.0,
77,0126,10/9/2015 9:50:21 AM ,4416,20.921,20.561,0.360,3.7,3521,0.041,0.340,0.300,3.3,0.797,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,808,124,410,71,0,0,25.1,25.0,
78,0126,10/9/2015 10:23:21 AM ,3612,20.921,20.624,0.297,3.7,3102,0.040,0.303,0.263,3.4,0.859,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1285,354,1155,378,0,0,25.3,25.0,
79,0126,10/9/2015 10:56:21 AM ,3381,20.921,20.646,0.275,3.8,2733,0.041,0.273,0.232,3.4,0.808,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,64,3,66,13,0,0,25.4,25.0,
80,0126,10/9/2015 11:29:21 AM ,3201,20.921,20.662,0.259,3.8,2577,0.041,0.258,0.218,3.5,0.805,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,449,2,112,17,0,0,25.7,25.0,
81,0126,10/9/2015 12:02:21 PM ,4228,20.921,20.572,0.349,3.9,3667,0.040,0.351,0.312,3.5,0.867,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1620,551,1334,453,0,0,25.7,25.0,
82,0126,10/9/2015 12:35:21 PM ,3491,20.921,20.637,0.284,3.9,2824,0.039,0.279,0.239,3.5,0.809,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1656,359,1041,335,0,0,25.6,25.0,
83,0126,10/9/2015 1:08:21 PM ,3277,20.921,20.654,0.267,4.0,2605,0.039,0.261,0.222,3.6,0.795,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,46,0,82,9,0,0,25.7,25.0,
84,0126,10/9/2015 1:41:21 PM ,3400,20.921,20.649,0.273,4.0,2566,0.039,0.256,0.217,3.6,0.755,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,44,0,77,11,0,0,25.6,25.0,
85,0126,10/9/2015 2:14:21 PM ,3849,20.921,20.611,0.310,4.1,3046,0.039,0.296,0.257,3.6,0.791,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,993,138,989,179,0,0,25.3,25.0,
86,0126,10/9/2015 2:47:21 PM ,4231,20.921,20.580,0.342,4.1,3321,0.039,0.320,0.281,3.7,0.785,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,184,4,312,48,0,0,25.5,25.0,
87,0126,10/9/2015 3:20:21 PM ,3831,20.921,20.604,0.317,4.2,3440,0.039,0.330,0.291,3.7,0.898,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,902,287,829,307,0,0,25.3,25.0,
88,EVENT,10/9/2015 3:53:21 PM ,452,20.921,20.883,0.038,4.2,439,0.044,0.081,0.037,3.8,0.970,0.1,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,467,234,449,255,0,0,25.9,25.0,
89,EVENT,10/9/2015 4:26:21 PM ,3863,20.921,20.605,0.316,4.2,3118,0.046,0.312,0.266,3.8,0.807,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,832,300,795,346,0,0,25.2,25.0,
90,0126,10/9/2015 4:59:21 PM ,4562,20.921,20.550,0.372,4.3,3577,0.044,0.349,0.305,3.8,0.784,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,313,6,275,45,0,0,25.6,25.0,
91,0126,10/9/2015 5:31:21 PM ,3615,20.921,20.629,0.292,4.3,2713,0.042,0.273,0.231,3.9,0.750,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,373,118,288,95,0,0,25.2,25.0,
92,0126,10/9/2015 6:04:21 PM ,3983,20.921,20.597,0.325,4.4,3220,0.041,0.314,0.273,3.9,0.808,0.4,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,887,286,1297,395,0,0,25.4,25.0,
93,0126,10/9/2015 6:37:21 PM ,4449,20.921,20.553,0.368,4.4,3859,0.040,0.369,0.329,3.9,0.867,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1151,306,1348,397,0,0,25.3,25.0,
94,0126,10/9/2015 7:10:21 PM ,4170,20.921,20.572,0.349,4.5,3689,0.040,0.356,0.316,4.0,0.885,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,1456,523,1212,348,0,0,25.4,25.0,
95,0126,10/9/2015 7:43:21 PM ,4217,20.921,20.568,0.354,4.5,3807,0.040,0.366,0.326,4.0,0.903,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,1309,600,1328,579,0,0,25.5,25.0,
96,0126,10/9/2015 8:16:21 PM ,3951,20.921,20.592,0.329,4.6,3526,0.040,0.340,0.301,4.1,0.892,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,2048,1142,1871,806,0,0,25.1,25.0,
97,0126,10/9/2015 8:49:21 PM ,4197,20.921,20.570,0.351,4.6,3844,0.039,0.367,0.328,4.1,0.916,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,785,246,893,197,0,0,25.4,25.0,
98,0126,10/9/2015 9:22:21 PM ,3298,20.921,20.642,0.279,4.7,3085,0.040,0.304,0.265,4.2,0.935,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,603,252,632,194,0,0,25.4,25.0,
99,0126,10/9/2015 9:55:21 PM ,3304,20.921,20.645,0.277,4.7,3026,0.040,0.298,0.258,4.2,0.916,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,848,273,777,277,0,0,25.2,25.0,
100,0126,10/9/2015 10:28:21 PM ,4066,20.921,20.578,0.343,4.8,3840,0.040,0.368,0.328,4.3,0.944,0.5,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,3017,1551,1969,868,0,0,25.5,25.0,
101,0126,10/9/2015 11:01:21 PM ,4166,20.921,20.573,0.348,4.8,3874,0.040,0.369,0.329,4.3,0.930,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,3144,1923,2344,1214,0,0,25.1,25.0,
102,0126,10/9/2015 11:34:21 PM ,3334,20.921,20.643,0.279,4.9,3020,0.040,0.297,0.258,4.4,0.906,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,2329,1217,1791,867,0,0,25.3,25.0,
103,0126,10/10/2015 12:07:21 AM ,3262,20.921,20.647,0.274,4.9,2982,0.040,0.295,0.256,4.4,0.914,0.4,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,42,2,50,5,0,0,25.6,25.0,
104,0126,10/10/2015 12:40:21 AM ,3972,20.921,20.587,0.335,5.0,3843,0.040,0.366,0.326,4.4,0.967,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,2575,1312,1894,838,0,0,25.2,25.0,
105,0126,10/10/2015 1:13:21 AM ,2917,20.921,20.677,0.244,5.0,2594,0.040,0.262,0.222,4.5,0.889,0.3,0.45,CELL NOT RESPONDING / OPEN,0.00,0.00,709,278,677,243,0,0,25.4,25.0,
106,0126,10/10/2015 1:46:21 AM ,3944,20.921,20.590,0.331,5.1,3668,0.041,0.353,0.312,4.5,0.930,0.5,0.46,CELL NOT RESPONDING / OPEN,0.00,0.00,1299,608,942,474,0,0,25.2,25.0,
