Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:20 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0110
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4377
Subject Mass (G), 24.7 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0110,10/8/2015 3:59:21 PM ,2887,20.921,20.646,0.275,1.9,2316,0.039,0.270,0.230,1.7,0.802,0.3,0.41,UNSTABLE / OPEN,0.05,3.61,1903,0,0,0,0,0,25.1,25.0,
46,0110,10/8/2015 4:32:21 PM ,2980,20.921,20.637,0.284,1.9,2426,0.040,0.281,0.241,1.7,0.814,0.4,0.42,UNSTABLE / OPEN,-0.06,3.55,1907,16,15,3,0,0,25.6,25.0,
47,0110,10/8/2015 5:05:21 PM ,3746,20.921,20.560,0.362,2.0,3164,0.042,0.358,0.316,1.7,0.845,0.4,0.41,UNSTABLE / OPEN,0.09,3.64,2238,532,242,107,0,0,25.1,25.0,
48,EVENT,10/8/2015 5:38:21 PM ,2880,20.921,20.642,0.279,2.0,2461,0.043,0.289,0.246,1.8,0.855,0.3,0.41,STABLE / OPEN,0.07,3.71,1713,429,265,103,0,0,25.0,25.0,
49,EVENT,10/8/2015 6:11:21 PM ,4137,20.921,20.524,0.397,2.1,3507,0.043,0.390,0.348,1.8,0.848,0.5,0.42,UNSTABLE / OPEN,0.17,3.88,1837,391,185,60,0,0,25.1,25.0,
50,0110,10/8/2015 6:44:21 PM ,4404,20.921,20.493,0.428,2.1,4011,0.043,0.440,0.397,1.9,0.911,0.5,0.42,UNSTABLE / OPEN,-0.18,3.70,4323,2550,2171,1174,0,0,25.3,25.0,
51,0110,10/8/2015 7:17:21 PM ,4609,20.921,20.476,0.445,2.2,4000,0.041,0.438,0.397,1.9,0.868,0.6,0.41,UNSTABLE / OPEN,0.68,4.38,5427,3682,2765,1680,0,0,25.4,25.0,
52,0110,10/8/2015 7:50:21 PM ,4234,20.921,20.508,0.413,2.2,3704,0.040,0.411,0.371,2.0,0.875,0.5,0.41,UNSTABLE / OPEN,0.19,4.57,6524,4312,3249,1874,0,0,24.9,25.0,
53,0110,10/8/2015 8:23:21 PM ,4407,20.921,20.494,0.427,2.3,3758,0.041,0.416,0.376,2.0,0.853,0.5,0.41,UNSTABLE / OPEN,-0.01,4.56,5665,3909,3632,2031,0,0,25.5,25.0,
54,0110,10/8/2015 8:56:21 PM ,4344,20.921,20.500,0.421,2.4,3741,0.041,0.414,0.373,2.1,0.861,0.5,0.41,UNSTABLE / OPEN,0.00,4.56,4305,2763,2306,1210,0,0,25.0,25.0,
55,0110,10/8/2015 9:29:21 PM ,4189,20.921,20.513,0.408,2.4,3707,0.042,0.412,0.370,2.1,0.885,0.5,0.41,UNSTABLE / OPEN,0.29,4.85,5964,4034,3768,2269,0,0,25.5,25.0,
56,0110,10/8/2015 10:02:21 PM ,3677,20.921,20.561,0.360,2.5,3282,0.043,0.371,0.328,2.2,0.892,0.4,0.41,STABLE / OPEN,0.13,4.98,3574,1912,1883,898,0,0,24.9,25.0,
57,0110,10/8/2015 10:35:21 PM ,2872,20.921,20.643,0.278,2.5,2437,0.043,0.287,0.244,2.2,0.848,0.3,0.41,UNSTABLE / OPEN,0.11,5.10,1315,707,391,197,0,0,25.5,25.0,
58,0110,10/8/2015 11:08:21 PM ,2642,20.921,20.667,0.255,2.5,2201,0.044,0.264,0.220,2.2,0.833,0.3,0.41,STABLE / OPEN,-0.19,4.91,85,0,0,0,0,0,24.9,25.0,
59,0110,10/8/2015 11:40:21 PM ,2992,20.921,20.634,0.288,2.6,2505,0.044,0.294,0.249,2.3,0.837,0.4,0.41,UNSTABLE / OPEN,-0.03,4.87,92,0,0,0,0,0,25.4,25.0,
60,0110,10/9/2015 12:13:21 AM ,4242,20.921,20.502,0.419,2.6,3906,0.044,0.437,0.392,2.3,0.921,0.5,0.41,UNSTABLE / OPEN,0.21,5.08,4641,3189,1996,1030,0,0,24.9,25.0,
61,0110,10/9/2015 12:46:21 AM ,3685,20.921,20.559,0.363,2.7,3406,0.045,0.386,0.340,2.4,0.924,0.5,0.41,UNSTABLE / OPEN,0.19,5.28,3341,2183,1208,568,0,0,25.3,25.0,
62,0110,10/9/2015 1:19:21 AM ,2646,20.921,20.661,0.260,2.7,2429,0.044,0.288,0.243,2.4,0.918,0.3,0.41,UNSTABLE / OPEN,-0.01,5.27,147,0,0,0,0,0,25.1,25.0,
63,0110,10/9/2015 1:52:21 AM ,3777,20.921,20.550,0.371,2.8,3465,0.043,0.389,0.346,2.4,0.917,0.5,0.41,UNSTABLE / OPEN,0.05,5.32,1613,1000,479,202,0,0,25.2,25.0,
64,0110,10/9/2015 2:25:21 AM ,3138,20.921,20.615,0.306,2.8,2833,0.043,0.325,0.282,2.5,0.903,0.4,0.41,STABLE / OPEN,0.21,5.53,955,502,527,246,0,0,25.5,25.0,
65,0110,10/9/2015 2:58:21 AM ,2502,20.921,20.676,0.245,2.9,2297,0.041,0.270,0.229,2.5,0.918,0.3,0.41,STABLE / OPEN,-0.04,5.49,2,0,0,0,0,0,25.2,25.0,
66,0110,10/9/2015 3:31:21 AM ,3492,20.921,20.579,0.342,2.9,3103,0.040,0.351,0.311,2.5,0.889,0.4,0.41,UNSTABLE / OPEN,-0.02,5.47,709,395,242,102,0,0,24.9,25.0,
67,0110,10/9/2015 4:04:21 AM ,2743,20.921,20.655,0.266,2.9,2418,0.040,0.280,0.240,2.6,0.881,0.3,0.41,UNSTABLE / OPEN,-0.09,5.37,1292,901,837,445,0,0,25.4,25.0,
68,0110,10/9/2015 4:37:21 AM ,2778,20.921,20.654,0.268,3.0,2276,0.040,0.268,0.228,2.6,0.819,0.3,0.41,UNSTABLE / OPEN,0.33,5.70,18,3,8,2,0,0,24.9,25.0,
69,0110,10/9/2015 5:10:21 AM ,3746,20.921,20.554,0.368,3.0,3350,0.039,0.376,0.336,2.7,0.894,0.5,0.41,UNSTABLE / OPEN,0.14,5.85,3005,1688,784,317,0,0,25.4,25.0,
70,0110,10/9/2015 5:43:21 AM ,3894,20.921,20.543,0.379,3.1,3409,0.039,0.380,0.340,2.7,0.875,0.5,0.41,STABLE / OPEN,0.55,6.39,3957,2459,1842,944,0,0,24.8,25.0,
71,0110,10/9/2015 6:16:21 AM ,3885,20.921,20.544,0.377,3.1,3328,0.039,0.372,0.333,2.7,0.857,0.5,0.41,UNSTABLE / OPEN,0.03,6.42,4379,2651,1823,829,0,0,25.5,25.0,
72,0110,10/9/2015 6:49:21 AM ,3984,20.921,20.535,0.387,3.2,3401,0.040,0.380,0.340,2.8,0.854,0.5,0.41,STABLE / OPEN,0.21,6.63,3127,2030,975,424,0,0,25.6,25.0,
73,0110,10/9/2015 7:22:21 AM ,2792,20.921,20.651,0.270,3.2,2337,0.040,0.274,0.234,2.8,0.837,0.3,0.41,STABLE / OPEN,-0.26,6.37,0,0,0,0,0,0,25.5,25.0,
74,0110,10/9/2015 7:55:21 AM ,2797,20.921,20.655,0.266,3.3,2130,0.041,0.254,0.213,2.9,0.762,0.3,0.41,UNSTABLE / OPEN,0.05,6.42,0,0,0,0,0,0,25.6,25.0,
75,0110,10/9/2015 8:27:21 AM ,2937,20.921,20.644,0.278,3.3,2258,0.042,0.266,0.224,2.9,0.769,0.3,0.41,UNSTABLE / OPEN,-0.12,6.30,0,0,0,0,0,0,25.7,25.0,
76,0110,10/9/2015 9:00:21 AM ,3458,20.921,20.586,0.335,3.3,2978,0.042,0.339,0.297,2.9,0.861,0.4,0.41,UNSTABLE / OPEN,0.15,6.45,1404,908,613,252,0,0,25.6,25.0,
77,0110,10/9/2015 9:33:21 AM ,2823,20.921,20.651,0.270,3.4,2295,0.042,0.270,0.228,3.0,0.813,0.3,0.41,STABLE / OPEN,0.00,6.44,0,0,0,0,0,0,25.5,25.0,
78,0110,10/9/2015 10:06:21 AM ,2695,20.921,20.664,0.258,3.4,2175,0.041,0.258,0.217,3.0,0.807,0.3,0.41,UNSTABLE / OPEN,-0.04,6.40,0,0,0,0,0,0,25.3,25.0,
79,0110,10/9/2015 10:39:21 AM ,4109,20.921,20.528,0.393,3.5,3351,0.041,0.375,0.334,3.0,0.816,0.5,0.41,UNSTABLE / OPEN,-0.03,6.37,911,602,185,44,0,0,25.2,25.0,
80,0110,10/9/2015 11:12:21 AM ,2845,20.921,20.650,0.272,3.5,2269,0.041,0.267,0.226,3.1,0.798,0.3,0.41,UNSTABLE / OPEN,0.11,6.47,506,312,128,32,0,0,25.1,25.0,
81,0110,10/9/2015 11:45:21 AM ,3051,20.921,20.635,0.287,3.6,2264,0.041,0.266,0.225,3.1,0.742,0.4,0.41,UNSTABLE / OPEN,-0.05,6.43,0,0,0,0,0,0,25.0,25.0,
82,0110,10/9/2015 12:18:21 PM ,2917,20.921,20.648,0.273,3.6,2174,0.040,0.255,0.215,3.1,0.745,0.3,0.42,STABLE / OPEN,-0.04,6.39,0,0,0,0,0,0,25.3,25.0,
83,0110,10/9/2015 12:51:21 PM ,4188,20.921,20.527,0.394,3.7,3239,0.039,0.360,0.320,3.2,0.774,0.5,0.42,UNSTABLE / OPEN,-0.10,6.30,160,102,27,1,0,0,25.6,25.0,
84,0110,10/9/2015 1:24:21 PM ,3192,20.921,20.614,0.307,3.7,2645,0.039,0.303,0.264,3.2,0.829,0.4,0.41,STABLE / OPEN,0.19,6.48,1351,672,488,251,0,0,25.3,25.0,
85,0110,10/9/2015 1:57:21 PM ,3120,20.921,20.627,0.295,3.7,2387,0.040,0.277,0.237,3.2,0.765,0.4,0.41,UNSTABLE / OPEN,0.06,6.55,316,0,0,0,0,0,25.0,25.0,
86,0110,10/9/2015 2:30:21 PM ,2872,20.921,20.650,0.271,3.8,2140,0.039,0.253,0.213,3.3,0.745,0.3,0.41,STABLE / OPEN,0.02,6.56,299,0,0,0,0,0,25.3,25.0,
87,0110,10/9/2015 3:03:21 PM ,3779,20.921,20.561,0.360,3.8,3104,0.039,0.346,0.307,3.3,0.821,0.5,0.42,UNSTABLE / OPEN,0.11,6.67,975,474,375,183,0,0,25.5,25.0,
88,EVENT,10/9/2015 3:36:21 PM ,2770,20.921,20.658,0.263,3.9,2197,0.040,0.258,0.218,3.3,0.793,0.3,0.41,STABLE / OPEN,0.04,6.72,62,37,11,1,0,0,25.4,25.0,
89,EVENT,10/9/2015 4:09:21 PM ,4030,20.921,20.534,0.387,3.9,3363,0.045,0.380,0.334,3.4,0.834,0.5,0.41,UNSTABLE / OPEN,23.47,30.18,1152,589,302,103,0,0,25.3,25.0,
90,0110,10/9/2015 4:42:21 PM ,3560,20.921,20.572,0.349,4.0,3279,0.045,0.372,0.327,3.4,0.921,0.4,0.41,STABLE / OPEN,0.11,30.30,657,248,182,71,0,0,25.0,25.0,
91,0110,10/9/2015 5:14:21 PM ,3486,20.921,20.581,0.340,4.0,3198,0.044,0.361,0.317,3.5,0.917,0.4,0.41,STABLE / OPEN,0.00,30.30,504,0,0,0,0,0,25.7,25.0,
92,0110,10/9/2015 5:47:21 PM ,4171,20.921,20.509,0.412,4.1,3949,0.041,0.436,0.394,3.5,0.947,0.5,0.41,STABLE / OPEN,0.44,30.74,1047,624,320,118,0,0,25.4,25.0,
93,0110,10/9/2015 6:20:21 PM ,4360,20.921,20.491,0.430,4.1,4208,0.041,0.459,0.418,3.6,0.965,0.5,0.41,STABLE / OPEN,0.15,30.90,1026,680,385,179,0,0,25.6,25.0,
94,0110,10/9/2015 6:53:21 PM ,4330,20.921,20.493,0.428,4.2,4050,0.041,0.447,0.406,3.6,0.935,0.5,0.41,STABLE / OPEN,0.30,31.20,4646,2710,1567,680,0,0,25.3,25.0,
95,0110,10/9/2015 7:26:21 PM ,4315,20.921,20.498,0.424,4.2,4001,0.041,0.440,0.399,3.7,0.927,0.5,0.41,STABLE / OPEN,0.30,31.50,4207,2749,1469,582,0,0,24.9,25.0,
96,0110,10/9/2015 7:59:21 PM ,3803,20.921,20.547,0.374,4.3,3430,0.040,0.385,0.344,3.7,0.902,0.5,0.41,STABLE / OPEN,0.16,31.66,3926,2451,1743,941,0,0,25.0,25.0,
97,0110,10/9/2015 8:32:21 PM ,3259,20.921,20.601,0.321,4.4,2934,0.040,0.335,0.295,3.8,0.900,0.4,0.41,STABLE / OPEN,0.00,31.66,1756,779,690,278,0,0,25.2,25.0,
98,0110,10/9/2015 9:05:21 PM ,3791,20.921,20.548,0.373,4.4,3440,0.039,0.385,0.346,3.8,0.908,0.5,0.41,STABLE / OPEN,0.07,31.73,1950,855,488,247,0,0,25.5,25.0,
99,0110,10/9/2015 9:38:21 PM ,4125,20.921,20.517,0.404,4.5,3713,0.040,0.411,0.372,3.9,0.900,0.5,0.41,STABLE / OPEN,0.32,32.05,4342,2862,2110,1165,0,0,25.5,25.0,
100,0110,10/9/2015 10:11:21 PM ,4465,20.921,20.483,0.439,4.5,3988,0.040,0.440,0.401,3.9,0.893,0.5,0.41,STABLE / OPEN,0.14,32.19,6995,4777,4068,2435,0,0,24.9,25.0,
101,0110,10/9/2015 10:44:21 PM ,3383,20.921,20.588,0.334,4.6,3052,0.040,0.347,0.307,4.0,0.902,0.4,0.41,STABLE / OPEN,0.11,32.30,220,84,153,61,0,0,25.2,25.0,
102,0110,10/9/2015 11:17:21 PM ,3050,20.921,20.623,0.299,4.6,2808,0.040,0.320,0.280,4.0,0.921,0.4,0.41,STABLE / OPEN,0.00,32.30,0,0,0,0,0,0,25.4,25.0,
103,0110,10/9/2015 11:50:21 PM ,3977,20.921,20.528,0.393,4.7,3695,0.040,0.411,0.371,4.1,0.929,0.5,0.41,STABLE / OPEN,0.37,32.67,2129,1314,972,322,0,0,25.4,25.0,
104,0110,10/10/2015 12:23:21 AM ,3368,20.921,20.592,0.329,4.7,3022,0.040,0.343,0.302,4.1,0.897,0.4,0.41,STABLE / OPEN,0.00,32.67,2111,1410,974,450,0,0,25.0,25.0,
105,0110,10/10/2015 12:56:21 AM ,2925,20.921,20.634,0.287,4.7,2620,0.040,0.303,0.263,4.1,0.896,0.4,0.41,STABLE / OPEN,0.00,32.67,0,0,31,0,0,0,25.0,25.0,
106,0110,10/10/2015 1:29:21 AM ,3543,20.921,20.571,0.350,4.8,3271,0.040,0.368,0.328,4.2,0.923,0.4,0.41,STABLE / OPEN,0.23,32.90,1337,665,200,27,0,0,25.3,25.0,
107,0110,10/10/2015 2:01:21 AM ,3047,20.921,20.624,0.298,4.8,2735,0.041,0.314,0.273,4.2,0.898,0.4,0.41,STABLE / OPEN,0.00,32.90,571,0,169,4,0,0,25.5,25.0,
108,0110,10/10/2015 2:34:21 AM ,3104,20.921,20.617,0.304,4.9,2855,0.041,0.325,0.284,4.3,0.920,0.4,0.41,STABLE / OPEN,0.00,32.90,247,77,109,13,0,0,25.6,25.0,
109,0110,10/10/2015 3:07:21 AM ,3499,20.921,20.576,0.345,4.9,3266,0.041,0.367,0.327,4.3,0.933,0.4,0.41,STABLE / OPEN,0.29,33.19,1002,394,737,54,0,0,24.9,25.0,
110,0110,10/10/2015 3:40:21 AM ,3271,20.921,20.599,0.322,5.0,2992,0.041,0.341,0.300,4.3,0.915,0.4,0.41,STABLE / OPEN,0.16,33.35,572,272,127,19,0,0,25.2,25.0,
111,0110,10/10/2015 4:13:21 AM ,2991,20.921,20.628,0.293,5.0,2675,0.041,0.309,0.268,4.4,0.894,0.4,0.41,STABLE / OPEN,0.00,33.35,136,78,11,3,0,0,25.4,25.0,
112,0110,10/10/2015 4:46:21 AM ,3502,20.921,20.577,0.344,5.1,3212,0.041,0.362,0.321,4.4,0.917,0.4,0.41,STABLE / OPEN,0.23,33.58,127,65,6,2,0,0,25.6,25.0,
