Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:22 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0114
SUBJECT ID:4361
SUBJECT MASS:24.2 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011401,10/7/2015,10/7/2015 3:44:57 PM ,10/7/2015 3:45:09 PM , 12 ,-0.04,-0.04,
 2 , 1 ,011401,10/7/2015,10/7/2015 4:01:18 PM ,10/7/2015 4:02:20 PM , 62 ,-0.08,-0.12,
 3 , 1 ,011401,10/7/2015,10/7/2015 4:02:33 PM ,10/7/2015 4:03:11 PM , 38 ,0.15,0.03,
 4 , 1 ,011401,10/7/2015,10/7/2015 4:09:49 PM ,10/7/2015 4:10:51 PM , 62 ,-0.10,-0.07,
 5 , 1 ,011401,10/7/2015,10/7/2015 4:11:28 PM ,10/7/2015 4:11:43 PM , 15 ,0.05,-0.02,
 6 , 2 ,011401,10/7/2015,10/7/2015 4:13:05 PM ,10/7/2015 4:13:23 PM , 18 ,-0.04,-0.06,
 7 , 2 ,011401,10/7/2015,10/7/2015 4:13:49 PM ,10/7/2015 4:14:02 PM , 13 ,0.09,0.03,
 8 , 2 ,011401,10/7/2015,10/7/2015 4:15:05 PM ,10/7/2015 4:15:15 PM , 10 ,-0.13,-0.10,
 9 , 2 ,011401,10/7/2015,10/7/2015 4:17:12 PM ,10/7/2015 4:18:04 PM , 52 ,0.24,0.14,
 10 , 2 ,011401,10/7/2015,10/7/2015 4:18:33 PM ,10/7/2015 4:19:17 PM , 44 ,-0.08,0.06,
 11 , 2 ,011401,10/7/2015,10/7/2015 4:20:37 PM ,10/7/2015 4:23:17 PM , 160 ,-0.05,0.00,
 12 , 2 ,011401,10/7/2015,10/7/2015 4:24:56 PM ,10/7/2015 4:27:23 PM , 147 ,0.12,0.12,
 13 , 2 ,011401,10/7/2015,10/7/2015 4:33:39 PM ,10/7/2015 4:34:18 PM , 39 ,-0.07,0.05,
 14 , 2 ,011401,10/7/2015,10/7/2015 4:34:29 PM ,10/7/2015 4:35:21 PM , 52 ,0.06,0.11,
 15 , 3 ,011401,10/7/2015,10/7/2015 4:56:44 PM ,10/7/2015 4:58:14 PM , 90 ,0.06,0.17,
 16 , 3 ,011401,10/7/2015,10/7/2015 4:58:34 PM ,10/7/2015 4:58:40 PM , 6 ,-0.04,0.13,
 17 , 3 ,011401,10/7/2015,10/7/2015 5:05:35 PM ,10/7/2015 5:06:30 PM , 55 ,0.03,0.16,
 18 , 3 ,011401,10/7/2015,10/7/2015 5:12:35 PM ,10/7/2015 5:13:12 PM , 37 ,-0.11,0.06,
 19 , 3 ,011401,10/7/2015,10/7/2015 5:13:59 PM ,10/7/2015 5:14:45 PM , 46 ,0.06,0.12,
 20 , 4 ,011401,10/7/2015,10/7/2015 5:38:02 PM ,10/7/2015 5:38:59 PM , 57 ,-0.04,0.08,
 21 , 4 ,011401,10/7/2015,10/7/2015 5:45:36 PM ,10/7/2015 5:47:52 PM , 136 ,0.13,0.21,
 22 , 5 ,011401,10/7/2015,10/7/2015 5:52:24 PM ,10/7/2015 5:55:21 PM , 177 ,0.06,0.28,
 23 , 5 ,011401,10/7/2015,10/7/2015 5:56:24 PM ,10/7/2015 5:56:45 PM , 21 ,0.05,0.32,
 24 , 5 ,011401,10/7/2015,10/7/2015 6:00:49 PM ,10/7/2015 6:03:05 PM , 136 ,-0.04,0.28,
 25 , 5 ,011401,10/7/2015,10/7/2015 6:09:07 PM ,10/7/2015 6:11:23 PM , 136 ,0.04,0.32,
 26 , 6 ,011401,10/7/2015,10/7/2015 6:26:35 PM ,10/7/2015 6:27:19 PM , 44 ,-0.08,0.25,
 27 , 6 ,011401,10/7/2015,10/7/2015 6:30:37 PM ,10/7/2015 6:31:45 PM , 68 ,0.13,0.38,
 28 , 6 ,011401,10/7/2015,10/7/2015 6:32:03 PM ,10/7/2015 6:34:08 PM , 125 ,0.07,0.45,
 29 , 6 ,011401,10/7/2015,10/7/2015 6:35:18 PM ,10/7/2015 6:35:30 PM , 12 ,-0.04,0.40,
 30 , 6 ,011401,10/7/2015,10/7/2015 6:41:48 PM ,10/7/2015 6:44:04 PM , 136 ,0.12,0.53,
 31 , 6 ,011401,10/7/2015,10/7/2015 6:48:50 PM ,10/7/2015 6:50:20 PM , 90 ,-0.15,0.38,
 32 , 6 ,011401,10/7/2015,10/7/2015 6:55:09 PM ,10/7/2015 6:55:19 PM , 10 ,0.15,0.52,
 33 , 7 ,011401,10/7/2015,10/7/2015 6:59:08 PM ,10/7/2015 6:59:47 PM , 39 ,-0.04,0.49,
 34 , 7 ,011401,10/7/2015,10/7/2015 7:14:36 PM ,10/7/2015 7:16:21 PM , 105 ,0.52,1.01,
 35 , 7 ,011401,10/7/2015,10/7/2015 7:25:30 PM ,10/7/2015 7:25:59 PM , 29 ,-0.12,0.89,
 36 , 7 ,011401,10/7/2015,10/7/2015 7:27:20 PM ,10/7/2015 7:28:47 PM , 87 ,0.04,0.93,
 37 , 8 ,011401,10/7/2015,10/7/2015 7:32:35 PM ,10/7/2015 7:32:44 PM , 9 ,-0.03,0.90,
 38 , 8 ,011401,10/7/2015,10/7/2015 7:42:25 PM ,10/7/2015 7:43:42 PM , 77 ,0.04,0.94,
 39 , 9 ,011401,10/7/2015,10/7/2015 8:07:08 PM ,10/7/2015 8:07:57 PM , 49 ,-0.04,0.90,
 40 , 9 ,011401,10/7/2015,10/7/2015 8:11:25 PM ,10/7/2015 8:11:55 PM , 30 ,0.08,0.98,
 41 , 9 ,011401,10/7/2015,10/7/2015 8:31:42 PM ,10/7/2015 8:32:03 PM , 21 ,-0.04,0.94,
 42 , 10 ,011401,10/7/2015,10/7/2015 8:44:54 PM ,10/7/2015 8:45:24 PM , 30 ,0.05,0.99,
 43 , 10 ,011401,10/7/2015,10/7/2015 8:49:10 PM ,10/7/2015 8:50:17 PM , 67 ,-0.09,0.90,
 44 , 10 ,011401,10/7/2015,10/7/2015 9:01:11 PM ,10/7/2015 9:06:12 PM , 301 ,0.07,0.97,
 45 , 11 ,011401,10/7/2015,10/7/2015 9:10:36 PM ,10/7/2015 9:11:13 PM , 37 ,-0.03,0.94,
 46 , 11 ,011401,10/7/2015,10/7/2015 9:14:47 PM ,10/7/2015 9:18:50 PM , 243 ,0.12,1.06,
 47 , 11 ,011401,10/7/2015,10/7/2015 9:28:43 PM ,10/7/2015 9:30:15 PM , 92 ,-0.04,1.02,
 48 , 11 ,011401,10/7/2015,10/7/2015 9:30:50 PM ,10/7/2015 9:32:09 PM , 79 ,0.10,1.12,
 49 , 11 ,011401,10/7/2015,10/7/2015 9:33:01 PM ,10/7/2015 9:33:55 PM , 54 ,-0.05,1.06,
 50 , 11 ,011401,10/7/2015,10/7/2015 9:34:34 PM ,10/7/2015 9:39:14 PM , 280 ,0.06,1.12,
 51 , 12 ,011401,10/7/2015,10/7/2015 9:52:36 PM ,10/7/2015 9:52:58 PM , 22 ,0.08,1.20,
 52 , 12 ,011401,10/7/2015,10/7/2015 9:53:12 PM ,10/7/2015 9:53:30 PM , 18 ,-0.10,1.10,
 53 , 12 ,011401,10/7/2015,10/7/2015 9:53:47 PM ,10/7/2015 9:54:18 PM , 31 ,0.04,1.14,
 54 , 12 ,011401,10/7/2015,10/7/2015 9:57:09 PM ,10/7/2015 9:57:32 PM , 23 ,0.06,1.20,
 55 , 12 ,011401,10/7/2015,10/7/2015 10:04:36 PM ,10/7/2015 10:04:57 PM , 21 ,-0.04,1.16,
 56 , 14 ,011401,10/7/2015,10/7/2015 10:54:05 PM ,10/7/2015 10:54:12 PM , 7 ,-0.04,1.12,
 57 , 14 ,011401,10/7/2015,10/7/2015 11:04:23 PM ,10/7/2015 11:05:12 PM , 49 ,0.11,1.22,
 58 , 14 ,011401,10/7/2015,10/7/2015 11:08:08 PM ,10/7/2015 11:08:19 PM , 11 ,-0.05,1.18,
 59 , 15 ,011401,10/7/2015,10/7/2015 11:28:12 PM ,10/7/2015 11:28:36 PM , 24 ,0.06,1.23,
 60 , 15 ,011401,10/7/2015,10/7/2015 11:45:30 PM ,10/7/2015 11:46:58 PM , 88 ,0.05,1.28,
 61 , 16 ,011401,10/7/2015,10/7/2015 11:55:04 PM ,10/7/2015 11:56:03 PM , 59 ,0.05,1.33,
 62 , 16 ,011401,10/7/2015,10/7/2015 11:57:49 PM ,10/7/2015 11:58:05 PM , 16 ,-0.03,1.30,
 63 , 16 ,011401,10/8/2015,10/8/2015 12:03:19 AM ,10/8/2015 12:06:54 AM , 215 ,0.07,1.36,
 64 , 16 ,011401,10/8/2015,10/8/2015 12:13:38 AM ,10/8/2015 12:18:16 AM , 278 ,0.19,1.55,
 65 , 16 ,011401,10/8/2015,10/8/2015 12:20:56 AM ,10/8/2015 12:21:07 AM , 11 ,-0.08,1.47,
 66 , 16 ,011401,10/8/2015,10/8/2015 12:22:52 AM ,10/8/2015 12:25:36 AM , 164 ,0.07,1.54,
 67 , 20 ,011401,10/8/2015,10/8/2015 2:03:59 AM ,10/8/2015 2:06:39 AM , 160 ,0.08,1.62,
 68 , 20 ,011401,10/8/2015,10/8/2015 2:17:44 AM ,10/8/2015 2:17:53 AM , 9 ,0.03,1.65,
 69 , 20 ,011401,10/8/2015,10/8/2015 2:18:16 AM ,10/8/2015 2:18:31 AM , 15 ,0.05,1.70,
 70 , 20 ,011401,10/8/2015,10/8/2015 2:18:57 AM ,10/8/2015 2:20:37 AM , 100 ,-0.03,1.67,
 71 , 20 ,011401,10/8/2015,10/8/2015 2:34:48 AM ,10/8/2015 2:35:17 AM , 29 ,-0.04,1.63,
 72 , 22 ,011401,10/8/2015,10/8/2015 3:38:33 AM ,10/8/2015 3:40:30 AM , 117 ,0.16,1.79,
 73 , 22 ,011401,10/8/2015,10/8/2015 3:41:06 AM ,10/8/2015 3:41:35 AM , 29 ,0.04,1.83,
 74 , 23 ,011401,10/8/2015,10/8/2015 3:44:31 AM ,10/8/2015 3:46:44 AM , 133 ,0.08,1.91,
 75 , 23 ,011401,10/8/2015,10/8/2015 3:46:55 AM ,10/8/2015 3:47:26 AM , 31 ,-0.19,1.72,
 76 , 23 ,011401,10/8/2015,10/8/2015 3:47:55 AM ,10/8/2015 3:49:25 AM , 90 ,0.10,1.82,
 77 , 23 ,011401,10/8/2015,10/8/2015 3:53:06 AM ,10/8/2015 3:53:40 AM , 34 ,0.07,1.89,
 78 , 23 ,011401,10/8/2015,10/8/2015 3:56:58 AM ,10/8/2015 3:57:18 AM , 20 ,-0.04,1.84,
 79 , 23 ,011401,10/8/2015,10/8/2015 3:58:16 AM ,10/8/2015 4:00:14 AM , 118 ,-0.07,1.78,
 80 , 24 ,011401,10/8/2015,10/8/2015 4:37:47 AM ,10/8/2015 4:39:07 AM , 80 ,0.06,1.84,
 81 , 24 ,011401,10/8/2015,10/8/2015 4:42:40 AM ,10/8/2015 4:47:34 AM , 294 ,0.12,1.96,
 82 , 25 ,011401,10/8/2015,10/8/2015 4:49:59 AM ,10/8/2015 4:51:53 AM , 114 ,0.05,2.00,
 83 , 25 ,011401,10/8/2015,10/8/2015 4:53:19 AM ,10/8/2015 4:54:53 AM , 94 ,0.05,2.05,
 84 , 25 ,011401,10/8/2015,10/8/2015 5:12:11 AM ,10/8/2015 5:12:45 AM , 34 ,0.07,2.12,
 85 , 25 ,011401,10/8/2015,10/8/2015 5:14:29 AM ,10/8/2015 5:15:15 AM , 46 ,-0.11,2.00,
 86 , 25 ,011401,10/8/2015,10/8/2015 5:17:26 AM ,10/8/2015 5:18:40 AM , 74 ,0.06,2.06,
 87 , 26 ,011401,10/8/2015,10/8/2015 5:20:41 AM ,10/8/2015 5:24:09 AM , 208 ,0.13,2.19,
 88 , 26 ,011401,10/8/2015,10/8/2015 5:42:25 AM ,10/8/2015 5:44:58 AM , 153 ,0.09,2.28,
