Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:29 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0125
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4566
Subject Mass (G), 24.16 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
43,0125,10/8/2015 3:09:21 PM ,3074,20.921,20.674,0.248,2.1,2238,0.039,0.230,0.191,1.6,0.728,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,44,0,63,2,0,0,25.6,25.0,
44,0125,10/8/2015 3:42:21 PM ,2763,20.921,20.699,0.222,2.2,2049,0.038,0.213,0.174,1.6,0.742,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,47,10,136,8,0,0,25.2,25.0,
45,0125,10/8/2015 4:15:21 PM ,3404,20.921,20.648,0.274,2.2,2455,0.039,0.249,0.210,1.7,0.721,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,536,132,696,90,0,0,25.3,25.0,
46,0125,10/8/2015 4:48:21 PM ,3101,20.921,20.671,0.250,2.3,2265,0.041,0.234,0.194,1.7,0.730,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,82,0,31,3,0,0,25.5,25.0,
47,0125,10/8/2015 5:21:21 PM ,4235,20.921,20.576,0.346,2.3,3386,0.042,0.330,0.288,1.7,0.799,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,863,245,779,201,0,0,25.2,25.0,
48,EVENT,10/8/2015 5:54:21 PM ,3943,20.921,20.603,0.318,2.4,2849,0.041,0.285,0.244,1.8,0.723,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,173,64,131,33,0,0,25.7,25.0,
49,EVENT,10/8/2015 6:27:21 PM ,6088,20.921,20.440,0.481,2.4,3764,0.043,0.367,0.323,1.8,0.618,0.7,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2194,1211,2691,1237,0,0,25.0,25.0,
50,0125,10/8/2015 7:00:21 PM ,5799,20.921,20.463,0.458,2.5,3476,0.042,0.341,0.300,1.9,0.599,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1454,532,1637,465,0,0,25.6,25.0,
51,0125,10/8/2015 7:33:21 PM ,7002,20.921,20.384,0.537,2.6,3531,0.041,0.344,0.303,1.9,0.504,0.8,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,529,211,554,213,0,0,25.2,25.0,
52,0125,10/8/2015 8:06:21 PM ,7220,20.921,20.357,0.564,2.7,3912,0.041,0.379,0.338,2.0,0.542,0.8,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1473,687,1294,547,0,0,25.5,25.0,
53,0125,10/8/2015 8:39:21 PM ,8565,20.921,20.269,0.652,2.8,4138,0.041,0.394,0.353,2.0,0.483,0.9,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1128,504,1032,519,0,0,25.1,25.0,
54,0125,10/8/2015 9:12:21 PM ,7457,20.921,20.352,0.569,2.9,3445,0.042,0.338,0.296,2.1,0.462,0.8,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,750,264,758,226,0,0,25.4,25.0,
55,0125,10/8/2015 9:45:21 PM ,9830,20.921,20.179,0.743,3.0,4174,0.042,0.401,0.359,2.1,0.425,1.0,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2966,1856,2553,1540,0,0,25.3,25.0,
56,0125,10/8/2015 10:18:21 PM ,7175,20.921,20.383,0.539,3.1,2710,0.043,0.277,0.234,2.2,0.378,0.7,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,995,472,1162,363,0,0,25.3,25.0,
57,0125,10/8/2015 10:51:21 PM ,6222,20.921,20.447,0.475,3.2,2722,0.044,0.279,0.235,2.2,0.438,0.7,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,351,93,341,127,0,0,25.6,25.0,
58,0125,10/8/2015 11:23:21 PM ,5613,20.921,20.495,0.427,3.3,2597,0.044,0.267,0.222,2.2,0.463,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,202,82,211,70,0,0,25.1,25.0,
59,0125,10/8/2015 11:56:21 PM ,4594,20.921,20.565,0.356,3.4,2513,0.044,0.259,0.215,2.3,0.547,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,940,95,272,80,0,0,25.3,25.0,
60,0125,10/9/2015 12:29:21 AM ,7449,20.921,20.343,0.578,3.5,3903,0.044,0.380,0.336,2.3,0.524,0.8,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2294,1215,2306,1222,0,0,25.6,25.0,
61,0125,10/9/2015 1:02:21 AM ,6968,20.921,20.369,0.552,3.5,4445,0.044,0.425,0.381,2.4,0.638,0.8,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3755,2277,2883,1815,0,0,25.0,25.0,
62,0125,10/9/2015 1:35:21 AM ,6455,20.921,20.418,0.503,3.6,3632,0.043,0.355,0.312,2.4,0.563,0.7,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1804,693,2650,943,0,0,25.3,25.0,
63,0125,10/9/2015 2:08:21 AM ,4259,20.921,20.586,0.336,3.7,2586,0.042,0.264,0.222,2.5,0.607,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,200,65,167,56,0,0,25.5,25.0,
64,0125,10/9/2015 2:41:21 AM ,2841,20.921,20.688,0.233,3.8,2237,0.041,0.233,0.192,2.5,0.787,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1752,281,962,125,0,0,25.2,25.0,
65,0125,10/9/2015 3:14:21 AM ,3179,20.921,20.659,0.262,3.8,2534,0.040,0.258,0.218,2.5,0.797,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,515,189,231,85,0,0,25.3,25.0,
66,0125,10/9/2015 3:47:21 AM ,4044,20.921,20.584,0.337,3.8,3473,0.040,0.338,0.299,2.6,0.859,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,807,225,662,170,0,0,25.5,25.0,
67,0125,10/9/2015 4:20:21 AM ,2859,20.921,20.682,0.240,3.9,2490,0.039,0.254,0.214,2.6,0.871,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,195,47,179,23,0,0,25.4,25.0,
68,0125,10/9/2015 4:53:21 AM ,3922,20.921,20.592,0.329,3.9,3481,0.039,0.338,0.299,2.6,0.887,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2086,932,1481,787,0,0,25.2,25.0,
69,0125,10/9/2015 5:26:21 AM ,2914,20.921,20.678,0.243,4.0,2484,0.039,0.253,0.214,2.7,0.853,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,568,199,565,123,0,0,25.4,25.0,
70,0125,10/9/2015 5:59:21 AM ,3023,20.921,20.666,0.255,4.0,2742,0.039,0.275,0.236,2.7,0.907,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1331,529,881,374,0,0,25.5,25.0,
71,0125,10/9/2015 6:32:21 AM ,2753,20.921,20.691,0.230,4.1,2439,0.040,0.249,0.209,2.7,0.886,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,27,4,53,15,0,0,25.5,25.0,
72,0125,10/9/2015 7:05:21 AM ,2929,20.921,20.678,0.243,4.1,2488,0.039,0.253,0.213,2.8,0.849,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,144,15,127,14,0,0,25.6,25.0,
73,0125,10/9/2015 7:38:21 AM ,3362,20.921,20.640,0.281,4.1,2931,0.040,0.292,0.252,2.8,0.872,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,658,161,646,150,0,0,25.6,25.0,
74,0125,10/9/2015 8:10:21 AM ,4431,20.921,20.546,0.375,4.2,4165,0.041,0.398,0.357,2.9,0.940,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1808,913,1450,737,0,0,25.2,25.0,
75,0125,10/9/2015 8:43:21 AM ,4378,20.921,20.555,0.366,4.2,4000,0.041,0.382,0.341,2.9,0.914,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2293,1277,2139,1121,0,0,25.1,25.0,
76,0125,10/9/2015 9:16:21 AM ,3027,20.921,20.669,0.252,4.3,2649,0.041,0.268,0.227,3.0,0.875,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1239,209,461,102,0,0,25.2,25.0,
77,0125,10/9/2015 9:49:21 AM ,3155,20.921,20.656,0.265,4.3,2823,0.041,0.283,0.243,3.0,0.895,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,232,53,94,24,0,0,25.2,25.0,
78,0125,10/9/2015 10:22:21 AM ,3119,20.921,20.663,0.259,4.4,2708,0.040,0.271,0.231,3.0,0.868,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,101,21,72,15,0,0,25.6,25.0,
79,0125,10/9/2015 10:55:21 AM ,3955,20.921,20.589,0.332,4.4,3617,0.041,0.351,0.310,3.1,0.915,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1200,405,949,252,0,0,25.6,25.0,
80,0125,10/9/2015 11:28:21 AM ,3008,20.921,20.670,0.251,4.5,2705,0.041,0.271,0.231,3.1,0.899,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,222,42,68,10,0,0,25.6,25.0,
81,0125,10/9/2015 12:01:21 PM ,3984,20.921,20.590,0.331,4.5,3501,0.040,0.339,0.299,3.2,0.879,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1582,416,916,273,0,0,25.6,25.0,
82,0125,10/9/2015 12:34:21 PM ,3026,20.921,20.673,0.249,4.6,2503,0.039,0.253,0.213,3.2,0.827,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,590,64,229,62,0,0,25.6,25.0,
83,0125,10/9/2015 1:07:21 PM ,2933,20.921,20.681,0.240,4.6,2386,0.039,0.243,0.203,3.2,0.814,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,223,6,458,26,0,0,25.6,25.0,
84,0125,10/9/2015 1:40:21 PM ,2966,20.921,20.677,0.244,4.6,2429,0.039,0.247,0.208,3.3,0.819,0.3,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,15,6,148,12,0,0,25.6,25.0,
85,0125,10/9/2015 2:13:21 PM ,4444,20.921,20.551,0.370,4.7,4000,0.039,0.379,0.340,3.3,0.900,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1781,734,1410,567,0,0,25.6,25.0,
86,0125,10/9/2015 2:46:21 PM ,3149,20.921,20.658,0.263,4.7,2812,0.039,0.279,0.240,3.3,0.893,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,783,145,618,91,0,0,25.7,25.0,
87,0125,10/9/2015 3:19:21 PM ,3221,20.921,20.656,0.265,4.8,2677,0.039,0.267,0.228,3.4,0.831,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,59,16,187,4,0,0,25.6,25.0,
88,EVENT,10/9/2015 3:52:21 PM ,1084,20.921,20.832,0.090,4.8,934,0.044,0.124,0.080,3.4,0.862,0.1,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1363,586,1650,521,0,0,25.7,25.0,
89,EVENT,10/9/2015 4:25:21 PM ,4225,20.921,20.585,0.336,4.8,2710,0.046,0.279,0.233,3.4,0.642,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1321,500,1001,301,0,0,25.1,25.0,
90,0125,10/9/2015 4:57:21 PM ,4457,20.921,20.564,0.357,4.9,3071,0.045,0.308,0.263,3.5,0.689,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,320,55,216,45,0,0,25.6,25.0,
91,0125,10/9/2015 5:30:21 PM ,3397,20.921,20.641,0.280,5.0,2818,0.042,0.283,0.241,3.5,0.829,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,498,109,480,89,0,0,25.1,25.0,
92,0125,10/9/2015 6:03:21 PM ,3418,20.921,20.639,0.283,5.0,2853,0.041,0.285,0.244,3.5,0.835,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,822,125,466,70,0,0,25.6,25.0,
93,0125,10/9/2015 6:36:21 PM ,3735,20.921,20.610,0.312,5.1,3207,0.040,0.316,0.276,3.6,0.859,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1629,661,1598,536,0,0,25.2,25.0,
94,0125,10/9/2015 7:09:21 PM ,4011,20.921,20.583,0.338,5.1,3531,0.040,0.345,0.305,3.6,0.880,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1841,1108,2014,1007,0,0,25.4,25.0,
95,0125,10/9/2015 7:42:21 PM ,3740,20.921,20.612,0.309,5.2,2954,0.040,0.295,0.256,3.7,0.790,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,767,244,527,175,0,0,25.6,25.0,
96,0125,10/9/2015 8:15:21 PM ,3582,20.921,20.627,0.294,5.2,2897,0.040,0.288,0.248,3.7,0.809,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,684,168,676,184,0,0,25.1,25.0,
97,0125,10/9/2015 8:48:21 PM ,5115,20.921,20.503,0.418,5.3,3952,0.039,0.379,0.339,3.8,0.773,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,2363,1271,2047,927,0,0,25.3,25.0,
98,0125,10/9/2015 9:21:21 PM ,4325,20.921,20.563,0.359,5.3,3460,0.040,0.339,0.299,3.8,0.800,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,1173,370,1138,284,0,0,25.7,25.0,
99,0125,10/9/2015 9:54:21 PM ,3483,20.921,20.634,0.288,5.4,2889,0.040,0.288,0.247,3.9,0.829,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,765,376,1023,451,0,0,25.2,25.0,
100,0125,10/9/2015 10:27:21 PM ,3461,20.921,20.628,0.293,5.4,3159,0.040,0.312,0.272,3.9,0.913,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,481,121,1006,242,0,0,25.4,25.0,
101,0125,10/9/2015 11:00:21 PM ,5088,20.921,20.500,0.422,5.5,4197,0.040,0.401,0.361,3.9,0.825,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,5611,3818,5061,3336,0,0,25.2,25.0,
102,0125,10/9/2015 11:33:21 PM ,5364,20.921,20.470,0.451,5.5,4781,0.040,0.451,0.411,4.0,0.891,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,3988,2586,3907,2432,0,0,25.3,25.0,
103,0125,10/10/2015 12:06:21 AM ,4907,20.921,20.504,0.417,5.6,4510,0.040,0.430,0.390,4.1,0.919,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4864,3077,4182,2631,0,0,25.5,25.0,
104,0125,10/10/2015 12:39:21 AM ,4796,20.921,20.517,0.404,5.7,4448,0.040,0.420,0.380,4.1,0.927,0.6,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,6054,3882,5027,3193,0,0,25.1,25.0,
105,0125,10/10/2015 1:12:21 AM ,4349,20.921,20.555,0.366,5.7,3839,0.040,0.372,0.331,4.2,0.883,0.5,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,5333,3160,4701,2790,0,0,25.4,25.0,
106,0125,10/10/2015 1:44:21 AM ,3708,20.921,20.610,0.311,5.8,3226,0.040,0.318,0.278,4.2,0.870,0.4,0.47,CELL NOT RESPONDING / OPEN,0.00,0.00,4076,2369,3925,2258,0,0,25.6,25.0,
