Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:20 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0110
SUBJECT ID:4377
SUBJECT MASS:24.7 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 89 , 52 ,011001,10/8/2015,10/8/2015 8:03:52 PM ,10/8/2015 8:07:55 PM , 243 ,0.06,4.60,
 90 , 53 ,011001,10/8/2015,10/8/2015 8:08:08 PM ,10/8/2015 8:15:43 PM , 455 ,-0.04,4.56,
 91 , 54 ,011001,10/8/2015,10/8/2015 9:07:38 PM ,10/8/2015 9:12:13 PM , 275 ,0.29,4.85,
 92 , 55 ,011001,10/8/2015,10/8/2015 9:12:46 PM ,10/8/2015 9:34:59 PM , 1333 ,0.09,4.94,
 93 , 55 ,011001,10/8/2015,10/8/2015 9:35:17 PM ,10/8/2015 9:36:05 PM , 48 ,-0.15,4.78,
 94 , 55 ,011001,10/8/2015,10/8/2015 9:36:52 PM ,10/8/2015 9:46:04 PM , 552 ,0.15,4.93,
 95 , 56 ,011001,10/8/2015,10/8/2015 9:49:23 PM ,10/8/2015 10:01:10 PM , 707 ,0.05,4.98,
 96 , 56 ,011001,10/8/2015,10/8/2015 10:01:46 PM ,10/8/2015 10:02:14 PM , 28 ,0.10,5.08,
 97 , 56 ,011001,10/8/2015,10/8/2015 10:03:06 PM ,10/8/2015 10:13:24 PM , 618 ,-0.13,4.95,
 98 , 57 ,011001,10/8/2015,10/8/2015 10:16:40 PM ,10/8/2015 10:24:34 PM , 474 ,0.14,5.10,
 99 , 58 ,011001,10/8/2015,10/8/2015 10:56:40 PM ,10/8/2015 11:06:45 PM , 605 ,-0.19,4.91,
 100 , 58 ,011001,10/8/2015,10/8/2015 11:10:25 PM ,10/8/2015 11:16:17 PM , 352 ,0.07,4.98,
 101 , 58 ,011001,10/8/2015,10/8/2015 11:24:24 PM ,10/8/2015 11:24:32 PM , 8 ,0.08,5.06,
 102 , 59 ,011001,10/8/2015,10/8/2015 11:26:40 PM ,10/8/2015 11:31:29 PM , 289 ,-0.19,4.87,
 103 , 59 ,011001,10/8/2015,10/8/2015 11:36:34 PM ,10/8/2015 11:46:58 PM , 624 ,0.05,4.92,
 104 , 59 ,011001,10/9/2015,10/8/2015 11:47:13 PM ,10/9/2015 12:00:01 AM , 768 ,0.20,5.12,
 105 , 60 ,011001,10/9/2015,10/9/2015 12:02:21 AM ,10/9/2015 12:05:18 AM , 177 ,-0.04,5.08,
 106 , 60 ,011001,10/9/2015,10/9/2015 12:05:29 AM ,10/9/2015 12:16:54 AM , 685 ,-0.05,5.03,
 107 , 60 ,011001,10/9/2015,10/9/2015 12:18:14 AM ,10/9/2015 12:28:04 AM , 590 ,0.20,5.23,
 108 , 60 ,011001,10/9/2015,10/9/2015 12:29:29 AM ,10/9/2015 12:30:18 AM , 49 ,0.17,5.41,
 109 , 61 ,011001,10/9/2015,10/9/2015 12:30:32 AM ,10/9/2015 12:40:20 AM , 588 ,-0.13,5.28,
 110 , 61 ,011001,10/9/2015,10/9/2015 12:41:59 AM ,10/9/2015 12:54:38 AM , 759 ,0.04,5.32,
 111 , 61 ,011001,10/9/2015,10/9/2015 12:57:17 AM ,10/9/2015 1:03:02 AM , 345 ,-0.08,5.24,
 112 , 61 ,011001,10/9/2015,10/9/2015 1:03:45 AM ,10/9/2015 1:07:59 AM , 254 ,0.06,5.30,
 113 , 62 ,011001,10/9/2015,10/9/2015 1:08:56 AM ,10/9/2015 1:10:25 AM , 89 ,-0.03,5.27,
 114 , 62 ,011001,10/9/2015,10/9/2015 1:11:13 AM ,10/9/2015 1:20:35 AM , 562 ,0.05,5.32,
 115 , 63 ,011001,10/9/2015,10/9/2015 1:52:11 AM ,10/9/2015 2:00:15 AM , 484 ,0.17,5.49,
 116 , 63 ,011001,10/9/2015,10/9/2015 2:04:24 AM ,10/9/2015 2:07:36 AM , 192 ,0.07,5.56,
 117 , 64 ,011001,10/9/2015,10/9/2015 2:07:56 AM ,10/9/2015 2:15:23 AM , 447 ,-0.03,5.53,
 118 , 64 ,011001,10/9/2015,10/9/2015 2:29:25 AM ,10/9/2015 2:32:06 AM , 161 ,0.05,5.57,
 119 , 65 ,011001,10/9/2015,10/9/2015 2:32:20 AM ,10/9/2015 2:53:44 AM , 1284 ,0.11,5.68,
 120 , 65 ,011001,10/9/2015,10/9/2015 2:56:27 AM ,10/9/2015 2:56:58 AM , 31 ,-0.12,5.56,
 121 , 65 ,011001,10/9/2015,10/9/2015 2:57:38 AM ,10/9/2015 2:57:47 AM , 9 ,-0.08,5.49,
 122 , 65 ,011001,10/9/2015,10/9/2015 2:59:31 AM ,10/9/2015 3:00:45 AM , 74 ,0.05,5.54,
 123 , 65 ,011001,10/9/2015,10/9/2015 3:01:28 AM ,10/9/2015 3:05:47 AM , 259 ,0.12,5.65,
 124 , 65 ,011001,10/9/2015,10/9/2015 3:09:16 AM ,10/9/2015 3:09:52 AM , 36 ,-0.07,5.58,
 125 , 66 ,011001,10/9/2015,10/9/2015 3:10:40 AM ,10/9/2015 3:20:26 AM , 586 ,-0.12,5.47,
 126 , 66 ,011001,10/9/2015,10/9/2015 3:22:47 AM ,10/9/2015 3:33:07 AM , 620 ,-0.09,5.37,
 127 , 67 ,011001,10/9/2015,10/9/2015 3:33:30 AM ,10/9/2015 4:06:06 AM , 1956 ,0.28,5.66,
 128 , 67 ,011001,10/9/2015,10/9/2015 4:06:31 AM ,10/9/2015 4:13:41 AM , 430 ,-0.04,5.61,
 129 , 67 ,011001,10/9/2015,10/9/2015 4:14:20 AM ,10/9/2015 4:25:37 AM , 677 ,0.09,5.70,
 130 , 69 ,011001,10/9/2015,10/9/2015 4:28:08 AM ,10/9/2015 5:04:02 AM , 2154 ,0.14,5.85,
 131 , 69 ,011001,10/9/2015,10/9/2015 5:07:30 AM ,10/9/2015 5:11:25 AM , 235 ,0.03,5.88,
 132 , 69 ,011001,10/9/2015,10/9/2015 5:11:43 AM ,10/9/2015 5:24:18 AM , 755 ,-0.10,5.78,
 133 , 69 ,011001,10/9/2015,10/9/2015 5:24:42 AM ,10/9/2015 5:29:46 AM , 304 ,-0.04,5.74,
 134 , 70 ,011001,10/9/2015,10/9/2015 5:30:49 AM ,10/9/2015 5:34:18 AM , 209 ,0.65,6.39,
 135 , 70 ,011001,10/9/2015,10/9/2015 5:34:37 AM ,10/9/2015 5:43:21 AM , 524 ,0.06,6.45,
 136 , 70 ,011001,10/9/2015,10/9/2015 5:45:10 AM ,10/9/2015 5:55:40 AM , 630 ,-0.06,6.39,
 137 , 70 ,011001,10/9/2015,10/9/2015 5:58:27 AM ,10/9/2015 5:58:44 AM , 17 ,0.03,6.42,
 138 , 71 ,011001,10/9/2015,10/9/2015 6:23:24 AM ,10/9/2015 6:27:08 AM , 224 ,-0.10,6.32,
 139 , 72 ,011001,10/9/2015,10/9/2015 6:36:45 AM ,10/9/2015 6:42:54 AM , 369 ,0.10,6.41,
 140 , 72 ,011001,10/9/2015,10/9/2015 6:45:37 AM ,10/9/2015 6:48:19 AM , 162 ,0.22,6.63,
 141 , 72 ,011001,10/9/2015,10/9/2015 6:49:32 AM ,10/9/2015 6:51:29 AM , 117 ,-0.30,6.33,
 142 , 73 ,011001,10/9/2015,10/9/2015 7:14:44 AM ,10/9/2015 7:19:07 AM , 263 ,0.04,6.37,
 143 , 73 ,011001,10/9/2015,10/9/2015 7:22:23 AM ,10/9/2015 7:24:42 AM , 139 ,-0.07,6.30,
 144 , 73 ,011001,10/9/2015,10/9/2015 7:34:33 AM ,10/9/2015 7:40:37 AM , 364 ,0.12,6.42,
 145 , 74 ,011001,10/9/2015,10/9/2015 7:52:19 AM ,10/9/2015 7:55:24 AM , 185 ,0.06,6.48,
 146 , 74 ,011001,10/9/2015,10/9/2015 7:56:00 AM ,10/9/2015 7:58:26 AM , 146 ,-0.03,6.45,
 147 , 74 ,011001,10/9/2015,10/9/2015 8:10:37 AM ,10/9/2015 8:15:25 AM , 288 ,-0.10,6.35,
 148 , 75 ,011001,10/9/2015,10/9/2015 8:19:15 AM ,10/9/2015 8:20:42 AM , 87 ,-0.05,6.30,
 149 , 75 ,011001,10/9/2015,10/9/2015 8:27:00 AM ,10/9/2015 8:32:15 AM , 315 ,0.09,6.39,
 150 , 75 ,011001,10/9/2015,10/9/2015 8:33:59 AM ,10/9/2015 8:37:08 AM , 189 ,-0.13,6.26,
 151 , 75 ,011001,10/9/2015,10/9/2015 8:44:56 AM ,10/9/2015 8:48:29 AM , 213 ,0.12,6.38,
 152 , 76 ,011001,10/9/2015,10/9/2015 8:49:10 AM ,10/9/2015 8:55:32 AM , 382 ,0.06,6.45,
 153 , 76 ,011001,10/9/2015,10/9/2015 8:57:11 AM ,10/9/2015 9:10:49 AM , 818 ,-0.11,6.33,
 154 , 77 ,011001,10/9/2015,10/9/2015 9:22:24 AM ,10/9/2015 9:26:24 AM , 240 ,0.11,6.44,
 155 , 78 ,011001,10/9/2015,10/9/2015 9:54:29 AM ,10/9/2015 9:57:57 AM , 208 ,-0.04,6.40,
 156 , 78 ,011001,10/9/2015,10/9/2015 10:02:44 AM ,10/9/2015 10:08:27 AM , 343 ,-0.06,6.34,
 157 , 78 ,011001,10/9/2015,10/9/2015 10:12:30 AM ,10/9/2015 10:15:27 AM , 177 ,0.11,6.44,
 158 , 78 ,011001,10/9/2015,10/9/2015 10:19:40 AM ,10/9/2015 10:26:16 AM , 396 ,-0.04,6.40,
 159 , 79 ,011001,10/9/2015,10/9/2015 10:28:22 AM ,10/9/2015 10:30:45 AM , 143 ,-0.03,6.37,
 160 , 79 ,011001,10/9/2015,10/9/2015 10:35:05 AM ,10/9/2015 10:42:57 AM , 472 ,0.13,6.50,
 161 , 79 ,011001,10/9/2015,10/9/2015 10:50:11 AM ,10/9/2015 11:00:56 AM , 645 ,0.21,6.71,
 162 , 80 ,011001,10/9/2015,10/9/2015 11:02:19 AM ,10/9/2015 11:04:22 AM , 123 ,-0.23,6.47,
 163 , 80 ,011001,10/9/2015,10/9/2015 11:08:37 AM ,10/9/2015 11:14:29 AM , 352 ,-0.06,6.42,
 164 , 80 ,011001,10/9/2015,10/9/2015 11:15:49 AM ,10/9/2015 11:17:29 AM , 100 ,-0.07,6.35,
 165 , 80 ,011001,10/9/2015,10/9/2015 11:17:54 AM ,10/9/2015 11:20:45 AM , 171 ,0.16,6.51,
 166 , 81 ,011001,10/9/2015,10/9/2015 11:40:33 AM ,10/9/2015 11:41:36 AM , 63 ,-0.08,6.43,
 167 , 81 ,011001,10/9/2015,10/9/2015 11:44:46 AM ,10/9/2015 11:50:42 AM , 356 ,-0.04,6.39,
 168 , 81 ,011001,10/9/2015,10/9/2015 11:55:38 AM ,10/9/2015 12:00:01 PM , 263 ,0.04,6.43,
 169 , 82 ,011001,10/9/2015,10/9/2015 12:11:37 PM ,10/9/2015 12:15:34 PM , 237 ,-0.04,6.39,
 170 , 82 ,011001,10/9/2015,10/9/2015 12:19:04 PM ,10/9/2015 12:20:33 PM , 89 ,0.08,6.47,
 171 , 82 ,011001,10/9/2015,10/9/2015 12:34:24 PM ,10/9/2015 12:36:55 PM , 151 ,-0.14,6.33,
 172 , 82 ,011001,10/9/2015,10/9/2015 12:38:20 PM ,10/9/2015 12:39:11 PM , 51 ,0.09,6.42,
 173 , 83 ,011001,10/9/2015,10/9/2015 12:43:12 PM ,10/9/2015 12:45:32 PM , 140 ,-0.13,6.30,
 174 , 83 ,011001,10/9/2015,10/9/2015 12:46:04 PM ,10/9/2015 12:56:33 PM , 629 ,0.34,6.63,
 175 , 83 ,011001,10/9/2015,10/9/2015 12:57:06 PM ,10/9/2015 1:02:42 PM , 336 ,-0.06,6.58,
 176 , 83 ,011001,10/9/2015,10/9/2015 1:04:46 PM ,10/9/2015 1:09:01 PM , 255 ,-0.06,6.52,
 177 , 84 ,011001,10/9/2015,10/9/2015 1:09:13 PM ,10/9/2015 1:18:20 PM , 547 ,0.06,6.58,
 178 , 84 ,011001,10/9/2015,10/9/2015 1:22:38 PM ,10/9/2015 1:23:51 PM , 73 ,-0.10,6.48,
 179 , 84 ,011001,10/9/2015,10/9/2015 1:28:03 PM ,10/9/2015 1:32:59 PM , 296 ,0.12,6.60,
 180 , 84 ,011001,10/9/2015,10/9/2015 1:36:20 PM ,10/9/2015 1:42:20 PM , 360 ,-0.05,6.55,
 181 , 85 ,011001,10/9/2015,10/9/2015 1:51:26 PM ,10/9/2015 1:58:40 PM , 434 ,0.05,6.60,
 182 , 86 ,011001,10/9/2015,10/9/2015 2:25:43 PM ,10/9/2015 2:27:09 PM , 86 ,-0.04,6.56,
 183 , 86 ,011001,10/9/2015,10/9/2015 2:32:10 PM ,10/9/2015 2:37:44 PM , 334 ,0.11,6.67,
 184 , 86 ,011001,10/9/2015,10/9/2015 2:38:06 PM ,10/9/2015 2:42:31 PM , 265 ,-0.15,6.53,
 185 , 86 ,011001,10/9/2015,10/9/2015 2:45:44 PM ,10/9/2015 2:46:45 PM , 61 ,0.15,6.67,
 186 , 87 ,011001,10/9/2015,10/9/2015 2:59:11 PM ,10/9/2015 3:04:59 PM , 348 ,0.08,6.75,
 187 , 87 ,011001,10/9/2015,10/9/2015 3:10:54 PM ,10/9/2015 3:14:31 PM , 217 ,-0.09,6.66,
 188 , 87 ,011001,10/9/2015,10/9/2015 3:19:57 PM ,10/9/2015 3:21:40 PM , 103 ,0.05,6.72,
 189 , 88 ,011001,10/9/2015,10/9/2015 3:37:36 PM ,10/9/2015 3:47:01 PM , 565 ,218.22,224.93,
 190 , 89 ,011001,10/9/2015,10/9/2015 3:48:04 PM ,10/9/2015 4:08:23 PM , 1219 ,-194.75,30.18,
 191 , 89 ,011001,10/9/2015,10/9/2015 4:14:07 PM ,10/9/2015 4:15:09 PM , 62 ,0.03,30.22,
 192 , 89 ,011001,10/9/2015,10/9/2015 4:17:53 PM ,10/9/2015 4:19:28 PM , 95 ,0.04,30.26,
 193 , 89 ,011001,10/9/2015,10/9/2015 4:19:45 PM ,10/9/2015 4:20:25 PM , 40 ,0.04,30.30,
 194 , 91 ,011001,10/9/2015,10/9/2015 5:28:03 PM ,10/9/2015 5:30:35 PM , 152 ,0.18,30.48,
 195 , 91 ,011001,10/9/2015,10/9/2015 5:30:56 PM ,10/9/2015 5:33:47 PM , 171 ,0.11,30.59,
 196 , 92 ,011001,10/9/2015,10/9/2015 5:38:22 PM ,10/9/2015 5:38:31 PM , 9 ,0.07,30.66,
 197 , 92 ,011001,10/9/2015,10/9/2015 5:40:49 PM ,10/9/2015 5:43:25 PM , 156 ,0.08,30.74,
 198 , 92 ,011001,10/9/2015,10/9/2015 6:03:03 PM ,10/9/2015 6:05:43 PM , 160 ,0.19,30.93,
 199 , 93 ,011001,10/9/2015,10/9/2015 6:17:59 PM ,10/9/2015 6:18:37 PM , 38 ,-0.04,30.90,
 200 , 93 ,011001,10/9/2015,10/9/2015 6:27:08 PM ,10/9/2015 6:27:22 PM , 14 ,0.05,30.94,
 201 , 93 ,011001,10/9/2015,10/9/2015 6:37:14 PM ,10/9/2015 6:42:55 PM , 341 ,0.26,31.20,
 202 , 94 ,011001,10/9/2015,10/9/2015 6:55:37 PM ,10/9/2015 6:57:56 PM , 139 ,0.15,31.35,
