Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:33 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0131
SUBJECT ID:4572
SUBJECT MASS:21.21 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,013101,10/7/2015,10/7/2015 3:56:11 PM ,10/7/2015 4:01:45 PM , 334 ,0.10,0.10,
 2 , 1 ,013101,10/7/2015,10/7/2015 4:02:02 PM ,10/7/2015 4:02:55 PM , 53 ,-0.18,-0.08,
 3 , 1 ,013101,10/7/2015,10/7/2015 4:04:13 PM ,10/7/2015 4:09:56 PM , 343 ,0.06,-0.02,
 4 , 2 ,013101,10/7/2015,10/7/2015 4:10:50 PM ,10/7/2015 4:18:29 PM , 459 ,-0.05,-0.07,
 5 , 2 ,013101,10/7/2015,10/7/2015 4:19:22 PM ,10/7/2015 4:26:31 PM , 429 ,0.09,0.02,
 6 , 2 ,013101,10/7/2015,10/7/2015 4:43:51 PM ,10/7/2015 4:44:17 PM , 26 ,0.10,0.12,
 7 , 3 ,013101,10/7/2015,10/7/2015 4:45:10 PM ,10/7/2015 4:50:00 PM , 290 ,-0.11,0.02,
 8 , 4 ,013101,10/7/2015,10/7/2015 5:14:43 PM ,10/7/2015 5:20:22 PM , 339 ,0.03,0.05,
 9 , 4 ,013101,10/7/2015,10/7/2015 5:23:48 PM ,10/7/2015 5:27:45 PM , 237 ,-0.04,0.01,
 10 , 4 ,013101,10/7/2015,10/7/2015 5:38:42 PM ,10/7/2015 5:43:02 PM , 260 ,0.14,0.15,
 11 , 4 ,013101,10/7/2015,10/7/2015 5:46:09 PM ,10/7/2015 5:50:37 PM , 268 ,-0.14,0.00,
 12 , 5 ,013101,10/7/2015,10/7/2015 5:52:02 PM ,10/7/2015 5:52:47 PM , 45 ,-0.07,-0.07,
 13 , 5 ,013101,10/7/2015,10/7/2015 5:53:51 PM ,10/7/2015 5:57:56 PM , 245 ,0.09,0.02,
 14 , 7 ,013101,10/7/2015,10/7/2015 6:31:53 PM ,10/7/2015 7:10:01 PM , 2288 ,0.15,0.17,
 15 , 7 ,013101,10/7/2015,10/7/2015 7:10:27 PM ,10/7/2015 7:12:12 PM , 105 ,0.04,0.21,
 16 , 7 ,013101,10/7/2015,10/7/2015 7:12:32 PM ,10/7/2015 7:18:52 PM , 380 ,-0.08,0.12,
 17 , 7 ,013101,10/7/2015,10/7/2015 7:19:18 PM ,10/7/2015 7:29:52 PM , 634 ,0.26,0.39,
 18 , 8 ,013101,10/7/2015,10/7/2015 7:30:12 PM ,10/7/2015 7:32:40 PM , 148 ,-0.15,0.24,
 19 , 9 ,013101,10/7/2015,10/7/2015 8:31:20 PM ,10/7/2015 8:34:03 PM , 163 ,0.11,0.34,
 20 , 9 ,013101,10/7/2015,10/7/2015 8:34:17 PM ,10/7/2015 8:34:37 PM , 20 ,0.09,0.44,
 21 , 9 ,013101,10/7/2015,10/7/2015 8:34:55 PM ,10/7/2015 8:35:10 PM , 15 ,-0.04,0.40,
 22 , 10 ,013101,10/7/2015,10/7/2015 8:38:08 PM ,10/7/2015 8:38:15 PM , 7 ,-0.08,0.32,
 23 , 10 ,013101,10/7/2015,10/7/2015 8:39:36 PM ,10/7/2015 8:42:30 PM , 174 ,0.04,0.36,
 24 , 10 ,013101,10/7/2015,10/7/2015 8:43:34 PM ,10/7/2015 8:43:46 PM , 12 ,-0.18,0.18,
 25 , 10 ,013101,10/7/2015,10/7/2015 8:44:03 PM ,10/7/2015 8:48:44 PM , 281 ,0.18,0.36,
 26 , 10 ,013101,10/7/2015,10/7/2015 8:54:59 PM ,10/7/2015 8:56:33 PM , 94 ,-0.03,0.33,
 27 , 11 ,013101,10/7/2015,10/7/2015 9:08:52 PM ,10/7/2015 9:17:59 PM , 547 ,0.06,0.39,
 28 , 11 ,013101,10/7/2015,10/7/2015 9:36:39 PM ,10/7/2015 9:37:19 PM , 40 ,0.09,0.48,
 29 , 11 ,013101,10/7/2015,10/7/2015 9:37:34 PM ,10/7/2015 9:38:22 PM , 48 ,-0.04,0.44,
 30 , 11 ,013101,10/7/2015,10/7/2015 9:38:57 PM ,10/7/2015 9:39:10 PM , 13 ,-0.06,0.38,
 31 , 12 ,013101,10/7/2015,10/7/2015 9:39:26 PM ,10/7/2015 9:43:52 PM , 266 ,0.11,0.50,
 32 , 12 ,013101,10/7/2015,10/7/2015 9:44:06 PM ,10/7/2015 9:45:46 PM , 100 ,-0.06,0.43,
 33 , 12 ,013101,10/7/2015,10/7/2015 9:52:09 PM ,10/7/2015 9:58:19 PM , 370 ,0.03,0.47,
 34 , 13 ,013101,10/7/2015,10/7/2015 10:16:46 PM ,10/7/2015 10:26:57 PM , 611 ,0.10,0.57,
 35 , 14 ,013101,10/7/2015,10/7/2015 10:44:18 PM ,10/7/2015 10:59:16 PM , 898 ,0.15,0.71,
 36 , 14 ,013101,10/7/2015,10/7/2015 10:59:31 PM ,10/7/2015 11:04:31 PM , 300 ,-0.07,0.64,
 37 , 14 ,013101,10/7/2015,10/7/2015 11:04:57 PM ,10/7/2015 11:05:35 PM , 38 ,-0.06,0.58,
 38 , 14 ,013101,10/7/2015,10/7/2015 11:07:04 PM ,10/7/2015 11:07:40 PM , 36 ,0.04,0.62,
 39 , 14 ,013101,10/7/2015,10/7/2015 11:08:27 PM ,10/7/2015 11:11:11 PM , 164 ,0.04,0.66,
 40 , 14 ,013101,10/7/2015,10/7/2015 11:11:41 PM ,10/7/2015 11:17:03 PM , 322 ,-0.04,0.62,
 41 , 14 ,013101,10/7/2015,10/7/2015 11:17:16 PM ,10/7/2015 11:17:30 PM , 14 ,-0.10,0.52,
 42 , 14 ,013101,10/7/2015,10/7/2015 11:18:37 PM ,10/7/2015 11:20:18 PM , 101 ,0.10,0.62,
 43 , 15 ,013101,10/7/2015,10/7/2015 11:21:06 PM ,10/7/2015 11:23:28 PM , 142 ,0.06,0.69,
 44 , 15 ,013101,10/7/2015,10/7/2015 11:25:02 PM ,10/7/2015 11:33:09 PM , 487 ,-0.04,0.65,
 45 , 15 ,013101,10/7/2015,10/7/2015 11:34:04 PM ,10/7/2015 11:47:09 PM , 785 ,0.06,0.70,
 46 , 16 ,013101,10/8/2015,10/7/2015 11:56:30 PM ,10/8/2015 12:01:39 AM , 309 ,0.04,0.74,
 47 , 16 ,013101,10/8/2015,10/8/2015 12:05:10 AM ,10/8/2015 12:12:43 AM , 453 ,0.06,0.80,
 48 , 16 ,013101,10/8/2015,10/8/2015 12:16:23 AM ,10/8/2015 12:25:06 AM , 523 ,0.04,0.84,
 49 , 17 ,013101,10/8/2015,10/8/2015 12:37:09 AM ,10/8/2015 12:39:23 AM , 134 ,0.04,0.88,
 50 , 17 ,013101,10/8/2015,10/8/2015 12:53:09 AM ,10/8/2015 12:54:01 AM , 52 ,0.04,0.92,
 51 , 18 ,013101,10/8/2015,10/8/2015 1:03:01 AM ,10/8/2015 1:03:31 AM , 30 ,-0.05,0.86,
 52 , 18 ,013101,10/8/2015,10/8/2015 1:04:24 AM ,10/8/2015 1:05:40 AM , 76 ,0.06,0.93,
 53 , 18 ,013101,10/8/2015,10/8/2015 1:16:58 AM ,10/8/2015 1:17:59 AM , 61 ,0.03,0.96,
 54 , 18 ,013101,10/8/2015,10/8/2015 1:25:57 AM ,10/8/2015 1:28:15 AM , 138 ,0.06,1.02,
 55 , 18 ,013101,10/8/2015,10/8/2015 1:29:10 AM ,10/8/2015 1:29:18 AM , 8 ,-0.07,0.95,
 56 , 19 ,013101,10/8/2015,10/8/2015 1:32:06 AM ,10/8/2015 1:32:21 AM , 15 ,-0.06,0.89,
 57 , 19 ,013101,10/8/2015,10/8/2015 1:33:04 AM ,10/8/2015 1:35:10 AM , 126 ,0.09,0.98,
 58 , 19 ,013101,10/8/2015,10/8/2015 1:35:48 AM ,10/8/2015 1:48:15 AM , 747 ,0.04,1.02,
 59 , 19 ,013101,10/8/2015,10/8/2015 1:49:08 AM ,10/8/2015 1:58:44 AM , 576 ,-0.07,0.95,
 60 , 20 ,013101,10/8/2015,10/8/2015 1:58:56 AM ,10/8/2015 2:11:47 AM , 771 ,0.22,1.17,
 61 , 20 ,013101,10/8/2015,10/8/2015 2:14:19 AM ,10/8/2015 2:14:28 AM , 9 ,-0.08,1.09,
 62 , 20 ,013101,10/8/2015,10/8/2015 2:14:42 AM ,10/8/2015 2:30:37 AM , 955 ,0.05,1.14,
 63 , 21 ,013101,10/8/2015,10/8/2015 2:43:45 AM ,10/8/2015 2:51:03 AM , 438 ,0.05,1.19,
 64 , 21 ,013101,10/8/2015,10/8/2015 2:51:21 AM ,10/8/2015 2:52:39 AM , 78 ,0.03,1.22,
 65 , 21 ,013101,10/8/2015,10/8/2015 2:58:01 AM ,10/8/2015 2:58:14 AM , 13 ,-0.08,1.13,
 66 , 21 ,013101,10/8/2015,10/8/2015 2:58:32 AM ,10/8/2015 2:58:51 AM , 19 ,0.06,1.20,
 67 , 21 ,013101,10/8/2015,10/8/2015 2:59:22 AM ,10/8/2015 3:00:30 AM , 68 ,0.10,1.30,
 68 , 21 ,013101,10/8/2015,10/8/2015 3:01:09 AM ,10/8/2015 3:08:47 AM , 458 ,-0.14,1.15,
 69 , 21 ,013101,10/8/2015,10/8/2015 3:09:00 AM ,10/8/2015 3:09:13 AM , 13 ,0.05,1.21,
 70 , 22 ,013101,10/8/2015,10/8/2015 3:28:26 AM ,10/8/2015 3:30:42 AM , 136 ,0.03,1.24,
 71 , 24 ,013101,10/8/2015,10/8/2015 4:05:25 AM ,10/8/2015 4:17:47 AM , 742 ,0.03,1.27,
 72 , 24 ,013101,10/8/2015,10/8/2015 4:25:13 AM ,10/8/2015 4:30:43 AM , 330 ,0.05,1.32,
 73 , 24 ,013101,10/8/2015,10/8/2015 4:45:13 AM ,10/8/2015 4:46:57 AM , 104 ,0.05,1.37,
 74 , 26 ,013101,10/8/2015,10/8/2015 5:23:45 AM ,10/8/2015 5:26:10 AM , 145 ,0.03,1.40,
 75 , 26 ,013101,10/8/2015,10/8/2015 5:27:01 AM ,10/8/2015 5:33:02 AM , 361 ,0.04,1.43,
 76 , 26 ,013101,10/8/2015,10/8/2015 5:38:23 AM ,10/8/2015 5:39:07 AM , 44 ,-0.05,1.39,
 77 , 26 ,013101,10/8/2015,10/8/2015 5:42:08 AM ,10/8/2015 5:44:34 AM , 146 ,0.03,1.42,
 78 , 27 ,013101,10/8/2015,10/8/2015 6:03:34 AM ,10/8/2015 6:10:51 AM , 437 ,0.03,1.45,
 79 , 27 ,013101,10/8/2015,10/8/2015 6:21:38 AM ,10/8/2015 6:24:58 AM , 200 ,0.06,1.51,
 80 , 28 ,013101,10/8/2015,10/8/2015 6:30:04 AM ,10/8/2015 6:33:56 AM , 232 ,-0.08,1.43,
 81 , 28 ,013101,10/8/2015,10/8/2015 6:34:58 AM ,10/8/2015 6:35:43 AM , 45 ,0.06,1.49,
 82 , 28 ,013101,10/8/2015,10/8/2015 6:43:31 AM ,10/8/2015 6:44:16 AM , 45 ,-0.13,1.36,
 83 , 28 ,013101,10/8/2015,10/8/2015 6:44:48 AM ,10/8/2015 6:45:12 AM , 24 ,0.08,1.44,
 84 , 28 ,013101,10/8/2015,10/8/2015 6:46:37 AM ,10/8/2015 6:49:15 AM , 158 ,0.07,1.51,
 85 , 28 ,013101,10/8/2015,10/8/2015 6:50:12 AM ,10/8/2015 6:50:35 AM , 23 ,0.15,1.66,
 86 , 28 ,013101,10/8/2015,10/8/2015 6:53:16 AM ,10/8/2015 6:53:27 AM , 11 ,-0.09,1.57,
 87 , 28 ,013101,10/8/2015,10/8/2015 6:54:10 AM ,10/8/2015 6:56:38 AM , 148 ,-0.06,1.51,
 88 , 29 ,013101,10/8/2015,10/8/2015 7:02:00 AM ,10/8/2015 7:04:46 AM , 166 ,-0.06,1.45,
