Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:30 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0127
SUBJECT ID:4568
SUBJECT MASS:26.11 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 56 ,012701,10/8/2015,10/8/2015 8:38:21 PM ,10/8/2015 10:03:09 PM , 5088 ,0.08,0.08,
 2 , 56 ,012701,10/8/2015,10/8/2015 10:03:21 PM ,10/8/2015 10:14:01 PM , 640 ,-0.15,-0.07,
 3 , 68 ,012701,10/9/2015,10/8/2015 10:16:09 PM ,10/9/2015 4:36:42 AM , 22833 ,0.61,0.54,
 4 , 68 ,012701,10/9/2015,10/9/2015 4:37:49 AM ,10/9/2015 4:52:44 AM , 895 ,0.20,0.74,
 5 , 69 ,012701,10/9/2015,10/9/2015 4:53:58 AM ,10/9/2015 5:03:13 AM , 555 ,0.20,0.93,
 6 , 69 ,012701,10/9/2015,10/9/2015 5:06:03 AM ,10/9/2015 5:20:37 AM , 874 ,-0.07,0.87,
 7 , 71 ,012701,10/9/2015,10/9/2015 5:35:30 AM ,10/9/2015 6:25:51 AM , 3021 ,0.18,1.05,
 8 , 72 ,012701,10/9/2015,10/9/2015 6:27:21 AM ,10/9/2015 6:43:53 AM , 992 ,0.14,1.19,
 9 , 72 ,012701,10/9/2015,10/9/2015 6:44:12 AM ,10/9/2015 6:52:05 AM , 473 ,-0.04,1.14,
 10 , 73 ,012701,10/9/2015,10/9/2015 7:02:36 AM ,10/9/2015 7:18:11 AM , 935 ,-0.05,1.09,
 11 , 73 ,012701,10/9/2015,10/9/2015 7:18:49 AM ,10/9/2015 7:26:23 AM , 454 ,0.07,1.16,
 12 , 73 ,012701,10/9/2015,10/9/2015 7:26:38 AM ,10/9/2015 7:32:07 AM , 329 ,0.17,1.33,
 13 , 73 ,012701,10/9/2015,10/9/2015 7:33:18 AM ,10/9/2015 7:42:31 AM , 553 ,-0.21,1.12,
 14 , 74 ,012701,10/9/2015,10/9/2015 7:50:39 AM ,10/9/2015 7:51:07 AM , 28 ,0.04,1.16,
 15 , 74 ,012701,10/9/2015,10/9/2015 8:00:52 AM ,10/9/2015 8:07:24 AM , 392 ,-0.05,1.11,
 16 , 74 ,012701,10/9/2015,10/9/2015 8:07:57 AM ,10/9/2015 8:08:38 AM , 41 ,0.03,1.14,
 17 , 75 ,012701,10/9/2015,10/9/2015 8:17:31 AM ,10/9/2015 8:24:26 AM , 415 ,-0.05,1.09,
 18 , 75 ,012701,10/9/2015,10/9/2015 8:25:08 AM ,10/9/2015 8:25:44 AM , 36 ,0.06,1.15,
 19 , 75 ,012701,10/9/2015,10/9/2015 8:27:09 AM ,10/9/2015 8:33:58 AM , 409 ,-0.19,0.96,
 20 , 75 ,012701,10/9/2015,10/9/2015 8:35:15 AM ,10/9/2015 8:41:24 AM , 369 ,0.20,1.16,
 21 , 76 ,012701,10/9/2015,10/9/2015 8:42:47 AM ,10/9/2015 8:59:15 AM , 988 ,-0.03,1.13,
 22 , 76 ,012701,10/9/2015,10/9/2015 9:00:42 AM ,10/9/2015 9:08:13 AM , 451 ,0.03,1.16,
 23 , 76 ,012701,10/9/2015,10/9/2015 9:08:39 AM ,10/9/2015 9:15:12 AM , 393 ,-0.08,1.08,
 24 , 77 ,012701,10/9/2015,10/9/2015 9:17:43 AM ,10/9/2015 9:25:37 AM , 474 ,0.05,1.13,
 25 , 78 ,012701,10/9/2015,10/9/2015 10:06:55 AM ,10/9/2015 10:15:37 AM , 522 ,0.15,1.28,
 26 , 78 ,012701,10/9/2015,10/9/2015 10:16:03 AM ,10/9/2015 10:24:49 AM , 526 ,-0.12,1.16,
 27 , 80 ,012701,10/9/2015,10/9/2015 10:33:24 AM ,10/9/2015 11:04:47 AM , 1883 ,-0.06,1.10,
 28 , 80 ,012701,10/9/2015,10/9/2015 11:06:30 AM ,10/9/2015 11:13:53 AM , 443 ,0.12,1.22,
 29 , 80 ,012701,10/9/2015,10/9/2015 11:32:37 AM ,10/9/2015 11:32:49 AM , 12 ,-0.08,1.13,
 30 , 81 ,012701,10/9/2015,10/9/2015 11:33:14 AM ,10/9/2015 11:40:39 AM , 445 ,0.20,1.34,
 31 , 81 ,012701,10/9/2015,10/9/2015 11:41:18 AM ,10/9/2015 11:47:33 AM , 375 ,-0.15,1.19,
 32 , 81 ,012701,10/9/2015,10/9/2015 12:04:21 PM ,10/9/2015 12:04:29 PM , 8 ,0.06,1.25,
 33 , 82 ,012701,10/9/2015,10/9/2015 12:05:35 PM ,10/9/2015 12:13:22 PM , 467 ,-0.03,1.21,
 34 , 82 ,012701,10/9/2015,10/9/2015 12:13:50 PM ,10/9/2015 12:20:00 PM , 370 ,0.15,1.36,
 35 , 82 ,012701,10/9/2015,10/9/2015 12:21:37 PM ,10/9/2015 12:36:58 PM , 921 ,-0.14,1.23,
 36 , 84 ,012701,10/9/2015,10/9/2015 1:19:28 PM ,10/9/2015 1:26:55 PM , 447 ,0.07,1.30,
 37 , 85 ,012701,10/9/2015,10/9/2015 1:51:35 PM ,10/9/2015 1:58:11 PM , 396 ,-0.04,1.26,
 38 , 85 ,012701,10/9/2015,10/9/2015 2:07:54 PM ,10/9/2015 2:15:35 PM , 461 ,0.06,1.32,
 39 , 87 ,012701,10/9/2015,10/9/2015 2:49:41 PM ,10/9/2015 3:04:54 PM , 913 ,-0.03,1.29,
 40 , 87 ,012701,10/9/2015,10/9/2015 3:14:07 PM ,10/9/2015 3:21:37 PM , 450 ,0.22,1.51,
 41 , 87 ,012701,10/9/2015,10/9/2015 3:22:22 PM ,10/9/2015 3:23:22 PM , 60 ,-0.04,1.46,
 42 , 88 ,012701,10/9/2015,10/9/2015 3:23:48 PM ,10/9/2015 3:28:12 PM , 264 ,0.04,1.50,
 43 , 88 ,012701,10/9/2015,10/9/2015 3:29:04 PM ,10/9/2015 3:29:43 PM , 39 ,-0.08,1.42,
 44 , 88 ,012701,10/9/2015,10/9/2015 3:30:02 PM ,10/9/2015 3:30:29 PM , 27 ,0.16,1.58,
 45 , 90 ,012701,10/9/2015,10/9/2015 3:30:41 PM ,10/9/2015 4:33:58 PM , 3797 ,-0.03,1.55,
 46 , 91 ,012701,10/9/2015,10/9/2015 5:02:54 PM ,10/9/2015 5:09:24 PM , 390 ,0.14,1.69,
 47 , 91 ,012701,10/9/2015,10/9/2015 5:09:40 PM ,10/9/2015 5:11:26 PM , 106 ,-0.07,1.62,
 48 , 91 ,012701,10/9/2015,10/9/2015 5:12:15 PM ,10/9/2015 5:19:44 PM , 449 ,0.04,1.66,
 49 , 92 ,012701,10/9/2015,10/9/2015 5:39:38 PM ,10/9/2015 5:56:03 PM , 985 ,0.04,1.70,
 50 , 92 ,012701,10/9/2015,10/9/2015 5:58:34 PM ,10/9/2015 6:05:35 PM , 421 ,-0.08,1.62,
 51 , 93 ,012701,10/9/2015,10/9/2015 6:16:02 PM ,10/9/2015 6:31:50 PM , 948 ,0.16,1.78,
 52 , 94 ,012701,10/9/2015,10/9/2015 6:43:07 PM ,10/9/2015 6:44:35 PM , 88 ,0.04,1.82,
 53 , 94 ,012701,10/9/2015,10/9/2015 6:52:45 PM ,10/9/2015 6:53:24 PM , 39 ,-0.04,1.78,
 54 , 94 ,012701,10/9/2015,10/9/2015 6:53:41 PM ,10/9/2015 6:54:51 PM , 70 ,0.10,1.88,
 55 , 94 ,012701,10/9/2015,10/9/2015 6:55:44 PM ,10/9/2015 7:00:26 PM , 282 ,-0.04,1.84,
 56 , 94 ,012701,10/9/2015,10/9/2015 7:02:06 PM ,10/9/2015 7:03:06 PM , 60 ,0.06,1.89,
 57 , 94 ,012701,10/9/2015,10/9/2015 7:08:42 PM ,10/9/2015 7:11:01 PM , 139 ,-0.08,1.82,
 58 , 94 ,012701,10/9/2015,10/9/2015 7:12:08 PM ,10/9/2015 7:12:35 PM , 27 ,0.15,1.96,
 59 , 94 ,012701,10/9/2015,10/9/2015 7:14:04 PM ,10/9/2015 7:14:35 PM , 31 ,-0.08,1.89,
 60 , 95 ,012701,10/9/2015,10/9/2015 7:17:10 PM ,10/9/2015 7:17:34 PM , 24 ,0.05,1.94,
 61 , 95 ,012701,10/9/2015,10/9/2015 7:20:40 PM ,10/9/2015 7:28:12 PM , 452 ,0.43,2.37,
 62 , 95 ,012701,10/9/2015,10/9/2015 7:28:24 PM ,10/9/2015 7:29:00 PM , 36 ,-0.15,2.21,
 63 , 95 ,012701,10/9/2015,10/9/2015 7:33:30 PM ,10/9/2015 7:33:35 PM , 5 ,0.22,2.43,
 64 , 95 ,012701,10/9/2015,10/9/2015 7:35:39 PM ,10/9/2015 7:37:16 PM , 97 ,-0.34,2.09,
 65 , 95 ,012701,10/9/2015,10/9/2015 7:39:00 PM ,10/9/2015 7:40:33 PM , 93 ,0.04,2.14,
 66 , 95 ,012701,10/9/2015,10/9/2015 7:44:01 PM ,10/9/2015 7:44:25 PM , 24 ,0.09,2.23,
 67 , 95 ,012701,10/9/2015,10/9/2015 7:45:47 PM ,10/9/2015 7:46:16 PM , 29 ,0.04,2.27,
 68 , 96 ,012701,10/9/2015,10/9/2015 8:03:02 PM ,10/9/2015 8:04:04 PM , 62 ,0.04,2.30,
 69 , 96 ,012701,10/9/2015,10/9/2015 8:10:33 PM ,10/9/2015 8:10:37 PM , 4 ,-0.04,2.26,
 70 , 96 ,012701,10/9/2015,10/9/2015 8:14:36 PM ,10/9/2015 8:15:13 PM , 37 ,0.08,2.33,
 71 , 97 ,012701,10/9/2015,10/9/2015 8:17:42 PM ,10/9/2015 8:21:41 PM , 239 ,1.05,3.39,
 72 , 97 ,012701,10/9/2015,10/9/2015 8:23:51 PM ,10/9/2015 8:24:23 PM , 32 ,0.05,3.43,
 73 , 97 ,012701,10/9/2015,10/9/2015 8:26:05 PM ,10/9/2015 8:26:54 PM , 49 ,-0.17,3.27,
 74 , 97 ,012701,10/9/2015,10/9/2015 8:36:18 PM ,10/9/2015 8:37:14 PM , 56 ,0.14,3.40,
 75 , 97 ,012701,10/9/2015,10/9/2015 8:51:17 PM ,10/9/2015 8:51:59 PM , 42 ,-0.13,3.27,
 76 , 98 ,012701,10/9/2015,10/9/2015 9:09:36 PM ,10/9/2015 9:10:00 PM , 24 ,0.17,3.44,
 77 , 98 ,012701,10/9/2015,10/9/2015 9:11:06 PM ,10/9/2015 9:11:20 PM , 14 ,-0.05,3.39,
 78 , 98 ,012701,10/9/2015,10/9/2015 9:24:24 PM ,10/9/2015 9:24:40 PM , 16 ,0.05,3.44,
 79 , 99 ,012701,10/9/2015,10/9/2015 9:27:18 PM ,10/9/2015 9:28:36 PM , 78 ,0.03,3.47,
 80 , 99 ,012701,10/9/2015,10/9/2015 9:30:01 PM ,10/9/2015 9:31:42 PM , 101 ,-0.12,3.36,
 81 , 99 ,012701,10/9/2015,10/9/2015 9:53:02 PM ,10/9/2015 9:54:02 PM , 60 ,0.05,3.41,
 82 , 99 ,012701,10/9/2015,10/9/2015 9:57:29 PM ,10/9/2015 9:58:26 PM , 57 ,-0.10,3.31,
 83 , 100 ,012701,10/9/2015,10/9/2015 10:12:26 PM ,10/9/2015 10:12:51 PM , 25 ,0.07,3.38,
 84 , 100 ,012701,10/9/2015,10/9/2015 10:14:00 PM ,10/9/2015 10:14:17 PM , 17 ,0.05,3.43,
 85 , 101 ,012701,10/9/2015,10/9/2015 10:47:57 PM ,10/9/2015 10:49:16 PM , 79 ,0.04,3.47,
 86 , 101 ,012701,10/9/2015,10/9/2015 10:55:36 PM ,10/9/2015 11:00:25 PM , 289 ,-0.07,3.40,
 87 , 101 ,012701,10/9/2015,10/9/2015 11:00:54 PM ,10/9/2015 11:01:02 PM , 8 ,0.08,3.48,
 88 , 102 ,012701,10/9/2015,10/9/2015 11:09:14 PM ,10/9/2015 11:11:16 PM , 122 ,0.06,3.54,
