Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:28 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0124
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4565
Subject Mass (G), 29.23 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0124,10/8/2015 4:14:21 PM ,3430,20.921,20.524,0.398,2.3,3230,0.039,0.418,0.379,2.0,0.942,0.5,0.42,UNSTABLE / OPEN,0.00,2.23,683,190,383,143,0,0,25.6,25.0,
46,0124,10/8/2015 4:47:21 PM ,2836,20.921,20.595,0.326,2.3,2637,0.041,0.349,0.308,2.0,0.930,0.4,0.42,UNSTABLE / OPEN,0.00,2.23,286,44,84,35,0,0,25.3,25.0,
47,0124,10/8/2015 5:20:21 PM ,3214,20.921,20.548,0.373,2.4,3052,0.042,0.400,0.358,2.0,0.950,0.5,0.42,UNSTABLE / OPEN,0.07,2.30,397,61,207,51,0,0,25.4,25.0,
48,EVENT,10/8/2015 5:53:21 PM ,3831,20.921,20.478,0.443,2.4,3559,0.041,0.459,0.418,2.1,0.929,0.6,0.41,UNSTABLE / OPEN,0.00,2.30,2547,1266,1655,719,0,0,25.5,25.0,
49,EVENT,10/8/2015 6:26:21 PM ,1768,20.921,20.718,0.203,2.5,1590,0.043,0.230,0.186,2.1,0.899,0.3,0.42,STABLE / OPEN,-0.04,2.27,892,380,531,267,0,0,24.9,25.0,
50,0124,10/8/2015 6:59:21 PM ,1502,20.921,20.748,0.173,2.5,1305,0.042,0.196,0.155,2.2,0.869,0.2,0.41,STABLE / OPEN,0.00,2.27,103,3,38,6,0,0,25.5,25.0,
51,0124,10/8/2015 7:32:21 PM ,2032,20.921,20.693,0.228,2.5,1556,0.041,0.225,0.184,2.2,0.766,0.3,0.41,STABLE / OPEN,-0.04,2.23,138,8,61,22,0,0,25.1,25.0,
52,0124,10/8/2015 8:05:21 PM ,2543,20.921,20.636,0.286,2.5,1926,0.041,0.269,0.228,2.2,0.757,0.4,0.41,STABLE / OPEN,-0.02,2.21,284,115,198,60,0,0,25.5,25.0,
53,0124,10/8/2015 8:38:21 PM ,2643,20.921,20.628,0.293,2.6,1921,0.041,0.267,0.226,2.2,0.727,0.4,0.41,STABLE / OPEN,0.00,2.21,369,150,248,109,0,0,25.1,25.0,
54,0124,10/8/2015 9:11:21 PM ,2574,20.921,20.635,0.286,2.6,1879,0.042,0.263,0.221,2.3,0.730,0.4,0.41,STABLE / OPEN,0.00,2.21,375,103,326,140,0,0,25.4,25.0,
55,0124,10/8/2015 9:44:21 PM ,2672,20.921,20.624,0.297,2.7,1911,0.042,0.268,0.226,2.3,0.715,0.4,0.41,STABLE / OPEN,0.00,2.21,322,132,322,125,0,0,25.6,25.0,
56,0124,10/8/2015 10:17:21 PM ,2625,20.921,20.630,0.291,2.7,1955,0.043,0.272,0.229,2.3,0.745,0.4,0.42,STABLE / OPEN,-0.01,2.20,585,216,703,260,0,0,25.3,25.0,
57,0124,10/8/2015 10:49:21 PM ,2783,20.921,20.615,0.306,2.8,1952,0.043,0.272,0.229,2.4,0.701,0.4,0.42,STABLE / OPEN,-0.02,2.18,416,80,145,56,0,0,25.5,25.0,
58,0124,10/8/2015 11:22:21 PM ,2379,20.921,20.655,0.266,2.8,1744,0.044,0.251,0.207,2.4,0.733,0.3,0.41,STABLE / OPEN,-0.02,2.16,631,184,383,185,0,0,25.1,25.0,
59,0124,10/8/2015 11:55:21 PM ,2780,20.921,20.613,0.308,2.8,1984,0.044,0.278,0.234,2.4,0.714,0.4,0.41,STABLE / OPEN,0.00,2.16,227,47,290,105,0,0,25.3,25.0,
60,0124,10/9/2015 12:28:21 AM ,2905,20.921,20.599,0.322,2.9,2109,0.044,0.292,0.248,2.5,0.726,0.4,0.41,STABLE / OPEN,0.04,2.20,531,183,425,198,0,0,25.5,25.0,
61,0124,10/9/2015 1:01:21 AM ,2997,20.921,20.589,0.332,2.9,2127,0.044,0.295,0.251,2.5,0.710,0.4,0.41,STABLE / OPEN,0.00,2.20,503,238,339,166,0,0,25.1,25.0,
62,0124,10/9/2015 1:34:21 AM ,2632,20.921,20.629,0.292,3.0,1886,0.043,0.266,0.223,2.5,0.717,0.4,0.41,STABLE / OPEN,0.08,2.28,851,322,523,224,0,0,25.3,25.0,
63,0124,10/9/2015 2:07:21 AM ,3126,20.921,20.571,0.350,3.0,2339,0.042,0.319,0.277,2.6,0.748,0.4,0.41,UNSTABLE / OPEN,0.00,2.28,637,252,443,199,0,0,25.5,25.0,
64,0124,10/9/2015 2:40:21 AM ,2835,20.921,20.602,0.319,3.1,2234,0.041,0.304,0.263,2.6,0.788,0.4,0.41,STABLE / OPEN,0.13,2.41,509,132,456,148,0,0,25.5,25.0,
65,0124,10/9/2015 3:13:21 AM ,2453,20.921,20.646,0.276,3.1,1867,0.040,0.261,0.221,2.6,0.761,0.3,0.41,STABLE / OPEN,-0.04,2.37,100,6,81,6,0,0,25.2,25.0,
66,0124,10/9/2015 3:46:21 AM ,2537,20.921,20.636,0.285,3.2,1996,0.040,0.274,0.235,2.7,0.787,0.4,0.41,STABLE / OPEN,0.00,2.37,552,169,306,123,0,0,25.4,25.0,
67,0124,10/9/2015 4:19:21 AM ,2688,20.921,20.620,0.301,3.2,2094,0.039,0.285,0.246,2.7,0.779,0.4,0.41,STABLE / OPEN,-0.02,2.35,373,138,458,116,0,0,25.6,25.0,
68,0124,10/9/2015 4:52:21 AM ,3456,20.921,20.533,0.388,3.2,2705,0.039,0.358,0.319,2.7,0.783,0.5,0.41,UNSTABLE / OPEN,0.10,2.45,1188,300,915,381,0,0,25.1,25.0,
69,0124,10/9/2015 5:25:21 AM ,2435,20.921,20.649,0.272,3.3,1936,0.039,0.265,0.226,2.8,0.795,0.3,0.42,STABLE / OPEN,0.05,2.50,1022,510,951,434,0,0,25.3,25.0,
70,0124,10/9/2015 5:58:21 AM ,2429,20.921,20.646,0.275,3.3,1968,0.039,0.272,0.232,2.8,0.810,0.3,0.41,STABLE / OPEN,0.03,2.53,386,8,184,18,0,0,25.5,25.0,
71,0124,10/9/2015 6:31:21 AM ,3162,20.921,20.561,0.361,3.4,2708,0.040,0.358,0.319,2.8,0.857,0.5,0.41,UNSTABLE / OPEN,0.20,2.73,952,299,879,352,0,0,25.7,25.0,
72,0124,10/9/2015 7:04:21 AM ,2291,20.921,20.660,0.261,3.4,1967,0.039,0.270,0.231,2.9,0.859,0.3,0.42,STABLE / OPEN,-0.06,2.67,380,102,244,121,0,0,25.5,25.0,
73,0124,10/9/2015 7:36:21 AM ,3581,20.921,20.514,0.407,3.5,3040,0.040,0.396,0.357,2.9,0.849,0.5,0.42,UNSTABLE / OPEN,0.08,2.75,835,126,697,139,0,0,25.3,25.0,
74,0124,10/9/2015 8:09:21 AM ,3636,20.921,20.503,0.418,3.5,3319,0.041,0.429,0.389,3.0,0.913,0.5,0.42,UNSTABLE / OPEN,0.27,3.03,1928,875,1438,646,0,0,25.2,25.0,
75,0124,10/9/2015 8:42:21 AM ,2712,20.921,20.616,0.306,3.6,2356,0.041,0.314,0.273,3.0,0.869,0.4,0.42,UNSTABLE / OPEN,0.22,3.25,519,122,397,144,0,0,25.2,25.0,
76,0124,10/9/2015 9:15:21 AM ,2486,20.921,20.639,0.282,3.6,2183,0.041,0.295,0.254,3.1,0.878,0.4,0.42,STABLE / OPEN,-0.07,3.18,453,43,381,70,0,0,25.4,25.0,
77,0124,10/9/2015 9:48:21 AM ,2937,20.921,20.593,0.328,3.7,2512,0.041,0.330,0.290,3.1,0.855,0.4,0.42,UNSTABLE / OPEN,0.02,3.20,414,8,268,47,0,0,25.4,25.0,
78,0124,10/9/2015 10:21:21 AM ,3748,20.921,20.491,0.430,3.7,3498,0.040,0.448,0.407,3.1,0.933,0.5,0.42,STABLE / OPEN,0.42,3.62,1591,675,1299,579,0,0,25.6,25.0,
79,0124,10/9/2015 10:54:21 AM ,3677,20.921,20.498,0.423,3.8,3340,0.041,0.432,0.392,3.2,0.908,0.5,0.42,STABLE / OPEN,0.04,3.66,1935,897,1682,672,0,0,25.6,25.0,
80,0124,10/9/2015 11:27:21 AM ,2491,20.921,20.637,0.284,3.8,2239,0.041,0.302,0.261,3.2,0.899,0.4,0.42,STABLE / OPEN,0.15,3.81,36,7,138,30,0,0,25.4,25.0,
81,0124,10/9/2015 12:00:21 PM ,2548,20.921,20.628,0.294,3.9,2295,0.040,0.310,0.270,3.3,0.901,0.4,0.41,STABLE / OPEN,0.20,4.02,360,65,288,105,0,0,25.5,25.0,
82,0124,10/9/2015 12:33:21 PM ,2559,20.921,20.628,0.294,3.9,2294,0.039,0.308,0.269,3.3,0.896,0.4,0.42,STABLE / OPEN,-0.04,3.98,52,3,138,3,0,0,25.5,25.0,
83,0124,10/9/2015 1:06:21 PM ,2772,20.921,20.603,0.318,4.0,2511,0.039,0.333,0.294,3.4,0.906,0.4,0.42,STABLE / OPEN,-0.02,3.96,408,74,895,166,0,0,25.4,25.0,
84,0124,10/9/2015 1:39:21 PM ,2449,20.921,20.645,0.277,4.0,2100,0.039,0.284,0.245,3.4,0.857,0.3,0.42,STABLE / OPEN,0.01,3.97,124,2,742,10,0,0,25.5,25.0,
85,0124,10/9/2015 2:12:21 PM ,3496,20.921,20.520,0.401,4.0,3213,0.039,0.414,0.375,3.4,0.919,0.5,0.42,STABLE / OPEN,0.20,4.18,623,128,809,217,0,0,25.6,25.0,
86,0124,10/9/2015 2:45:21 PM ,2597,20.921,20.624,0.297,4.1,2327,0.039,0.312,0.272,3.5,0.896,0.4,0.42,STABLE / OPEN,-0.02,4.15,474,244,548,192,0,0,25.5,25.0,
87,0124,10/9/2015 3:18:21 PM ,2379,20.921,20.648,0.273,4.1,2110,0.039,0.287,0.248,3.5,0.887,0.3,0.41,STABLE / OPEN,0.00,4.15,29,2,104,15,0,0,25.6,25.0,
88,EVENT,10/9/2015 3:51:21 PM ,1528,20.921,20.745,0.176,4.2,1536,0.044,0.221,0.177,3.5,1.005,0.2,0.42,UNSTABLE / OPEN,0.14,4.29,1010,491,969,399,0,0,25.7,25.0,
89,EVENT,10/9/2015 4:23:21 PM ,3214,20.921,20.552,0.369,4.2,2929,0.045,0.388,0.343,3.6,0.911,0.5,0.42,UNSTABLE / OPEN,0.00,4.29,1418,428,1246,435,0,0,25.4,25.0,
90,0124,10/9/2015 4:56:21 PM ,3115,20.921,20.567,0.355,4.3,2634,0.045,0.355,0.310,3.6,0.846,0.4,0.41,UNSTABLE / OPEN,0.00,4.29,204,7,241,52,0,0,25.4,25.0,
91,0124,10/9/2015 5:29:21 PM ,2685,20.921,20.615,0.306,4.3,2406,0.042,0.322,0.280,3.7,0.896,0.4,0.42,UNSTABLE / OPEN,0.00,4.29,641,242,646,206,0,0,25.1,25.0,
92,0124,10/9/2015 6:02:21 PM ,3613,20.921,20.507,0.414,4.3,3275,0.041,0.424,0.383,3.7,0.906,0.5,0.42,UNSTABLE / OPEN,0.00,4.29,681,227,660,190,0,0,25.6,25.0,
93,0124,10/9/2015 6:35:21 PM ,3277,20.921,20.543,0.379,4.4,3035,0.040,0.396,0.356,3.8,0.926,0.5,0.42,UNSTABLE / OPEN,0.00,4.29,618,123,411,185,0,0,25.2,25.0,
94,0124,10/9/2015 7:08:21 PM ,3632,20.921,20.500,0.421,4.5,3470,0.040,0.446,0.406,3.8,0.955,0.5,0.42,UNSTABLE / OPEN,0.00,4.29,1406,694,1200,563,0,0,25.3,25.0,
95,0124,10/9/2015 7:41:21 PM ,3963,20.921,20.459,0.462,4.5,3723,0.040,0.480,0.440,3.9,0.939,0.6,0.41,UNSTABLE / OPEN,0.00,4.29,2142,983,1486,754,0,0,25.6,25.0,
96,0124,10/9/2015 8:14:21 PM ,3559,20.921,20.507,0.414,4.6,3390,0.040,0.438,0.399,3.9,0.952,0.5,0.41,UNSTABLE / OPEN,0.00,4.29,906,201,658,266,0,0,25.2,25.0,
97,0124,10/9/2015 8:47:21 PM ,3772,20.921,20.479,0.442,4.6,3626,0.039,0.468,0.428,4.0,0.961,0.6,0.41,UNSTABLE / OPEN,0.00,4.29,2169,1312,1750,1049,0,0,25.3,25.0,
98,0124,10/9/2015 9:20:21 PM ,3854,20.921,20.474,0.447,4.7,3643,0.040,0.467,0.428,4.0,0.945,0.6,0.41,UNSTABLE / OPEN,0.00,4.29,3146,1846,2664,1512,0,0,25.6,25.0,
99,0124,10/9/2015 9:53:21 PM ,3719,20.921,20.488,0.433,4.8,3476,0.040,0.451,0.411,4.1,0.935,0.5,0.41,UNSTABLE / OPEN,0.00,4.29,3197,1793,2811,1523,0,0,25.1,25.0,
100,0124,10/9/2015 10:26:21 PM ,3213,20.921,20.548,0.373,4.8,3036,0.040,0.397,0.357,4.1,0.945,0.5,0.41,UNSTABLE / OPEN,0.00,4.29,2284,1163,2011,989,0,0,25.4,25.0,
101,0124,10/9/2015 10:59:21 PM ,2444,20.921,20.637,0.284,4.9,2264,0.040,0.307,0.267,4.2,0.926,0.4,0.41,UNSTABLE / OPEN,0.00,4.29,18,1,81,9,0,0,25.5,25.0,
102,0124,10/9/2015 11:32:21 PM ,2455,20.921,20.637,0.285,4.9,2333,0.040,0.313,0.273,4.2,0.950,0.4,0.42,UNSTABLE / OPEN,0.00,4.29,296,79,395,125,0,0,25.2,25.0,
103,0124,10/10/2015 12:05:21 AM ,2285,20.921,20.654,0.268,4.9,2184,0.040,0.298,0.258,4.3,0.956,0.3,0.41,UNSTABLE / OPEN,0.00,4.29,104,1,160,18,0,0,25.5,25.0,
104,0124,10/10/2015 12:38:21 AM ,3090,20.921,20.561,0.361,5.0,3097,0.040,0.401,0.361,4.3,1.002,0.5,0.42,UNSTABLE / OPEN,0.00,4.29,902,344,1177,378,0,0,25.1,25.0,
105,0124,10/10/2015 1:10:21 AM ,3466,20.921,20.516,0.405,5.0,3384,0.040,0.438,0.397,4.4,0.976,0.5,0.42,UNSTABLE / OPEN,0.00,4.29,1893,973,1688,810,0,0,25.3,25.0,
106,0124,10/10/2015 1:43:21 AM ,3206,20.921,20.546,0.375,5.1,3107,0.040,0.406,0.366,4.4,0.969,0.5,0.41,UNSTABLE / OPEN,0.00,4.29,2411,1284,2430,1311,0,0,25.6,25.0,
107,0124,10/10/2015 2:16:21 AM ,2364,20.921,20.648,0.273,5.1,2187,0.040,0.297,0.257,4.5,0.925,0.3,0.42,UNSTABLE / OPEN,0.00,4.29,148,13,58,16,0,0,25.1,25.0,
108,0124,10/10/2015 2:49:21 AM ,2351,20.921,20.651,0.270,5.2,2167,0.040,0.293,0.253,4.5,0.922,0.3,0.42,UNSTABLE / OPEN,0.00,4.29,117,67,125,72,0,0,25.4,25.0,
109,0124,10/10/2015 3:22:21 AM ,2351,20.921,20.647,0.274,5.2,2176,0.040,0.297,0.257,4.5,0.926,0.3,0.41,UNSTABLE / OPEN,0.00,4.29,477,78,703,137,0,0,25.7,25.0,
110,0124,10/10/2015 3:55:21 AM ,2626,20.921,20.619,0.302,5.2,2319,0.040,0.313,0.273,4.6,0.883,0.4,0.41,UNSTABLE / OPEN,0.00,4.29,76,5,111,26,0,0,25.2,25.0,
111,0124,10/10/2015 4:28:21 AM ,2614,20.921,20.622,0.300,5.3,2351,0.040,0.315,0.275,4.6,0.899,0.4,0.42,UNSTABLE / OPEN,0.00,4.29,1106,416,1238,400,0,0,25.4,25.0,
112,0124,10/10/2015 5:01:21 AM ,2129,20.921,20.675,0.246,5.3,1921,0.040,0.266,0.226,4.6,0.902,0.3,0.41,UNSTABLE / OPEN,0.00,4.29,181,5,53,6,0,0,25.1,25.0,
