Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:23 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0115
SUBJECT ID:4365
SUBJECT MASS:27.8 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,011501,10/7/2015,10/7/2015 3:59:09 PM ,10/7/2015 4:04:20 PM , 311 ,0.07,0.07,
 2 , 2 ,011501,10/7/2015,10/7/2015 4:08:45 PM ,10/7/2015 4:15:33 PM , 408 ,-0.18,-0.11,
 3 , 2 ,011501,10/7/2015,10/7/2015 4:17:10 PM ,10/7/2015 4:22:02 PM , 292 ,0.08,-0.03,
 4 , 2 ,011501,10/7/2015,10/7/2015 4:30:54 PM ,10/7/2015 4:31:48 PM , 54 ,0.03,0.00,
 5 , 2 ,011501,10/7/2015,10/7/2015 4:33:12 PM ,10/7/2015 4:37:10 PM , 238 ,0.12,0.13,
 6 , 3 ,011501,10/7/2015,10/7/2015 4:48:34 PM ,10/7/2015 4:54:06 PM , 332 ,0.05,0.17,
 7 , 3 ,011501,10/7/2015,10/7/2015 5:13:00 PM ,10/7/2015 5:15:18 PM , 138 ,-0.06,0.11,
 8 , 4 ,011501,10/7/2015,10/7/2015 5:25:25 PM ,10/7/2015 5:34:32 PM , 547 ,0.07,0.18,
 9 , 4 ,011501,10/7/2015,10/7/2015 5:36:56 PM ,10/7/2015 5:38:50 PM , 114 ,-0.03,0.15,
 10 , 4 ,011501,10/7/2015,10/7/2015 5:44:05 PM ,10/7/2015 5:44:18 PM , 13 ,-0.05,0.10,
 11 , 4 ,011501,10/7/2015,10/7/2015 5:45:45 PM ,10/7/2015 5:48:07 PM , 142 ,0.10,0.20,
 12 , 5 ,011501,10/7/2015,10/7/2015 5:50:15 PM ,10/7/2015 5:52:40 PM , 145 ,0.05,0.25,
 13 , 5 ,011501,10/7/2015,10/7/2015 5:53:53 PM ,10/7/2015 5:55:33 PM , 100 ,-0.06,0.19,
 14 , 5 ,011501,10/7/2015,10/7/2015 5:56:31 PM ,10/7/2015 5:59:21 PM , 170 ,0.06,0.25,
 15 , 5 ,011501,10/7/2015,10/7/2015 6:00:16 PM ,10/7/2015 6:03:02 PM , 166 ,0.04,0.29,
 16 , 5 ,011501,10/7/2015,10/7/2015 6:14:24 PM ,10/7/2015 6:15:51 PM , 87 ,0.04,0.32,
 17 , 5 ,011501,10/7/2015,10/7/2015 6:21:53 PM ,10/7/2015 6:23:17 PM , 84 ,-0.07,0.25,
 18 , 6 ,011501,10/7/2015,10/7/2015 6:24:36 PM ,10/7/2015 6:25:09 PM , 33 ,0.08,0.33,
 19 , 6 ,011501,10/7/2015,10/7/2015 6:26:00 PM ,10/7/2015 6:27:58 PM , 118 ,0.03,0.36,
 20 , 6 ,011501,10/7/2015,10/7/2015 6:29:15 PM ,10/7/2015 6:30:37 PM , 82 ,-0.10,0.26,
 21 , 6 ,011501,10/7/2015,10/7/2015 6:31:52 PM ,10/7/2015 6:34:59 PM , 187 ,0.12,0.38,
 22 , 6 ,011501,10/7/2015,10/7/2015 6:47:41 PM ,10/7/2015 6:49:14 PM , 93 ,-0.09,0.29,
 23 , 6 ,011501,10/7/2015,10/7/2015 6:49:27 PM ,10/7/2015 6:52:44 PM , 197 ,0.12,0.41,
 24 , 7 ,011501,10/7/2015,10/7/2015 6:57:11 PM ,10/7/2015 6:58:47 PM , 96 ,0.11,0.52,
 25 , 7 ,011501,10/7/2015,10/7/2015 7:00:27 PM ,10/7/2015 7:01:25 PM , 58 ,-0.06,0.46,
 26 , 7 ,011501,10/7/2015,10/7/2015 7:02:10 PM ,10/7/2015 7:04:47 PM , 157 ,0.05,0.51,
 27 , 7 ,011501,10/7/2015,10/7/2015 7:10:50 PM ,10/7/2015 7:11:12 PM , 22 ,0.06,0.56,
 28 , 7 ,011501,10/7/2015,10/7/2015 7:12:32 PM ,10/7/2015 7:13:11 PM , 39 ,0.04,0.61,
 29 , 7 ,011501,10/7/2015,10/7/2015 7:14:53 PM ,10/7/2015 7:16:58 PM , 125 ,-0.09,0.52,
 30 , 8 ,011501,10/7/2015,10/7/2015 7:30:57 PM ,10/7/2015 7:33:57 PM , 180 ,-0.12,0.40,
 31 , 8 ,011501,10/7/2015,10/7/2015 7:34:08 PM ,10/7/2015 7:38:18 PM , 250 ,0.22,0.62,
 32 , 8 ,011501,10/7/2015,10/7/2015 7:39:40 PM ,10/7/2015 7:41:24 PM , 104 ,-0.05,0.57,
 33 , 8 ,011501,10/7/2015,10/7/2015 7:50:08 PM ,10/7/2015 7:50:13 PM , 5 ,0.05,0.62,
 34 , 8 ,011501,10/7/2015,10/7/2015 7:51:53 PM ,10/7/2015 7:54:17 PM , 144 ,0.20,0.82,
 35 , 8 ,011501,10/7/2015,10/7/2015 7:57:54 PM ,10/7/2015 7:58:14 PM , 20 ,-0.07,0.75,
 36 , 8 ,011501,10/7/2015,10/7/2015 8:02:38 PM ,10/7/2015 8:02:58 PM , 20 ,-0.11,0.63,
 37 , 9 ,011501,10/7/2015,10/7/2015 8:06:04 PM ,10/7/2015 8:08:58 PM , 174 ,0.05,0.69,
 38 , 9 ,011501,10/7/2015,10/7/2015 8:11:18 PM ,10/7/2015 8:12:11 PM , 53 ,0.09,0.78,
 39 , 9 ,011501,10/7/2015,10/7/2015 8:13:19 PM ,10/7/2015 8:14:15 PM , 56 ,-0.05,0.72,
 40 , 9 ,011501,10/7/2015,10/7/2015 8:14:37 PM ,10/7/2015 8:18:22 PM , 225 ,0.09,0.81,
 41 , 9 ,011501,10/7/2015,10/7/2015 8:18:37 PM ,10/7/2015 8:20:12 PM , 95 ,0.03,0.85,
 42 , 10 ,011501,10/7/2015,10/7/2015 8:36:22 PM ,10/7/2015 8:36:43 PM , 21 ,0.05,0.89,
 43 , 10 ,011501,10/7/2015,10/7/2015 8:43:35 PM ,10/7/2015 8:45:50 PM , 135 ,-0.04,0.85,
 44 , 10 ,011501,10/7/2015,10/7/2015 8:57:10 PM ,10/7/2015 9:00:18 PM , 188 ,0.04,0.89,
 45 , 10 ,011501,10/7/2015,10/7/2015 9:02:48 PM ,10/7/2015 9:03:39 PM , 51 ,-0.10,0.80,
 46 , 11 ,011501,10/7/2015,10/7/2015 9:10:12 PM ,10/7/2015 9:13:07 PM , 175 ,0.10,0.89,
 47 , 11 ,011501,10/7/2015,10/7/2015 9:20:45 PM ,10/7/2015 9:21:23 PM , 38 ,-0.03,0.86,
 48 , 13 ,011501,10/7/2015,10/7/2015 10:10:19 PM ,10/7/2015 10:15:37 PM , 318 ,-0.04,0.82,
 49 , 13 ,011501,10/7/2015,10/7/2015 10:18:01 PM ,10/7/2015 10:18:04 PM , 3 ,0.08,0.90,
 50 , 13 ,011501,10/7/2015,10/7/2015 10:21:39 PM ,10/7/2015 10:24:46 PM , 187 ,0.04,0.94,
 51 , 13 ,011501,10/7/2015,10/7/2015 10:38:07 PM ,10/7/2015 10:41:16 PM , 189 ,0.14,1.08,
 52 , 14 ,011501,10/7/2015,10/7/2015 10:50:45 PM ,10/7/2015 10:54:32 PM , 227 ,0.52,1.59,
 53 , 14 ,011501,10/7/2015,10/7/2015 10:57:39 PM ,10/7/2015 10:59:49 PM , 130 ,-0.07,1.52,
 54 , 14 ,011501,10/7/2015,10/7/2015 11:01:55 PM ,10/7/2015 11:05:48 PM , 233 ,0.09,1.61,
 55 , 14 ,011501,10/7/2015,10/7/2015 11:06:52 PM ,10/7/2015 11:07:36 PM , 44 ,-0.06,1.55,
 56 , 14 ,011501,10/7/2015,10/7/2015 11:16:07 PM ,10/7/2015 11:17:51 PM , 104 ,0.06,1.60,
 57 , 15 ,011501,10/7/2015,10/7/2015 11:26:55 PM ,10/7/2015 11:27:05 PM , 10 ,-0.05,1.55,
 58 , 15 ,011501,10/7/2015,10/7/2015 11:28:32 PM ,10/7/2015 11:29:39 PM , 67 ,-0.04,1.51,
 59 , 15 ,011501,10/7/2015,10/7/2015 11:32:36 PM ,10/7/2015 11:34:51 PM , 135 ,0.05,1.56,
 60 , 15 ,011501,10/7/2015,10/7/2015 11:35:14 PM ,10/7/2015 11:42:22 PM , 428 ,0.18,1.74,
 61 , 15 ,011501,10/7/2015,10/7/2015 11:43:16 PM ,10/7/2015 11:44:19 PM , 63 ,-0.04,1.70,
 62 , 15 ,011501,10/7/2015,10/7/2015 11:49:33 PM ,10/7/2015 11:50:28 PM , 55 ,0.05,1.75,
 63 , 15 ,011501,10/7/2015,10/7/2015 11:51:32 PM ,10/7/2015 11:51:51 PM , 19 ,-0.12,1.63,
 64 , 15 ,011501,10/7/2015,10/7/2015 11:52:32 PM ,10/7/2015 11:53:37 PM , 65 ,0.11,1.74,
 65 , 16 ,011501,10/8/2015,10/7/2015 11:59:32 PM ,10/8/2015 12:01:26 AM , 114 ,-0.17,1.57,
 66 , 16 ,011501,10/8/2015,10/8/2015 12:05:04 AM ,10/8/2015 12:10:33 AM , 329 ,0.11,1.68,
 67 , 17 ,011501,10/8/2015,10/8/2015 12:30:35 AM ,10/8/2015 12:30:49 AM , 14 ,-0.05,1.63,
 68 , 17 ,011501,10/8/2015,10/8/2015 12:31:20 AM ,10/8/2015 12:31:50 AM , 30 ,0.06,1.69,
 69 , 17 ,011501,10/8/2015,10/8/2015 12:55:50 AM ,10/8/2015 12:57:42 AM , 112 ,0.05,1.74,
 70 , 18 ,011501,10/8/2015,10/8/2015 1:17:19 AM ,10/8/2015 1:18:47 AM , 88 ,-0.08,1.66,
 71 , 18 ,011501,10/8/2015,10/8/2015 1:20:45 AM ,10/8/2015 1:23:39 AM , 174 ,0.04,1.69,
 72 , 18 ,011501,10/8/2015,10/8/2015 1:23:54 AM ,10/8/2015 1:24:37 AM , 43 ,0.04,1.73,
 73 , 19 ,011501,10/8/2015,10/8/2015 1:39:06 AM ,10/8/2015 1:39:29 AM , 23 ,0.05,1.78,
 74 , 19 ,011501,10/8/2015,10/8/2015 1:39:51 AM ,10/8/2015 1:40:51 AM , 60 ,-0.05,1.73,
 75 , 19 ,011501,10/8/2015,10/8/2015 1:45:20 AM ,10/8/2015 1:47:42 AM , 142 ,-0.04,1.68,
 76 , 19 ,011501,10/8/2015,10/8/2015 1:53:08 AM ,10/8/2015 1:53:31 AM , 23 ,0.03,1.71,
 77 , 19 ,011501,10/8/2015,10/8/2015 1:53:55 AM ,10/8/2015 1:54:00 AM , 5 ,0.06,1.78,
 78 , 19 ,011501,10/8/2015,10/8/2015 1:55:42 AM ,10/8/2015 1:59:44 AM , 242 ,-0.07,1.70,
 79 , 19 ,011501,10/8/2015,10/8/2015 2:03:38 AM ,10/8/2015 2:04:20 AM , 42 ,0.15,1.85,
 80 , 20 ,011501,10/8/2015,10/8/2015 2:06:06 AM ,10/8/2015 2:06:10 AM , 4 ,-0.08,1.77,
 81 , 20 ,011501,10/8/2015,10/8/2015 2:06:43 AM ,10/8/2015 2:07:16 AM , 33 ,0.04,1.80,
 82 , 20 ,011501,10/8/2015,10/8/2015 2:09:22 AM ,10/8/2015 2:12:43 AM , 201 ,-0.05,1.76,
 83 , 20 ,011501,10/8/2015,10/8/2015 2:22:41 AM ,10/8/2015 2:23:47 AM , 66 ,-0.05,1.71,
 84 , 20 ,011501,10/8/2015,10/8/2015 2:26:19 AM ,10/8/2015 2:26:54 AM , 35 ,-0.08,1.63,
 85 , 20 ,011501,10/8/2015,10/8/2015 2:28:45 AM ,10/8/2015 2:29:07 AM , 22 ,0.11,1.73,
 86 , 21 ,011501,10/8/2015,10/8/2015 2:33:57 AM ,10/8/2015 2:39:26 AM , 329 ,0.04,1.77,
 87 , 21 ,011501,10/8/2015,10/8/2015 2:58:23 AM ,10/8/2015 2:59:46 AM , 83 ,-0.04,1.73,
 88 , 22 ,011501,10/8/2015,10/8/2015 3:35:19 AM ,10/8/2015 3:35:40 AM , 21 ,-0.06,1.67,
