Oxymax CSV File 

CSV Generation Date,10/12/2015 10:23:16 AM 
Experiment Started,10/7/2015 3:39:16 PM 
Data Filename,C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.CDTA

Group/Cage,0105
O2 Calibration Date,10/7/2015 3:31:23 PM
CO2 Calibration Date,10/7/2015 3:37:33 PM
Subject ID,4368
Subject Mass (G), 21.1 

Reference Settle Time (s), 55 
Reference Measure Time (s), 5 
Cage Settle Time (s), 55 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=16
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
45,0105,10/8/2015 3:54:21 PM ,3021,20.921,20.712,0.209,2.0,2189,0.039,0.200,0.161,1.7,0.725,0.3,0.48,UNSTABLE / OPEN,0.00,2.65,428,18,72,5,0,0,25.7,25.0,
46,0105,10/8/2015 4:27:21 PM ,4252,20.921,20.617,0.304,2.0,3365,0.040,0.292,0.252,1.7,0.791,0.4,0.47,STABLE / OPEN,-0.04,2.61,1102,505,669,293,0,0,25.0,25.0,
47,0105,10/8/2015 5:00:21 PM ,3021,20.921,20.706,0.215,2.1,2434,0.042,0.223,0.181,1.7,0.806,0.3,0.47,UNSTABLE / OPEN,0.10,2.71,1248,360,305,141,0,0,25.2,25.0,
48,EVENT,10/8/2015 5:33:21 PM ,4807,20.921,20.578,0.343,2.1,3854,0.043,0.330,0.287,1.8,0.802,0.5,0.47,UNSTABLE / OPEN,0.06,2.77,1000,536,786,401,0,0,25.5,25.0,
49,EVENT,10/8/2015 6:06:21 PM ,3933,20.921,20.640,0.281,2.2,3175,0.043,0.279,0.236,1.8,0.807,0.4,0.47,UNSTABLE / OPEN,-0.01,2.76,3012,1770,2810,1261,0,0,25.4,25.0,
50,0105,10/8/2015 6:39:21 PM ,4645,20.921,20.580,0.342,2.2,4246,0.043,0.361,0.318,1.8,0.914,0.5,0.47,STABLE / OPEN,0.36,3.13,2297,1148,1815,840,0,0,25.4,25.0,
51,0105,10/8/2015 7:12:21 PM ,4617,20.921,20.584,0.337,2.3,4230,0.041,0.356,0.314,1.9,0.916,0.5,0.47,UNSTABLE / OPEN,0.16,3.29,3177,2289,2789,1743,0,0,24.9,25.0,
52,0105,10/8/2015 7:45:21 PM ,5175,20.921,20.533,0.388,2.3,4937,0.040,0.414,0.374,1.9,0.954,0.5,0.46,UNSTABLE / OPEN,0.06,3.35,2870,1946,2216,1389,0,0,25.5,25.0,
53,0105,10/8/2015 8:18:21 PM ,3366,20.921,20.673,0.249,2.4,3110,0.041,0.274,0.233,2.0,0.924,0.4,0.47,STABLE / OPEN,0.14,3.49,1841,712,1080,391,0,0,25.1,25.0,
54,0105,10/8/2015 8:50:21 PM ,3060,20.921,20.694,0.227,2.4,2876,0.041,0.257,0.216,2.0,0.940,0.3,0.47,STABLE / OPEN,-0.03,3.46,251,44,78,9,0,0,25.5,25.0,
55,0105,10/8/2015 9:23:21 PM ,4812,20.921,20.564,0.357,2.4,4621,0.042,0.388,0.346,2.1,0.960,0.5,0.47,STABLE / OPEN,0.43,3.90,2286,1125,1576,776,0,0,25.0,25.0,
56,0105,10/8/2015 9:56:21 PM ,4977,20.921,20.551,0.370,2.5,4744,0.042,0.399,0.357,2.1,0.953,0.5,0.47,STABLE / OPEN,0.14,4.03,3365,2307,3016,1845,0,0,25.5,25.0,
57,0105,10/8/2015 10:29:21 PM ,4581,20.921,20.584,0.337,2.6,4328,0.043,0.365,0.322,2.2,0.945,0.5,0.47,UNSTABLE / OPEN,0.32,4.35,3289,2161,2431,1476,0,0,25.1,25.0,
58,0105,10/8/2015 11:02:21 PM ,4501,20.921,20.585,0.337,2.6,4357,0.044,0.372,0.328,2.2,0.968,0.5,0.47,STABLE / OPEN,0.12,4.47,3084,1938,2688,1397,0,0,25.6,25.0,
59,0105,10/8/2015 11:35:21 PM ,4208,20.921,20.609,0.313,2.7,3875,0.044,0.337,0.293,2.3,0.921,0.4,0.47,STABLE / OPEN,-0.01,4.46,2831,1275,1539,798,0,0,25.0,25.0,
60,0105,10/9/2015 12:08:21 AM ,2890,20.921,20.704,0.217,2.7,2821,0.044,0.257,0.213,2.3,0.976,0.3,0.47,STABLE / OPEN,-0.01,4.45,217,27,1,0,0,0,25.5,25.0,
61,0105,10/9/2015 12:41:21 AM ,2755,20.921,20.717,0.204,2.7,2612,0.045,0.241,0.196,2.3,0.948,0.3,0.47,UNSTABLE / OPEN,-0.03,4.42,233,9,13,2,0,0,24.8,25.0,
62,0105,10/9/2015 1:14:21 AM ,4694,20.921,20.570,0.351,2.8,4573,0.044,0.389,0.344,2.4,0.974,0.5,0.47,UNSTABLE / OPEN,0.20,4.62,2782,1712,2375,1217,0,0,25.4,25.0,
63,0105,10/9/2015 1:47:21 AM ,4351,20.921,20.593,0.328,2.8,4301,0.043,0.368,0.325,2.4,0.989,0.5,0.47,UNSTABLE / OPEN,0.18,4.80,3272,1697,2366,1237,0,0,24.9,25.0,
64,0105,10/9/2015 2:20:21 AM ,2673,20.921,20.721,0.200,2.9,2552,0.043,0.236,0.193,2.5,0.955,0.3,0.47,STABLE / OPEN,0.00,4.79,1227,242,566,125,0,0,25.3,25.0,
65,0105,10/9/2015 2:53:21 AM ,2653,20.921,20.724,0.197,2.9,2498,0.041,0.229,0.188,2.5,0.942,0.3,0.47,UNSTABLE / OPEN,-0.01,4.79,270,27,3,1,0,0,25.0,25.0,
66,0105,10/9/2015 3:26:21 AM ,3960,20.921,20.625,0.297,2.9,3820,0.040,0.329,0.288,2.5,0.965,0.4,0.47,STABLE / OPEN,0.16,4.95,2801,1372,1544,865,0,0,25.5,25.0,
67,0105,10/9/2015 3:59:21 AM ,2612,20.921,20.729,0.192,3.0,2397,0.040,0.219,0.179,2.6,0.918,0.3,0.47,UNSTABLE / OPEN,-0.03,4.92,31,9,24,3,0,0,25.0,25.0,
68,0105,10/9/2015 4:32:21 AM ,4062,20.921,20.619,0.302,3.0,3763,0.040,0.324,0.284,2.6,0.926,0.4,0.47,UNSTABLE / OPEN,0.16,5.08,1638,936,1266,577,0,0,25.5,25.0,
69,0105,10/9/2015 5:05:21 AM ,4253,20.921,20.610,0.311,3.1,3721,0.039,0.319,0.279,2.7,0.875,0.4,0.47,UNSTABLE / OPEN,-0.03,5.05,2531,1014,1356,613,0,0,25.0,25.0,
70,0105,10/9/2015 5:37:21 AM ,3623,20.921,20.662,0.259,3.1,2690,0.039,0.243,0.204,2.7,0.742,0.4,0.46,STABLE / OPEN,0.14,5.19,982,580,681,378,0,0,25.4,25.0,
71,0105,10/9/2015 6:10:21 AM ,3675,20.921,20.660,0.261,3.2,2620,0.039,0.237,0.198,2.7,0.713,0.4,0.47,UNSTABLE / OPEN,0.11,5.30,277,36,90,25,0,0,25.1,25.0,
72,0105,10/9/2015 6:43:21 AM ,5367,20.921,20.540,0.382,3.2,4225,0.040,0.354,0.314,2.8,0.787,0.5,0.47,UNSTABLE / OPEN,-0.01,5.29,4123,2546,2451,1414,0,0,25.2,25.0,
73,0105,10/9/2015 7:16:21 AM ,4013,20.921,20.638,0.283,3.3,3065,0.039,0.267,0.228,2.8,0.764,0.4,0.47,UNSTABLE / OPEN,0.05,5.34,2057,1094,1160,612,0,0,25.3,25.0,
74,0105,10/9/2015 7:49:21 AM ,4408,20.921,20.604,0.317,3.3,3642,0.040,0.312,0.272,2.8,0.826,0.4,0.47,UNSTABLE / OPEN,0.00,5.34,1799,564,577,282,0,0,25.1,25.0,
75,0105,10/9/2015 8:22:21 AM ,3393,20.921,20.679,0.242,3.4,2656,0.042,0.240,0.199,2.9,0.783,0.3,0.47,UNSTABLE / OPEN,0.32,5.67,556,88,116,20,0,0,24.9,25.0,
76,0105,10/9/2015 8:55:21 AM ,3993,20.921,20.634,0.287,3.4,3240,0.042,0.284,0.243,2.9,0.811,0.4,0.47,UNSTABLE / OPEN,0.01,5.68,328,49,46,8,0,0,24.9,25.0,
77,0105,10/9/2015 9:28:21 AM ,3732,20.921,20.648,0.273,3.4,3272,0.042,0.287,0.246,3.0,0.877,0.4,0.47,UNSTABLE / OPEN,-0.01,5.66,2940,1249,1317,722,0,0,24.9,25.0,
78,0105,10/9/2015 10:01:21 AM ,3432,20.921,20.674,0.247,3.5,2832,0.041,0.253,0.212,3.0,0.825,0.3,0.47,STABLE / OPEN,0.03,5.70,153,21,35,8,0,0,25.0,25.0,
79,0105,10/9/2015 10:34:21 AM ,4985,20.921,20.562,0.359,3.5,4183,0.041,0.353,0.312,3.0,0.839,0.5,0.47,STABLE / OPEN,0.91,6.61,1469,696,690,417,0,0,25.0,25.0,
80,0105,10/9/2015 11:07:21 AM ,3364,20.921,20.674,0.247,3.6,3053,0.041,0.270,0.229,3.1,0.907,0.4,0.47,UNSTABLE / OPEN,-0.18,6.43,3104,1655,1614,892,0,0,25.2,25.0,
81,0105,10/9/2015 11:40:21 AM ,3167,20.921,20.692,0.230,3.6,2874,0.041,0.253,0.212,3.1,0.908,0.3,0.48,STABLE / OPEN,0.10,6.53,2364,1079,752,319,0,0,25.6,25.0,
82,0105,10/9/2015 12:13:21 PM ,2798,20.921,20.716,0.205,3.7,2573,0.040,0.232,0.192,3.1,0.919,0.3,0.47,UNSTABLE / OPEN,-0.02,6.50,1073,198,84,21,0,0,25.3,25.0,
83,0105,10/9/2015 12:46:21 PM ,2923,20.921,20.709,0.213,3.7,2586,0.039,0.232,0.193,3.2,0.885,0.3,0.47,UNSTABLE / OPEN,-0.01,6.49,879,54,12,0,0,0,25.1,25.0,
84,0105,10/9/2015 1:19:21 PM ,4558,20.921,20.594,0.328,3.7,4009,0.039,0.335,0.296,3.2,0.880,0.5,0.48,UNSTABLE / OPEN,0.00,6.49,1677,600,402,196,0,0,25.0,25.0,
85,0105,10/9/2015 1:52:21 PM ,3028,20.921,20.703,0.219,3.8,2635,0.040,0.235,0.196,3.2,0.870,0.3,0.47,STABLE / OPEN,0.07,6.56,1607,299,119,18,0,0,25.2,25.0,
86,0105,10/9/2015 2:24:21 PM ,3280,20.921,20.687,0.234,3.8,2745,0.039,0.242,0.203,3.3,0.837,0.3,0.48,UNSTABLE / OPEN,-0.05,6.51,586,49,15,0,0,0,25.6,25.0,
87,0105,10/9/2015 2:57:21 PM ,3124,20.921,20.693,0.228,3.8,2843,0.039,0.251,0.212,3.3,0.910,0.3,0.47,UNSTABLE / OPEN,-0.01,6.50,1356,356,314,106,0,0,25.4,25.0,
88,EVENT,10/9/2015 3:30:21 PM ,4129,20.921,20.622,0.299,3.9,3673,0.039,0.312,0.272,3.3,0.890,0.4,0.47,UNSTABLE / OPEN,0.00,6.50,1692,833,839,490,0,0,25.1,25.0,
89,EVENT,10/9/2015 4:03:21 PM ,4348,20.921,20.612,0.309,3.9,3574,0.044,0.308,0.264,3.4,0.822,0.4,0.48,UNSTABLE / OPEN,-12.31,-5.81,3173,1953,1979,1075,0,0,25.4,25.0,
90,0105,10/9/2015 4:36:21 PM ,3907,20.921,20.635,0.286,4.0,3551,0.046,0.311,0.265,3.4,0.909,0.4,0.47,UNSTABLE / OPEN,227.29,221.49,1833,457,711,246,0,0,25.0,25.0,
91,0105,10/9/2015 5:09:21 PM ,3674,20.921,20.652,0.269,4.0,3397,0.044,0.296,0.253,3.5,0.925,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1103,297,447,206,0,0,25.3,25.0,
92,0105,10/9/2015 5:42:21 PM ,4651,20.921,20.574,0.347,4.1,4549,0.041,0.382,0.341,3.5,0.978,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,2270,781,783,394,0,0,25.6,25.0,
93,0105,10/9/2015 6:15:21 PM ,5357,20.921,20.521,0.400,4.1,5312,0.041,0.439,0.398,3.6,0.992,0.6,0.47,UNSTABLE / OPEN,0.00,221.49,1356,514,443,199,0,0,25.4,25.0,
94,0105,10/9/2015 6:48:21 PM ,3832,20.921,20.637,0.285,4.2,3706,0.041,0.318,0.277,3.6,0.967,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1365,700,1184,651,0,0,25.3,25.0,
95,0105,10/9/2015 7:21:21 PM ,4042,20.921,20.618,0.303,4.2,3989,0.041,0.341,0.300,3.7,0.987,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2045,848,1057,396,0,0,25.5,25.0,
96,0105,10/9/2015 7:54:21 PM ,5147,20.921,20.536,0.385,4.3,4966,0.040,0.415,0.374,3.7,0.965,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,2128,637,513,167,0,0,25.6,25.0,
97,0105,10/9/2015 8:27:21 PM ,4630,20.921,20.574,0.348,4.3,4472,0.040,0.378,0.338,3.8,0.966,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,3686,2426,2818,1696,0,0,25.6,25.0,
98,0105,10/9/2015 9:00:21 PM ,3342,20.921,20.672,0.249,4.4,3122,0.039,0.276,0.236,3.8,0.934,0.4,0.46,UNSTABLE / OPEN,0.00,221.49,1287,145,507,28,0,0,25.0,25.0,
99,0105,10/9/2015 9:33:21 PM ,3642,20.921,20.646,0.275,4.4,3643,0.040,0.315,0.275,3.9,1.000,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,808,196,300,128,0,0,25.3,25.0,
100,0105,10/9/2015 10:06:21 PM ,4411,20.921,20.590,0.331,4.5,4294,0.040,0.364,0.324,3.9,0.973,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,2924,1691,2300,1339,0,0,25.5,25.0,
101,0105,10/9/2015 10:39:21 PM ,3477,20.921,20.660,0.262,4.5,3462,0.040,0.301,0.261,3.9,0.996,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1365,333,408,37,0,0,25.6,25.0,
102,0105,10/9/2015 11:11:21 PM ,4968,20.921,20.548,0.373,4.6,4786,0.040,0.403,0.363,4.0,0.963,0.5,0.46,UNSTABLE / OPEN,0.00,221.49,2511,1401,1755,1020,0,0,25.1,25.0,
103,0105,10/9/2015 11:44:21 PM ,4641,20.921,20.572,0.349,4.6,4481,0.040,0.380,0.340,4.0,0.965,0.5,0.46,UNSTABLE / OPEN,0.00,221.49,3679,2028,2350,1265,0,0,25.2,25.0,
104,0105,10/10/2015 12:17:21 AM ,3329,20.921,20.674,0.247,4.7,3253,0.040,0.282,0.243,4.1,0.977,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,471,50,150,21,0,0,25.3,25.0,
105,0105,10/10/2015 12:50:21 AM ,4593,20.921,20.572,0.349,4.7,4667,0.040,0.393,0.353,4.1,1.016,0.5,0.46,UNSTABLE / OPEN,0.00,221.49,1652,668,911,523,0,0,25.5,25.0,
106,0105,10/10/2015 1:23:21 AM ,4293,20.921,20.600,0.322,4.8,4147,0.040,0.353,0.313,4.2,0.966,0.5,0.47,UNSTABLE / OPEN,0.00,221.49,2580,1185,2363,1020,0,0,25.5,25.0,
107,0105,10/10/2015 1:56:21 AM ,4101,20.921,20.614,0.307,4.8,4062,0.041,0.346,0.305,4.2,0.990,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,1467,506,1006,300,0,0,24.9,25.0,
108,0105,10/10/2015 2:29:21 AM ,4441,20.921,20.587,0.334,4.9,4314,0.041,0.367,0.327,4.3,0.971,0.5,0.46,UNSTABLE / OPEN,0.00,221.49,3309,2025,2524,1373,0,0,25.2,25.0,
109,0105,10/10/2015 3:02:21 AM ,3530,20.921,20.658,0.264,4.9,3441,0.041,0.299,0.258,4.3,0.975,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,2098,892,1059,559,0,0,25.4,25.0,
110,0105,10/10/2015 3:35:21 AM ,4015,20.921,20.619,0.302,5.0,3924,0.041,0.337,0.296,4.4,0.977,0.4,0.47,UNSTABLE / OPEN,0.00,221.49,773,117,286,33,0,0,25.7,25.0,
111,0105,10/10/2015 4:08:21 AM ,4227,20.921,20.603,0.318,5.0,4101,0.041,0.351,0.310,4.4,0.970,0.4,0.46,UNSTABLE / OPEN,0.00,221.49,2661,1155,1393,746,0,0,24.9,25.0,
