Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:15 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0102
SUBJECT ID:4371
SUBJECT MASS:17.7 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 1 ,010201,10/7/2015,10/7/2015 3:45:32 PM ,10/7/2015 3:45:45 PM , 13 ,0.05,0.05,
 2 , 1 ,010201,10/7/2015,10/7/2015 3:46:29 PM ,10/7/2015 3:46:36 PM , 7 ,-0.16,-0.11,
 3 , 1 ,010201,10/7/2015,10/7/2015 3:54:01 PM ,10/7/2015 3:54:08 PM , 7 ,0.14,0.03,
 4 , 1 ,010201,10/7/2015,10/7/2015 4:01:12 PM ,10/7/2015 4:01:26 PM , 14 ,-0.05,-0.02,
 5 , 2 ,010201,10/7/2015,10/7/2015 4:17:00 PM ,10/7/2015 4:18:11 PM , 71 ,0.14,0.12,
 6 , 2 ,010201,10/7/2015,10/7/2015 4:19:01 PM ,10/7/2015 4:19:11 PM , 10 ,-0.09,0.03,
 7 , 2 ,010201,10/7/2015,10/7/2015 4:24:46 PM ,10/7/2015 4:25:03 PM , 17 ,0.09,0.12,
 8 , 2 ,010201,10/7/2015,10/7/2015 4:33:06 PM ,10/7/2015 4:34:14 PM , 68 ,-0.10,0.03,
 9 , 2 ,010201,10/7/2015,10/7/2015 4:41:34 PM ,10/7/2015 4:41:38 PM , 4 ,-0.03,-0.01,
 10 , 3 ,010201,10/7/2015,10/7/2015 4:49:24 PM ,10/7/2015 4:49:29 PM , 5 ,-0.09,-0.10,
 11 , 3 ,010201,10/7/2015,10/7/2015 4:50:23 PM ,10/7/2015 4:50:28 PM , 5 ,0.11,0.02,
 12 , 3 ,010201,10/7/2015,10/7/2015 4:56:32 PM ,10/7/2015 4:56:45 PM , 13 ,0.12,0.14,
 13 , 3 ,010201,10/7/2015,10/7/2015 4:57:13 PM ,10/7/2015 4:57:17 PM , 4 ,-0.12,0.02,
 14 , 3 ,010201,10/7/2015,10/7/2015 5:05:28 PM ,10/7/2015 5:05:51 PM , 23 ,-0.03,-0.01,
 15 , 4 ,010201,10/7/2015,10/7/2015 5:20:38 PM ,10/7/2015 5:21:01 PM , 23 ,0.03,0.03,
 16 , 4 ,010201,10/7/2015,10/7/2015 5:22:59 PM ,10/7/2015 5:26:29 PM , 210 ,0.26,0.28,
 17 , 4 ,010201,10/7/2015,10/7/2015 5:27:28 PM ,10/7/2015 5:27:53 PM , 25 ,-0.07,0.22,
 18 , 4 ,010201,10/7/2015,10/7/2015 5:28:25 PM ,10/7/2015 5:29:20 PM , 55 ,-0.14,0.08,
 19 , 4 ,010201,10/7/2015,10/7/2015 5:38:30 PM ,10/7/2015 5:38:35 PM , 5 ,0.05,0.13,
 20 , 4 ,010201,10/7/2015,10/7/2015 5:46:21 PM ,10/7/2015 5:46:25 PM , 4 ,0.04,0.17,
 21 , 5 ,010201,10/7/2015,10/7/2015 5:53:29 PM ,10/7/2015 5:53:43 PM , 14 ,0.09,0.26,
 22 , 5 ,010201,10/7/2015,10/7/2015 5:53:54 PM ,10/7/2015 5:54:15 PM , 21 ,-0.11,0.14,
 23 , 5 ,010201,10/7/2015,10/7/2015 6:00:52 PM ,10/7/2015 6:01:18 PM , 26 ,-0.10,0.04,
 24 , 5 ,010201,10/7/2015,10/7/2015 6:02:42 PM ,10/7/2015 6:02:48 PM , 6 ,0.12,0.15,
 25 , 5 ,010201,10/7/2015,10/7/2015 6:11:34 PM ,10/7/2015 6:11:43 PM , 9 ,-0.03,0.12,
 26 , 5 ,010201,10/7/2015,10/7/2015 6:12:34 PM ,10/7/2015 6:12:44 PM , 10 ,0.08,0.21,
 27 , 5 ,010201,10/7/2015,10/7/2015 6:14:36 PM ,10/7/2015 6:14:53 PM , 17 ,0.03,0.24,
 28 , 5 ,010201,10/7/2015,10/7/2015 6:17:57 PM ,10/7/2015 6:18:12 PM , 15 ,-0.04,0.20,
 29 , 5 ,010201,10/7/2015,10/7/2015 6:21:00 PM ,10/7/2015 6:22:37 PM , 97 ,0.16,0.36,
 30 , 5 ,010201,10/7/2015,10/7/2015 6:23:16 PM ,10/7/2015 6:23:23 PM , 7 ,-0.11,0.25,
 31 , 6 ,010201,10/7/2015,10/7/2015 6:31:19 PM ,10/7/2015 6:31:58 PM , 39 ,0.13,0.38,
 32 , 6 ,010201,10/7/2015,10/7/2015 6:33:23 PM ,10/7/2015 6:33:31 PM , 8 ,-0.16,0.22,
 33 , 6 ,010201,10/7/2015,10/7/2015 6:39:26 PM ,10/7/2015 6:39:32 PM , 6 ,0.04,0.26,
 34 , 6 ,010201,10/7/2015,10/7/2015 6:50:34 PM ,10/7/2015 6:50:40 PM , 6 ,0.12,0.38,
 35 , 6 ,010201,10/7/2015,10/7/2015 6:56:41 PM ,10/7/2015 6:56:49 PM , 8 ,0.04,0.42,
 36 , 7 ,010201,10/7/2015,10/7/2015 6:57:39 PM ,10/7/2015 6:57:59 PM , 20 ,-0.09,0.32,
 37 , 7 ,010201,10/7/2015,10/7/2015 7:01:54 PM ,10/7/2015 7:02:00 PM , 6 ,0.03,0.36,
 38 , 7 ,010201,10/7/2015,10/7/2015 7:02:19 PM ,10/7/2015 7:02:34 PM , 15 ,0.04,0.40,
 39 , 7 ,010201,10/7/2015,10/7/2015 7:03:10 PM ,10/7/2015 7:03:48 PM , 38 ,-0.04,0.35,
 40 , 7 ,010201,10/7/2015,10/7/2015 7:08:19 PM ,10/7/2015 7:08:25 PM , 6 ,-0.06,0.29,
 41 , 7 ,010201,10/7/2015,10/7/2015 7:14:20 PM ,10/7/2015 7:14:37 PM , 17 ,-0.25,0.05,
 42 , 7 ,010201,10/7/2015,10/7/2015 7:14:53 PM ,10/7/2015 7:16:07 PM , 74 ,0.33,0.38,
 43 , 8 ,010201,10/7/2015,10/7/2015 7:29:25 PM ,10/7/2015 7:31:27 PM , 122 ,0.16,0.54,
 44 , 8 ,010201,10/7/2015,10/7/2015 7:32:06 PM ,10/7/2015 7:32:16 PM , 10 ,-0.09,0.45,
 45 , 8 ,010201,10/7/2015,10/7/2015 7:39:04 PM ,10/7/2015 7:40:12 PM , 68 ,0.04,0.49,
 46 , 8 ,010201,10/7/2015,10/7/2015 7:48:31 PM ,10/7/2015 7:48:42 PM , 11 ,-0.07,0.43,
 47 , 8 ,010201,10/7/2015,10/7/2015 7:57:04 PM ,10/7/2015 7:57:31 PM , 27 ,-0.04,0.39,
 48 , 8 ,010201,10/7/2015,10/7/2015 7:58:35 PM ,10/7/2015 7:58:41 PM , 6 ,0.06,0.45,
 49 , 9 ,010201,10/7/2015,10/7/2015 8:17:54 PM ,10/7/2015 8:18:03 PM , 9 ,0.07,0.52,
 50 , 9 ,010201,10/7/2015,10/7/2015 8:21:17 PM ,10/7/2015 8:21:59 PM , 42 ,0.45,0.97,
 51 , 9 ,010201,10/7/2015,10/7/2015 8:31:19 PM ,10/7/2015 8:32:17 PM , 58 ,-0.14,0.83,
 52 , 9 ,010201,10/7/2015,10/7/2015 8:32:45 PM ,10/7/2015 8:33:12 PM , 27 ,0.20,1.03,
 53 , 10 ,010201,10/7/2015,10/7/2015 8:36:02 PM ,10/7/2015 8:36:15 PM , 13 ,-0.09,0.93,
 54 , 10 ,010201,10/7/2015,10/7/2015 8:36:37 PM ,10/7/2015 8:36:51 PM , 14 ,0.09,1.03,
 55 , 10 ,010201,10/7/2015,10/7/2015 8:41:31 PM ,10/7/2015 8:41:37 PM , 6 ,-0.04,0.99,
 56 , 10 ,010201,10/7/2015,10/7/2015 8:45:35 PM ,10/7/2015 8:45:44 PM , 9 ,0.06,1.05,
 57 , 10 ,010201,10/7/2015,10/7/2015 8:56:38 PM ,10/7/2015 8:56:43 PM , 5 ,-0.11,0.93,
 58 , 10 ,010201,10/7/2015,10/7/2015 8:59:59 PM ,10/7/2015 9:00:07 PM , 8 ,0.03,0.97,
 59 , 10 ,010201,10/7/2015,10/7/2015 9:02:58 PM ,10/7/2015 9:03:08 PM , 10 ,-0.07,0.90,
 60 , 11 ,010201,10/7/2015,10/7/2015 9:09:14 PM ,10/7/2015 9:10:01 PM , 47 ,0.04,0.94,
 61 , 11 ,010201,10/7/2015,10/7/2015 9:12:06 PM ,10/7/2015 9:14:39 PM , 153 ,0.11,1.05,
 62 , 11 ,010201,10/7/2015,10/7/2015 9:15:15 PM ,10/7/2015 9:16:04 PM , 49 ,0.14,1.19,
 63 , 11 ,010201,10/7/2015,10/7/2015 9:16:55 PM ,10/7/2015 9:17:11 PM , 16 ,-0.07,1.13,
 64 , 11 ,010201,10/7/2015,10/7/2015 9:17:50 PM ,10/7/2015 9:17:55 PM , 5 ,-0.12,1.01,
 65 , 11 ,010201,10/7/2015,10/7/2015 9:18:49 PM ,10/7/2015 9:18:58 PM , 9 ,-0.07,0.94,
 66 , 11 ,010201,10/7/2015,10/7/2015 9:19:21 PM ,10/7/2015 9:19:26 PM , 5 ,0.03,0.98,
 67 , 11 ,010201,10/7/2015,10/7/2015 9:25:04 PM ,10/7/2015 9:25:09 PM , 5 ,-0.07,0.91,
 68 , 11 ,010201,10/7/2015,10/7/2015 9:29:57 PM ,10/7/2015 9:30:06 PM , 9 ,0.19,1.09,
 69 , 11 ,010201,10/7/2015,10/7/2015 9:32:00 PM ,10/7/2015 9:32:15 PM , 15 ,-0.05,1.04,
 70 , 11 ,010201,10/7/2015,10/7/2015 9:32:37 PM ,10/7/2015 9:32:55 PM , 18 ,-0.09,0.95,
 71 , 11 ,010201,10/7/2015,10/7/2015 9:34:38 PM ,10/7/2015 9:35:58 PM , 80 ,0.15,1.10,
 72 , 11 ,010201,10/7/2015,10/7/2015 9:36:11 PM ,10/7/2015 9:36:27 PM , 16 ,-0.14,0.97,
 73 , 11 ,010201,10/7/2015,10/7/2015 9:38:19 PM ,10/7/2015 9:38:40 PM , 21 ,0.10,1.06,
 74 , 11 ,010201,10/7/2015,10/7/2015 9:40:07 PM ,10/7/2015 9:40:29 PM , 22 ,-0.13,0.93,
 75 , 11 ,010201,10/7/2015,10/7/2015 9:40:54 PM ,10/7/2015 9:41:19 PM , 25 ,0.12,1.05,
 76 , 12 ,010201,10/7/2015,10/7/2015 9:48:26 PM ,10/7/2015 9:48:32 PM , 6 ,-0.07,0.98,
 77 , 12 ,010201,10/7/2015,10/7/2015 10:00:02 PM ,10/7/2015 10:00:18 PM , 16 ,0.13,1.11,
 78 , 12 ,010201,10/7/2015,10/7/2015 10:01:12 PM ,10/7/2015 10:01:25 PM , 13 ,-0.14,0.97,
 79 , 12 ,010201,10/7/2015,10/7/2015 10:08:34 PM ,10/7/2015 10:08:59 PM , 25 ,-0.14,0.83,
 80 , 12 ,010201,10/7/2015,10/7/2015 10:10:02 PM ,10/7/2015 10:10:16 PM , 14 ,0.22,1.05,
 81 , 12 ,010201,10/7/2015,10/7/2015 10:10:49 PM ,10/7/2015 10:10:58 PM , 9 ,-0.06,0.99,
 82 , 13 ,010201,10/7/2015,10/7/2015 10:24:44 PM ,10/7/2015 10:25:26 PM , 42 ,-0.19,0.80,
 83 , 13 ,010201,10/7/2015,10/7/2015 10:26:01 PM ,10/7/2015 10:26:16 PM , 15 ,0.04,0.84,
 84 , 13 ,010201,10/7/2015,10/7/2015 10:39:59 PM ,10/7/2015 10:40:32 PM , 33 ,0.09,0.93,
 85 , 14 ,010201,10/7/2015,10/7/2015 10:46:00 PM ,10/7/2015 10:49:24 PM , 204 ,0.17,1.10,
 86 , 14 ,010201,10/7/2015,10/7/2015 10:49:35 PM ,10/7/2015 10:51:25 PM , 110 ,-0.03,1.07,
 87 , 14 ,010201,10/7/2015,10/7/2015 10:56:52 PM ,10/7/2015 10:56:59 PM , 7 ,0.08,1.15,
 88 , 14 ,010201,10/7/2015,10/7/2015 10:57:33 PM ,10/7/2015 10:57:44 PM , 11 ,-0.20,0.95,
