Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:25 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0119
SUBJECT ID:4387
SUBJECT MASS:20.8 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 89 , 33 ,011901,10/8/2015,10/8/2015 9:16:36 AM ,10/8/2015 9:17:21 AM , 45 ,-0.05,1.86,
 90 , 33 ,011901,10/8/2015,10/8/2015 9:17:41 AM ,10/8/2015 9:19:00 AM , 79 ,0.04,1.90,
 91 , 34 ,011901,10/8/2015,10/8/2015 9:46:57 AM ,10/8/2015 9:47:09 AM , 12 ,-0.06,1.84,
 92 , 34 ,011901,10/8/2015,10/8/2015 9:47:20 AM ,10/8/2015 9:47:24 AM , 4 ,0.11,1.95,
 93 , 34 ,011901,10/8/2015,10/8/2015 9:53:23 AM ,10/8/2015 9:54:14 AM , 51 ,0.07,2.02,
 94 , 34 ,011901,10/8/2015,10/8/2015 9:54:34 AM ,10/8/2015 9:56:35 AM , 121 ,-0.12,1.91,
 95 , 36 ,011901,10/8/2015,10/8/2015 11:22:15 AM ,10/8/2015 11:22:32 AM , 17 ,-0.06,1.84,
 96 , 37 ,011901,10/8/2015,10/8/2015 11:27:55 AM ,10/8/2015 11:30:13 AM , 138 ,0.08,1.93,
 97 , 37 ,011901,10/8/2015,10/8/2015 11:45:11 AM ,10/8/2015 11:49:53 AM , 282 ,0.07,2.00,
 98 , 41 ,011901,10/8/2015,10/8/2015 2:05:17 PM ,10/8/2015 2:09:42 PM , 265 ,0.06,2.06,
 99 , 42 ,011901,10/8/2015,10/8/2015 2:14:50 PM ,10/8/2015 2:15:56 PM , 66 ,-0.04,2.02,
 100 , 42 ,011901,10/8/2015,10/8/2015 2:17:01 PM ,10/8/2015 2:20:44 PM , 223 ,0.06,2.08,
 101 , 42 ,011901,10/8/2015,10/8/2015 2:30:28 PM ,10/8/2015 2:30:41 PM , 13 ,-0.03,2.05,
 102 , 42 ,011901,10/8/2015,10/8/2015 2:39:36 PM ,10/8/2015 2:40:00 PM , 24 ,0.03,2.08,
 103 , 43 ,011901,10/8/2015,10/8/2015 2:42:06 PM ,10/8/2015 2:45:40 PM , 214 ,0.04,2.12,
 104 , 43 ,011901,10/8/2015,10/8/2015 2:56:06 PM ,10/8/2015 3:00:27 PM , 261 ,0.04,2.15,
 105 , 43 ,011901,10/8/2015,10/8/2015 3:04:13 PM ,10/8/2015 3:04:27 PM , 14 ,0.04,2.19,
 106 , 46 ,011901,10/8/2015,10/8/2015 4:53:44 PM ,10/8/2015 4:54:09 PM , 25 ,0.09,2.28,
 107 , 47 ,011901,10/8/2015,10/8/2015 5:01:07 PM ,10/8/2015 5:01:33 PM , 26 ,-0.10,2.18,
 108 , 47 ,011901,10/8/2015,10/8/2015 5:02:58 PM ,10/8/2015 5:03:05 PM , 7 ,0.13,2.31,
 109 , 47 ,011901,10/8/2015,10/8/2015 5:04:31 PM ,10/8/2015 5:04:56 PM , 25 ,-0.13,2.18,
 110 , 47 ,011901,10/8/2015,10/8/2015 5:05:07 PM ,10/8/2015 5:09:01 PM , 234 ,0.10,2.28,
 111 , 47 ,011901,10/8/2015,10/8/2015 5:09:27 PM ,10/8/2015 5:12:16 PM , 169 ,0.05,2.33,
 112 , 47 ,011901,10/8/2015,10/8/2015 5:14:45 PM ,10/8/2015 5:21:57 PM , 432 ,0.10,2.44,
 113 , 48 ,011901,10/8/2015,10/8/2015 5:37:27 PM ,10/8/2015 5:37:53 PM , 26 ,0.03,2.47,
 114 , 48 ,011901,10/8/2015,10/8/2015 5:38:25 PM ,10/8/2015 5:39:03 PM , 38 ,-0.09,2.38,
 115 , 48 ,011901,10/8/2015,10/8/2015 5:39:44 PM ,10/8/2015 5:39:57 PM , 13 ,0.06,2.44,
 116 , 48 ,011901,10/8/2015,10/8/2015 5:42:31 PM ,10/8/2015 5:50:46 PM , 495 ,0.15,2.60,
 117 , 48 ,011901,10/8/2015,10/8/2015 5:58:25 PM ,10/8/2015 6:00:03 PM , 98 ,0.05,2.64,
 118 , 49 ,011901,10/8/2015,10/8/2015 6:03:21 PM ,10/8/2015 6:10:41 PM , 440 ,0.20,2.84,
 119 , 49 ,011901,10/8/2015,10/8/2015 6:12:05 PM ,10/8/2015 6:12:31 PM , 26 ,-0.07,2.77,
 120 , 49 ,011901,10/8/2015,10/8/2015 6:18:24 PM ,10/8/2015 6:20:24 PM , 120 ,0.04,2.81,
 121 , 49 ,011901,10/8/2015,10/8/2015 6:20:41 PM ,10/8/2015 6:21:58 PM , 77 ,-0.06,2.75,
 122 , 49 ,011901,10/8/2015,10/8/2015 6:22:43 PM ,10/8/2015 6:30:23 PM , 460 ,0.33,3.09,
 123 , 50 ,011901,10/8/2015,10/8/2015 6:33:28 PM ,10/8/2015 6:33:48 PM , 20 ,-0.14,2.94,
 124 , 50 ,011901,10/8/2015,10/8/2015 6:34:49 PM ,10/8/2015 6:37:14 PM , 145 ,-0.05,2.89,
 125 , 50 ,011901,10/8/2015,10/8/2015 6:37:47 PM ,10/8/2015 6:41:09 PM , 202 ,0.11,3.00,
 126 , 50 ,011901,10/8/2015,10/8/2015 6:42:56 PM ,10/8/2015 6:43:38 PM , 42 ,0.03,3.03,
 127 , 50 ,011901,10/8/2015,10/8/2015 6:48:07 PM ,10/8/2015 6:56:43 PM , 516 ,0.13,3.17,
 128 , 50 ,011901,10/8/2015,10/8/2015 6:58:27 PM ,10/8/2015 6:58:46 PM , 19 ,0.08,3.25,
 129 , 50 ,011901,10/8/2015,10/8/2015 7:00:06 PM ,10/8/2015 7:03:57 PM , 231 ,-0.17,3.08,
 130 , 50 ,011901,10/8/2015,10/8/2015 7:04:42 PM ,10/8/2015 7:05:29 PM , 47 ,0.07,3.15,
 131 , 51 ,011901,10/8/2015,10/8/2015 7:06:35 PM ,10/8/2015 7:07:43 PM , 68 ,0.05,3.20,
 132 , 51 ,011901,10/8/2015,10/8/2015 7:08:43 PM ,10/8/2015 7:14:04 PM , 321 ,-0.16,3.05,
 133 , 51 ,011901,10/8/2015,10/8/2015 7:14:17 PM ,10/8/2015 7:24:29 PM , 612 ,0.35,3.39,
 134 , 51 ,011901,10/8/2015,10/8/2015 7:28:18 PM ,10/8/2015 7:35:37 PM , 439 ,0.18,3.58,
 135 , 52 ,011901,10/8/2015,10/8/2015 7:36:24 PM ,10/8/2015 7:42:45 PM , 381 ,-0.09,3.49,
 136 , 52 ,011901,10/8/2015,10/8/2015 7:43:20 PM ,10/8/2015 7:45:15 PM , 115 ,0.14,3.62,
 137 , 52 ,011901,10/8/2015,10/8/2015 7:46:08 PM ,10/8/2015 7:46:34 PM , 26 ,-0.18,3.45,
 138 , 52 ,011901,10/8/2015,10/8/2015 7:50:21 PM ,10/8/2015 7:51:36 PM , 75 ,0.16,3.60,
 139 , 52 ,011901,10/8/2015,10/8/2015 7:53:06 PM ,10/8/2015 7:57:39 PM , 273 ,0.05,3.65,
 140 , 52 ,011901,10/8/2015,10/8/2015 7:59:01 PM ,10/8/2015 7:59:26 PM , 25 ,-0.14,3.51,
 141 , 52 ,011901,10/8/2015,10/8/2015 8:02:24 PM ,10/8/2015 8:11:20 PM , 536 ,0.34,3.85,
 142 , 53 ,011901,10/8/2015,10/8/2015 8:17:14 PM ,10/8/2015 8:17:35 PM , 21 ,-0.06,3.79,
 143 , 53 ,011901,10/8/2015,10/8/2015 8:21:14 PM ,10/8/2015 8:26:59 PM , 345 ,0.20,3.99,
 144 , 53 ,011901,10/8/2015,10/8/2015 8:31:25 PM ,10/8/2015 8:32:16 PM , 51 ,-0.08,3.92,
 145 , 53 ,011901,10/8/2015,10/8/2015 8:41:33 PM ,10/8/2015 8:42:08 PM , 35 ,-0.09,3.83,
 146 , 53 ,011901,10/8/2015,10/8/2015 8:44:26 PM ,10/8/2015 8:44:36 PM , 10 ,0.07,3.90,
 147 , 54 ,011901,10/8/2015,10/8/2015 8:46:12 PM ,10/8/2015 8:47:53 PM , 101 ,0.10,4.00,
 148 , 54 ,011901,10/8/2015,10/8/2015 8:58:21 PM ,10/8/2015 9:08:36 PM , 615 ,0.22,4.22,
 149 , 54 ,011901,10/8/2015,10/8/2015 9:12:01 PM ,10/8/2015 9:13:01 PM , 60 ,0.03,4.25,
 150 , 55 ,011901,10/8/2015,10/8/2015 9:19:59 PM ,10/8/2015 9:20:17 PM , 18 ,-0.05,4.21,
 151 , 55 ,011901,10/8/2015,10/8/2015 9:21:16 PM ,10/8/2015 9:21:58 PM , 42 ,-0.06,4.15,
 152 , 55 ,011901,10/8/2015,10/8/2015 9:25:37 PM ,10/8/2015 9:29:55 PM , 258 ,0.76,4.91,
 153 , 55 ,011901,10/8/2015,10/8/2015 9:30:48 PM ,10/8/2015 9:32:09 PM , 81 ,-0.06,4.84,
 154 , 55 ,011901,10/8/2015,10/8/2015 9:35:51 PM ,10/8/2015 9:36:32 PM , 41 ,-0.04,4.80,
 155 , 55 ,011901,10/8/2015,10/8/2015 9:42:09 PM ,10/8/2015 9:46:05 PM , 236 ,0.03,4.83,
 156 , 55 ,011901,10/8/2015,10/8/2015 9:46:26 PM ,10/8/2015 9:47:04 PM , 38 ,0.07,4.91,
 157 , 55 ,011901,10/8/2015,10/8/2015 9:47:25 PM ,10/8/2015 9:48:35 PM , 70 ,-0.12,4.79,
 158 , 55 ,011901,10/8/2015,10/8/2015 9:50:14 PM ,10/8/2015 9:50:56 PM , 42 ,-0.09,4.70,
 159 , 56 ,011901,10/8/2015,10/8/2015 10:00:10 PM ,10/8/2015 10:03:03 PM , 173 ,0.25,4.95,
 160 , 56 ,011901,10/8/2015,10/8/2015 10:10:50 PM ,10/8/2015 10:13:14 PM , 144 ,-0.06,4.90,
 161 , 56 ,011901,10/8/2015,10/8/2015 10:17:20 PM ,10/8/2015 10:20:30 PM , 190 ,-0.03,4.86,
 162 , 57 ,011901,10/8/2015,10/8/2015 10:24:23 PM ,10/8/2015 10:25:50 PM , 87 ,-0.17,4.69,
 163 , 57 ,011901,10/8/2015,10/8/2015 10:26:07 PM ,10/8/2015 10:27:25 PM , 78 ,0.14,4.83,
 164 , 57 ,011901,10/8/2015,10/8/2015 10:28:24 PM ,10/8/2015 10:31:37 PM , 193 ,0.04,4.87,
 165 , 57 ,011901,10/8/2015,10/8/2015 10:35:03 PM ,10/8/2015 10:40:50 PM , 347 ,-0.03,4.84,
 166 , 58 ,011901,10/8/2015,10/8/2015 11:07:40 PM ,10/8/2015 11:08:01 PM , 21 ,0.03,4.87,
 167 , 58 ,011901,10/8/2015,10/8/2015 11:21:38 PM ,10/8/2015 11:23:11 PM , 93 ,-0.11,4.77,
 168 , 60 ,011901,10/9/2015,10/9/2015 12:17:59 AM ,10/9/2015 12:19:05 AM , 66 ,0.13,4.89,
 169 , 60 ,011901,10/9/2015,10/9/2015 12:30:39 AM ,10/9/2015 12:35:04 AM , 265 ,-0.14,4.75,
 170 , 61 ,011901,10/9/2015,10/9/2015 12:45:24 AM ,10/9/2015 12:46:54 AM , 90 ,0.12,4.87,
 171 , 61 ,011901,10/9/2015,10/9/2015 12:58:54 AM ,10/9/2015 1:02:28 AM , 214 ,-0.09,4.78,
 172 , 62 ,011901,10/9/2015,10/9/2015 1:19:57 AM ,10/9/2015 1:20:31 AM , 34 ,-0.05,4.72,
 173 , 62 ,011901,10/9/2015,10/9/2015 1:21:55 AM ,10/9/2015 1:23:40 AM , 105 ,0.08,4.80,
 174 , 62 ,011901,10/9/2015,10/9/2015 1:24:51 AM ,10/9/2015 1:26:52 AM , 121 ,-0.31,4.49,
 175 , 62 ,011901,10/9/2015,10/9/2015 1:29:13 AM ,10/9/2015 1:31:26 AM , 133 ,0.22,4.71,
 176 , 62 ,011901,10/9/2015,10/9/2015 1:31:49 AM ,10/9/2015 1:40:40 AM , 531 ,0.15,4.87,
 177 , 63 ,011901,10/9/2015,10/9/2015 1:52:21 AM ,10/9/2015 1:55:35 AM , 194 ,-0.08,4.79,
 178 , 63 ,011901,10/9/2015,10/9/2015 1:57:06 AM ,10/9/2015 2:05:25 AM , 499 ,0.17,4.97,
 179 , 63 ,011901,10/9/2015,10/9/2015 2:11:58 AM ,10/9/2015 2:12:47 AM , 49 ,-0.05,4.91,
 180 , 64 ,011901,10/9/2015,10/9/2015 2:17:53 AM ,10/9/2015 2:19:56 AM , 123 ,0.12,5.03,
 181 , 64 ,011901,10/9/2015,10/9/2015 2:25:39 AM ,10/9/2015 2:26:13 AM , 34 ,-0.04,4.99,
 182 , 64 ,011901,10/9/2015,10/9/2015 2:40:46 AM ,10/9/2015 2:40:57 AM , 11 ,0.07,5.07,
 183 , 64 ,011901,10/9/2015,10/9/2015 2:41:09 AM ,10/9/2015 2:41:58 AM , 49 ,-0.09,4.97,
 184 , 66 ,011901,10/9/2015,10/9/2015 3:23:47 AM ,10/9/2015 3:24:04 AM , 17 ,-0.04,4.93,
 185 , 66 ,011901,10/9/2015,10/9/2015 3:39:52 AM ,10/9/2015 3:40:57 AM , 65 ,0.04,4.98,
 186 , 67 ,011901,10/9/2015,10/9/2015 3:59:23 AM ,10/9/2015 4:00:04 AM , 41 ,-0.08,4.90,
 187 , 67 ,011901,10/9/2015,10/9/2015 4:05:08 AM ,10/9/2015 4:07:00 AM , 112 ,0.13,5.02,
 188 , 67 ,011901,10/9/2015,10/9/2015 4:07:27 AM ,10/9/2015 4:08:37 AM , 70 ,0.05,5.08,
 189 , 67 ,011901,10/9/2015,10/9/2015 4:09:37 AM ,10/9/2015 4:10:30 AM , 53 ,0.07,5.14,
 190 , 67 ,011901,10/9/2015,10/9/2015 4:18:39 AM ,10/9/2015 4:19:11 AM , 32 ,-0.04,5.10,
 191 , 69 ,011901,10/9/2015,10/9/2015 5:02:26 AM ,10/9/2015 5:02:36 AM , 10 ,-0.12,4.98,
 192 , 70 ,011901,10/9/2015,10/9/2015 5:34:46 AM ,10/9/2015 5:34:53 AM , 7 ,-0.14,4.84,
 193 , 70 ,011901,10/9/2015,10/9/2015 5:37:07 AM ,10/9/2015 5:37:15 AM , 8 ,0.20,5.04,
 194 , 70 ,011901,10/9/2015,10/9/2015 5:44:08 AM ,10/9/2015 5:45:38 AM , 90 ,-0.08,4.95,
 195 , 70 ,011901,10/9/2015,10/9/2015 5:46:11 AM ,10/9/2015 5:46:43 AM , 32 ,0.12,5.07,
 196 , 70 ,011901,10/9/2015,10/9/2015 5:48:07 AM ,10/9/2015 5:49:41 AM , 94 ,-0.10,4.97,
 197 , 72 ,011901,10/9/2015,10/9/2015 6:51:42 AM ,10/9/2015 6:53:24 AM , 102 ,0.05,5.02,
 198 , 72 ,011901,10/9/2015,10/9/2015 7:00:05 AM ,10/9/2015 7:00:11 AM , 6 ,-0.05,4.97,
 199 , 72 ,011901,10/9/2015,10/9/2015 7:06:00 AM ,10/9/2015 7:07:02 AM , 62 ,-0.07,4.90,
 200 , 73 ,011901,10/9/2015,10/9/2015 7:25:03 AM ,10/9/2015 7:25:54 AM , 51 ,0.10,5.00,
 201 , 73 ,011901,10/9/2015,10/9/2015 7:41:50 AM ,10/9/2015 7:43:24 AM , 94 ,-0.09,4.91,
 202 , 74 ,011901,10/9/2015,10/9/2015 7:48:37 AM ,10/9/2015 7:48:54 AM , 17 ,0.03,4.94,
 203 , 74 ,011901,10/9/2015,10/9/2015 8:05:50 AM ,10/9/2015 8:07:30 AM , 100 ,0.07,5.01,
