Oxymax Feeding Bouts CSV File 

CSV FILE CREATION:10/12/2015 10:23:17 AM
DATA FILENAME:C:\Users\Clams\Desktop\Data\BridgesLab\2015-10-07 mTSC-HFD cont & C57BL6J-Rapa2\2015-10-07-2.BDTA

GROUP/CAGE:0106
SUBJECT ID:4392
SUBJECT MASS:19.6 grams



:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
COUNT,INTERVAL,CHANNEL,DATE,START,END,DURATION,WEIGHT,ACCUM,
#,#,#,,,,seconds,grams,grams,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 1 , 23 ,010601,10/8/2015,10/8/2015 12:55:37 AM ,10/8/2015 4:12:30 AM , 11813 ,0.22,0.22,
 2 , 26 ,010601,10/8/2015,10/8/2015 4:12:53 AM ,10/8/2015 5:31:40 AM , 4727 ,0.28,0.49,
 3 , 88 ,010601,10/9/2015,10/8/2015 5:31:53 AM ,10/9/2015 3:42:53 PM , 123060 ,225.23,225.72,
 4 , 89 ,010601,10/9/2015,10/9/2015 3:44:13 PM ,10/9/2015 4:03:33 PM , 1160 ,-0.25,225.48,
 5 , 114 ,010601,10/10/2015,10/9/2015 4:03:56 PM ,10/10/2015 5:48:13 AM , 49457 ,-167.03,58.45,
 6 , 114 ,010601,10/10/2015,10/10/2015 5:48:48 AM ,10/10/2015 6:01:39 AM , 771 ,-0.30,58.14,
 7 , 115 ,010601,10/10/2015,10/10/2015 6:01:51 AM ,10/10/2015 6:17:11 AM , 920 ,2.83,60.98,
 8 , 115 ,010601,10/10/2015,10/10/2015 6:18:01 AM ,10/10/2015 6:20:07 AM , 126 ,0.10,61.08,
 9 , 116 ,010601,10/10/2015,10/10/2015 6:40:28 AM ,10/10/2015 7:17:46 AM , 2238 ,-0.19,60.89,
 10 , 118 ,010601,10/10/2015,10/10/2015 7:18:04 AM ,10/10/2015 8:03:32 AM , 2728 ,0.16,61.05,
 11 , 144 ,010601,10/10/2015,10/10/2015 8:03:51 AM ,10/10/2015 10:31:34 PM , 52063 ,3.82,64.86,
 12 , 145 ,010601,10/10/2015,10/10/2015 10:32:01 PM ,10/10/2015 11:10:53 PM , 2332 ,0.09,64.96,
 13 , 149 ,010601,10/11/2015,10/10/2015 11:11:05 PM ,10/11/2015 1:03:46 AM , 6761 ,0.08,65.03,
 14 , 149 ,010601,10/11/2015,10/11/2015 1:05:14 AM ,10/11/2015 1:27:08 AM , 1314 ,0.03,65.07,
 15 , 150 ,010601,10/11/2015,10/11/2015 1:27:57 AM ,10/11/2015 1:54:15 AM , 1578 ,0.05,65.12,
 16 , 150 ,010601,10/11/2015,10/11/2015 1:56:26 AM ,10/11/2015 1:57:42 AM , 76 ,-0.21,64.91,
 17 , 151 ,010601,10/11/2015,10/11/2015 1:57:59 AM ,10/11/2015 2:05:02 AM , 423 ,0.09,65.00,
 18 , 153 ,010601,10/11/2015,10/11/2015 2:07:37 AM ,10/11/2015 3:07:18 AM , 3581 ,0.06,65.06,
 19 , 153 ,010601,10/11/2015,10/11/2015 3:08:02 AM ,10/11/2015 3:16:43 AM , 521 ,0.10,65.16,
 20 , 154 ,010601,10/11/2015,10/11/2015 3:17:58 AM ,10/11/2015 3:48:24 AM , 1826 ,-0.14,65.02,
 21 , 155 ,010601,10/11/2015,10/11/2015 3:49:36 AM ,10/11/2015 4:40:09 AM , 3033 ,-0.13,64.89,
 22 , 156 ,010601,10/11/2015,10/11/2015 4:40:27 AM ,10/11/2015 5:14:06 AM , 2019 ,0.23,65.12,
 23 , 158 ,010601,10/11/2015,10/11/2015 5:14:27 AM ,10/11/2015 6:03:18 AM , 2931 ,0.17,65.29,
 24 , 189 ,010601,10/11/2015,10/11/2015 6:03:29 AM ,10/11/2015 11:02:21 PM , 61132 ,1.05,66.34,
 25 , 204 ,010601,10/12/2015,10/11/2015 11:03:16 PM ,10/12/2015 7:29:14 AM , 30358 ,-0.24,66.10,
 26 , 205 ,010601,10/12/2015,10/12/2015 7:30:30 AM ,10/12/2015 8:05:19 AM , 2089 ,0.11,66.21,
 27 , 205 ,010601,10/12/2015,10/12/2015 8:06:08 AM ,10/12/2015 8:12:11 AM , 363 ,0.06,66.27,
 28 , 206 ,010601,10/12/2015,10/12/2015 8:12:36 AM ,10/12/2015 8:18:31 AM , 355 ,0.05,66.33,
 29 , 207 ,010601,10/12/2015,10/12/2015 8:19:36 AM ,10/12/2015 8:47:49 AM , 1693 ,-0.10,66.23,
 30 , 207 ,010601,10/12/2015,10/12/2015 8:48:16 AM ,10/12/2015 8:49:12 AM , 56 ,0.04,66.27,
 31 , 207 ,010601,10/12/2015,10/12/2015 8:49:27 AM ,10/12/2015 9:16:59 AM , 1652 ,-0.04,66.23,
 32 , 209 ,010601,10/12/2015,10/12/2015 9:17:29 AM ,10/12/2015 10:09:53 AM , 3144 ,-0.05,66.18,
