"","Subject","Interval","Date.Time","Light.Dark","Volume.O2","RER","Heat","Feed.Weight.1","X.Ambulatory","Y.Ambulatory","Treatment","Fat","Lean","Total.Weight","VO2","Percent.Fat.Mass","Total.Activity","Time","Time.Interval"
"1","2774",21,2015-05-07 01:29:06,"Dark",2811.284,0.7466887,0.4698856,0.1237081,46,32,"Control Diet",11.67,26.76,38.43,108.03764412,30.3669008587041,46,6,"(6,6.06]"
"2","2774",22,2015-05-07 01:54:06,"Dark",2813.779,0.7411439,0.469624,0.1951243,1,5,"Control Diet",11.67,26.76,38.43,108.13352697,30.3669008587041,1,6,"(6,6.06]"
"3","2774",23,2015-05-07 02:20:06,"Dark",2772.484,0.7135419,0.4594039,0,7,13,"Control Diet",11.67,26.76,38.43,106.54656012,30.3669008587041,7,6,"(6,6.06]"
"4","2774",24,2015-05-07 02:45:06,"Dark",3296.421,0.823572,0.5619948,0.175822,231,190,"Control Diet",11.67,26.76,38.43,126.68145903,30.3669008587041,231,6,"(6,6.06]"
"5","2774",25,2015-05-07 03:11:06,"Dark",2733.705,0.8077646,0.4641801,-0.1440532,1,3,"Control Diet",11.67,26.76,38.43,105.05628315,30.3669008587041,1,6,"(6,6.06]"
"6","2774",26,2015-05-07 03:36:06,"Dark",2908.36,0.8040326,0.4933641,0.1420897,77,77,"Control Diet",11.67,26.76,38.43,111.7682748,30.3669008587041,77,6,"(6,6.06]"
"7","2774",27,2015-05-07 04:02:06,"Dark",2791.625,0.8988029,0.4850674,0.1552582,63,57,"Control Diet",11.67,26.76,38.43,107.28214875,30.3669008587041,63,6,"(6,6.06]"
"8","2774",28,2015-05-07 04:27:06,"Dark",2531.128,0.8828468,0.4380475,0,0,6,"Control Diet",11.67,26.76,38.43,97.27124904,30.3669008587041,0,6,"(6,6.06]"
"9","2774",29,2015-05-07 04:53:06,"Dark",3139.596,0.9267653,0.5493482,0.3095961,229,133,"Control Diet",11.67,26.76,38.43,120.65467428,30.3669008587041,229,6,"(6,6.06]"
"10","2774",30,2015-05-07 05:18:06,"Dark",3610.971,0.9313643,0.6325489,0.02532458,1005,529,"Control Diet",11.67,26.76,38.43,138.76961553,30.3669008587041,1005,6,"(6,6.06]"
"11","2774",31,2015-05-07 05:44:06,"Dark",3509.564,0.9153783,0.6123451,0.1542056,2075,1004,"Control Diet",11.67,26.76,38.43,134.87254452,30.3669008587041,2075,6,"(6,6.06]"
"12","2774",32,2015-05-07 06:09:06,"Dark",3733.423,0.896169,0.6482848,0.2811584,2535,1211,"Control Diet",11.67,26.76,38.43,143.47544589,30.3669008587041,2535,6,"(6,6.06]"
"13","2774",33,2015-05-07 06:35:06,"Dark",3441.494,0.890142,0.5966912,-0.0639801,2445,1394,"Control Diet",11.67,26.76,38.43,132.25661442,30.3669008587041,2445,6,"(6,6.06]"
"14","2774",34,2015-05-07 07:00:06,"Light",2728.43,0.886113,0.4725811,0.1966045,50,40,"Control Diet",11.67,26.76,38.43,104.8535649,30.3669008587041,50,6,"(6,6.06]"
"15","2774",35,2015-05-07 07:26:06,"Light",2921.431,0.883136,0.5056317,0.03113294,226,201,"Control Diet",11.67,26.76,38.43,112.27059333,30.3669008587041,226,6,"(6,6.06]"
"16","2774",36,2015-05-07 07:51:06,"Light",2436.558,0.859122,0.4191669,-0.0756886,0,1,"Control Diet",11.67,26.76,38.43,93.63692394,30.3669008587041,0,6,"(6,6.06]"
"17","2774",37,2015-05-07 08:17:06,"Light",2503.141,0.8516406,0.4298069,0,3,7,"Control Diet",11.67,26.76,38.43,96.19570863,30.3669008587041,3,6,"(6,6.06]"
"18","2774",38,2015-05-07 08:42:06,"Light",2537.355,0.8385599,0.4342382,0.07221484,47,43,"Control Diet",11.67,26.76,38.43,97.51055265,30.3669008587041,47,6,"(6,6.06]"
"19","2774",39,2015-05-07 09:08:06,"Light",2496.965,0.857425,0.4293745,0,1,3,"Control Diet",11.67,26.76,38.43,95.95836495,30.3669008587041,1,6,"(6,6.06]"
"20","2774",40,2015-05-07 09:33:06,"Light",2104.916,0.9062247,0.3664256,0.09579468,43,54,"Control Diet",11.67,26.76,38.43,80.89192188,30.3669008587041,43,6,"(6,6.06]"
"21","2774",41,2015-05-07 09:59:06,"Light",2421.865,0.9001667,0.4209623,0,4,1,"Control Diet",11.67,26.76,38.43,93.07227195,30.3669008587041,4,6,"(6,6.06]"
"22","2774",42,2015-05-07 10:24:06,"Light",2390.011,0.8458335,0.4097781,0,8,14,"Control Diet",11.67,26.76,38.43,91.84812273,30.3669008587041,8,6,"(6,6.06]"
"23","2774",43,2015-05-07 10:50:06,"Light",2440.027,0.7872266,0.4121344,0,3,2,"Control Diet",11.67,26.76,38.43,93.77023761,30.3669008587041,3,6,"(6,6.06]"
"24","2774",44,2015-05-07 11:15:06,"Light",2393.058,0.7946959,0.4049784,0,4,4,"Control Diet",11.67,26.76,38.43,91.96521894,30.3669008587041,4,6,"(6,6.06]"
"25","2774",45,2015-05-07 11:41:06,"Light",3002.336,0.8809683,0.5193515,0.4808044,504,354,"Control Diet",11.67,26.76,38.43,115.37977248,30.3669008587041,504,6,"(6,6.06]"
"26","2774",46,2015-05-07 12:06:06,"Light",2408.34,0.8491777,0.413271,-0.1638741,75,64,"Control Diet",11.67,26.76,38.43,92.5525062,30.3669008587041,75,6,"(6,6.06]"
"27","2774",47,2015-05-07 12:32:06,"Light",2372.802,0.7726283,0.3992733,0,0,0,"Control Diet",11.67,26.76,38.43,91.18678086,30.3669008587041,0,6,"(6,6.06]"
"28","2774",48,2015-05-07 12:57:06,"Light",2339.398,0.7754325,0.3939377,0,5,13,"Control Diet",11.67,26.76,38.43,89.90306514,30.3669008587041,5,6,"(6,6.06]"
"29","2774",50,2015-05-07 13:48:06,"Light",2784.127,0.8621135,0.4793223,0.09553027,106,76,"Control Diet",11.67,26.76,38.43,106.99400061,30.3669008587041,106,6,"(6,6.06]"
"30","2774",51,2015-05-07 14:14:06,"Light",2389.76,0.8538586,0.4105691,0,49,21,"Control Diet",11.67,26.76,38.43,91.8384768,30.3669008587041,49,6,"(6,6.06]"
"31","2774",52,2015-05-07 14:39:06,"Light",2211.827,0.8461863,0.3792616,0.09445691,5,3,"Control Diet",11.67,26.76,38.43,85.00051161,30.3669008587041,5,6,"(6,6.06]"
"32","2774",53,2015-05-07 15:05:06,"Light",2367.049,0.8111509,0.4022708,0.088557,8,10,"Control Diet",11.67,26.76,38.43,90.96569307,30.3669008587041,8,6,"(6,6.06]"
"33","2774",54,2015-05-07 15:30:06,"Light",2775.345,0.9005589,0.4824506,0,103,141,"Control Diet",11.67,26.76,38.43,106.65650835,30.3669008587041,103,6,"(6,6.06]"
"34","2774",55,2015-05-07 15:56:06,"Light",2246.953,0.8127534,0.3820176,0.2292836,6,8,"Control Diet",11.67,26.76,38.43,86.35040379,30.3669008587041,6,6,"(6,6.06]"
"35","2774",56,2015-05-07 16:21:06,"Light",2242.598,0.8023076,0.3802584,0,5,21,"Control Diet",11.67,26.76,38.43,86.18304114,30.3669008587041,5,6,"(6,6.06]"
"36","2774",59,2015-05-07 17:38:06,"Light",2100.9,0.7823458,0.354408,-0.149231,24,5,"Control Diet",11.67,26.76,38.43,80.737587,30.3669008587041,24,6,"(6,6.06]"
"37","2774",60,2015-05-07 18:03:06,"Light",2768.044,0.8423788,0.4741777,0.007761478,270,100,"Control Diet",11.67,26.76,38.43,106.37593092,30.3669008587041,270,6,"(6,6.06]"
"38","2774",61,2015-05-07 18:29:06,"Light",2487.199,0.814049,0.4230033,0,9,7,"Control Diet",11.67,26.76,38.43,95.58305757,30.3669008587041,9,6,"(6,6.06]"
"39","2774",62,2015-05-07 18:54:06,"Light",3092.191,0.8425891,0.5297337,0.1290641,189,117,"Control Diet",11.67,26.76,38.43,118.83290013,30.3669008587041,189,6,"(6,6.06]"
"40","2774",63,2015-05-07 19:20:06,"Dark",3288.328,0.9216265,0.5746375,-0.4821217,644,473,"Control Diet",11.67,26.76,38.43,126.37044504,30.3669008587041,644,6,"(6,6.06]"
"41","2774",64,2015-05-07 19:45:06,"Dark",3384.277,0.959166,0.5969298,0.7599237,640,295,"Control Diet",11.67,26.76,38.43,130.05776511,30.3669008587041,640,6,"(6,6.06]"
"42","2774",65,2015-05-07 20:11:06,"Dark",2931.771,0.9540086,0.5164576,0.1316733,679,333,"Control Diet",11.67,26.76,38.43,112.66795953,30.3669008587041,679,6,"(6,6.06]"
"43","2774",66,2015-05-07 20:36:06,"Dark",3366.286,0.9647249,0.5945703,-0.1113539,582,360,"Control Diet",11.67,26.76,38.43,129.36637098,30.3669008587041,582,6,"(6,6.06]"
"44","2774",67,2015-05-07 21:02:06,"Dark",3612.348,0.9338552,0.6331815,0.2227626,1907,968,"Control Diet",11.67,26.76,38.43,138.82253364,30.3669008587041,1907,6,"(6,6.06]"
"45","2774",68,2015-05-07 21:27:06,"Dark",3881.424,0.9486309,0.6828399,0.2860656,2757,1661,"Control Diet",11.67,26.76,38.43,149.16312432,30.3669008587041,2757,6,"(6,6.06]"
"46","2774",69,2015-05-07 21:53:06,"Dark",3759.029,0.943441,0.660459,-0.08693504,1848,951,"Control Diet",11.67,26.76,38.43,144.45948447,30.3669008587041,1848,6,"(6,6.06]"
"47","2774",70,2015-05-07 22:18:06,"Dark",3653.221,0.9390994,0.6411789,0.2460794,2112,1009,"Control Diet",11.67,26.76,38.43,140.39328303,30.3669008587041,2112,6,"(6,6.06]"
"48","2774",71,2015-05-07 22:44:06,"Dark",3320.182,0.9403679,0.5829101,-0.3023524,977,619,"Control Diet",11.67,26.76,38.43,127.59459426,30.3669008587041,977,6,"(6,6.06]"
"49","2774",72,2015-05-07 23:09:06,"Dark",2727.858,0.9359524,0.4783945,-0.2636819,44,50,"Control Diet",11.67,26.76,38.43,104.83158294,30.3669008587041,44,6,"(6,6.06]"
"50","2774",73,2015-05-07 23:35:06,"Dark",2606.354,0.8884069,0.4516968,-0.1071668,103,69,"Control Diet",11.67,26.76,38.43,100.16218422,30.3669008587041,103,6,"(6,6.06]"
"51","2774",74,2015-05-08 00:00:06,"Dark",2709.104,0.8992969,0.4707869,0.03012609,58,73,"Control Diet",11.67,26.76,38.43,104.11086672,30.3669008587041,58,6,"(6,6.06]"
"52","2774",75,2015-05-08 00:26:06,"Dark",2799.324,0.9090123,0.487648,0.2084608,269,254,"Control Diet",11.67,26.76,38.43,107.57802132,30.3669008587041,269,6,"(6,6.06]"
"53","2774",76,2015-05-08 00:51:06,"Dark",3505.315,0.9512184,0.6170673,0.03594923,1087,609,"Control Diet",11.67,26.76,38.43,134.70925545,30.3669008587041,1087,6,"(6,6.06]"
"54","2774",77,2015-05-08 01:17:06,"Dark",3561.597,0.954949,0.6275529,0.05957079,1730,1076,"Control Diet",11.67,26.76,38.43,136.87217271,30.3669008587041,1730,6,"(6,6.06]"
"55","2774",78,2015-05-08 01:42:06,"Dark",3322.852,0.9398839,0.5833089,0.1250916,521,571,"Control Diet",11.67,26.76,38.43,127.69720236,30.3669008587041,521,6,"(6,6.06]"
"56","2774",79,2015-05-08 02:08:06,"Dark",2579.234,0.9425076,0.4530652,0,12,20,"Control Diet",11.67,26.76,38.43,99.11996262,30.3669008587041,12,6,"(6,6.06]"
"57","2778",21,2015-05-07 01:30:06,"Dark",2386.79,0.764715,0.3780971,-0.01485693,27,14,"Control Diet",8.96,29.06,38.02,90.7457558,23.5665439242504,27,6,"(6,6.06]"
"58","2778",22,2015-05-07 01:55:06,"Dark",2576.014,0.8684139,0.4190317,-0.07897943,67,206,"Control Diet",8.96,29.06,38.02,97.94005228,23.5665439242504,67,6,"(6,6.06]"
"59","2778",23,2015-05-07 02:21:06,"Dark",2312.015,0.8200061,0.3714963,-0.275706,2,4,"Control Diet",8.96,29.06,38.02,87.9028103,23.5665439242504,2,6,"(6,6.06]"
"60","2778",24,2015-05-07 02:46:06,"Dark",2255.097,0.8165151,0.3620278,0.2295583,15,3,"Control Diet",8.96,29.06,38.02,85.73878794,23.5665439242504,15,6,"(6,6.06]"
"61","2778",25,2015-05-07 03:12:06,"Dark",2899.172,0.8803849,0.4730226,-0.01103204,112,262,"Control Diet",8.96,29.06,38.02,110.22651944,23.5665439242504,112,6,"(6,6.06]"
"62","2778",26,2015-05-07 03:37:06,"Dark",2373.019,0.8374732,0.382999,-0.188792,5,13,"Control Diet",8.96,29.06,38.02,90.22218238,23.5665439242504,5,6,"(6,6.06]"
"63","2778",27,2015-05-07 04:03:06,"Dark",2162.963,0.8236284,0.3478679,-0.02693158,3,4,"Control Diet",8.96,29.06,38.02,82.23585326,23.5665439242504,3,6,"(6,6.06]"
"64","2778",28,2015-05-07 04:28:06,"Dark",2317.152,0.800514,0.3704687,-0.5366926,3,7,"Control Diet",8.96,29.06,38.02,88.09811904,23.5665439242504,3,6,"(6,6.06]"
"65","2778",29,2015-05-07 04:54:06,"Dark",3034.148,0.885152,0.4956384,0.4374694,160,116,"Control Diet",8.96,29.06,38.02,115.35830696,23.5665439242504,160,6,"(6,6.06]"
"66","2778",30,2015-05-07 05:19:06,"Dark",3209.003,0.893594,0.525313,-0.2642567,2291,1173,"Control Diet",8.96,29.06,38.02,122.00629406,23.5665439242504,2291,6,"(6,6.06]"
"67","2778",31,2015-05-07 05:45:06,"Dark",3289.684,0.9355443,0.5441821,0.253535,397,305,"Control Diet",8.96,29.06,38.02,125.07378568,23.5665439242504,397,6,"(6,6.06]"
"68","2778",32,2015-05-07 06:10:06,"Dark",2643.565,0.8968663,0.4331058,-0.4275004,31,95,"Control Diet",8.96,29.06,38.02,100.5083413,23.5665439242504,31,6,"(6,6.06]"
"69","2778",33,2015-05-07 06:36:06,"Dark",2544.71,0.9102469,0.4183069,-0.06560266,7,9,"Control Diet",8.96,29.06,38.02,96.7498742,23.5665439242504,7,6,"(6,6.06]"
"70","2778",34,2015-05-07 07:01:06,"Light",3446.69,0.9504041,0.5722553,0.2835491,1388,862,"Control Diet",8.96,29.06,38.02,131.0431538,23.5665439242504,1388,6,"(6,6.06]"
"71","2778",35,2015-05-07 07:27:06,"Light",3540.415,0.9278601,0.5845421,-0.1941326,3507,2525,"Control Diet",8.96,29.06,38.02,134.6065783,23.5665439242504,3507,6,"(6,6.06]"
"72","2778",36,2015-05-07 07:52:06,"Light",3483.898,0.9253888,0.5748575,-0.429652,1757,1512,"Control Diet",8.96,29.06,38.02,132.45780196,23.5665439242504,1757,6,"(6,6.06]"
"73","2778",37,2015-05-07 08:18:06,"Light",2962.066,0.9236271,0.488539,-0.11647,764,393,"Control Diet",8.96,29.06,38.02,112.61774932,23.5665439242504,764,6,"(6,6.06]"
"74","2778",38,2015-05-07 08:43:06,"Light",2380.718,0.8908868,0.3894584,0.5508325,11,82,"Control Diet",8.96,29.06,38.02,90.51489836,23.5665439242504,11,6,"(6,6.06]"
"75","2778",39,2015-05-07 09:09:06,"Light",2403.287,0.9222295,0.3962408,-0.4632926,2,12,"Control Diet",8.96,29.06,38.02,91.37297174,23.5665439242504,2,6,"(6,6.06]"
"76","2778",40,2015-05-07 09:34:06,"Light",2186.04,0.9356639,0.3616271,-0.131429,0,0,"Control Diet",8.96,29.06,38.02,83.1132408,23.5665439242504,0,6,"(6,6.06]"
"77","2778",41,2015-05-07 10:00:06,"Light",2821.088,0.9506404,0.4684138,0.5043541,154,127,"Control Diet",8.96,29.06,38.02,107.25776576,23.5665439242504,154,6,"(6,6.06]"
"78","2778",42,2015-05-07 10:25:06,"Light",2206.422,0.9539775,0.3666566,1.021922,101,112,"Control Diet",8.96,29.06,38.02,83.88816444,23.5665439242504,101,6,"(6,6.06]"
"79","2778",43,2015-05-07 10:51:06,"Light",2262.371,0.8781983,0.3689206,-0.08584082,1,5,"Control Diet",8.96,29.06,38.02,86.01534542,23.5665439242504,1,6,"(6,6.06]"
"80","2778",44,2015-05-07 11:16:06,"Light",2309.831,0.8519773,0.3741751,-0.5068616,0,8,"Control Diet",8.96,29.06,38.02,87.81977462,23.5665439242504,0,6,"(6,6.06]"
"81","2778",45,2015-05-07 11:42:06,"Light",2870.077,0.8820746,0.4684744,-0.585485,126,169,"Control Diet",8.96,29.06,38.02,109.12032754,23.5665439242504,126,6,"(6,6.06]"
"82","2778",46,2015-05-07 12:07:06,"Light",2246.969,0.9001466,0.3684322,0.07364917,3,2,"Control Diet",8.96,29.06,38.02,85.42976138,23.5665439242504,3,6,"(6,6.06]"
"83","2778",47,2015-05-07 12:33:06,"Light",2303.229,0.8631554,0.3741617,0.269949,5,14,"Control Diet",8.96,29.06,38.02,87.56876658,23.5665439242504,5,6,"(6,6.06]"
"84","2778",48,2015-05-07 12:58:06,"Light",2679.769,0.8828934,0.4375011,-0.08279896,111,107,"Control Diet",8.96,29.06,38.02,101.88481738,23.5665439242504,111,6,"(6,6.06]"
"85","2778",50,2015-05-07 13:49:06,"Light",2287.358,0.8348451,0.3689269,0.3457229,6,3,"Control Diet",8.96,29.06,38.02,86.96535116,23.5665439242504,6,6,"(6,6.06]"
"86","2778",51,2015-05-07 14:15:06,"Light",2412.407,0.7910156,0.3847582,0.4655099,24,26,"Control Diet",8.96,29.06,38.02,91.71971414,23.5665439242504,24,6,"(6,6.06]"
"87","2778",52,2015-05-07 14:40:06,"Light",2359.316,0.7870327,0.3759051,0.3492429,6,9,"Control Diet",8.96,29.06,38.02,89.70119432,23.5665439242504,6,6,"(6,6.06]"
"88","2778",53,2015-05-07 15:06:06,"Light",3070.508,0.8969038,0.5030583,0.5841882,127,200,"Control Diet",8.96,29.06,38.02,116.74071416,23.5665439242504,127,6,"(6,6.06]"
"89","2778",54,2015-05-07 15:31:06,"Light",2292.567,0.8462367,0.3708385,-0.6345923,147,106,"Control Diet",8.96,29.06,38.02,87.16339734,23.5665439242504,147,6,"(6,6.06]"
"90","2778",55,2015-05-07 15:57:06,"Light",2303.627,0.8331875,0.3713943,-0.4206903,2,11,"Control Diet",8.96,29.06,38.02,87.58389854,23.5665439242504,2,6,"(6,6.06]"
"91","2778",56,2015-05-07 16:22:06,"Light",2262.016,0.8246521,0.3638936,0.05674195,2,23,"Control Diet",8.96,29.06,38.02,86.00184832,23.5665439242504,2,6,"(6,6.06]"
"92","2778",59,2015-05-07 17:39:06,"Light",2407.989,0.8052056,0.3854553,-0.1892545,23,22,"Control Diet",8.96,29.06,38.02,91.55174178,23.5665439242504,23,6,"(6,6.06]"
"93","2778",60,2015-05-07 18:04:06,"Light",2819.249,0.9034171,0.4626465,0.6057692,270,243,"Control Diet",8.96,29.06,38.02,107.18784698,23.5665439242504,270,6,"(6,6.06]"
"94","2778",61,2015-05-07 18:30:06,"Light",2400.216,0.8963273,0.3931839,0.1069944,3,2,"Control Diet",8.96,29.06,38.02,91.25621232,23.5665439242504,3,6,"(6,6.06]"
"95","2778",62,2015-05-07 18:55:06,"Light",2312.834,0.9213985,0.3812486,0.1292267,25,9,"Control Diet",8.96,29.06,38.02,87.93394868,23.5665439242504,25,6,"(6,6.06]"
"96","2778",63,2015-05-07 19:21:06,"Dark",3142.941,0.9435457,0.5209394,0.4690804,194,190,"Control Diet",8.96,29.06,38.02,119.49461682,23.5665439242504,194,6,"(6,6.06]"
"97","2778",64,2015-05-07 19:46:06,"Dark",2518.752,0.9363223,0.4167342,0.4213513,10,11,"Control Diet",8.96,29.06,38.02,95.76295104,23.5665439242504,10,6,"(6,6.06]"
"98","2778",65,2015-05-07 20:12:06,"Dark",3441.096,0.9789134,0.5753514,-0.06464648,1248,727,"Control Diet",8.96,29.06,38.02,130.83046992,23.5665439242504,1248,6,"(6,6.06]"
"99","2778",66,2015-05-07 20:37:06,"Dark",3706.374,0.9772067,0.6194463,0.2714844,2690,1940,"Control Diet",8.96,29.06,38.02,140.91633948,23.5665439242504,2690,6,"(6,6.06]"
"100","2778",67,2015-05-07 21:03:06,"Dark",2944.398,0.9695265,0.4911696,0.1476133,2048,1424,"Control Diet",8.96,29.06,38.02,111.94601196,23.5665439242504,2048,6,"(6,6.06]"
"101","2778",68,2015-05-07 21:28:06,"Dark",3755.8,0.9692416,0.6264796,0.2763367,3460,2109,"Control Diet",8.96,29.06,38.02,142.795516,23.5665439242504,3460,6,"(6,6.06]"
"102","2778",69,2015-05-07 21:54:06,"Dark",3456.342,0.969841,0.576614,0.1741333,2707,1814,"Control Diet",8.96,29.06,38.02,131.41012284,23.5665439242504,2707,6,"(6,6.06]"
"103","2778",70,2015-05-07 22:19:06,"Dark",3463.615,0.9694797,0.577776,0.2067161,1869,1291,"Control Diet",8.96,29.06,38.02,131.6866423,23.5665439242504,1869,6,"(6,6.06]"
"104","2778",71,2015-05-07 22:45:06,"Dark",3769.464,0.9856336,0.6312937,0.6174014,2419,1440,"Control Diet",8.96,29.06,38.02,143.31502128,23.5665439242504,2419,6,"(6,6.06]"
"105","2778",72,2015-05-07 23:10:06,"Dark",3462.037,0.98615,0.5798805,-0.3238637,697,596,"Control Diet",8.96,29.06,38.02,131.62664674,23.5665439242504,697,6,"(6,6.06]"
"106","2778",73,2015-05-07 23:36:06,"Dark",3751.788,0.9722331,0.6262708,0.07658911,1876,1285,"Control Diet",8.96,29.06,38.02,142.64297976,23.5665439242504,1876,6,"(6,6.06]"
"107","2778",74,2015-05-08 00:01:06,"Dark",2923.158,0.9655034,0.4871439,0.1291971,87,61,"Control Diet",8.96,29.06,38.02,111.13846716,23.5665439242504,87,6,"(6,6.06]"
"108","2778",75,2015-05-08 00:27:06,"Dark",2800.757,0.9596381,0.4660719,-0.3399458,20,6,"Control Diet",8.96,29.06,38.02,106.48478114,23.5665439242504,20,6,"(6,6.06]"
"109","2778",76,2015-05-08 00:52:06,"Dark",2742.898,0.9606857,0.4565614,-0.1364894,14,14,"Control Diet",8.96,29.06,38.02,104.28498196,23.5665439242504,14,6,"(6,6.06]"
"110","2778",77,2015-05-08 01:18:06,"Dark",2999.334,0.965095,0.4997883,0.3468986,300,485,"Control Diet",8.96,29.06,38.02,114.03467868,23.5665439242504,300,6,"(6,6.06]"
"111","2778",78,2015-05-08 01:43:06,"Dark",2666.266,0.9151921,0.4388295,0.2590542,19,58,"Control Diet",8.96,29.06,38.02,101.37143332,23.5665439242504,19,6,"(6,6.06]"
"112","2778",79,2015-05-08 02:09:06,"Dark",3006.601,0.9354464,0.4973422,-1.026343,44,112,"Control Diet",8.96,29.06,38.02,114.31097002,23.5665439242504,44,6,"(6,6.06]"
"113","2777",21,2015-05-07 01:31:06,"Dark",2966.871,0.8077056,0.4509612,-0.06109595,78,14,"Control Diet",5.87,27.15,33.02,97.96608042,17.7771047849788,78,6,"(6,6.06]"
"114","2777",22,2015-05-07 01:56:06,"Dark",3899.407,0.8843778,0.6043452,0.1259108,1185,678,"Control Diet",5.87,27.15,33.02,128.75841914,17.7771047849788,1185,6,"(6,6.06]"
"115","2777",23,2015-05-07 02:22:06,"Dark",3001.163,0.8736656,0.4638803,0.5150352,353,226,"Control Diet",5.87,27.15,33.02,99.09840226,17.7771047849788,353,6,"(6,6.06]"
"116","2777",24,2015-05-07 02:47:06,"Dark",2601.205,0.856377,0.4003093,-0.01044703,9,0,"Control Diet",5.87,27.15,33.02,85.8917891,17.7771047849788,9,6,"(6,6.06]"
"117","2777",25,2015-05-07 03:13:06,"Dark",2887.913,0.8862246,0.4477876,0.0654707,60,55,"Control Diet",5.87,27.15,33.02,95.35888726,17.7771047849788,60,6,"(6,6.06]"
"118","2777",26,2015-05-07 03:38:06,"Dark",2806.764,0.8789762,0.434413,-0.1900682,5,1,"Control Diet",5.87,27.15,33.02,92.67934728,17.7771047849788,5,6,"(6,6.06]"
"119","2777",27,2015-05-07 04:04:06,"Dark",2732.595,0.8937752,0.4245079,-0.3277588,5,17,"Control Diet",5.87,27.15,33.02,90.2302869,17.7771047849788,5,6,"(6,6.06]"
"120","2777",28,2015-05-07 04:29:06,"Dark",2554.901,0.8883721,0.3963658,0.1662242,35,51,"Control Diet",5.87,27.15,33.02,84.36283102,17.7771047849788,35,6,"(6,6.06]"
"121","2777",29,2015-05-07 04:55:06,"Dark",4029.914,0.9548975,0.6356356,0.3375499,1200,742,"Control Diet",5.87,27.15,33.02,133.06776028,17.7771047849788,1200,6,"(6,6.06]"
"122","2777",30,2015-05-07 05:20:06,"Dark",4306.453,0.9655461,0.681039,0.007782221,3479,2261,"Control Diet",5.87,27.15,33.02,142.19907806,17.7771047849788,3479,6,"(6,6.06]"
"123","2777",31,2015-05-07 05:46:06,"Dark",4400.63,0.9491416,0.6931222,0.2471364,5564,3606,"Control Diet",5.87,27.15,33.02,145.3088026,17.7771047849788,5564,6,"(6,6.06]"
"124","2777",32,2015-05-07 06:11:06,"Dark",4542.267,0.926137,0.7113627,0.3011177,4005,2458,"Control Diet",5.87,27.15,33.02,149.98565634,17.7771047849788,4005,6,"(6,6.06]"
"125","2777",33,2015-05-07 06:37:06,"Dark",4341.538,0.8751474,0.6713082,0.1740263,5056,3003,"Control Diet",5.87,27.15,33.02,143.35758476,17.7771047849788,5056,6,"(6,6.06]"
"126","2777",34,2015-05-07 07:02:06,"Light",4262.001,0.9066401,0.6642354,0.06395555,4046,2438,"Control Diet",5.87,27.15,33.02,140.73127302,17.7771047849788,4046,6,"(6,6.06]"
"127","2777",35,2015-05-07 07:28:06,"Light",3450.14,0.8314034,0.5276006,0.2355752,527,206,"Control Diet",5.87,27.15,33.02,113.9236228,17.7771047849788,527,6,"(6,6.06]"
"128","2777",36,2015-05-07 07:53:06,"Light",3189.814,0.7684136,0.479969,0.06445289,0,0,"Control Diet",5.87,27.15,33.02,105.32765828,17.7771047849788,0,6,"(6,6.06]"
"129","2777",37,2015-05-07 08:19:06,"Light",2955.903,0.7656692,0.4444566,0.1500754,14,10,"Control Diet",5.87,27.15,33.02,97.60391706,17.7771047849788,14,6,"(6,6.06]"
"130","2777",38,2015-05-07 08:44:06,"Light",4077.054,0.8642967,0.6286903,-0.08870983,941,595,"Control Diet",5.87,27.15,33.02,134.62432308,17.7771047849788,941,6,"(6,6.06]"
"131","2777",39,2015-05-07 09:10:06,"Light",3551.515,0.8419464,0.5445608,0.2375126,2074,1397,"Control Diet",5.87,27.15,33.02,117.2710253,17.7771047849788,2074,6,"(6,6.06]"
"132","2777",40,2015-05-07 09:35:06,"Light",3173.417,0.8366137,0.4859275,0.1666365,3,15,"Control Diet",5.87,27.15,33.02,104.78622934,17.7771047849788,3,6,"(6,6.06]"
"133","2777",41,2015-05-07 10:01:06,"Light",2971.275,0.8378056,0.4551125,0.628932,12,19,"Control Diet",5.87,27.15,33.02,98.1115005,17.7771047849788,12,6,"(6,6.06]"
"134","2777",42,2015-05-07 10:26:06,"Light",3028.86,0.8301103,0.4630254,-0.03260279,4,3,"Control Diet",5.87,27.15,33.02,100.0129572,17.7771047849788,4,6,"(6,6.06]"
"135","2777",43,2015-05-07 10:52:06,"Light",2801.667,0.8432854,0.4297312,0.05924463,14,46,"Control Diet",5.87,27.15,33.02,92.51104434,17.7771047849788,14,6,"(6,6.06]"
"136","2777",44,2015-05-07 11:17:06,"Light",3728.059,0.8537067,0.5733375,0.3875933,608,406,"Control Diet",5.87,27.15,33.02,123.10050818,17.7771047849788,608,6,"(6,6.06]"
"137","2777",45,2015-05-07 11:43:06,"Light",2839.64,0.8552856,0.4368822,-0.09390259,9,30,"Control Diet",5.87,27.15,33.02,93.7649128,17.7771047849788,9,6,"(6,6.06]"
"138","2777",46,2015-05-07 12:08:06,"Light",2975.411,0.7738253,0.4483348,-0.1171885,21,12,"Control Diet",5.87,27.15,33.02,98.24807122,17.7771047849788,21,6,"(6,6.06]"
"139","2777",47,2015-05-07 12:34:06,"Light",3082.596,0.7994841,0.4675647,0.09190893,72,33,"Control Diet",5.87,27.15,33.02,101.78731992,17.7771047849788,72,6,"(6,6.06]"
