Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:27:50 PM,Light,4/5/1981 4:27:09 PM,4/5/1981 4:27:39 PM,30,0.14,0.14,
1,2,10/5/2015 4:32:08 PM,Light,4/5/1981 4:31:38 PM,4/5/1981 4:31:57 PM,19,0.15,0.29,
1,3,10/5/2015 4:35:57 PM,Light,4/5/1981 4:32:14 PM,4/5/1981 4:35:47 PM,213,-0.06,0.23,
1,4,10/5/2015 4:44:17 PM,Light,4/5/1981 4:42:11 PM,4/5/1981 4:44:06 PM,115,-0.10,0.13,
1,5,10/5/2015 4:44:35 PM,Light,4/5/1981 4:44:20 PM,4/5/1981 4:44:25 PM,5,0.10,0.24,
2,6,10/5/2015 4:52:36 PM,Light,4/5/1981 4:51:55 PM,4/5/1981 4:52:25 PM,30,-0.08,0.16,
2,7,10/5/2015 4:53:02 PM,Light,4/5/1981 4:52:37 PM,4/5/1981 4:52:52 PM,15,0.05,0.21,
2,8,10/5/2015 4:58:56 PM,Light,4/5/1981 4:58:30 PM,4/5/1981 4:58:45 PM,15,-0.06,0.15,
2,9,10/5/2015 4:59:40 PM,Light,4/5/1981 4:59:25 PM,4/5/1981 4:59:29 PM,4,0.14,0.29,
3,10,10/5/2015 5:07:40 PM,Light,4/5/1981 5:07:25 PM,4/5/1981 5:07:29 PM,4,-0.09,0.20,
3,11,10/5/2015 5:09:51 PM,Light,4/5/1981 5:08:36 PM,4/5/1981 5:09:41 PM,65,0.11,0.30,
3,12,10/5/2015 5:17:51 PM,Light,4/5/1981 5:16:18 PM,4/5/1981 5:17:41 PM,83,-0.05,0.26,
3,13,10/5/2015 5:18:10 PM,Light,4/5/1981 5:17:52 PM,4/5/1981 5:18:00 PM,8,-0.03,0.22,
5,14,10/5/2015 5:52:04 PM,Light,4/5/1981 5:49:36 PM,4/5/1981 5:51:54 PM,138,-0.11,0.12,
5,15,10/5/2015 6:00:18 PM,Light,4/5/1981 5:57:56 PM,4/5/1981 6:00:08 PM,132,0.09,0.21,
6,16,10/5/2015 6:08:16 PM,Light,4/5/1981 6:07:23 PM,4/5/1981 6:08:05 PM,42,-0.15,0.06,
6,17,10/5/2015 6:08:51 PM,Light,4/5/1981 6:08:25 PM,4/5/1981 6:08:40 PM,15,0.15,0.21,
6,18,10/5/2015 6:09:43 PM,Light,4/5/1981 6:09:19 PM,4/5/1981 6:09:33 PM,14,0.03,0.24,
6,19,10/5/2015 6:21:56 PM,Light,4/5/1981 6:21:17 PM,4/5/1981 6:21:46 PM,29,-0.09,0.15,
6,20,10/5/2015 6:24:55 PM,Light,4/5/1981 6:24:16 PM,4/5/1981 6:24:45 PM,29,0.11,0.26,
6,21,10/5/2015 6:25:47 PM,Light,4/5/1981 6:25:24 PM,4/5/1981 6:25:37 PM,13,-0.17,0.09,
7,22,10/5/2015 6:38:42 PM,Light,4/5/1981 6:38:26 PM,4/5/1981 6:38:31 PM,5,0.06,0.15,
7,23,10/5/2015 6:40:05 PM,Light,4/5/1981 6:38:46 PM,4/5/1981 6:39:54 PM,68,-0.05,0.10,
7,24,10/5/2015 6:43:05 PM,Light,4/5/1981 6:42:33 PM,4/5/1981 6:42:54 PM,21,0.14,0.24,
8,25,10/5/2015 6:48:32 PM,Dark,4/5/1981 6:48:03 PM,4/5/1981 6:48:22 PM,19,-0.14,0.10,
8,26,10/5/2015 6:51:58 PM,Dark,4/5/1981 6:51:32 PM,4/5/1981 6:51:48 PM,16,0.13,0.23,
8,27,10/5/2015 6:53:11 PM,Dark,4/5/1981 6:52:18 PM,4/5/1981 6:53:00 PM,42,-0.13,0.10,
8,28,10/5/2015 6:58:47 PM,Dark,4/5/1981 6:58:09 PM,4/5/1981 6:58:36 PM,27,0.08,0.18,
8,29,10/5/2015 7:00:32 PM,Dark,4/5/1981 7:00:05 PM,4/5/1981 7:00:21 PM,16,0.06,0.23,
9,30,10/5/2015 7:10:40 PM,Dark,4/5/1981 7:10:03 PM,4/5/1981 7:10:30 PM,27,-0.07,0.16,
9,31,10/5/2015 7:12:33 PM,Dark,4/5/1981 7:12:02 PM,4/5/1981 7:12:22 PM,20,-0.08,0.07,
9,32,10/5/2015 7:18:28 PM,Dark,4/5/1981 7:18:03 PM,4/5/1981 7:18:17 PM,14,0.11,0.18,
9,33,10/5/2015 7:20:11 PM,Dark,4/5/1981 7:19:47 PM,4/5/1981 7:20:01 PM,14,0.03,0.21,
9,34,10/5/2015 7:23:15 PM,Dark,4/5/1981 7:22:57 PM,4/5/1981 7:23:05 PM,8,0.03,0.25,
10,35,10/5/2015 7:28:16 PM,Dark,4/5/1981 7:27:57 PM,4/5/1981 7:28:06 PM,9,-0.06,0.19,
11,36,10/5/2015 7:46:41 PM,Dark,4/5/1981 7:46:15 PM,4/5/1981 7:46:31 PM,16,0.05,0.24,
11,37,10/5/2015 7:47:45 PM,Dark,4/5/1981 7:47:25 PM,4/5/1981 7:47:34 PM,9,-0.12,0.12,
11,38,10/5/2015 7:48:26 PM,Dark,4/5/1981 7:48:09 PM,4/5/1981 7:48:16 PM,7,0.09,0.21,
11,39,10/5/2015 7:49:10 PM,Dark,4/5/1981 7:48:45 PM,4/5/1981 7:49:00 PM,15,-0.09,0.12,
