Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,12/22/2015 3:03:55 PM,Light,6/22/1981 3:03:11 PM,6/22/1981 3:03:45 PM,34,-0.04,-0.04,
5,2,12/22/2015 3:59:21 PM,Light,6/22/1981 3:58:03 PM,6/22/1981 3:59:10 PM,67,0.10,0.06,
5,3,12/22/2015 4:06:16 PM,Light,6/22/1981 4:05:52 PM,6/22/1981 4:06:06 PM,14,0.03,0.09,
7,4,12/22/2015 4:38:26 PM,Light,6/22/1981 4:37:53 PM,6/22/1981 4:38:16 PM,23,-0.12,-0.03,
7,5,12/22/2015 4:41:36 PM,Light,6/22/1981 4:38:58 PM,6/22/1981 4:41:25 PM,147,0.09,0.05,
8,6,12/22/2015 5:09:52 PM,Light,6/22/1981 5:08:08 PM,6/22/1981 5:09:41 PM,93,0.06,0.12,
9,7,12/22/2015 5:12:49 PM,Light,6/22/1981 5:12:23 PM,6/22/1981 5:12:38 PM,15,0.09,0.21,
9,8,12/22/2015 5:14:40 PM,Light,6/22/1981 5:14:02 PM,6/22/1981 5:14:29 PM,27,-0.13,0.08,
9,9,12/22/2015 5:16:30 PM,Light,6/22/1981 5:15:19 PM,6/22/1981 5:16:20 PM,61,0.03,0.11,
9,10,12/22/2015 5:18:01 PM,Light,6/22/1981 5:17:11 PM,6/22/1981 5:17:50 PM,39,0.05,0.16,
9,11,12/22/2015 5:23:52 PM,Light,6/22/1981 5:20:21 PM,6/22/1981 5:23:41 PM,200,-0.07,0.09,
10,12,12/22/2015 5:38:04 PM,Light,6/22/1981 5:37:22 PM,6/22/1981 5:37:54 PM,32,0.06,0.15,
10,13,12/22/2015 5:40:15 PM,Light,6/22/1981 5:38:54 PM,6/22/1981 5:40:05 PM,71,0.06,0.21,
10,14,12/22/2015 5:41:02 PM,Light,6/22/1981 5:40:43 PM,6/22/1981 5:40:52 PM,9,-0.09,0.12,
10,15,12/22/2015 5:43:32 PM,Light,6/22/1981 5:42:53 PM,6/22/1981 5:43:21 PM,28,0.03,0.15,
10,16,12/22/2015 5:51:11 PM,Light,6/22/1981 5:46:50 PM,6/22/1981 5:51:01 PM,251,0.10,0.25,
11,17,12/22/2015 6:12:23 PM,Light,6/22/1981 6:11:14 PM,6/22/1981 6:12:13 PM,59,0.04,0.29,
12,18,12/22/2015 6:27:42 PM,Light,6/22/1981 6:25:39 PM,6/22/1981 6:27:32 PM,113,0.15,0.43,
12,19,12/22/2015 6:30:28 PM,Light,6/22/1981 6:30:06 PM,6/22/1981 6:30:18 PM,12,0.04,0.47,
13,20,12/22/2015 6:33:55 PM,Light,6/22/1981 6:32:52 PM,6/22/1981 6:33:44 PM,52,-0.04,0.43,
14,21,12/22/2015 7:05:17 PM,Dark,6/22/1981 7:03:57 PM,6/22/1981 7:05:07 PM,70,0.08,0.51,
16,22,12/22/2015 7:34:00 PM,Dark,6/22/1981 7:32:39 PM,6/22/1981 7:33:50 PM,71,0.09,0.60,
16,23,12/22/2015 7:35:07 PM,Dark,6/22/1981 7:34:06 PM,6/22/1981 7:34:56 PM,50,0.06,0.66,
18,24,12/22/2015 8:14:42 PM,Dark,6/22/1981 8:13:20 PM,6/22/1981 8:14:31 PM,71,0.06,0.72,
18,25,12/22/2015 8:28:14 PM,Dark,6/22/1981 8:27:49 PM,6/22/1981 8:28:03 PM,14,-0.07,0.65,
21,26,12/22/2015 9:21:31 PM,Dark,6/22/1981 9:17:33 PM,6/22/1981 9:21:21 PM,228,0.19,0.84,
25,27,12/22/2015 10:37:56 PM,Dark,6/22/1981 10:35:32 PM,6/22/1981 10:37:46 PM,134,0.09,0.93,
27,28,12/22/2015 11:26:08 PM,Dark,6/22/1981 11:23:08 PM,6/22/1981 11:25:57 PM,169,0.19,1.12,
27,29,12/22/2015 11:29:11 PM,Dark,6/22/1981 11:27:34 PM,6/22/1981 11:29:00 PM,86,0.07,1.19,
31,30,12/23/2015 12:46:21 AM,Dark,6/22/1981 12:40:27 AM,6/23/1981 12:46:10 AM,343,0.30,1.49,
37,31,12/23/2015 2:49:48 AM,Dark,6/23/1981 2:45:56 AM,6/23/1981 2:49:37 AM,221,0.31,1.80,
38,32,12/23/2015 3:14:44 AM,Dark,6/23/1981 3:12:57 AM,6/23/1981 3:14:34 AM,97,0.68,2.48,
39,33,12/23/2015 3:25:48 AM,Dark,6/23/1981 3:25:23 AM,6/23/1981 3:25:38 AM,15,0.03,2.51,
41,34,12/23/2015 4:14:14 AM,Dark,6/23/1981 4:11:45 AM,6/23/1981 4:14:03 AM,138,0.07,2.58,
42,35,12/23/2015 4:31:17 AM,Dark,6/23/1981 4:29:25 AM,6/23/1981 4:31:07 AM,102,-0.05,2.52,
56,36,12/23/2015 9:02:01 AM,Light,6/23/1981 9:01:38 AM,6/23/1981 9:01:51 AM,13,0.06,2.59,
56,37,12/23/2015 9:03:16 AM,Light,6/23/1981 9:02:02 AM,6/23/1981 9:03:05 AM,63,0.03,2.62,
62,38,12/23/2015 11:13:21 AM,Light,6/23/1981 11:12:31 AM,6/23/1981 11:13:10 AM,39,0.03,2.65,
68,39,12/23/2015 1:14:31 PM,Light,6/23/1981 1:12:55 PM,6/23/1981 1:14:20 PM,85,0.14,2.79,
76,40,12/23/2015 3:59:30 PM,Light,6/23/1981 3:58:26 PM,6/23/1981 3:59:20 PM,54,0.75,3.54,
79,41,12/23/2015 4:58:30 PM,Light,6/23/1981 4:58:13 PM,6/23/1981 4:58:19 PM,6,-0.09,3.45,
79,42,12/23/2015 5:01:23 PM,Light,6/23/1981 5:00:52 PM,6/23/1981 5:01:12 PM,20,0.11,3.56,
81,43,12/23/2015 5:31:25 PM,Light,6/23/1981 5:30:09 PM,6/23/1981 5:31:15 PM,66,0.03,3.59,
