Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/7/2015 4:04:30 PM,Light,4/7/1981 3:59:09 PM,4/7/1981 4:04:20 PM,311,0.07,0.07,
2,2,10/7/2015 4:15:44 PM,Light,4/7/1981 4:08:45 PM,4/7/1981 4:15:33 PM,408,-0.18,-0.11,
2,3,10/7/2015 4:22:13 PM,Light,4/7/1981 4:17:10 PM,4/7/1981 4:22:02 PM,292,0.08,-0.03,
2,4,10/7/2015 4:31:59 PM,Light,4/7/1981 4:30:54 PM,4/7/1981 4:31:48 PM,54,0.03,0.00,
2,5,10/7/2015 4:37:21 PM,Light,4/7/1981 4:33:12 PM,4/7/1981 4:37:10 PM,238,0.12,0.13,
3,6,10/7/2015 4:54:16 PM,Light,4/7/1981 4:48:34 PM,4/7/1981 4:54:06 PM,332,0.05,0.17,
3,7,10/7/2015 5:15:29 PM,Light,4/7/1981 5:13:00 PM,4/7/1981 5:15:18 PM,138,-0.06,0.11,
4,8,10/7/2015 5:34:43 PM,Light,4/7/1981 5:25:25 PM,4/7/1981 5:34:32 PM,547,0.07,0.18,
4,9,10/7/2015 5:39:01 PM,Light,4/7/1981 5:36:56 PM,4/7/1981 5:38:50 PM,114,-0.03,0.15,
4,10,10/7/2015 5:44:29 PM,Light,4/7/1981 5:44:05 PM,4/7/1981 5:44:18 PM,13,-0.05,0.10,
4,11,10/7/2015 5:48:18 PM,Light,4/7/1981 5:45:45 PM,4/7/1981 5:48:07 PM,142,0.10,0.20,
5,12,10/7/2015 5:52:51 PM,Light,4/7/1981 5:50:15 PM,4/7/1981 5:52:40 PM,145,0.05,0.25,
5,13,10/7/2015 5:55:43 PM,Light,4/7/1981 5:53:53 PM,4/7/1981 5:55:33 PM,100,-0.06,0.19,
5,14,10/7/2015 5:59:31 PM,Light,4/7/1981 5:56:31 PM,4/7/1981 5:59:21 PM,170,0.06,0.25,
