Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,12/22/2015 2:37:48 PM,Light,6/22/1981 2:37:26 PM,6/22/1981 2:37:38 PM,12,0.10,0.10,
2,2,12/22/2015 2:51:39 PM,Light,6/22/1981 2:49:31 PM,6/22/1981 2:51:28 PM,117,-0.10,0.00,
2,3,12/22/2015 2:58:37 PM,Light,6/22/1981 2:56:21 PM,6/22/1981 2:58:26 PM,125,0.05,0.05,
3,4,12/22/2015 3:12:33 PM,Light,6/22/1981 3:09:20 PM,6/22/1981 3:12:23 PM,183,-0.06,-0.01,
3,5,12/22/2015 3:18:46 PM,Light,6/22/1981 3:16:03 PM,6/22/1981 3:18:35 PM,152,0.09,0.08,
4,6,12/22/2015 3:34:46 PM,Light,6/22/1981 3:34:31 PM,6/22/1981 3:34:36 PM,5,0.04,0.12,
4,7,12/22/2015 3:37:16 PM,Light,6/22/1981 3:35:36 PM,6/22/1981 3:37:06 PM,90,0.04,0.16,
4,8,12/22/2015 3:43:49 PM,Light,6/22/1981 3:41:20 PM,6/22/1981 3:43:38 PM,138,-0.06,0.10,
5,9,12/22/2015 3:57:23 PM,Light,6/22/1981 3:55:16 PM,6/22/1981 3:57:12 PM,116,0.03,0.13,
5,10,12/22/2015 4:04:49 PM,Light,6/22/1981 4:04:01 PM,6/22/1981 4:04:39 PM,38,0.03,0.16,
6,11,12/22/2015 4:25:53 PM,Light,6/22/1981 4:22:34 PM,6/22/1981 4:25:42 PM,188,0.03,0.19,
6,12,12/22/2015 4:30:30 PM,Light,6/22/1981 4:28:17 PM,6/22/1981 4:30:20 PM,123,0.06,0.26,
7,13,12/22/2015 4:44:15 PM,Light,6/22/1981 4:41:48 PM,6/22/1981 4:44:05 PM,137,-0.07,0.19,
8,14,12/22/2015 4:52:07 PM,Light,6/22/1981 4:48:32 PM,6/22/1981 4:51:56 PM,204,0.06,0.25,
9,15,12/22/2015 5:13:05 PM,Light,6/22/1981 5:11:38 PM,6/22/1981 5:12:54 PM,76,-0.06,0.19,
9,16,12/22/2015 5:14:34 PM,Light,6/22/1981 5:13:06 PM,6/22/1981 5:14:23 PM,77,0.05,0.24,
9,17,12/22/2015 5:28:41 PM,Light,6/22/1981 5:27:59 PM,6/22/1981 5:28:31 PM,32,0.06,0.30,
9,18,12/22/2015 5:29:48 PM,Light,6/22/1981 5:29:29 PM,6/22/1981 5:29:37 PM,8,0.04,0.35,
10,19,12/22/2015 5:50:22 PM,Light,6/22/1981 5:46:24 PM,6/22/1981 5:50:11 PM,227,0.18,0.53,
11,20,12/22/2015 5:58:10 PM,Light,6/22/1981 5:57:01 PM,6/22/1981 5:58:00 PM,59,-0.23,0.30,
11,21,12/22/2015 6:02:19 PM,Light,6/22/1981 5:58:12 PM,6/22/1981 6:02:08 PM,236,0.09,0.39,
11,22,12/22/2015 6:10:28 PM,Light,6/22/1981 6:08:01 PM,6/22/1981 6:10:17 PM,136,-0.04,0.35,
12,23,12/22/2015 6:13:23 PM,Light,6/22/1981 6:10:28 PM,6/22/1981 6:13:12 PM,164,0.04,0.38,
12,24,12/22/2015 6:20:26 PM,Light,6/22/1981 6:18:07 PM,6/22/1981 6:20:15 PM,128,-0.06,0.33,
12,25,12/22/2015 6:23:38 PM,Light,6/22/1981 6:21:08 PM,6/22/1981 6:23:28 PM,140,0.08,0.40,
12,26,12/22/2015 6:25:52 PM,Light,6/22/1981 6:25:01 PM,6/22/1981 6:25:42 PM,41,-0.04,0.36,
12,27,12/22/2015 6:27:17 PM,Light,6/22/1981 6:26:33 PM,6/22/1981 6:27:07 PM,34,-0.06,0.30,
13,28,12/22/2015 6:35:32 PM,Light,6/22/1981 6:29:00 PM,6/22/1981 6:35:22 PM,382,0.09,0.39,
13,29,12/22/2015 6:47:12 PM,Light,6/22/1981 6:46:22 PM,6/22/1981 6:47:02 PM,40,0.09,0.48,
13,30,12/22/2015 6:50:46 PM,Light,6/22/1981 6:50:19 PM,6/22/1981 6:50:36 PM,17,-0.04,0.43,
14,31,12/22/2015 7:07:24 PM,Dark,6/22/1981 7:02:34 PM,6/22/1981 7:07:13 PM,279,0.06,0.49,
15,32,12/22/2015 7:17:38 PM,Dark,6/22/1981 7:10:44 PM,6/22/1981 7:17:27 PM,403,0.04,0.53,
15,33,12/22/2015 7:25:40 PM,Dark,6/22/1981 7:22:55 PM,6/22/1981 7:25:30 PM,155,0.19,0.72,
15,34,12/22/2015 7:28:43 PM,Dark,6/22/1981 7:25:46 PM,6/22/1981 7:28:33 PM,167,-0.21,0.52,
16,35,12/22/2015 7:38:55 PM,Dark,6/22/1981 7:36:19 PM,6/22/1981 7:38:45 PM,146,0.05,0.56,
16,36,12/22/2015 7:42:31 PM,Dark,6/22/1981 7:41:20 PM,6/22/1981 7:42:21 PM,61,-0.08,0.48,
