Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/7/2015 3:45:56 PM,Light,4/7/1981 3:45:32 PM,4/7/1981 3:45:45 PM,13,0.05,0.05,
1,2,10/7/2015 3:46:47 PM,Light,4/7/1981 3:46:29 PM,4/7/1981 3:46:36 PM,7,-0.16,-0.11,
1,3,10/7/2015 3:54:19 PM,Light,4/7/1981 3:54:01 PM,4/7/1981 3:54:08 PM,7,0.14,0.03,
1,4,10/7/2015 4:01:37 PM,Light,4/7/1981 4:01:12 PM,4/7/1981 4:01:26 PM,14,-0.05,-0.02,
2,5,10/7/2015 4:18:22 PM,Light,4/7/1981 4:17:00 PM,4/7/1981 4:18:11 PM,71,0.14,0.12,
2,6,10/7/2015 4:19:21 PM,Light,4/7/1981 4:19:01 PM,4/7/1981 4:19:11 PM,10,-0.09,0.03,
2,7,10/7/2015 4:25:13 PM,Light,4/7/1981 4:24:46 PM,4/7/1981 4:25:03 PM,17,0.09,0.12,
2,8,10/7/2015 4:34:24 PM,Light,4/7/1981 4:33:06 PM,4/7/1981 4:34:14 PM,68,-0.10,0.03,
2,9,10/7/2015 4:41:49 PM,Light,4/7/1981 4:41:34 PM,4/7/1981 4:41:38 PM,4,-0.03,-0.01,
3,10,10/7/2015 4:49:39 PM,Light,4/7/1981 4:49:24 PM,4/7/1981 4:49:29 PM,5,-0.09,-0.10,
3,11,10/7/2015 4:50:39 PM,Light,4/7/1981 4:50:23 PM,4/7/1981 4:50:28 PM,5,0.11,0.02,
3,12,10/7/2015 4:56:56 PM,Light,4/7/1981 4:56:32 PM,4/7/1981 4:56:45 PM,13,0.12,0.14,
3,13,10/7/2015 4:57:28 PM,Light,4/7/1981 4:57:13 PM,4/7/1981 4:57:17 PM,4,-0.12,0.02,
3,14,10/7/2015 5:06:02 PM,Light,4/7/1981 5:05:28 PM,4/7/1981 5:05:51 PM,23,-0.03,-0.01,
4,15,10/7/2015 5:21:11 PM,Light,4/7/1981 5:20:38 PM,4/7/1981 5:21:01 PM,23,0.03,0.03,
4,16,10/7/2015 5:26:40 PM,Light,4/7/1981 5:22:59 PM,4/7/1981 5:26:29 PM,210,0.26,0.28,
4,17,10/7/2015 5:28:04 PM,Light,4/7/1981 5:27:28 PM,4/7/1981 5:27:53 PM,25,-0.07,0.22,
4,18,10/7/2015 5:29:31 PM,Light,4/7/1981 5:28:25 PM,4/7/1981 5:29:20 PM,55,-0.14,0.08,
4,19,10/7/2015 5:38:45 PM,Light,4/7/1981 5:38:30 PM,4/7/1981 5:38:35 PM,5,0.05,0.13,
4,20,10/7/2015 5:46:36 PM,Light,4/7/1981 5:46:21 PM,4/7/1981 5:46:25 PM,4,0.04,0.17,
5,21,10/7/2015 5:53:53 PM,Light,4/7/1981 5:53:29 PM,4/7/1981 5:53:43 PM,14,0.09,0.26,
5,22,10/7/2015 5:54:26 PM,Light,4/7/1981 5:53:54 PM,4/7/1981 5:54:15 PM,21,-0.11,0.14,
5,23,10/7/2015 6:01:29 PM,Light,4/7/1981 6:00:52 PM,4/7/1981 6:01:18 PM,26,-0.10,0.04,
5,24,10/7/2015 6:02:58 PM,Light,4/7/1981 6:02:42 PM,4/7/1981 6:02:48 PM,6,0.12,0.15,
5,25,10/7/2015 6:11:53 PM,Light,4/7/1981 6:11:34 PM,4/7/1981 6:11:43 PM,9,-0.03,0.12,
5,26,10/7/2015 6:12:55 PM,Light,4/7/1981 6:12:34 PM,4/7/1981 6:12:44 PM,10,0.08,0.21,
5,27,10/7/2015 6:15:04 PM,Light,4/7/1981 6:14:36 PM,4/7/1981 6:14:53 PM,17,0.03,0.24,
5,28,10/7/2015 6:18:22 PM,Light,4/7/1981 6:17:57 PM,4/7/1981 6:18:12 PM,15,-0.04,0.20,
5,29,10/7/2015 6:22:47 PM,Light,4/7/1981 6:21:00 PM,4/7/1981 6:22:37 PM,97,0.16,0.36,
5,30,10/7/2015 6:23:34 PM,Light,4/7/1981 6:23:16 PM,4/7/1981 6:23:23 PM,7,-0.11,0.25,
6,31,10/7/2015 6:32:08 PM,Light,4/7/1981 6:31:19 PM,4/7/1981 6:31:58 PM,39,0.13,0.38,
6,32,10/7/2015 6:33:42 PM,Light,4/7/1981 6:33:23 PM,4/7/1981 6:33:31 PM,8,-0.16,0.22,
6,33,10/7/2015 6:39:43 PM,Light,4/7/1981 6:39:26 PM,4/7/1981 6:39:32 PM,6,0.04,0.26,
6,34,10/7/2015 6:50:51 PM,Light,4/7/1981 6:50:34 PM,4/7/1981 6:50:40 PM,6,0.12,0.38,
6,35,10/7/2015 6:57:00 PM,Light,4/7/1981 6:56:41 PM,4/7/1981 6:56:49 PM,8,0.04,0.42,
7,36,10/7/2015 6:58:09 PM,Light,4/7/1981 6:57:39 PM,4/7/1981 6:57:59 PM,20,-0.09,0.32,
7,37,10/7/2015 7:02:11 PM,Light,4/7/1981 7:01:54 PM,4/7/1981 7:02:00 PM,6,0.03,0.36,
