Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
8,1,10/7/2015 7:39:29 PM,Dark,4/7/1981 4:50:55 PM,4/7/1981 7:39:18 PM,10103,0.71,0.71,
27,2,10/8/2015 6:20:06 AM,Dark,4/7/1981 7:39:39 PM,4/8/1981 6:19:55 AM,38416,1.55,2.27,
28,3,10/8/2015 7:00:27 AM,Dark,4/8/1981 6:20:17 AM,4/8/1981 7:00:16 AM,2399,0.26,2.52,
29,4,10/8/2015 7:30:57 AM,Light,4/8/1981 7:00:27 AM,4/8/1981 7:30:46 AM,1819,-0.03,2.49,
30,5,10/8/2015 7:48:24 AM,Light,4/8/1981 7:31:04 AM,4/8/1981 7:48:13 AM,1029,-0.05,2.44,
32,6,10/8/2015 8:43:56 AM,Light,4/8/1981 8:19:46 AM,4/8/1981 8:43:46 AM,1440,0.11,2.55,
32,7,10/8/2015 8:45:19 AM,Light,4/8/1981 8:44:07 AM,4/8/1981 8:45:08 AM,61,-0.08,2.47,
33,8,10/8/2015 9:23:35 AM,Light,4/8/1981 9:14:59 AM,4/8/1981 9:23:24 AM,505,0.04,2.52,
33,9,10/8/2015 9:29:33 AM,Light,4/8/1981 9:24:14 AM,4/8/1981 9:29:22 AM,308,-0.05,2.47,
34,10,10/8/2015 10:10:13 AM,Light,4/8/1981 9:29:33 AM,4/8/1981 10:10:02 AM,2429,0.03,2.50,
35,11,10/8/2015 10:25:00 AM,Light,4/8/1981 10:13:13 AM,4/8/1981 10:24:50 AM,697,-0.04,2.47,
36,12,10/8/2015 11:22:58 AM,Light,4/8/1981 10:30:02 AM,4/8/1981 11:22:48 AM,3166,-0.04,2.42,
37,13,10/8/2015 11:31:16 AM,Light,4/8/1981 11:24:07 AM,4/8/1981 11:31:06 AM,419,0.12,2.54,
37,14,10/8/2015 11:53:02 AM,Light,4/8/1981 11:31:17 AM,4/8/1981 11:52:51 AM,1294,-0.28,2.26,
38,15,10/8/2015 12:09:59 PM,Light,4/8/1981 11:54:22 AM,4/8/1981 12:09:48 PM,926,0.23,2.49,
38,16,10/8/2015 12:27:53 PM,Light,4/8/1981 12:20:44 PM,4/8/1981 12:27:42 PM,418,0.07,2.57,
39,17,10/8/2015 12:40:50 PM,Light,4/8/1981 12:27:53 PM,4/8/1981 12:40:39 PM,766,-0.05,2.51,
39,18,10/8/2015 12:41:32 PM,Light,4/8/1981 12:41:08 PM,4/8/1981 12:41:22 PM,14,0.07,2.59,
39,19,10/8/2015 12:47:56 PM,Light,4/8/1981 12:42:00 PM,4/8/1981 12:47:45 PM,345,0.06,2.65,
40,20,10/8/2015 1:27:47 PM,Light,4/8/1981 12:48:53 PM,4/8/1981 1:27:37 PM,2324,-0.03,2.61,
