Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/7/2015 3:40:35 PM,Light,4/7/1981 3:40:08 PM,4/7/1981 3:40:24 PM,16,-0.03,-0.03,
2,2,10/7/2015 4:15:57 PM,Light,4/7/1981 4:15:37 PM,4/7/1981 4:15:47 PM,10,-0.09,-0.12,
2,3,10/7/2015 4:19:26 PM,Light,4/7/1981 4:18:48 PM,4/7/1981 4:19:14 PM,26,0.10,-0.01,
2,4,10/7/2015 4:20:04 PM,Light,4/7/1981 4:19:40 PM,4/7/1981 4:19:52 PM,12,0.03,0.02,
2,5,10/7/2015 4:29:48 PM,Light,4/7/1981 4:24:33 PM,4/7/1981 4:29:37 PM,304,-0.08,-0.06,
2,6,10/7/2015 4:32:25 PM,Light,4/7/1981 4:31:47 PM,4/7/1981 4:32:14 PM,27,0.07,0.01,
2,7,10/7/2015 4:41:12 PM,Light,4/7/1981 4:39:25 PM,4/7/1981 4:41:02 PM,97,-0.03,-0.02,
3,8,10/7/2015 4:50:14 PM,Light,4/7/1981 4:49:13 PM,4/7/1981 4:50:04 PM,51,0.05,0.03,
5,9,10/7/2015 6:08:52 PM,Light,4/7/1981 6:05:32 PM,4/7/1981 6:08:41 PM,189,0.06,0.09,
5,10,10/7/2015 6:17:46 PM,Light,4/7/1981 6:10:01 PM,4/7/1981 6:17:36 PM,455,0.03,0.12,
5,11,10/7/2015 6:22:16 PM,Light,4/7/1981 6:19:19 PM,4/7/1981 6:22:05 PM,166,0.06,0.18,
6,12,10/7/2015 6:35:40 PM,Light,4/7/1981 6:34:49 PM,4/7/1981 6:35:30 PM,41,0.12,0.30,
6,13,10/7/2015 6:38:17 PM,Light,4/7/1981 6:38:00 PM,4/7/1981 6:38:06 PM,6,-0.06,0.24,
6,14,10/7/2015 6:40:50 PM,Light,4/7/1981 6:39:40 PM,4/7/1981 6:40:40 PM,60,-0.06,0.18,
6,15,10/7/2015 6:49:22 PM,Light,4/7/1981 6:42:00 PM,4/7/1981 6:49:12 PM,432,0.10,0.28,
6,16,10/7/2015 6:54:26 PM,Light,4/7/1981 6:50:13 PM,4/7/1981 6:54:15 PM,242,0.04,0.32,
