Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:28:17 PM,Light,4/5/1981 4:28:03 PM,4/5/1981 4:28:07 PM,4,0.04,0.04,
2,2,10/5/2015 4:54:11 PM,Light,4/5/1981 4:41:55 PM,4/5/1981 4:54:01 PM,726,-0.07,-0.03,
2,3,10/5/2015 5:03:47 PM,Light,4/5/1981 5:02:38 PM,4/5/1981 5:03:37 PM,59,-0.04,-0.07,
3,4,10/5/2015 5:21:03 PM,Light,4/5/1981 5:20:14 PM,4/5/1981 5:20:53 PM,39,-0.03,-0.11,
4,5,10/5/2015 5:26:50 PM,Light,4/5/1981 5:25:18 PM,4/5/1981 5:26:40 PM,82,-0.04,-0.14,
4,6,10/5/2015 5:30:16 PM,Light,4/5/1981 5:28:19 PM,4/5/1981 5:30:05 PM,106,0.04,-0.10,
4,7,10/5/2015 5:37:01 PM,Light,4/5/1981 5:34:52 PM,4/5/1981 5:36:50 PM,118,-0.03,-0.14,
4,8,10/5/2015 5:44:16 PM,Light,4/5/1981 5:42:45 PM,4/5/1981 5:44:05 PM,80,0.05,-0.09,
5,9,10/5/2015 5:53:40 PM,Light,4/5/1981 5:52:42 PM,4/5/1981 5:53:28 PM,46,-0.07,-0.15,
8,10,10/5/2015 6:54:37 PM,Dark,4/5/1981 6:45:51 PM,4/5/1981 6:54:26 PM,515,0.05,-0.10,
8,11,10/5/2015 7:05:36 PM,Dark,4/5/1981 7:04:03 PM,4/5/1981 7:05:26 PM,83,-0.05,-0.15,
13,12,10/5/2015 8:30:56 PM,Dark,4/5/1981 8:29:21 PM,4/5/1981 8:30:45 PM,84,-0.11,-0.26,
13,13,10/5/2015 8:34:18 PM,Dark,4/5/1981 8:33:43 PM,4/5/1981 8:34:07 PM,24,0.07,-0.19,
13,14,10/5/2015 8:45:31 PM,Dark,4/5/1981 8:44:53 PM,4/5/1981 8:45:20 PM,27,0.04,-0.16,
17,15,10/5/2015 10:05:44 PM,Dark,4/5/1981 10:05:01 PM,4/5/1981 10:05:34 PM,33,-0.07,-0.22,
19,16,10/5/2015 10:29:49 PM,Dark,4/5/1981 10:29:27 PM,4/5/1981 10:29:39 PM,12,-0.04,-0.26,
19,17,10/5/2015 10:38:06 PM,Dark,4/5/1981 10:35:04 PM,4/5/1981 10:37:55 PM,171,0.05,-0.22,
19,18,10/5/2015 10:39:26 PM,Dark,4/5/1981 10:38:41 PM,4/5/1981 10:39:15 PM,34,-0.06,-0.28,
20,19,10/5/2015 11:00:11 PM,Dark,4/5/1981 10:58:01 PM,4/5/1981 11:00:00 PM,119,0.03,-0.25,
21,20,10/5/2015 11:12:45 PM,Dark,4/5/1981 11:07:14 PM,4/5/1981 11:12:35 PM,321,0.06,-0.19,
22,21,10/5/2015 11:32:37 PM,Dark,4/5/1981 11:30:51 PM,4/5/1981 11:32:27 PM,96,-0.07,-0.27,
24,22,10/6/2015 12:14:58 AM,Dark,4/6/1981 12:13:12 AM,4/6/1981 12:14:48 AM,96,-0.06,-0.33,
34,23,10/6/2015 3:44:57 AM,Dark,4/6/1981 3:41:57 AM,4/6/1981 3:44:47 AM,170,-0.08,-0.41,
35,24,10/6/2015 3:54:47 AM,Dark,4/6/1981 3:54:09 AM,4/6/1981 3:54:36 AM,27,-0.07,-0.47,
36,25,10/6/2015 4:15:14 AM,Dark,4/6/1981 4:11:44 AM,4/6/1981 4:15:04 AM,200,0.09,-0.38,
42,26,10/6/2015 6:20:16 AM,Dark,4/6/1981 6:18:16 AM,4/6/1981 6:20:05 AM,109,-0.08,-0.46,
42,27,10/6/2015 6:24:14 AM,Dark,4/6/1981 6:22:46 AM,4/6/1981 6:24:03 AM,77,0.06,-0.40,
43,28,10/6/2015 6:47:13 AM,Dark,4/6/1981 6:46:30 AM,4/6/1981 6:47:02 AM,32,-0.04,-0.45,
43,29,10/6/2015 6:49:55 AM,Dark,4/6/1981 6:48:19 AM,4/6/1981 6:49:45 AM,86,0.04,-0.41,
44,30,10/6/2015 6:58:40 AM,Light,4/6/1981 6:50:05 AM,4/6/1981 6:58:29 AM,504,0.16,-0.24,
44,31,10/6/2015 7:04:41 AM,Light,4/6/1981 6:58:43 AM,4/6/1981 7:04:30 AM,347,0.12,-0.12,
44,32,10/6/2015 7:08:18 AM,Light,4/6/1981 7:04:45 AM,4/6/1981 7:08:08 AM,203,-0.16,-0.29,
44,33,10/6/2015 7:13:03 AM,Light,4/6/1981 7:08:57 AM,4/6/1981 7:12:53 AM,236,0.10,-0.19,
45,34,10/6/2015 7:15:26 AM,Light,4/6/1981 7:14:18 AM,4/6/1981 7:15:15 AM,57,-0.05,-0.23,
45,35,10/6/2015 7:28:44 AM,Light,4/6/1981 7:21:33 AM,4/6/1981 7:28:33 AM,420,0.14,-0.09,
45,36,10/6/2015 7:33:13 AM,Light,4/6/1981 7:28:54 AM,4/6/1981 7:33:02 AM,248,-0.08,-0.17,
46,37,10/6/2015 7:40:05 AM,Light,4/6/1981 7:38:51 AM,4/6/1981 7:39:55 AM,64,0.05,-0.12,
46,38,10/6/2015 7:52:05 AM,Light,4/6/1981 7:46:57 AM,4/6/1981 7:51:54 AM,297,0.06,-0.06,
47,39,10/6/2015 8:04:38 AM,Light,4/6/1981 8:03:34 AM,4/6/1981 8:04:27 AM,53,0.05,-0.01,
47,40,10/6/2015 8:13:18 AM,Light,4/6/1981 8:06:29 AM,4/6/1981 8:13:07 AM,398,-0.04,-0.05,
54,41,10/6/2015 10:27:56 AM,Light,4/6/1981 10:20:18 AM,4/6/1981 10:27:45 AM,447,0.03,-0.02,
55,42,10/6/2015 10:52:55 AM,Light,4/6/1981 10:48:04 AM,4/6/1981 10:52:45 AM,281,0.09,0.07,
56,43,10/6/2015 11:03:31 AM,Light,4/6/1981 11:03:08 AM,4/6/1981 11:03:21 AM,13,0.13,0.20,
56,44,10/6/2015 11:09:05 AM,Light,4/6/1981 11:08:39 AM,4/6/1981 11:08:55 AM,16,-0.12,0.07,
61,45,10/6/2015 12:47:39 PM,Light,4/6/1981 12:47:09 PM,4/6/1981 12:47:28 PM,19,0.05,0.13,
67,46,10/6/2015 2:42:11 PM,Light,4/6/1981 2:41:42 PM,4/6/1981 2:42:00 PM,18,-0.15,-0.02,
67,47,10/6/2015 2:57:08 PM,Light,4/6/1981 2:42:44 PM,4/6/1981 2:56:57 PM,853,0.34,0.32,
69,48,10/6/2015 3:26:19 PM,Light,4/6/1981 3:25:25 PM,4/6/1981 3:26:09 PM,44,-0.08,0.24,
72,49,10/6/2015 4:25:24 PM,Light,4/6/1981 4:20:16 PM,4/6/1981 4:25:14 PM,298,0.06,0.30,
73,50,10/6/2015 4:40:10 PM,Light,4/6/1981 4:35:11 PM,4/6/1981 4:39:58 PM,287,0.03,0.34,
74,51,10/6/2015 5:17:00 PM,Light,4/6/1981 5:14:01 PM,4/6/1981 5:16:49 PM,168,-0.03,0.30,
75,52,10/6/2015 5:31:11 PM,Light,4/6/1981 5:18:49 PM,4/6/1981 5:31:01 PM,732,0.08,0.38,
76,53,10/6/2015 5:41:08 PM,Light,4/6/1981 5:33:16 PM,4/6/1981 5:40:58 PM,462,0.15,0.53,
76,54,10/6/2015 5:47:32 PM,Light,4/6/1981 5:46:12 PM,4/6/1981 5:47:22 PM,70,0.09,0.63,
77,55,10/6/2015 6:14:21 PM,Light,4/6/1981 6:12:55 PM,4/6/1981 6:14:11 PM,76,-0.15,0.48,
78,56,10/6/2015 6:22:24 PM,Light,4/6/1981 6:16:09 PM,4/6/1981 6:22:13 PM,364,0.11,0.59,
78,57,10/6/2015 6:29:36 PM,Light,4/6/1981 6:27:10 PM,4/6/1981 6:29:26 PM,136,0.08,0.67,
78,58,10/6/2015 6:33:22 PM,Light,4/6/1981 6:29:40 PM,4/6/1981 6:33:12 PM,212,0.09,0.76,
78,59,10/6/2015 6:34:59 PM,Light,4/6/1981 6:34:35 PM,4/6/1981 6:34:49 PM,14,0.05,0.80,
79,60,10/6/2015 6:41:44 PM,Light,4/6/1981 6:41:06 PM,4/6/1981 6:41:34 PM,28,-0.05,0.75,
79,61,10/6/2015 6:47:00 PM,Light,4/6/1981 6:46:26 PM,4/6/1981 6:46:50 PM,24,-0.05,0.70,
79,62,10/6/2015 6:53:57 PM,Light,4/6/1981 6:48:38 PM,4/6/1981 6:53:47 PM,309,0.12,0.83,
80,63,10/6/2015 7:04:12 PM,Dark,4/6/1981 6:56:03 PM,4/6/1981 7:04:01 PM,478,0.08,0.90,
80,64,10/6/2015 7:12:43 PM,Dark,4/6/1981 7:09:47 PM,4/6/1981 7:12:33 PM,166,0.08,0.98,
80,65,10/6/2015 7:14:02 PM,Dark,4/6/1981 7:13:39 PM,4/6/1981 7:13:52 PM,13,-0.04,0.94,
80,66,10/6/2015 7:18:03 PM,Dark,4/6/1981 7:16:29 PM,4/6/1981 7:17:53 PM,84,0.03,0.98,
82,67,10/6/2015 7:44:49 PM,Dark,4/6/1981 7:39:12 PM,4/6/1981 7:44:39 PM,327,0.05,1.02,
82,68,10/6/2015 7:53:26 PM,Dark,4/6/1981 7:48:26 PM,4/6/1981 7:53:15 PM,289,0.06,1.09,
83,69,10/6/2015 8:04:44 PM,Dark,4/6/1981 7:55:40 PM,4/6/1981 8:04:33 PM,533,0.07,1.15,
84,70,10/6/2015 8:21:17 PM,Dark,4/6/1981 8:20:38 PM,4/6/1981 8:21:07 PM,29,0.07,1.22,
84,71,10/6/2015 8:24:02 PM,Dark,4/6/1981 8:22:40 PM,4/6/1981 8:23:52 PM,72,-0.06,1.16,
84,72,10/6/2015 8:28:04 PM,Dark,4/6/1981 8:24:43 PM,4/6/1981 8:27:53 PM,190,0.05,1.20,
84,73,10/6/2015 8:31:02 PM,Dark,4/6/1981 8:28:59 PM,4/6/1981 8:30:51 PM,112,-0.05,1.15,
84,74,10/6/2015 8:39:01 PM,Dark,4/6/1981 8:34:04 PM,4/6/1981 8:38:50 PM,286,0.06,1.21,
84,75,10/6/2015 8:39:37 PM,Dark,4/6/1981 8:39:18 PM,4/6/1981 8:39:27 PM,9,-0.07,1.14,
85,76,10/6/2015 8:48:26 PM,Dark,4/6/1981 8:41:41 PM,4/6/1981 8:48:15 PM,394,0.17,1.31,
85,77,10/6/2015 8:54:45 PM,Dark,4/6/1981 8:53:09 PM,4/6/1981 8:54:35 PM,86,-0.04,1.27,
86,78,10/6/2015 9:10:48 PM,Dark,4/6/1981 9:00:32 PM,4/6/1981 9:10:38 PM,606,0.09,1.35,
86,79,10/6/2015 9:13:16 PM,Dark,4/6/1981 9:12:31 PM,4/6/1981 9:13:06 PM,35,0.04,1.39,
87,80,10/6/2015 9:33:27 PM,Dark,4/6/1981 9:26:27 PM,4/6/1981 9:33:17 PM,410,0.03,1.42,
87,81,10/6/2015 9:36:57 PM,Dark,4/6/1981 9:33:42 PM,4/6/1981 9:36:47 PM,185,0.06,1.48,
88,82,10/6/2015 9:45:42 PM,Dark,4/6/1981 9:39:16 PM,4/6/1981 9:45:32 PM,376,0.09,1.57,
88,83,10/6/2015 9:49:30 PM,Dark,4/6/1981 9:47:45 PM,4/6/1981 9:49:19 PM,94,-0.06,1.50,
88,84,10/6/2015 9:50:58 PM,Dark,4/6/1981 9:49:48 PM,4/6/1981 9:50:48 PM,60,0.03,1.54,
88,85,10/6/2015 9:56:40 PM,Dark,4/6/1981 9:52:35 PM,4/6/1981 9:56:29 PM,234,0.07,1.61,
88,86,10/6/2015 9:59:12 PM,Dark,4/6/1981 9:58:23 PM,4/6/1981 9:59:01 PM,38,-0.06,1.55,
88,87,10/6/2015 10:00:43 PM,Dark,4/6/1981 9:59:51 PM,4/6/1981 10:00:33 PM,42,0.03,1.58,
89,88,10/6/2015 10:02:54 PM,Dark,4/6/1981 10:00:52 PM,4/6/1981 10:02:43 PM,111,-0.07,1.51,
89,89,10/6/2015 10:05:10 PM,Dark,4/6/1981 10:03:46 PM,4/6/1981 10:04:59 PM,73,0.04,1.55,
89,90,10/6/2015 10:14:26 PM,Dark,4/6/1981 10:13:16 PM,4/6/1981 10:14:16 PM,60,-0.17,1.38,
89,91,10/6/2015 10:18:43 PM,Dark,4/6/1981 10:18:05 PM,4/6/1981 10:18:32 PM,27,0.25,1.64,
89,92,10/6/2015 10:19:25 PM,Dark,4/6/1981 10:18:45 PM,4/6/1981 10:19:14 PM,29,-0.04,1.60,
90,93,10/6/2015 10:26:46 PM,Dark,4/6/1981 10:20:42 PM,4/6/1981 10:26:35 PM,353,0.09,1.69,
90,94,10/6/2015 10:33:01 PM,Dark,4/6/1981 10:32:30 PM,4/6/1981 10:32:50 PM,20,-0.08,1.62,
90,95,10/6/2015 10:34:42 PM,Dark,4/6/1981 10:33:22 PM,4/6/1981 10:34:32 PM,70,0.06,1.68,
90,96,10/6/2015 10:37:42 PM,Dark,4/6/1981 10:35:19 PM,4/6/1981 10:37:31 PM,132,-0.03,1.65,
91,97,10/6/2015 10:46:12 PM,Dark,4/6/1981 10:42:06 PM,4/6/1981 10:46:01 PM,235,0.06,1.71,
91,98,10/6/2015 10:48:29 PM,Dark,4/6/1981 10:46:16 PM,4/6/1981 10:48:18 PM,122,-0.05,1.66,
91,99,10/6/2015 10:56:59 PM,Dark,4/6/1981 10:50:07 PM,4/6/1981 10:56:48 PM,401,0.13,1.79,
91,100,10/6/2015 11:02:09 PM,Dark,4/6/1981 11:00:23 PM,4/6/1981 11:01:58 PM,95,0.10,1.89,
92,101,10/6/2015 11:04:01 PM,Dark,4/6/1981 11:03:43 PM,4/6/1981 11:03:51 PM,8,-0.08,1.81,
92,102,10/6/2015 11:16:15 PM,Dark,4/6/1981 11:14:09 PM,4/6/1981 11:16:05 PM,116,-0.05,1.77,
92,103,10/6/2015 11:19:39 PM,Dark,4/6/1981 11:17:39 PM,4/6/1981 11:19:28 PM,109,0.05,1.82,
93,104,10/6/2015 11:29:58 PM,Dark,4/6/1981 11:27:44 PM,4/6/1981 11:29:48 PM,124,0.10,1.92,
93,105,10/6/2015 11:34:12 PM,Dark,4/6/1981 11:32:42 PM,4/6/1981 11:34:02 PM,80,-0.04,1.88,
93,106,10/6/2015 11:37:13 PM,Dark,4/6/1981 11:34:15 PM,4/6/1981 11:37:02 PM,167,0.05,1.93,
94,107,10/6/2015 11:45:45 PM,Dark,4/6/1981 11:44:54 PM,4/6/1981 11:45:35 PM,41,-0.05,1.88,
94,108,10/6/2015 11:50:21 PM,Dark,4/6/1981 11:46:00 PM,4/6/1981 11:50:11 PM,251,0.09,1.97,
94,109,10/6/2015 11:52:53 PM,Dark,4/6/1981 11:52:30 PM,4/6/1981 11:52:42 PM,12,-0.04,1.93,
94,110,10/6/2015 11:58:19 PM,Dark,4/6/1981 11:56:51 PM,4/6/1981 11:58:09 PM,78,0.10,2.03,
95,111,10/7/2015 12:06:03 AM,Dark,4/7/1981 12:01:30 AM,4/7/1981 12:05:52 AM,262,-0.06,1.97,
95,112,10/7/2015 12:12:42 AM,Dark,4/7/1981 12:11:36 AM,4/7/1981 12:12:31 AM,55,0.06,2.03,
96,113,10/7/2015 12:32:48 AM,Dark,4/7/1981 12:32:22 AM,4/7/1981 12:32:38 AM,16,-0.05,1.98,
96,114,10/7/2015 12:37:59 AM,Dark,4/7/1981 12:37:17 AM,4/7/1981 12:37:48 AM,31,0.03,2.01,
106,115,10/7/2015 3:54:59 AM,Dark,4/7/1981 3:53:24 AM,4/7/1981 3:54:49 AM,85,-0.08,1.93,
106,116,10/7/2015 3:59:10 AM,Dark,4/7/1981 3:56:47 AM,4/7/1981 3:58:59 AM,132,0.06,1.99,
106,117,10/7/2015 4:00:29 AM,Dark,4/7/1981 3:59:12 AM,4/7/1981 4:00:19 AM,67,-0.04,1.94,
107,118,10/7/2015 4:06:33 AM,Dark,4/7/1981 4:03:54 AM,4/7/1981 4:06:23 AM,149,0.04,1.98,
107,119,10/7/2015 4:11:24 AM,Dark,4/7/1981 4:06:42 AM,4/7/1981 4:11:13 AM,271,-0.08,1.90,
107,120,10/7/2015 4:12:13 AM,Dark,4/7/1981 4:11:36 AM,4/7/1981 4:12:03 AM,27,-0.05,1.85,
107,121,10/7/2015 4:14:29 AM,Dark,4/7/1981 4:14:01 AM,4/7/1981 4:14:18 AM,17,0.12,1.98,
107,122,10/7/2015 4:17:05 AM,Dark,4/7/1981 4:15:31 AM,4/7/1981 4:16:54 AM,83,-0.07,1.91,
107,123,10/7/2015 4:23:35 AM,Dark,4/7/1981 4:21:44 AM,4/7/1981 4:23:25 AM,101,0.10,2.01,
108,124,10/7/2015 4:33:23 AM,Dark,4/7/1981 4:28:36 AM,4/7/1981 4:33:13 AM,277,0.07,2.07,
108,125,10/7/2015 4:39:18 AM,Dark,4/7/1981 4:35:15 AM,4/7/1981 4:39:08 AM,233,-0.06,2.02,
109,126,10/7/2015 4:49:45 AM,Dark,4/7/1981 4:45:41 AM,4/7/1981 4:49:34 AM,233,0.09,2.11,
109,127,10/7/2015 4:54:37 AM,Dark,4/7/1981 4:54:20 AM,4/7/1981 4:54:26 AM,6,-0.05,2.05,
109,128,10/7/2015 4:59:44 AM,Dark,4/7/1981 4:58:20 AM,4/7/1981 4:59:34 AM,74,-0.05,2.00,
109,129,10/7/2015 5:03:34 AM,Dark,4/7/1981 5:02:51 AM,4/7/1981 5:03:23 AM,32,0.16,2.17,
110,130,10/7/2015 5:05:37 AM,Dark,4/7/1981 5:05:12 AM,4/7/1981 5:05:27 AM,15,-0.13,2.04,
110,131,10/7/2015 5:09:35 AM,Dark,4/7/1981 5:08:08 AM,4/7/1981 5:09:24 AM,76,0.06,2.10,
110,132,10/7/2015 5:13:18 AM,Dark,4/7/1981 5:12:37 AM,4/7/1981 5:13:08 AM,31,0.04,2.14,
110,133,10/7/2015 5:23:20 AM,Dark,4/7/1981 5:16:44 AM,4/7/1981 5:23:10 AM,386,0.03,2.18,
111,134,10/7/2015 5:27:14 AM,Dark,4/7/1981 5:24:42 AM,4/7/1981 5:27:03 AM,141,0.03,2.21,
111,135,10/7/2015 5:34:39 AM,Dark,4/7/1981 5:34:06 AM,4/7/1981 5:34:29 AM,23,-0.06,2.14,
113,136,10/7/2015 6:18:56 AM,Dark,4/7/1981 6:15:51 AM,4/7/1981 6:18:45 AM,174,0.05,2.19,
114,137,10/7/2015 6:34:47 AM,Dark,4/7/1981 6:26:21 AM,4/7/1981 6:34:37 AM,496,0.13,2.32,
114,138,10/7/2015 6:38:44 AM,Dark,4/7/1981 6:38:27 AM,4/7/1981 6:38:34 AM,7,-0.15,2.17,
114,139,10/7/2015 6:40:32 AM,Dark,4/7/1981 6:40:14 AM,4/7/1981 6:40:21 AM,7,0.12,2.28,
114,140,10/7/2015 6:42:21 AM,Dark,4/7/1981 6:42:04 AM,4/7/1981 6:42:10 AM,6,0.04,2.32,
114,141,10/7/2015 6:46:08 AM,Dark,4/7/1981 6:45:19 AM,4/7/1981 6:45:57 AM,38,0.04,2.36,
115,142,10/7/2015 6:50:22 AM,Light,4/7/1981 6:49:39 AM,4/7/1981 6:50:12 AM,33,-0.16,2.20,
