Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
2,1,12/22/2015 2:58:53 PM,Light,6/22/1981 2:32:52 PM,6/22/1981 2:58:42 PM,1550,0.11,0.11,
2,2,12/22/2015 3:05:20 PM,Light,6/22/1981 2:59:01 PM,6/22/1981 3:05:09 PM,368,-0.29,-0.18,
4,3,12/22/2015 3:45:02 PM,Light,6/22/1981 3:05:20 PM,6/22/1981 3:44:51 PM,2371,0.07,-0.12,
5,4,12/22/2015 3:56:26 PM,Light,6/22/1981 3:45:15 PM,6/22/1981 3:56:15 PM,660,0.08,-0.03,
5,5,12/22/2015 3:58:04 PM,Light,6/22/1981 3:56:37 PM,6/22/1981 3:57:54 PM,77,0.10,0.07,
5,6,12/22/2015 4:00:21 PM,Light,6/22/1981 3:58:25 PM,6/22/1981 4:00:10 PM,105,-0.18,-0.12,
7,7,12/22/2015 4:44:32 PM,Light,6/22/1981 4:05:07 PM,6/22/1981 4:44:22 PM,2355,0.15,0.03,
10,8,12/22/2015 5:39:03 PM,Light,6/22/1981 4:44:57 PM,6/22/1981 5:38:52 PM,3235,0.07,0.10,
12,9,12/22/2015 6:13:53 PM,Light,6/22/1981 5:52:19 PM,6/22/1981 6:13:42 PM,1283,0.05,0.15,
13,10,12/22/2015 6:50:10 PM,Light,6/22/1981 6:47:50 PM,6/22/1981 6:50:00 PM,130,-0.04,0.11,
14,11,12/22/2015 7:07:37 PM,Dark,6/22/1981 6:51:20 PM,6/22/1981 7:07:26 PM,966,-0.09,0.02,
15,12,12/22/2015 7:19:34 PM,Dark,6/22/1981 7:08:02 PM,6/22/1981 7:19:23 PM,681,0.11,0.13,
16,13,12/22/2015 7:38:01 PM,Dark,6/22/1981 7:19:36 PM,6/22/1981 7:37:50 PM,1094,0.28,0.41,
17,14,12/22/2015 7:58:56 PM,Dark,6/22/1981 7:38:10 PM,6/22/1981 7:58:46 PM,1236,-0.06,0.34,
18,15,12/22/2015 8:17:05 PM,Dark,6/22/1981 7:59:40 PM,6/22/1981 8:16:55 PM,1035,-0.11,0.24,
19,16,12/22/2015 8:34:23 PM,Dark,6/22/1981 8:17:18 PM,6/22/1981 8:34:13 PM,1015,0.05,0.29,
20,17,12/22/2015 9:10:53 PM,Dark,6/22/1981 8:37:16 PM,6/22/1981 9:10:43 PM,2007,0.21,0.50,
22,18,12/22/2015 9:50:37 PM,Dark,6/22/1981 9:21:47 PM,6/22/1981 9:50:27 PM,1720,-0.06,0.44,
26,19,12/22/2015 11:08:25 PM,Dark,6/22/1981 9:50:39 PM,6/22/1981 11:08:14 PM,4655,0.36,0.80,
30,20,12/23/2015 12:16:06 AM,Dark,6/22/1981 11:08:30 PM,6/22/1981 12:15:56 AM,4046,0.13,0.93,
32,21,12/23/2015 1:04:21 AM,Dark,6/22/1981 12:16:09 AM,6/23/1981 1:04:10 AM,2881,0.05,0.98,
36,22,12/23/2015 2:29:04 AM,Dark,6/23/1981 1:04:23 AM,6/23/1981 2:28:54 AM,5071,0.36,1.34,
38,23,12/23/2015 3:07:40 AM,Dark,6/23/1981 2:29:06 AM,6/23/1981 3:07:30 AM,2304,-0.17,1.17,
