Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:25:51 PM,Light,4/5/1981 4:24:36 PM,4/5/1981 4:25:40 PM,64,0.04,0.04,
1,2,10/5/2015 4:32:32 PM,Light,4/5/1981 4:32:14 PM,4/5/1981 4:32:21 PM,7,-0.03,0.00,
1,3,10/5/2015 4:34:59 PM,Light,4/5/1981 4:32:57 PM,4/5/1981 4:34:48 PM,111,0.07,0.07,
1,4,10/5/2015 4:43:29 PM,Light,4/5/1981 4:42:21 PM,4/5/1981 4:43:18 PM,57,-0.06,0.01,
1,5,10/5/2015 4:44:11 PM,Light,4/5/1981 4:43:30 PM,4/5/1981 4:44:00 PM,30,0.08,0.09,
2,6,10/5/2015 4:51:39 PM,Light,4/5/1981 4:51:08 PM,4/5/1981 4:51:29 PM,21,-0.12,-0.03,
2,7,10/5/2015 4:52:30 PM,Light,4/5/1981 4:51:41 PM,4/5/1981 4:52:19 PM,38,0.16,0.14,
2,8,10/5/2015 5:01:13 PM,Light,4/5/1981 5:00:56 PM,4/5/1981 5:01:02 PM,6,-0.04,0.10,
3,9,10/5/2015 5:09:23 PM,Light,4/5/1981 5:08:41 PM,4/5/1981 5:09:13 PM,32,0.17,0.27,
3,10,10/5/2015 5:18:26 PM,Light,4/5/1981 5:16:42 PM,4/5/1981 5:18:15 PM,93,-0.19,0.08,
4,11,10/5/2015 5:41:51 PM,Light,4/5/1981 5:41:37 PM,4/5/1981 5:41:40 PM,3,-0.05,0.03,
4,12,10/5/2015 5:43:15 PM,Light,4/5/1981 5:42:07 PM,4/5/1981 5:43:04 PM,57,-0.03,0.00,
4,13,10/5/2015 5:43:41 PM,Light,4/5/1981 5:43:16 PM,4/5/1981 5:43:30 PM,14,0.07,0.07,
6,14,10/5/2015 6:08:26 PM,Light,4/5/1981 6:06:23 PM,4/5/1981 6:08:15 PM,112,0.03,0.10,
6,15,10/5/2015 6:17:44 PM,Light,4/5/1981 6:17:28 PM,4/5/1981 6:17:34 PM,6,-0.08,0.01,
6,16,10/5/2015 6:18:25 PM,Light,4/5/1981 6:18:09 PM,4/5/1981 6:18:14 PM,5,0.06,0.08,
7,17,10/5/2015 6:27:40 PM,Light,4/5/1981 6:27:22 PM,4/5/1981 6:27:30 PM,8,0.08,0.15,
7,18,10/5/2015 6:30:43 PM,Light,4/5/1981 6:30:29 PM,4/5/1981 6:30:33 PM,4,-0.14,0.01,
7,19,10/5/2015 6:36:00 PM,Light,4/5/1981 6:35:43 PM,4/5/1981 6:35:49 PM,6,-0.13,-0.12,
7,20,10/5/2015 6:36:40 PM,Light,4/5/1981 6:36:07 PM,4/5/1981 6:36:30 PM,23,0.07,-0.06,
7,21,10/5/2015 6:37:08 PM,Light,4/5/1981 6:36:41 PM,4/5/1981 6:36:57 PM,16,0.22,0.16,
7,22,10/5/2015 6:46:07 PM,Light,4/5/1981 6:45:54 PM,4/5/1981 6:45:57 PM,3,-0.17,-0.01,
8,23,10/5/2015 6:49:46 PM,Light,4/5/1981 6:49:30 PM,4/5/1981 6:49:36 PM,6,0.08,0.08,
8,24,10/5/2015 6:50:56 PM,Light,4/5/1981 6:49:57 PM,4/5/1981 6:50:46 PM,49,-0.04,0.03,
8,25,10/5/2015 7:02:39 PM,Light,4/5/1981 7:02:14 PM,4/5/1981 7:02:29 PM,15,0.11,0.14,
8,26,10/5/2015 7:03:45 PM,Light,4/5/1981 7:02:55 PM,4/5/1981 7:03:34 PM,39,-0.11,0.04,
9,27,10/5/2015 7:20:48 PM,Dark,4/5/1981 7:20:25 PM,4/5/1981 7:20:37 PM,12,0.16,0.20,
9,28,10/5/2015 7:24:05 PM,Dark,4/5/1981 7:22:37 PM,4/5/1981 7:23:54 PM,77,-0.22,-0.02,
10,29,10/5/2015 7:30:08 PM,Dark,4/5/1981 7:29:34 PM,4/5/1981 7:29:57 PM,23,0.12,0.10,
10,30,10/5/2015 7:30:24 PM,Dark,4/5/1981 7:30:08 PM,4/5/1981 7:30:14 PM,6,-0.14,-0.03,
10,31,10/5/2015 7:33:50 PM,Dark,4/5/1981 7:33:30 PM,4/5/1981 7:33:39 PM,9,0.06,0.03,
10,32,10/5/2015 7:39:37 PM,Dark,4/5/1981 7:39:18 PM,4/5/1981 7:39:26 PM,8,-0.05,-0.03,
10,33,10/5/2015 7:44:59 PM,Dark,4/5/1981 7:43:12 PM,4/5/1981 7:44:49 PM,97,0.13,0.11,
11,34,10/5/2015 7:49:23 PM,Dark,4/5/1981 7:49:01 PM,4/5/1981 7:49:13 PM,12,-0.05,0.06,
11,35,10/5/2015 7:57:39 PM,Dark,4/5/1981 7:57:05 PM,4/5/1981 7:57:29 PM,24,0.10,0.15,
11,36,10/5/2015 8:04:38 PM,Dark,4/5/1981 8:02:51 PM,4/5/1981 8:04:26 PM,95,-0.15,0.00,
11,37,10/5/2015 8:06:06 PM,Dark,4/5/1981 8:05:42 PM,4/5/1981 8:05:55 PM,13,0.04,0.04,
12,38,10/5/2015 8:11:03 PM,Dark,4/5/1981 8:10:40 PM,4/5/1981 8:10:52 PM,12,0.21,0.25,
12,39,10/5/2015 8:16:52 PM,Dark,4/5/1981 8:16:31 PM,4/5/1981 8:16:42 PM,11,-0.05,0.20,
12,40,10/5/2015 8:22:34 PM,Dark,4/5/1981 8:22:19 PM,4/5/1981 8:22:24 PM,5,-0.05,0.15,
12,41,10/5/2015 8:24:00 PM,Dark,4/5/1981 8:23:01 PM,4/5/1981 8:23:50 PM,49,-0.07,0.08,
13,42,10/5/2015 8:30:25 PM,Dark,4/5/1981 8:29:52 PM,4/5/1981 8:30:14 PM,22,0.18,0.26,
13,43,10/5/2015 8:33:30 PM,Dark,4/5/1981 8:31:12 PM,4/5/1981 8:33:20 PM,128,-0.04,0.21,
13,44,10/5/2015 8:35:42 PM,Dark,4/5/1981 8:34:57 PM,4/5/1981 8:35:31 PM,34,0.10,0.32,
13,45,10/5/2015 8:37:16 PM,Dark,4/5/1981 8:35:57 PM,4/5/1981 8:37:05 PM,68,-0.09,0.23,
13,46,10/5/2015 8:38:00 PM,Dark,4/5/1981 8:37:37 PM,4/5/1981 8:37:49 PM,12,-0.06,0.16,
13,47,10/5/2015 8:46:18 PM,Dark,4/5/1981 8:45:33 PM,4/5/1981 8:46:08 PM,35,-0.04,0.12,
14,48,10/5/2015 8:49:44 PM,Dark,4/5/1981 8:48:53 PM,4/5/1981 8:49:34 PM,41,-0.06,0.07,
14,49,10/5/2015 8:50:16 PM,Dark,4/5/1981 8:49:45 PM,4/5/1981 8:50:05 PM,20,0.09,0.16,
14,50,10/5/2015 9:01:55 PM,Dark,4/5/1981 9:01:40 PM,4/5/1981 9:01:45 PM,5,-0.05,0.11,
14,51,10/5/2015 9:02:49 PM,Dark,4/5/1981 9:02:16 PM,4/5/1981 9:02:38 PM,22,0.18,0.28,
14,52,10/5/2015 9:03:31 PM,Dark,4/5/1981 9:02:49 PM,4/5/1981 9:03:20 PM,31,-0.12,0.16,
