Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:24:57 PM,Light,4/5/1981 4:24:32 PM,4/5/1981 4:24:47 PM,15,-0.12,-0.12,
1,2,10/5/2015 4:26:51 PM,Light,4/5/1981 4:25:42 PM,4/5/1981 4:26:40 PM,58,0.10,-0.02,
1,3,10/5/2015 4:34:31 PM,Light,4/5/1981 4:34:19 PM,4/5/1981 4:34:21 PM,2,-0.08,-0.09,
1,4,10/5/2015 4:35:35 PM,Light,4/5/1981 4:34:32 PM,4/5/1981 4:35:24 PM,52,0.10,0.01,
1,5,10/5/2015 4:42:12 PM,Light,4/5/1981 4:41:57 PM,4/5/1981 4:42:01 PM,4,0.06,0.06,
1,6,10/5/2015 4:43:01 PM,Light,4/5/1981 4:42:20 PM,4/5/1981 4:42:51 PM,31,-0.06,0.01,
2,7,10/5/2015 4:51:14 PM,Light,4/5/1981 4:50:41 PM,4/5/1981 4:51:03 PM,22,-0.12,-0.11,
2,8,10/5/2015 4:51:29 PM,Light,4/5/1981 4:51:14 PM,4/5/1981 4:51:19 PM,5,0.09,-0.02,
2,9,10/5/2015 4:52:20 PM,Light,4/5/1981 4:51:38 PM,4/5/1981 4:52:09 PM,31,0.07,0.05,
2,10,10/5/2015 4:52:52 PM,Light,4/5/1981 4:52:37 PM,4/5/1981 4:52:42 PM,5,-0.08,-0.04,
2,11,10/5/2015 5:01:46 PM,Light,4/5/1981 5:01:03 PM,4/5/1981 5:01:35 PM,32,0.06,0.02,
2,12,10/5/2015 5:03:05 PM,Light,4/5/1981 5:01:46 PM,4/5/1981 5:02:54 PM,68,-0.04,-0.02,
3,13,10/5/2015 5:09:55 PM,Light,4/5/1981 5:09:03 PM,4/5/1981 5:09:44 PM,41,0.10,0.08,
3,14,10/5/2015 5:10:21 PM,Light,4/5/1981 5:09:55 PM,4/5/1981 5:10:10 PM,15,-0.03,0.05,
3,15,10/5/2015 5:11:03 PM,Light,4/5/1981 5:10:48 PM,4/5/1981 5:10:53 PM,5,-0.09,-0.03,
3,16,10/5/2015 5:11:58 PM,Light,4/5/1981 5:11:14 PM,4/5/1981 5:11:48 PM,34,-0.05,-0.09,
3,17,10/5/2015 5:12:31 PM,Light,4/5/1981 5:12:16 PM,4/5/1981 5:12:21 PM,5,0.06,-0.03,
4,18,10/5/2015 5:44:56 PM,Light,4/5/1981 5:41:10 PM,4/5/1981 5:44:45 PM,215,0.09,0.06,
5,19,10/5/2015 5:45:52 PM,Light,4/5/1981 5:44:57 PM,4/5/1981 5:45:41 PM,44,-0.15,-0.09,
5,20,10/5/2015 5:46:11 PM,Light,4/5/1981 5:45:55 PM,4/5/1981 5:46:00 PM,5,0.06,-0.02,
7,21,10/5/2015 6:36:30 PM,Light,4/5/1981 6:36:16 PM,4/5/1981 6:36:20 PM,4,0.13,0.10,
7,22,10/5/2015 6:37:14 PM,Light,4/5/1981 6:36:31 PM,4/5/1981 6:37:03 PM,32,-0.05,0.06,
7,23,10/5/2015 6:39:11 PM,Light,4/5/1981 6:37:30 PM,4/5/1981 6:39:00 PM,90,-0.07,-0.01,
