Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/5/2015 4:27:08 PM,Light,4/5/1981 4:26:43 PM,4/5/1981 4:26:58 PM,15,0.05,0.05,
1,2,10/5/2015 4:32:40 PM,Light,4/5/1981 4:27:22 PM,4/5/1981 4:32:29 PM,307,-0.12,-0.07,
1,3,10/5/2015 4:33:04 PM,Light,4/5/1981 4:32:47 PM,4/5/1981 4:32:53 PM,6,0.13,0.06,
2,4,10/5/2015 4:47:54 PM,Light,4/5/1981 4:47:28 PM,4/5/1981 4:47:43 PM,15,0.03,0.09,
2,5,10/5/2015 4:59:51 PM,Light,4/5/1981 4:59:34 PM,4/5/1981 4:59:40 PM,6,0.06,0.15,
3,6,10/5/2015 5:07:32 PM,Light,4/5/1981 5:04:03 PM,4/5/1981 5:07:22 PM,199,-0.08,0.07,
3,7,10/5/2015 5:08:00 PM,Light,4/5/1981 5:07:43 PM,4/5/1981 5:07:50 PM,7,-0.12,-0.05,
3,8,10/5/2015 5:16:07 PM,Light,4/5/1981 5:12:43 PM,4/5/1981 5:15:56 PM,193,0.14,0.09,
3,9,10/5/2015 5:19:44 PM,Light,4/5/1981 5:19:08 PM,4/5/1981 5:19:33 PM,25,0.19,0.28,
3,10,10/5/2015 5:21:03 PM,Light,4/5/1981 5:19:51 PM,4/5/1981 5:20:53 PM,62,-0.16,0.12,
3,11,10/5/2015 5:24:59 PM,Light,4/5/1981 5:21:11 PM,4/5/1981 5:24:48 PM,217,-0.05,0.07,
4,12,10/5/2015 5:37:05 PM,Light,4/5/1981 5:36:49 PM,4/5/1981 5:36:55 PM,6,0.13,0.20,
4,13,10/5/2015 5:37:49 PM,Light,4/5/1981 5:37:15 PM,4/5/1981 5:37:38 PM,23,-0.13,0.07,
4,14,10/5/2015 5:41:33 PM,Light,4/5/1981 5:38:05 PM,4/5/1981 5:41:23 PM,198,0.06,0.13,
4,15,10/5/2015 5:42:09 PM,Light,4/5/1981 5:41:34 PM,4/5/1981 5:41:58 PM,24,-0.05,0.08,
5,16,10/5/2015 5:50:15 PM,Light,4/5/1981 5:46:13 PM,4/5/1981 5:50:05 PM,232,0.13,0.21,
5,17,10/5/2015 5:58:28 PM,Light,4/5/1981 5:54:37 PM,4/5/1981 5:58:18 PM,221,-0.12,0.10,
6,18,10/5/2015 6:18:32 PM,Light,4/5/1981 6:10:49 PM,4/5/1981 6:18:22 PM,453,-0.03,0.07,
9,19,10/5/2015 7:17:08 PM,Dark,4/5/1981 7:16:46 PM,4/5/1981 7:16:58 PM,12,-0.06,0.00,
9,20,10/5/2015 7:17:34 PM,Dark,4/5/1981 7:17:10 PM,4/5/1981 7:17:24 PM,14,0.06,0.07,
9,21,10/5/2015 7:19:21 PM,Dark,4/5/1981 7:18:13 PM,4/5/1981 7:19:11 PM,58,-0.11,-0.04,
9,22,10/5/2015 7:20:18 PM,Dark,4/5/1981 7:19:25 PM,4/5/1981 7:20:07 PM,42,0.11,0.07,
10,23,10/5/2015 7:32:37 PM,Dark,4/5/1981 7:32:19 PM,4/5/1981 7:32:26 PM,7,0.05,0.12,
10,24,10/5/2015 7:43:19 PM,Dark,4/5/1981 7:33:03 PM,4/5/1981 7:43:08 PM,605,-0.09,0.03,
11,25,10/5/2015 7:56:18 PM,Dark,4/5/1981 7:47:27 PM,4/5/1981 7:56:08 PM,521,0.05,0.09,
15,26,10/5/2015 9:15:14 PM,Dark,4/5/1981 9:06:49 PM,4/5/1981 9:15:04 PM,495,0.04,0.12,
15,27,10/5/2015 9:15:47 PM,Dark,4/5/1981 9:15:28 PM,4/5/1981 9:15:36 PM,8,-0.04,0.08,
16,28,10/5/2015 9:27:47 PM,Dark,4/5/1981 9:20:10 PM,4/5/1981 9:27:36 PM,446,-0.08,0.01,
16,29,10/5/2015 9:41:01 PM,Dark,4/5/1981 9:31:22 PM,4/5/1981 9:40:50 PM,568,0.09,0.10,
16,30,10/5/2015 9:45:14 PM,Dark,4/5/1981 9:44:55 PM,4/5/1981 9:45:03 PM,8,-0.05,0.05,
17,31,10/5/2015 9:54:41 PM,Dark,4/5/1981 9:45:21 PM,4/5/1981 9:54:31 PM,550,0.09,0.13,
18,32,10/5/2015 10:10:59 PM,Dark,4/5/1981 10:10:06 PM,4/5/1981 10:10:48 PM,42,0.05,0.18,
