Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
23,1,10/8/2015 4:12:41 AM,Dark,4/8/1981 12:55:37 AM,4/8/1981 4:12:30 AM,11813,0.22,0.22,
26,2,10/8/2015 5:31:51 AM,Dark,4/8/1981 4:12:53 AM,4/8/1981 5:31:40 AM,4727,0.28,0.49,
88,3,10/9/2015 3:43:04 PM,Light,4/8/1981 5:31:53 AM,4/9/1981 3:42:53 PM,123060,225.23,225.72,
89,4,10/9/2015 4:03:44 PM,Light,4/9/1981 3:44:13 PM,4/9/1981 4:03:33 PM,1160,-0.25,225.48,
114,5,10/10/2015 5:48:23 AM,Dark,4/9/1981 4:03:56 PM,4/10/1981 5:48:13 AM,49457,-167.03,58.45,
114,6,10/10/2015 6:01:49 AM,Dark,4/10/1981 5:48:48 AM,4/10/1981 6:01:39 AM,771,-0.30,58.14,
115,7,10/10/2015 6:17:21 AM,Dark,4/10/1981 6:01:51 AM,4/10/1981 6:17:11 AM,920,2.83,60.98,
115,8,10/10/2015 6:20:17 AM,Dark,4/10/1981 6:18:01 AM,4/10/1981 6:20:07 AM,126,0.10,61.08,
116,9,10/10/2015 7:17:56 AM,Dark,4/10/1981 6:40:28 AM,4/10/1981 7:17:46 AM,2238,-0.19,60.89,
118,10,10/10/2015 8:03:42 AM,Light,4/10/1981 7:18:04 AM,4/10/1981 8:03:32 AM,2728,0.16,61.05,
144,11,10/10/2015 10:31:44 PM,Dark,4/10/1981 8:03:51 AM,4/10/1981 10:31:34 PM,52063,3.82,64.86,
145,12,10/10/2015 11:11:04 PM,Dark,4/10/1981 10:32:01 PM,4/10/1981 11:10:53 PM,2332,0.09,64.96,
149,13,10/11/2015 1:03:57 AM,Dark,4/10/1981 11:11:05 PM,4/11/1981 1:03:46 AM,6761,0.08,65.03,
149,14,10/11/2015 1:27:19 AM,Dark,4/11/1981 1:05:14 AM,4/11/1981 1:27:08 AM,1314,0.03,65.07,
150,15,10/11/2015 1:54:25 AM,Dark,4/11/1981 1:27:57 AM,4/11/1981 1:54:15 AM,1578,0.05,65.12,
150,16,10/11/2015 1:57:53 AM,Dark,4/11/1981 1:56:26 AM,4/11/1981 1:57:42 AM,76,-0.21,64.91,
151,17,10/11/2015 2:05:12 AM,Dark,4/11/1981 1:57:59 AM,4/11/1981 2:05:02 AM,423,0.09,65.00,
153,18,10/11/2015 3:07:30 AM,Dark,4/11/1981 2:07:37 AM,4/11/1981 3:07:18 AM,3581,0.06,65.06,
153,19,10/11/2015 3:16:54 AM,Dark,4/11/1981 3:08:02 AM,4/11/1981 3:16:43 AM,521,0.10,65.16,
154,20,10/11/2015 3:48:35 AM,Dark,4/11/1981 3:17:58 AM,4/11/1981 3:48:24 AM,1826,-0.14,65.02,
155,21,10/11/2015 4:40:20 AM,Dark,4/11/1981 3:49:36 AM,4/11/1981 4:40:09 AM,3033,-0.13,64.89,
156,22,10/11/2015 5:14:17 AM,Dark,4/11/1981 4:40:27 AM,4/11/1981 5:14:06 AM,2019,0.23,65.12,
158,23,10/11/2015 6:03:29 AM,Dark,4/11/1981 5:14:27 AM,4/11/1981 6:03:18 AM,2931,0.17,65.29,
189,24,10/11/2015 11:02:32 PM,Dark,4/11/1981 6:03:29 AM,4/11/1981 11:02:21 PM,61132,1.05,66.34,
204,25,10/12/2015 7:29:25 AM,Light,4/11/1981 11:03:16 PM,4/12/1981 7:29:14 AM,30358,-0.24,66.10,
205,26,10/12/2015 8:05:30 AM,Light,4/12/1981 7:30:30 AM,4/12/1981 8:05:19 AM,2089,0.11,66.21,
205,27,10/12/2015 8:12:21 AM,Light,4/12/1981 8:06:08 AM,4/12/1981 8:12:11 AM,363,0.06,66.27,
206,28,10/12/2015 8:18:42 AM,Light,4/12/1981 8:12:36 AM,4/12/1981 8:18:31 AM,355,0.05,66.33,
207,29,10/12/2015 8:47:59 AM,Light,4/12/1981 8:19:36 AM,4/12/1981 8:47:49 AM,1693,-0.10,66.23,
207,30,10/12/2015 8:49:23 AM,Light,4/12/1981 8:48:16 AM,4/12/1981 8:49:12 AM,56,0.04,66.27,
207,31,10/12/2015 9:17:10 AM,Light,4/12/1981 8:49:27 AM,4/12/1981 9:16:59 AM,1652,-0.04,66.23,
209,32,10/12/2015 10:10:04 AM,Light,4/12/1981 9:17:29 AM,4/12/1981 10:09:53 AM,3144,-0.05,66.18,
