Interval,Sample #,Date/Time,Light/Dark,Start Time,End Time,Duration (s),Weight (g),Accumulated (g),
1,1,10/7/2015 3:41:25 PM,Light,4/7/1981 3:41:09 PM,4/7/1981 3:41:14 PM,5,-0.09,-0.09,
1,2,10/7/2015 3:41:51 PM,Light,4/7/1981 3:41:34 PM,4/7/1981 3:41:41 PM,7,0.06,-0.03,
1,3,10/7/2015 3:46:58 PM,Light,4/7/1981 3:45:31 PM,4/7/1981 3:46:47 PM,76,-0.04,-0.06,
1,4,10/7/2015 3:47:52 PM,Light,4/7/1981 3:47:08 PM,4/7/1981 3:47:42 PM,34,-0.14,-0.20,
1,5,10/7/2015 3:48:08 PM,Light,4/7/1981 3:47:53 PM,4/7/1981 3:47:58 PM,5,0.22,0.02,
1,6,10/7/2015 3:49:04 PM,Light,4/7/1981 3:48:29 PM,4/7/1981 3:48:53 PM,24,-0.07,-0.05,
1,7,10/7/2015 3:57:09 PM,Light,4/7/1981 3:56:53 PM,4/7/1981 3:56:59 PM,6,0.06,0.01,
1,8,10/7/2015 3:58:01 PM,Light,4/7/1981 3:57:29 PM,4/7/1981 3:57:50 PM,21,-0.06,-0.04,
1,9,10/7/2015 4:01:10 PM,Light,4/7/1981 4:00:56 PM,4/7/1981 4:01:00 PM,4,0.16,0.12,
1,10,10/7/2015 4:02:07 PM,Light,4/7/1981 4:01:11 PM,4/7/1981 4:01:56 PM,45,-0.09,0.03,
1,11,10/7/2015 4:03:49 PM,Light,4/7/1981 4:02:24 PM,4/7/1981 4:03:38 PM,74,-0.07,-0.04,
1,12,10/7/2015 4:05:08 PM,Light,4/7/1981 4:04:17 PM,4/7/1981 4:04:58 PM,41,-0.08,-0.12,
1,13,10/7/2015 4:05:34 PM,Light,4/7/1981 4:05:09 PM,4/7/1981 4:05:24 PM,15,0.08,-0.04,
2,14,10/7/2015 4:18:06 PM,Light,4/7/1981 4:17:02 PM,4/7/1981 4:17:56 PM,54,0.16,0.12,
2,15,10/7/2015 4:19:48 PM,Light,4/7/1981 4:18:47 PM,4/7/1981 4:19:37 PM,50,-0.14,-0.02,
2,16,10/7/2015 4:25:53 PM,Light,4/7/1981 4:24:49 PM,4/7/1981 4:25:42 PM,53,0.06,0.04,
2,17,10/7/2015 4:27:15 PM,Light,4/7/1981 4:25:53 PM,4/7/1981 4:27:05 PM,72,-0.09,-0.05,
2,18,10/7/2015 4:36:49 PM,Light,4/7/1981 4:30:39 PM,4/7/1981 4:36:39 PM,360,0.03,-0.02,
2,19,10/7/2015 4:44:52 PM,Light,4/7/1981 4:43:32 PM,4/7/1981 4:44:42 PM,70,0.09,0.07,
2,20,10/7/2015 4:45:13 PM,Light,4/7/1981 4:44:56 PM,4/7/1981 4:45:02 PM,6,-0.05,0.01,
